1582893071603,0.31774902,-0.047683716,0.035064697,0.0019226074,-0.0010681152,-0.0016784668
1582893071608,0.26342773,-0.051940918,0.0158844,0.0019226074,-0.0010681152,-0.0016784668
1582893071632,0.22720337,-0.03703308,0.013763428,0.0019226074,-0.0010681152,-0.0016784668
1582893071650,-0.020996094,0.020492554,-0.0022125244,0.0019226074,-0.0010681152,-0.0016784668
1582893071668,-0.30969238,0.017303467,-0.016067505,0.0019226074,-0.0010681152,-0.0016784668
1582893071690,0.0887146,-0.0040130615,0.009506226,0.0019226074,-0.0010681152,-0.0016784668
1582893071708,0.28686523,-0.040222168,0.022277832,0.0019226074,-0.0010681152,-0.0016784668
1582893071729,-0.12753296,0.014099121,-0.011810303,0.0019226074,-0.0010681152,-0.0016784668
1582893071749,-0.26281738,0.021560669,-0.012863159,0.0019226074,-0.0010681152,-0.0016784668
1582893071772,0.17607117,-0.016784668,0.007369995,0.0019226074,-0.0010681152,-0.0016784668
1582893071830,0.24105835,-0.030639648,0.0158844,0.0019226074,-0.0010681152,-0.0016784668
1582893071830,-0.21061707,0.0077056885,-0.019256592,0.0019226074,-0.0010681152,-0.0016784668
1582893071835,-0.21594238,0.027954102,-0.0064849854,0.0019226074,-0.0010681152,-0.0016784668
1582893071851,0.2762146,-0.051940918,0.013763428,0.0019226074,-0.0010681152,-0.0016784668
1582893071871,0.13986206,-0.006134033,0.010559082,0.0019226074,-0.0010681152,-0.0016784668
1582893071892,-0.2713318,-0.005065918,-0.020324707,0.0019226074,-0.0010681152,-0.0016784668
1582893071911,-0.103027344,0.019424438,9.765625E-4,0.0019226074,-0.0010681152,-0.0016784668
1582893071931,0.29325867,-0.053009033,0.02015686,0.0019226074,-0.0010681152,-0.0016784668
1582893071951,0.07594299,-8.087158E-4,0.003112793,0.0019226074,-0.0010681152,-0.0016784668
1582893071973,-0.3182068,0.0034484863,-0.021392822,0.0019226074,-0.0010681152,-0.0016784668
1582893072007,-0.026321411,0.0077056885,0.004180908,0.0019226074,-0.0010681152,-0.0016784668
1582893072011,0.32839966,-0.059402466,0.022277832,0.0019226074,-0.0010681152,-0.0016784668
1582893072033,-0.022064209,0.015167236,-0.001159668,0.0019226074,-0.0010681152,-0.0016784668
1582893072055,-0.31608582,0.0013122559,-0.018203735,0.0019226074,-0.0010681152,-0.0016784668
1582893072074,0.058898926,0.011978149,0.009506226,0.0019226074,-0.0010681152,-0.0016784668
1582893072093,0.31562805,-0.05407715,0.024414062,0.0019226074,-0.0010681152,-0.0016784668
1582893072115,-0.07426453,0.030075073,-0.008605957,0.0019226074,-0.0010681152,-0.0016784668
1582893072134,-0.33206177,0.014099121,-0.02458191,0.0019226074,-0.0010681152,-0.0016784668
1582893072154,0.13772583,-0.0029449463,0.0052337646,0.0019226074,-0.0010681152,-0.0016784668
1582893072176,0.3081665,-0.039154053,0.023345947,0.0019226074,-0.0010681152,-0.0016784668
1582893072207,-0.15415955,0.024749756,-0.012863159,0.0019226074,-0.0010681152,-0.0016784668
1582893072217,-0.29370117,0.017303467,-0.011810303,0.0019226074,-0.0010681152,-0.0016784668
1582893072236,0.2016449,-0.015731812,0.0126953125,0.0019226074,-0.0010681152,-0.0016784668
1582893072256,0.27407837,-0.03277588,0.01802063,0.0019226074,-0.0010681152,-0.0016784668
1582893072277,-0.22233582,0.027954102,-0.020324707,0.0019226074,-0.0010681152,-0.0016784668
1582893072300,-0.2681427,0.020492554,-0.013931274,0.0019226074,-0.0010681152,-0.0016784668
1582893072319,0.27514648,-0.03277588,0.011627197,0.0019226074,-0.0010681152,-0.0016784668
1582893072342,0.21868896,-0.016784668,0.011627197,0.0019226074,-0.0010681152,-0.0016784668
1582893072357,-0.29904175,0.016235352,-0.029922485,0.0019226074,-0.0010681152,-0.0016784668
1582893072378,-0.1701355,0.026885986,-0.0064849854,0.0019226074,-0.0010681152,-0.0016784668
1582893072415,0.31774902,-0.053009033,0.014831543,0.0019226074,-0.0010681152,-0.0016784668
1582893072415,0.14305115,0.0045166016,0.004180908,0.0019226074,-0.0010681152,-0.0016784668
1582893072436,-0.35762024,0.010910034,-0.033111572,0.0019226074,-0.0010681152,-0.0016784668
1582893072455,-0.06573486,0.015167236,0.0020446777,0.0019226074,-0.0010681152,-0.0016784668
1582893072477,0.36888123,-0.057266235,0.023345947,0.0019226074,-0.0010681152,-0.0016784668
1582893072498,0.005630493,0.009841919,9.765625E-4,0.0019226074,-0.0010681152,-0.0016784668
1582893072518,-0.369339,0.021560669,-0.02458191,0.0019226074,-0.0010681152,-0.0016784668
1582893072541,0.05996704,-8.087158E-4,0.0052337646,0.0019226074,-0.0010681152,-0.0016784668
1582893072559,0.3582306,-0.043426514,0.022277832,0.0019226074,-0.0010681152,-0.0016784668
1582893072583,-0.10621643,0.013031006,-0.01499939,0.0019226074,-0.0010681152,-0.0016784668
1582893072627,-0.33738708,0.036468506,-0.02671814,0.0019226074,-0.0010681152,-0.0016784668
1582893072628,0.16967773,-0.026382446,-0.0032806396,0.0019226074,-0.0010681152,-0.0016784668
1582893072639,0.29112244,-0.012527466,0.013763428,0.0019226074,-0.0010681152,-0.0016784668
1582893072658,-0.20529175,-8.087158E-4,-0.022460938,0.0019226074,-0.0010681152,-0.0016784668
1582893072678,-0.2212677,0.03327942,-0.004348755,0.0019226074,-0.0010681152,-0.0016784668
1582893072698,0.23892212,-0.0466156,0.013763428,0.0019226074,-0.0010681152,-0.0016784668
1582893072721,0.17713928,0.0045166016,0.013763428,0.0019226074,-0.0010681152,-0.0016784668
1582893072742,-0.287323,0.0045166016,-0.022460938,0.0019226074,-0.0010681152,-0.0016784668
1582893072760,-0.09663391,0.010910034,0.0052337646,0.0019226074,-0.0010681152,-0.0016784668
1582893072785,0.2293396,-0.0466156,0.0158844,0.0019226074,-0.0010681152,-0.0016784668
1582893072816,0.005630493,0.011978149,-0.0022125244,0.0019226074,-0.0010681152,-0.0016784668
1582893072823,-0.1893158,0.0236969,-0.012863159,0.0019226074,-0.0010681152,-0.0016784668
1582893072840,0.05783081,-0.022109985,9.765625E-4,0.0019226074,-0.0010681152,-0.0016784668
1582893072860,0.24745178,-0.014663696,0.013763428,0.0019226074,-0.0010681152,-0.0016784668
1582893072880,-0.095565796,0.0034484863,-0.011810303,0.0019226074,-0.0010681152,-0.0016784668
1582893072901,-0.22233582,0.027954102,-0.01499939,0.0019226074,-0.0010681152,-0.0016784668
1582893072921,0.16435242,-0.024246216,0.0052337646,0.0019226074,-0.0010681152,-0.0016784668
1582893072941,0.1824646,-0.008270264,0.011627197,0.0019226074,-0.0010681152,-0.0016784668
1582893072961,-0.18399048,0.006652832,-0.01499939,0.0019226074,-0.0010681152,-0.0016784668
1582893072981,-0.146698,0.024749756,-0.001159668,0.0019226074,-0.0010681152,-0.0016784668
1582893073009,0.22827148,-0.038101196,0.011627197,0.0019226074,-0.0010681152,-0.0016784668
1582893073021,0.101501465,0.0077056885,0.004180908,0.0019226074,-0.0010681152,-0.0016784668
1582893073043,-0.26600647,0.002380371,-0.025650024,0.0019226074,-0.0010681152,-0.0016784668
1582893073062,-0.03804016,0.021560669,-9.1552734E-5,0.0019226074,-0.0010681152,-0.0016784668
1582893073083,0.28259277,-0.045547485,0.016952515,0.0019226074,-0.0010681152,-0.0016784668
1582893073103,-7.6293945E-4,0.013031006,0.003112793,0.0019226074,-0.0010681152,-0.0016784668
1582893073123,-0.30755615,0.015167236,-0.019256592,0.0019226074,-0.0010681152,-0.0016784668
1582893073143,0.080200195,-0.010391235,0.00630188,0.0019226074,-0.0010681152,-0.0016784668
1582893073164,0.284729,-0.033828735,0.01802063,0.0019226074,-0.0010681152,-0.0016784668
1582893073184,-0.10942078,0.0034484863,-0.009674072,0.0019226074,-0.0010681152,-0.0016784668
1582893073209,-0.27772522,0.025817871,-0.018203735,0.0019226074,-0.0010681152,-0.0016784668
1582893073223,0.1590271,-0.025314331,0.007369995,0.0019226074,-0.0010681152,-0.0016784668
1582893073244,0.25917053,-0.028503418,0.016952515,0.0019226074,-0.0010681152,-0.0016784668
1582893073263,-0.18824768,0.008773804,-0.01499939,0.0019226074,-0.0010681152,-0.0016784668
1582893073284,-0.24684143,0.017303467,-0.01499939,0.0019226074,-0.0010681152,-0.0016784668
1582893073304,0.23680115,-0.033828735,0.00843811,0.0019226074,-0.0010681152,-0.0016784668
1582893073325,0.21336365,-0.022109985,0.009506226,0.0019226074,-0.0010681152,-0.0016784668
1582893073345,-0.25428772,2.593994E-4,-0.027786255,0.0019226074,-0.0010681152,-0.0016784668
1582893073367,-0.17971802,0.021560669,-0.008605957,0.0019226074,-0.0010681152,-0.0016784668
1582893073394,0.29431152,-0.06047058,0.016952515,0.0019226074,-0.0010681152,-0.0016784668
1582893073418,0.13986206,-0.0029449463,0.0158844,0.0019226074,-0.0010681152,-0.0016784668
1582893073425,-0.30329895,-0.010391235,-0.020324707,0.0019226074,-0.0010681152,-0.0016784668
1582893073445,-0.10089111,0.011978149,0.004180908,0.0019226074,-0.0010681152,-0.0016784668
1582893073465,0.3273468,-0.0657959,0.035064697,0.0019226074,-0.0010681152,-0.0016784668
1582893073486,0.061019897,-0.013595581,0.025482178,0.0019226074,-0.0010681152,-0.0016784668
1582893073507,-0.36294556,0.005584717,-0.008605957,0.0019226074,-0.0010681152,-0.0016784668
1582893073528,0.018417358,-0.0072021484,0.004180908,0.0019226074,-0.0010681152,-0.0016784668
1582893073548,0.3497162,-0.047683716,0.00843811,0.0019226074,-0.0010681152,-0.0016784668
1582893073569,-0.058288574,-0.0029449463,-0.01713562,0.0019226074,-0.0010681152,-0.0016784668
1582893073590,-0.33206177,0.019424438,-0.02885437,0.0019226074,-0.0010681152,-0.0016784668
1582893073635,0.12919617,-0.018920898,9.765625E-4,0.0019226074,-0.0010681152,-0.0016784668
1582893073635,0.2996521,-0.033828735,0.013763428,0.0019226074,-0.0010681152,-0.0016784668
1582893073648,-0.15629578,-0.016784668,-0.019256592,0.0019226074,-0.0010681152,-0.0016784668
1582893073667,-0.24789429,0.021560669,-0.018203735,0.0019226074,-0.0010681152,-0.0016784668
1582893073687,0.21336365,-0.047683716,9.765625E-4,0.0019226074,-0.0010681152,-0.0016784668
1582893073707,0.18565369,-0.010391235,0.013763428,0.0019226074,-0.0010681152,-0.0016784668
1582893073729,-0.240448,-0.031707764,-0.012863159,0.0019226074,-0.0010681152,-0.0016784668
1582893073750,-0.13604736,0.026885986,-0.00541687,0.0019226074,-0.0010681152,-0.0016784668
1582893073771,0.2527771,-0.06686401,0.013763428,0.0019226074,-0.0010681152,-0.0016784668
1582893073796,0.103637695,-0.006134033,0.010559082,0.0019226074,-0.0010681152,-0.0016784668
1582893073840,-0.29264832,2.593994E-4,-0.021392822,0.0019226074,-0.0010681152,-0.0016784668
1582893073840,-0.04017639,-0.0040130615,0.010559082,0.0019226074,-0.0010681152,-0.0016784668
1582893073852,0.29005432,-0.0700531,0.038269043,0.0019226074,-0.0010681152,-0.0016784668
1582893073870,-0.008224487,-0.008270264,0.00843811,0.0019226074,-0.0010681152,-0.0016784668
1582893073889,-0.2915802,0.016235352,-0.020324707,0.0019226074,-0.0010681152,-0.0016784668
1582893073910,0.07167053,-0.022109985,0.004180908,0.0019226074,-0.0010681152,-0.0016784668
1582893073929,0.2655487,-0.051940918,0.032928467,0.0019226074,-0.0010681152,-0.0016784668
1582893073950,-0.12220764,-0.005065918,-0.01499939,0.0019226074,-0.0010681152,-0.0016784668
1582893073974,-0.18185425,0.040740967,-0.025650024,0.0019226074,-0.0010681152,-0.0016784668
1582893074002,0.14624023,-0.0892334,0.042526245,0.0019226074,-0.0010681152,-0.0016784668
1582893074053,0.12600708,-0.027435303,0.047851562,0.0019226074,-0.0010681152,-0.0016784668
1582893074053,-0.12965393,0.016235352,-0.053344727,0.0019226074,-0.0010681152,-0.0016784668
1582893074054,-0.081726074,0.038604736,-0.074661255,0.0019226074,-0.0010681152,-0.0016784668
1582893074072,0.14944458,-0.051940918,-0.05973816,0.0019226074,-0.0010681152,-0.0016784668
1582893074092,0.07594299,0.021560669,-0.05973816,0.0019226074,-0.0010681152,-0.0016784668
1582893074112,-0.20954895,0.031143188,-0.08105469,0.0019226074,-0.0010681152,-0.0016784668
1582893074132,0.010955811,0.014099121,-0.035247803,0.0019226074,-0.0010681152,-0.0016784668
1582893074152,0.21762085,-0.05407715,0.009506226,0.0019226074,-0.0010681152,-0.0016784668
1582893074172,-0.05508423,-0.017852783,0.007369995,0.0019226074,-0.0010681152,-0.0016784668
1582893074194,-0.18717957,0.0013122559,0.010559082,0.0019226074,-0.0010681152,-0.0016784668
1582893074243,0.08338928,-0.043426514,0.033996582,0.0019226074,-0.0010681152,-0.0016784668
1582893074243,0.17713928,-0.040222168,0.047851562,0.0019226074,-0.0010681152,-0.0016784668
1582893074256,-0.1424408,-0.030639648,0.0052337646,0.0019226074,-0.0010681152,-0.0016784668
1582893074274,-0.11367798,0.015167236,0.004180908,0.0019226074,-0.0010681152,-0.0016784668
1582893074296,0.16009521,-0.055145264,0.004180908,0.0019226074,-0.0010681152,-0.0016784668
1582893074315,0.07487488,-0.0040130615,-0.0064849854,0.0019226074,-0.0010681152,-0.0016784668
1582893074337,-0.19570923,-0.0029449463,-0.044830322,0.0019226074,-0.0010681152,-0.0016784668
1582893074355,-0.009277344,-0.001876831,-0.019256592,0.0019226074,-0.0010681152,-0.0016784668
1582893074375,0.20057678,-0.0466156,0.00843811,0.0019226074,-0.0010681152,-0.0016784668
1582893074396,-0.034851074,-0.0040130615,-9.1552734E-5,0.0019226074,-0.0010681152,-0.0016784668
1582893074426,-0.20742798,0.009841919,-0.004348755,0.0019226074,-0.0010681152,-0.0016784668
1582893074435,0.07701111,-0.031707764,0.014831543,0.0019226074,-0.0010681152,-0.0016784668
1582893074456,0.20057678,-0.03277588,0.02760315,0.0019226074,-0.0010681152,-0.0016784668
1582893074478,-0.13391113,-0.008270264,-0.0032806396,0.0019226074,-0.0010681152,-0.0016784668
1582893074496,-0.1616211,0.019424438,-0.001159668,0.0019226074,-0.0010681152,-0.0016784668
1582893074516,0.16009521,-0.03489685,0.007369995,0.0019226074,-0.0010681152,-0.0016784668
1582893074537,0.13026428,0.0045166016,0.0020446777,0.0019226074,-0.0010681152,-0.0016784668
1582893074557,-0.19996643,0.002380371,-0.033111572,0.0019226074,-0.0010681152,-0.0016784668
1582893074585,-0.07106018,0.03753662,-0.021392822,0.0019226074,-0.0010681152,-0.0016784668
1582893074600,0.20803833,-0.03489685,-0.008605957,0.0019226074,-0.0010681152,-0.0016784668
1582893074625,0.04185486,0.025817871,-0.016067505,0.0019226074,-0.0010681152,-0.0016784668
1582893074636,-0.22659302,0.005584717,-0.030975342,0.0019226074,-0.0010681152,-0.0016784668
1582893074658,0.010955811,0.020492554,-0.007537842,0.0019226074,-0.0010681152,-0.0016784668
1582893074678,0.23573303,-0.035964966,0.011627197,0.0019226074,-0.0010681152,-0.0016784668
1582893074701,-0.04975891,0.011978149,-0.007537842,0.0019226074,-0.0010681152,-0.0016784668
1582893074724,-0.2255249,0.020492554,-0.016067505,0.0019226074,-0.0010681152,-0.0016784668
1582893074739,0.09298706,-0.019989014,0.003112793,0.0019226074,-0.0010681152,-0.0016784668
1582893074763,0.22401428,-0.018920898,0.01802063,0.0019226074,-0.0010681152,-0.0016784668
1582893074780,-0.17120361,0.002380371,-0.01499939,0.0019226074,-0.0010681152,-0.0016784668
1582893074800,-0.13711548,0.027954102,-9.1552734E-5,0.0019226074,-0.0010681152,-0.0016784668
1582893074830,0.19525146,-0.0466156,0.014831543,0.0019226074,-0.0010681152,-0.0016784668
1582893074839,0.091918945,0.0077056885,0.010559082,0.0019226074,-0.0010681152,-0.0016784668
1582893074858,-0.22447205,0.006652832,-0.01713562,0.0019226074,-0.0010681152,-0.0016784668
1582893074879,-0.02420044,0.021560669,0.004180908,0.0019226074,-0.0010681152,-0.0016784668
1582893074900,0.24424744,-0.041290283,0.01802063,0.0019226074,-0.0010681152,-0.0016784668
1582893074922,-0.041244507,0.009841919,-0.008605957,0.0019226074,-0.0010681152,-0.0016784668
1582893074941,-0.20315552,0.03327942,-0.021392822,0.0019226074,-0.0010681152,-0.0016784668
1582893074966,0.07273865,-0.013595581,-0.009674072,0.0019226074,-0.0010681152,-0.0016784668
1582893074986,0.21229553,2.593994E-4,0.004180908,0.0019226074,-0.0010681152,-0.0016784668
1582893075004,-0.17120361,0.0077056885,-0.025650024,0.0019226074,-0.0010681152,-0.0016784668
1582893075038,-0.11581421,0.027954102,-0.00541687,0.0019226074,-0.0010681152,-0.0016784668
1582893075041,0.20483398,-0.035964966,0.013763428,0.0019226074,-0.0010681152,-0.0016784668
1582893075061,0.035461426,0.013031006,0.003112793,0.0019226074,-0.0010681152,-0.0016784668
1582893075080,-0.19038391,0.020492554,-0.01499939,0.0019226074,-0.0010681152,-0.0016784668
1582893075100,0.005630493,-8.087158E-4,-9.1552734E-5,0.0019226074,-0.0010681152,-0.0016784668
1582893075123,0.2293396,-0.024246216,0.0158844,0.0019226074,-0.0010681152,-0.0016784668
1582893075146,-0.14030457,0.017303467,-0.018203735,0.0019226074,-0.0010681152,-0.0016784668
1582893075163,-0.12220764,0.034347534,-0.0064849854,0.0019226074,-0.0010681152,-0.0016784668
