,ori,,
1582893071597,6.0516357,-6.6087294,-1.5337666
1582893071608,7.666107,-2.1849232,-2.5132344
1582893071632,6.233185,-5.5077176,-1.4422792
1582893071650,5.957245,-7.256217,-1.3905743
1582893071669,6.4131775,-4.7314587,-1.6213802
1582893071691,6.8571167,-3.6674876,-1.9386542
1582893071709,6.1582947,-5.657759,-1.393939
1582893071730,6.0731506,-5.9028373,-1.357906
1582893071750,6.381012,-4.239811,-1.530536
1582893071774,6.567505,-4.1520224,-1.6823263
1582893071830,6.154999,-5.6246653,-1.379348
1582893071830,6.148285,-5.441121,-1.3706446
1582893071835,6.480652,-4.125743,-1.6209846
1582893071852,6.39151,-4.614988,-1.5027108
1582893071872,6.2110596,-5.5528016,-1.4186425
1582893071894,6.20459,-5.0182796,-1.3546814
1582893071912,6.4345093,-4.1571503,-1.5339547
1582893071933,6.273651,-4.8370986,-1.3662534
1582893071954,6.1349792,-5.5483074,-1.3024052
1582893071975,6.2002563,-4.7820406,-1.3048892
1582893072007,6.3623657,-4.2250376,-1.4292227
1582893072013,6.1353455,-5.042036,-1.194273
1582893072034,6.0625305,-5.402569,-1.1850866
1582893072055,6.096466,-4.60612,-1.1509564
1582893072075,6.232239,-4.279555,-1.2774466
1582893072094,5.996643,-5.113635,-1.0440166
1582893072116,5.9759827,-5.3052683,-1.0876296
1582893072135,6.0635376,-4.4618616,-1.1188331
1582893072155,6.1605835,-4.3824863,-1.2001113
1582893072176,5.980072,-5.19905,-1.0423678
1582893072207,5.9823303,-5.16683,-1.0830637
1582893072216,6.06427,-4.3881083,-1.129407
1582893072236,6.1176453,-4.5038843,-1.1712488
1582893072256,5.9523315,-5.283232,-1.0314305
1582893072279,5.982361,-5.066397,-1.0849624
1582893072300,6.0996094,-4.322868,-1.171875
1582893072319,6.103058,-4.634403,-1.1509008
1582893072342,5.9782715,-5.292116,-1.0609119
1582893072357,6.013031,-4.8901925,-1.0814272
1582893072382,6.128357,-4.299083,-1.1874822
1582893072415,6.0691833,-4.7812843,-1.0918682
1582893072418,5.9992676,-5.2695174,-1.0698224
1582893072437,6.05954,-4.715254,-1.0972843
1582893072456,6.153961,-4.300666,-1.1822721
1582893072478,6.0382385,-4.972299,-1.0457585
1582893072498,5.988434,-5.2093925,-1.0368745
1582893072520,6.0548096,-4.559904,-1.0842093
1582893072540,6.119049,-4.398738,-1.1338756
1582893072560,5.9892273,-5.1057835,-1.003457
1582893072586,5.9660645,-5.113457,-0.99660796
1582893072628,6.0697937,-4.444198,-1.0940944
1582893072628,6.1014404,-4.5405583,-1.0827292
1582893072638,6.0307617,-5.127008,-1.040533
1582893072658,6.0296936,-4.9464736,-1.0227909
1582893072679,6.105896,-4.4214587,-1.1129028
1582893072699,6.0697937,-4.7438846,-1.0403577
1582893072722,6.025879,-5.1325207,-1.0405449
1582893072742,6.055023,-4.7352095,-1.0484483
1582893072760,6.1034546,-4.406071,-1.0981815
1582893072786,6.017517,-4.8227897,-0.986044
1582893072816,6.0051575,-4.895469,-0.9968629
1582893072823,6.051483,-4.5621467,-1.0519552
1582893072843,6.0643005,-4.543116,-1.0321287
1582893072860,6.006378,-4.980855,-0.9886624
1582893072880,5.998352,-4.9203334,-0.9801586
1582893072901,6.0549316,-4.4984603,-1.0430156
1582893072922,6.059265,-4.6609025,-1.0235571
1582893072941,6.0062256,-5.027649,-0.9914722
1582893072962,6.0140686,-4.815719,-0.9946479
1582893072983,6.0612183,-4.48182,-1.059244
1582893073009,6.0258484,-4.7938643,-0.99575704
1582893073022,6.000061,-5.040632,-1.0016611
1582893073043,6.0293884,-4.664602,-1.0020677
1582893073063,6.07901,-4.469394,-1.0679963
1582893073084,6.021759,-4.9194016,-0.98671925
1582893073106,6.003235,-5.03595,-1.0046185
1582893073126,6.0537415,-4.5522175,-1.0444236
1582893073144,6.080139,-4.536263,-1.057613
1582893073164,6.0145874,-5.02188,-0.9872301
1582893073186,6.006958,-4.9575586,-0.9832002
1582893073209,6.0632935,-4.4841394,-1.0408401
1582893073225,6.078064,-4.611636,-1.0303992
1582893073244,6.014557,-5.0852675,-0.96980256
1582893073264,6.0274353,-4.885281,-0.9833784
1582893073284,6.082245,-4.4309783,-1.030329
1582893073304,6.0843506,-4.691133,-1.0019001
1582893073326,6.039093,-5.0984535,-0.9589999
1582893073346,6.068878,-4.7870975,-0.9611427
1582893073367,6.124817,-4.4127245,-1.0222981
1582893073393,6.091522,-4.7976513,-0.9388596
