,ori,,
1582892977091,286.44983,-0.74286586,1.5750624
1582892977108,286.78235,-0.6846766,0.04940394
1582892977130,295.46652,-4.895087,0.6786918
1582892977150,294.40723,-4.328827,1.0316274
1582892977177,289.6922,-1.9233366,0.79627097
1582892977190,291.5182,-2.8659496,0.5411487
1582892977212,294.98447,-4.6039844,0.64416826
1582892977230,293.17493,-3.5672097,0.981222
1582892977250,290.67352,-2.188601,0.47824484
1582892977275,293.1939,-3.7086391,0.7287284
1582892977290,294.8338,-4.4286757,0.72072226
1582892977317,292.78766,-3.1805203,0.9159111
1582892977330,291.55054,-2.6430933,0.55469316
1582892977351,293.81952,-4.0698895,0.8003463
1582892977370,294.09338,-4.0317936,0.91347986
1582892977391,292.1751,-2.8583982,0.91891485
1582892977412,292.22226,-3.0877707,0.81374216
1582892977433,293.97858,-4.1338525,0.87849694
1582892977451,293.59778,-3.7038202,1.0566769
1582892977475,292.12302,-2.8069375,0.82960784
1582892977495,292.9297,-3.539455,0.9650063
1582892977513,293.96527,-4.0804615,0.9293244
1582892977533,293.13654,-3.3768492,1.0686835
1582892977553,292.2063,-2.9138396,0.82671744
1582892977573,293.38092,-3.8102634,0.97461706
1582892977594,293.68585,-3.8396173,0.99691874
1582892977613,292.6823,-3.0465622,0.9745457
1582892977633,292.51382,-3.1274765,0.8509376
1582892977654,293.55652,-3.8872797,0.8869659
1582892977676,293.6098,-3.6317353,0.95312846
1582892977695,292.75327,-2.9970882,0.80729353
1582892977714,293.16052,-3.4893775,0.869174
1582892977733,293.91656,-3.9229212,0.8293959
1582892977755,293.53824,-3.3990793,0.92634577
1582892977777,292.89752,-3.0696688,0.76516527
1582892977797,293.6738,-3.7814424,0.9137248
1582892977819,293.90628,-3.7768672,0.94367003
1582892977836,293.18704,-3.1284275,0.9799839
1582892977856,293.06824,-3.2391956,0.87939507
1582892977878,293.86,-3.9073699,0.9695211
1582892977911,293.7981,-3.6114168,1.0462333
1582892977916,293.10275,-3.0459805,0.9099913
1582892977935,293.46463,-3.5232909,0.9614789
1582892977957,294.1134,-3.9317737,0.9206777
1582892977978,293.83078,-3.4346132,0.9867595
1582892977999,293.23306,-3.1238875,0.83127236
1582892978020,293.87628,-3.8034148,0.9562062
1582892978039,294.03094,-3.8046138,0.9901183
1582892978059,293.5397,-3.2592318,0.9654956
1582892978081,293.32065,-3.311044,0.95341194
1582892978110,293.80338,-3.819782,0.95416677
1582892978119,293.7963,-3.5881097,1.0521724
1582892978138,293.31174,-3.177178,0.9160349
1582892978158,293.6974,-3.562169,0.9980947
1582892978178,293.83264,-3.6105306,0.9408927
1582892978200,293.6299,-3.3508382,0.9849934
1582892978221,293.45685,-3.3284712,0.9142833
1582892978243,293.9304,-3.7694035,0.9433393
1582892978260,293.926,-3.6272078,0.9975156
1582892978288,293.5558,-3.2801132,0.9472403
1582892978316,293.66238,-3.5440931,0.9814083
1582892978324,293.9745,-3.7694192,0.94134885
1582892978339,293.8011,-3.4524398,1.0363743
1582892978360,293.523,-3.2705169,0.90173537
1582892978382,293.8767,-3.6751182,1.0028956
1582892978400,294.08655,-3.727031,0.9674524
1582892978422,293.80728,-3.308949,0.9792422
1582892978443,293.63846,-3.3156092,0.87876993
1582892978465,294.07922,-3.7862854,0.9475419
1582892978486,294.06973,-3.6179538,0.9672231
1582892978523,293.68353,-3.2198203,0.9350038
1582892978528,293.7602,-3.4453838,0.90752244
1582892978544,294.11136,-3.8094049,0.9391094
1582892978563,294.02502,-3.4870245,0.99248594
1582892978583,293.6067,-3.1949527,0.89259404
1582892978602,293.84586,-3.636764,0.988508
1582892978623,294.07596,-3.7648904,0.9595438
1582892978642,293.86996,-3.3221247,1.0076522
1582892978662,293.63858,-3.2656803,0.913259
1582892978685,293.9953,-3.7615137,1.0071292
1582892978725,294.05334,-3.6216416,1.0347598
1582892978726,293.72864,-3.207723,0.9984856
1582892978745,293.73734,-3.4249067,0.99896127
1582892978765,294.0104,-3.772956,1.006325
1582892978785,293.94952,-3.4602609,1.0749478
1582892978805,293.63052,-3.208103,0.97726303
1582892978826,293.91257,-3.6666636,1.0743583
1582892978845,294.08148,-3.7133522,1.066768
1582892978865,293.89307,-3.303542,1.0654535
1582892978886,293.73743,-3.3528275,1.0453037
1582892978913,294.02188,-3.7946758,1.1058465
1582892978927,294.03387,-3.5879023,1.1666706
1582892978948,293.74945,-3.2842143,1.0826457
1582892978969,293.87494,-3.6023061,1.176009
1582892978986,294.02948,-3.7549994,1.1644796
1582892979007,293.89767,-3.391573,1.2381262
1582892979028,293.7374,-3.3226154,1.0823328
1582892979047,294.06738,-3.7995477,1.2020457
1582892979067,294.01108,-3.6094236,1.2603757
1582892979089,293.77844,-3.3023717,1.1924456
