,ori,,
1582894079705,359.7843,-10.337339,-0.1860378
1582894079724,1.8306885,-6.867032,-0.6695475
1582894079747,2.033142,-7.414384,-0.69132125
1582894079766,359.54895,-8.3408,-0.23503953
1582894079786,359.8187,-7.337711,-0.30204952
1582894079808,1.2348022,-6.201143,-0.5292398
1582894079826,0.81430054,-6.7193675,-0.48136008
1582894079845,359.56998,-7.204113,-0.26699984
1582894079866,359.98026,-6.5180135,-0.37860787
1582894079889,0.87841797,-5.969233,-0.5379774
1582894079923,0.57211304,-6.3913913,-0.4930857
1582894079926,359.88388,-6.656772,-0.37591207
1582894079946,0.29727173,-6.1036935,-0.47613937
1582894079970,1.0312195,-5.8450766,-0.5811285
1582894079988,0.8528137,-6.2812815,-0.5552892
1582894080009,0.24099731,-6.403501,-0.4768924
1582894080027,0.3536682,-5.9665155,-0.5327837
1582894080048,0.9755249,-5.825699,-0.6388467
1582894080068,0.4930725,-6.2542367,-0.5620646
1582894080090,0.40078735,-6.286908,-0.5705713
1582894080116,0.5382385,-5.925579,-0.5891509
1582894080128,1.2277527,-5.8490257,-0.700808
1582894080148,0.7553406,-6.1820574,-0.6212549
1582894080168,0.3333435,-6.196744,-0.5718382
1582894080190,0.40731812,-5.8369455,-0.60266834
1582894080210,0.71902466,-5.797569,-0.6574592
1582894080233,0.3524475,-6.1124573,-0.5985501
1582894080251,0.09500122,-6.1015987,-0.56692857
1582894080269,0.2506714,-5.793258,-0.6081389
1582894080297,0.6265259,-5.767161,-0.6600935
1582894080316,0.2954712,-6.0545382,-0.6005355
1582894080331,0.02609253,-6.0342317,-0.58245593
1582894080350,0.081329346,-5.758646,-0.59324837
1582894080372,0.3908081,-5.7382565,-0.64878476
1582894080391,359.95602,-6.012461,-0.5712595
1582894080414,359.73465,-5.9675307,-0.5603932
1582894080436,359.57535,-5.7195134,-0.5408193
1582894080454,359.78714,-5.719224,-0.590027
1582894080475,359.3983,-5.9769964,-0.5313276
