x,y,z,latitude,longitude,speed,sound,light,time,timestamp
1.5291443 ,9.434265 ,-2.4922333,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189249
5.2325134 ,5.847229 ,1.7860413,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189254
6.242874 ,4.243805 ,13.944153,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189260
1.9648132 ,3.7809753 ,15.817657,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189263
-4.9227753 ,3.548462 ,8.345703,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189268
-5.5841217 ,8.286316 ,8.843506,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189275
1.8575287 ,8.237503 ,-1.7509766,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189277
8.700226 ,9.326904 ,2.061905,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189282
7.376114 ,8.799515 ,9.025436,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189293
-2.3100586 ,6.625305 ,8.186905,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189297
-9.213394 ,4.5558014 ,4.831909,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189302
-7.6996765 ,3.6564178 ,8.71817,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189309
-0.8852539 ,2.1173859 ,13.391388,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189312
4.4292755 ,-0.6923218 ,15.044052,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189316
3.5470428 ,-1.683258 ,18.619293,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189321
-2.563324 ,-0.3554077 ,20.894394,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189327
-6.5274506 ,-0.7637787 ,12.469299,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189330
-3.7287292 ,2.3410645 ,8.837112,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189337
0.79130554 ,8.780685 ,9.010254,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189344
0.3003235 ,11.54509 ,-3.0884552,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189346
-2.701233 ,11.2690735 ,-10.17717,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189349
-1.1559753 ,8.270554 ,-1.189682,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189356
2.8524323 ,2.5646057 ,13.098877,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189363
3.0408936 ,-3.1119232 ,21.684647,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189365
-0.96136475 ,-4.4372253 ,25.578186,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189368
-3.9853363 ,-2.4295197 ,19.82872,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189377
-1.7085571 ,1.1659546 ,6.7792816,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189380
1.3792572 ,8.208069 ,6.3812866,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189384
0.7032318 ,11.466965 ,0.8478546,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189388
-2.2623138 ,12.261902 ,-6.351532,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189395
-3.3589935 ,14.478531 ,0.0034484863,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189398
-1.0887146 ,11.794327 ,-0.5107727,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189402
2.2895355 ,8.098633 ,1.7450714,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189411
5.912674 ,5.890167 ,7.3451385,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189413
3.3979797 ,4.6399384 ,17.230438,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189417
-2.2563019 ,-0.97499084 ,10.7715,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189429
-5.3509216 ,-3.267273 ,15.832916,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189431
-3.4414978 ,-1.8362885 ,26.046555,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189435
1.4912567 ,-1.0709076 ,18.319244,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189443
3.0484009 ,1.3395233 ,7.708084,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189445
-1.3047485 ,7.845276 ,5.865631,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189450
-6.578583 ,10.659225 ,-1.4664307,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189456
-7.2800903 ,10.199463 ,-6.815338,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189462
-2.2445374 ,10.297348 ,0.17086792,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189465
3.0915527 ,7.9095154 ,4.661865,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189471
4.1230164 ,4.8350067 ,6.3953094,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189480
0.5127106 ,4.325989 ,11.441238,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189483
-4.0541534 ,3.9421844 ,10.63739,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189486
-3.9726257 ,2.6056976 ,4.3476105,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189495
-0.34169006 ,3.594101 ,8.605804,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189498
2.3971405 ,3.2444458 ,11.98555,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189504
2.1402283 ,-0.11860657 ,10.186066,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189506
0.722641 ,-0.8579407 ,18.625961,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189508
0.25737 ,1.244339 ,27.80336,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189515
-0.23875427 ,0.37304688 ,14.625412,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189518
-0.491333 ,4.5844727 ,4.4221344,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189522
-1.4036407 ,14.312012 ,7.8062134,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189528
-4.2655945 ,17.550964 ,-5.9262238,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189532
-6.325302 ,14.405045 ,-22.36766,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189537
-3.1923676 ,12.50267 ,-3.8357086,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189545
4.225586 ,5.1694794 ,13.297516,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189546
6.3713837 ,-5.665207 ,17.619568,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189550
3.588501 ,-9.807602 ,25.376068,23.55153617,87.29627389 ,22.859999656677246,79.562776414648 ,30000.0,10:36:29 AM,1572671189561
