,ori,,
1582893361718,331.29626,-10.631426,-0.4458545
1582893361735,331.4353,-12.140659,0.08722688
1582893361756,331.435,-12.754109,0.39428732
1582893361776,330.31403,-10.203114,0.8117381
1582893361798,330.0899,-8.808107,0.27426708
1582893361817,330.59955,-10.420495,0.34246007
1582893361838,330.35062,-10.447643,0.79009646
1582893361858,329.82346,-8.811658,0.73264843
1582893361878,329.79773,-8.496176,0.4953915
1582893361904,330.24716,-9.824973,0.49233657
1582893361920,329.92474,-9.489363,0.88842845
1582893361939,329.58603,-8.247435,0.7186736
1582893361958,329.60272,-8.505626,0.7278419
1582893361978,329.9134,-9.395113,0.7163396
1582893361999,329.6115,-8.776927,0.9665164
1582893362018,329.42593,-7.962981,0.7786193
1582893362038,329.53073,-8.568296,0.85681504
1582893362060,329.74396,-9.145848,0.8474236
1582893362081,329.4598,-8.357451,0.98860073
1582893362107,329.3577,-7.8417068,0.790919
1582893362136,329.5123,-8.606831,0.87001354
1582893362148,329.5773,-8.911021,0.9594026
1582893362162,329.34305,-8.100592,0.9957369
1582893362181,329.2843,-7.895843,0.8546123
1582893362201,329.46368,-8.682861,0.89740694
1582893362222,329.401,-8.633266,1.0376557
1582893362240,329.23236,-7.8854203,0.96727157
1582893362262,329.24374,-7.9703937,0.8663045
1582893362282,329.43436,-8.721156,0.88466805
1582893362310,329.3365,-8.432207,0.99354184
1582893362337,329.2184,-7.7833924,0.868163
1582893362342,329.24924,-8.123848,0.8707464
1582893362366,329.4131,-8.670955,0.869003
1582893362382,329.28946,-8.201457,0.9617966
1582893362405,329.21417,-7.76902,0.8296243
1582893362422,329.272,-8.275927,0.8903506
1582893362443,329.37485,-8.61351,0.89823925
1582893362463,329.2408,-8.025395,0.95988584
1582893362483,329.1944,-7.757285,0.8247702
1582893362506,329.28854,-8.359783,0.8955792
1582893362525,329.33344,-8.51158,0.9384607
1582893362543,329.2268,-7.8907423,0.9264365
1582893362567,329.20953,-7.7813163,0.81159896
1582893362584,329.33148,-8.40922,0.85067815
1582893362605,329.32944,-8.374177,0.9211083
1582893362626,329.2474,-7.7658834,0.84999955
1582893362645,329.2496,-7.834655,0.78071517
1582893362667,329.377,-8.453525,0.7928921
1582893362685,329.32578,-8.224057,0.87515956
1582893362706,329.2384,-7.686274,0.77874714
1582893362728,329.25735,-7.9891696,0.778826
1582893362747,329.35312,-8.446189,0.7762978
1582893362765,329.28867,-8.028383,0.83318627
1582893362786,329.21954,-7.673457,0.72344416
1582893362805,329.28494,-8.173172,0.764584
1582893362827,329.3059,-8.294183,0.79200584
1582893362847,329.2459,-7.8060627,0.7811402
1582893362869,329.22253,-7.714847,0.7348465
1582893362887,329.29193,-8.102961,0.73191744
1582893362909,329.25183,-8.127192,0.8095265
1582893362929,329.24088,-7.8976974,0.76157546
1582893362947,329.2591,-7.9581213,0.73476994
1582893362967,329.31732,-8.232596,0.73271316
1582893362987,329.27505,-8.006078,0.78311926
1582893363008,329.25134,-7.810975,0.70418155
1582893363030,329.27393,-8.112721,0.7517373
1582893363049,329.29663,-8.233526,0.75405127
1582893363070,329.2398,-7.8766785,0.78789365
1582893363090,329.20563,-7.782116,0.71713585
1582893363114,329.2611,-8.227683,0.7787188
1582893363131,329.2348,-8.173706,0.83008444
1582893363151,329.1895,-7.736316,0.79648525
1582893363172,329.18115,-7.823787,0.77507937
1582893363189,329.24948,-8.257102,0.7878749
1582893363210,329.22076,-8.024335,0.85046566
1582893363229,329.17825,-7.6862416,0.78207874
1582893363250,329.20068,-7.9865327,0.8173873
1582893363271,329.23447,-8.243385,0.81900686
1582893363290,329.19855,-7.864383,0.84762526
1582893363311,329.1456,-7.678813,0.78672117
1582893363333,329.19177,-8.128705,0.83795816
1582893363352,329.18866,-8.161179,0.8770308
1582893363376,329.15878,-7.755887,0.84707266
1582893363391,329.12518,-7.7711825,0.83853287
1582893363414,329.17603,-8.1867695,0.8426357
1582893363435,329.1508,-8.041197,0.92303675
1582893363453,329.11917,-7.6954803,0.8549357
1582893363474,329.1342,-7.928301,0.89385885
1582893363495,329.19168,-8.195954,0.8786428
1582893363516,329.1852,-7.8778334,0.9041796
1582893363542,329.1673,-7.710896,0.85048676
1582893363556,329.2132,-8.08905,0.8899453
1582893363574,329.23578,-8.147873,0.8992298
1582893363595,329.221,-7.7793283,0.8762865
1582893363616,329.1876,-7.7931376,0.87378514
1582893363636,329.2232,-8.1905155,0.91557086
1582893363655,329.19382,-8.068831,0.97789836
1582893363678,329.15988,-7.750615,0.9363902
1582893363695,329.12604,-7.9236803,1.0071889
1582893363717,329.159,-8.177208,1.0048174
1582893363748,329.17914,-7.9478,1.0417641
1582893363755,329.1312,-7.7166657,1.0266416
1582893363775,329.13058,-7.99788,1.0989236
1582893363795,329.1703,-8.178542,1.1034826
1582893363820,329.17758,-7.806953,1.0871421
1582893363837,329.1333,-7.6943107,1.097537
1582893363859,329.17328,-8.142873,1.1248361
1582893363878,329.19244,-8.142871,1.1568272
1582893363897,329.12234,-7.729908,1.1690369
1582893363918,328.98096,-7.745745,1.2420037
1582893363946,328.95462,-8.125032,1.2916697
1582893363956,328.98203,-8.003166,1.3302186
1582893363977,328.97763,-7.685409,1.3120109
1582893363996,328.9911,-7.8502746,1.3807327
1582893364018,329.07632,-8.128484,1.3614776
1582893364040,329.15353,-7.864311,1.3255426
1582893364063,329.15744,-7.660817,1.2818842
1582893364080,329.20074,-8.0506115,1.326563
1582893364100,329.20898,-8.111445,1.362497
1582893364120,329.19604,-7.7420144,1.3272034
1582893364154,329.15656,-7.766739,1.3445027
1582893364158,329.14313,-8.133707,1.3913115
1582893364179,329.1056,-7.925405,1.4292738
1582893364199,329.03162,-7.683753,1.4168557
1582893364219,329.0158,-7.942914,1.4580715
1582893364240,329.01157,-8.058597,1.4828393
1582893364262,329.02155,-7.7909303,1.4653616
1582893364283,329.01752,-7.744432,1.4517264
1582893364301,329.05725,-8.036456,1.4655516
1582893364325,329.0909,-7.9040275,1.4706889
1582893364355,329.099,-7.7208,1.4245744
1582893364362,329.12454,-7.925969,1.4500364
1582893364380,329.1333,-8.034605,1.4716663
1582893364401,329.14346,-7.8015814,1.4533986
1582893364423,329.1199,-7.7648144,1.4573549
1582893364441,329.12677,-8.043271,1.4918442
1582893364462,329.1209,-7.9113355,1.5181075
1582893364486,329.09833,-7.736074,1.5174619
1582893364510,329.10135,-7.9143023,1.5470802
1582893364530,329.09772,-8.02323,1.580462
1582893364555,329.0966,-7.7934866,1.583085
1582893364565,329.07483,-7.749787,1.5819173
1582893364585,329.0879,-8.016965,1.6239825
1582893364603,329.09692,-7.884709,1.6411985
1582893364624,329.08377,-7.704637,1.6239512
1582893364643,329.086,-7.8965454,1.6598659
1582893364665,329.07693,-8.010079,1.6986061
1582893364688,329.07263,-7.775881,1.6918806
1582893364707,329.0529,-7.7240314,1.6805155
1582893364733,329.05292,-7.9947047,1.7263477
1582893364747,329.06033,-7.8655,1.7220371
1582893364780,329.04742,-7.7150974,1.7064329
1582893364786,329.04773,-7.9094744,1.7286496
1582893364807,329.05035,-7.9080086,1.7312773
1582893364826,329.04556,-7.7362685,1.7099394
1582893364845,329.03622,-7.819072,1.7096695
1582893364865,329.02563,-7.9455614,1.7447761
1582893364887,329.0304,-7.771269,1.7061622
1582893364907,329.03177,-7.752786,1.6717577
1582893364936,329.0353,-7.952472,1.6936187
1582893364947,329.04718,-7.8225164,1.6642988
1582893364974,329.06396,-7.744614,1.6198665
1582893364987,329.0778,-7.922648,1.6123534
1582893365007,329.09207,-7.871933,1.5934708
1582893365026,329.10632,-7.779368,1.5541694
1582893365048,329.10565,-7.895409,1.5438036
1582893365067,329.11008,-7.881187,1.533733
1582893365092,329.1144,-7.80505,1.4839633
1582893365108,329.09662,-7.9034295,1.4977518
1582893365130,329.09354,-7.8796487,1.4949824
1582893365150,329.10336,-7.8204684,1.4406782
1582893365168,329.0998,-7.9041486,1.4454576
1582893365190,329.10147,-7.857511,1.4509608
1582893365209,329.1162,-7.837448,1.3959723
1582893365229,329.1156,-7.9258413,1.3976442
1582893365249,329.1156,-7.8406997,1.3903797
1582893365269,329.1239,-7.8460107,1.3458018
1582893365291,329.11142,-7.924051,1.3655245
1582893365313,329.10306,-7.830065,1.353179
1582893365336,329.10706,-7.8766656,1.324419
1582893365380,329.08893,-7.927348,1.3283617
1582893365380,329.07266,-7.866549,1.3203444
1582893365391,329.06433,-7.8823934,1.3213909
1582893365411,329.07266,-7.888623,1.2717211
1582893365431,329.0792,-7.8726974,1.2608407
1582893365451,329.09067,-7.9373918,1.2574058
1582893365473,329.1155,-7.904463,1.2114486
1582893365492,329.13135,-7.9777994,1.1801733
1582893365517,329.1537,-7.9506006,1.1709915
1582893365536,329.16083,-7.9789133,1.1095467
1582893365558,329.19748,-8.061106,1.1328765
1582893365574,329.19943,-8.002896,1.0389267
1582893365594,329.23846,-8.051514,1.0973724
1582893365614,329.23795,-8.026086,0.9806096
1582893365633,329.27493,-8.151941,1.0798221
1582893365655,329.27524,-8.003032,0.935774
1582893365676,329.2856,-8.168338,1.0597467
1582893365693,329.25,-8.041641,0.94676924
1582893365719,329.1885,-8.239903,1.068384
1582893365738,329.104,-8.082825,0.9930744
1582893365784,328.99066,-8.27743,1.1074731
1582893365784,328.89966,-8.094397,1.0725911
1582893365796,328.7778,-8.279159,1.1591045
1582893365815,328.71375,-8.089053,1.1398392
1582893365836,328.60037,-8.231953,1.2124126
1582893365854,328.585,-8.06908,1.1910369
1582893365876,328.4805,-8.20735,1.2571654
1582893365895,328.52988,-8.155657,1.2554634
1582893365917,328.4664,-8.18423,1.2655535
1582893365937,328.56033,-8.131184,1.3060455
1582893365978,328.50632,-8.2246685,1.2751156
1582893365980,328.56653,-8.313796,1.4006164
1582893365996,328.49445,-8.225153,1.314187
1582893366017,328.49948,-8.389871,1.5014558
1582893366039,328.40082,-8.2148285,1.3795615
1582893366057,328.33627,-8.437839,1.6256614
1582893366080,328.24625,-8.169241,1.4971111
1582893366097,328.15964,-8.380309,1.7366248
1582893366117,328.09543,-8.230092,1.6366514
1582893366141,328.0025,-8.390042,1.7953445
1582893366163,327.9925,-8.224127,1.7369289
1582893366178,327.9312,-8.390934,1.7933095
1582893366199,327.961,-8.374834,1.8224725
1582893366218,327.92523,-8.321925,1.7519014
1582893366242,328.0456,-8.347061,1.7745224
1582893366259,328.10373,-8.311321,1.5953342
1582893366280,328.24213,-8.567873,1.7054812
1582893366307,328.31412,-8.380798,1.500813
1582893366324,328.45355,-8.699529,1.5445335
1582893366348,328.5854,-8.495144,1.3278098
1582893366375,328.72125,-8.70353,1.3406856
1582893366380,328.9209,-8.619213,1.1720879
1582893366402,329.03708,-8.724307,1.148817
1582893366420,329.20334,-8.831473,1.0917451
1582893366440,329.2442,-8.751432,0.987921
1582893366460,329.29727,-8.753533,1.0149736
1582893366480,329.26254,-8.764277,0.9459149
1582893366501,329.21887,-8.949467,1.0446362
1582893366521,329.13867,-8.766386,1.0201783
1582893366545,329.00348,-8.837373,1.0914991
1582893366564,328.8893,-8.652857,1.1297047
1582893366583,328.6531,-8.807592,1.2478325
1582893366602,328.46497,-8.9019575,1.4044843
1582893366625,328.20114,-8.593354,1.4009469
1582893366644,327.96442,-8.745308,1.6251163
1582893366667,327.6999,-8.790972,1.6534255
1582893366689,327.46332,-8.906396,1.8174359
1582893366706,327.30362,-8.673494,1.8067727
1582893366725,327.07776,-8.734261,1.8847331
1582893366746,326.92557,-8.949176,2.0476365
1582893366794,326.7651,-8.839933,2.0144176
1582893366794,326.7044,-8.857588,2.1765316
1582893366804,326.5856,-8.924387,2.0874805
1582893366824,326.56537,-9.11272,2.1881042
1582893366844,326.48468,-8.817843,2.0696352
1582893366865,326.4195,-9.083562,2.1709259
1582893366885,326.374,-9.001781,2.093227
1582893366906,326.3147,-9.138442,2.1119535
1582893366927,326.34085,-9.273441,2.0121748
1582893366950,326.26163,-8.963551,1.9009736
1582893366994,326.25995,-9.403222,2.046913
1582893366994,326.25568,-9.227263,1.7936069
1582893367008,326.30862,-9.134206,1.8001126
1582893367027,326.4177,-9.277549,1.5981984
1582893367046,326.50266,-9.520721,1.6055096
1582893367066,326.6791,-9.220894,1.4743856
1582893367087,326.81906,-9.495518,1.2898881
1582893367108,327.0694,-10.219937,1.3415493
1582893367127,327.3455,-9.543867,0.93113106
1582893367151,327.701,-9.492187,0.73869115
1582893367177,327.99615,-10.085958,0.5515098
1582893367188,328.45767,-10.477248,0.42594305
1582893367210,328.95142,-9.397286,-0.045933668
1582893367229,329.44635,-9.594935,-0.35295162
1582893367248,329.98904,-10.504302,-0.5396023
