Unnamed: 0,x,y,z,latitude,longitude,speed,sound,light,time,timestamp,y1,z1
13037,0.11784363,0.9803772,11.953339,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864008,1.4792779041280602,10.0711896206726
13038,-0.42930603,-0.6831206999999999,9.573456,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864010,1.4119695083511499,10.0556968010473
13039,0.5895691,-0.3452301,10.794281,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864015,1.35727363198861,10.0786865114008
13040,2.1012419999999996,0.9085846,11.248717999999998,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864020,1.3433074099941102,10.115105764704
13041,1.5305328,0.48756409999999994,10.856827000000001,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864023,1.31667091971772,10.1381931207382
13042,0.2583313,-0.10720825,11.45369,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864028,1.2723502183859299,10.179140235864699
13043,1.4708709999999998,1.1387177,10.161224,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864039,1.26819067517358,10.1785825620426
13044,1.1528015,2.213623,9.462418,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864040,1.29761889112702,10.156290701656099
13045,-2.3519745,1.9006805,10.812134,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864047,1.31639022651837,10.1767049584024
13046,-2.3596191,0.8625641,9.640167,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864054,1.30226410357356,10.1600042866647
13047,1.1785431,1.8274536,10.148178,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864057,1.31861153480843,10.159636173042301
13048,1.4207001,1.9802703999999998,10.315598,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864061,1.33920681112917,10.1644907545958
13049,-0.9738159,1.7374115,10.301926,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864066,1.35160162064652,10.1687686642623
13050,-0.6012725999999999,2.2620392000000002,9.652405,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864072,1.3799405646341398,10.1526959523151
13051,0.690979,2.901062,10.049164,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864077,1.42728809963573,10.1494733412717
13052,0.051345825,1.9235077,10.336166,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864081,1.4427337927608601,10.1552844731039
13053,-0.5975189000000001,2.0063934,10.712097,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864088,1.4602786727173502,10.172616225844699
13054,-0.17155457,3.3298492,10.976974499999999,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864091,1.51847228824363,10.1976532680255
13055,-0.7639923000000001,3.7574615,9.775269,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864097,1.58816469912358,10.1845058272956
13056,-0.96003723,4.367676,7.2451476999999995,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864100,1.6746817946991297,10.093013222840401
13057,0.40704346,6.2417297,6.4190674,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864106,1.81683905809879,9.978655306110962
13058,0.5928955,6.647689999999999,6.857788,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864110,1.9672076471813,9.881512914599089
13059,-0.49591064,5.241562,8.463119500000001,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864113,2.06912758843202,9.83736296688134
13060,0.67933655,5.4262238,7.744934,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864122,2.1736230131136702,9.772232497055349
13061,0.8112335,6.414978,6.3437653,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864125,2.3056425212389198,9.66551552703557
13062,-1.4436035,6.830963000000001,5.8849487,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864129,2.44650094633239,9.547838847181369
13063,-2.0120697,6.2451476999999995,5.189331,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864135,2.56474039516686,9.41217275369851
13064,0.72006226,5.957489,6.765548700000001,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864144,2.67034556223907,9.32979200348023
13065,0.46575928,4.823715,8.008301,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864146,2.7373729095995496,9.28865831087237
13066,-1.4445038000000001,3.3250427000000005,8.7739105,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864151,2.7556651480253898,9.27263589515616
13067,-0.9256134,2.6262512000000005,9.212845,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864154,2.75163691511028,9.2707748001539
13068,0.6955719,2.5388336,9.706329,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864158,2.7450130439476097,9.284332177785188
13069,-0.077316284,2.5115967,12.078888000000001,23.55113749,87.29663075,4.175999879837041,73.76393235423191,0,21:04:24 PM,1574004864167,2.73774755661829,9.37131756010241
