bump:10.6,pothole:4.0,basespeed:5.0,lowerspeed:5.0,scaling:5.0
x,y,z,latitude,longitude,bearing,accuracy,light,timestamp
-2.4964663E-8,-1.2212453E-15,9.87355,23.55662876,87.30666691,0.0,4.288,0.0,29359738,0
2.085956E-8,2.220446E-16,10.089384,23.55662876,87.30666691,0.0,4.288,0.0,29359787,0
-2.724645,-0.25011468,9.873378,23.55662876,87.30666691,0.0,4.288,0.0,29359811,0
-1.254612,-0.42517903,9.289994,23.55662876,87.30666691,0.0,4.288,0.0,29359850,0
-3.1544518,0.18632631,9.92779,23.55662876,87.30666691,0.0,4.288,0.0,29359890,0
7.2804136E-9,-1.4432899E-15,9.8128195,23.55662876,87.30666691,0.0,4.288,0.0,29359904,0
-7.18808E-10,-1.7763568E-15,9.433486,23.55662876,87.30666691,0.0,4.288,0.0,29359927,0
0.033087227,0.1117607,9.153801,23.55662876,87.30666691,0.0,4.288,0.0,29359945,0
-0.5706851,-0.7385215,10.169769,23.55662876,87.30666691,0.0,4.288,0.0,29359966,0
1.5790512E-8,-1.5543122E-15,9.709602,23.55662876,87.30666691,0.0,4.288,0.0,29359980,0
6.9256276E-9,-1.110223E-15,9.548546,23.55662876,87.30666691,0.0,4.288,0.0,29360003,0
-4.013147E-9,-1.4988011E-15,9.420275,23.55662876,87.30666691,0.0,4.288,0.0,29360016,0
-1.7472833E-9,-8.881784E-16,9.820088,23.55662876,87.30666691,0.0,4.288,0.0,29360042,0
-1.8368016E-8,-1.5543122E-15,9.786383,23.55662876,87.30666691,0.0,4.288,0.0,29360053,0
-2.807761E-9,-4.440892E-16,9.811848,23.55662876,87.30666691,0.0,4.288,0.0,29360081,0
0.65943325,-0.46799803,9.363304,23.55662876,87.30666691,0.0,4.288,0.0,29360094,0
-0.31550568,-0.31193534,9.606535,23.55662876,87.30666691,0.0,4.288,0.0,29360118,0
2.07248,0.25964594,9.636948,23.55662876,87.30666691,0.0,4.288,0.0,29360129,0
-0.14848912,-0.3290068,9.715064,23.55662876,87.30666691,0.0,4.288,0.0,29360158,0
-0.59114504,0.10167536,9.519197,23.55662876,87.30666691,0.0,4.288,0.0,29360196,0
1.8037204,0.03940242,9.907671,23.55662712,87.30666269,0.0,4.288,0.0,29360234,0
-0.25826696,-0.95025074,9.674816,23.55662712,87.30666269,0.0,4.288,0.0,29360241,0
0.09062949,-0.22983772,9.480294,23.55662712,87.30666269,0.0,4.288,0.0,29360272,0
1.5251231,0.20807798,9.7359915,23.55662712,87.30666269,0.0,4.288,0.0,29360311,0
0.49883407,-0.8235802,9.91329,23.55662712,87.30666269,0.0,4.288,0.0,29360331,0
0.22963141,-0.34862012,9.397982,23.55662712,87.30666269,0.0,4.288,0.0,29360350,0
-0.3354188,0.11121573,9.250088,23.55662712,87.30666269,0.0,4.288,0.0,29360360,0
