x,y,z
2.197 , 3.999 , 7.592
-0.296 , 1.653 , 6.57
-2.385 , 1.578 , 6.045
-4.43 , 2.115 , 8.582
-6.155 , 3.917 , 10.782
-5.974 , 5.516 , 14.085
-5.741 , 3.775 , 11.134
-3.357 , 2.285 , 9.185
-2.073 , 1.695 , 6.337
0.586 , 3.143 , 10.202
2.768 , 5.774 , 12.124
3.175 , 5.5 , 12.334
4.888 , 4.622 , 11.855
4.034 , 5.067 , 9.676
2.563 , 5.746 , 9.551
-0.015 , 7.722 , 9.543
-2.742 , 6.119 , 8.953
-5.087 , 4.268 , 4.39
-5.88 , 4.162 , 4.646
-6.576 , 5.765 , 6.546
-5.409 , 8.53 , 10.883
-4.107 , 9.257 , 9.498
-2.328 , 6.141 , 6.965
-0.519 , 5.475 , 4.306
0.481 , 5.094 , 4.665
1.294 , 6.371 , 6.53
1.671 , 6.968 , 10.135
1.42 , 5.897 , 10.301
1.333 , 5.904 , 10.97
0.541 , 6.539 , 12.454
-0.69 , 6.451 , 13.288
-1.637 , 5.743 , 11.398
-2.459 , 2.499 , 7.089
-2.565 , 1.599 , 4.884
-1.917 , 3.046 , 8.007
-1.854 , 5.036 , 10.794
-1.645 , 6.255 , 12.014
-1.449 , 3.814 , 8.516
-1.224 , 0.883 , 4.301
-0.801 , 1.229 , 5.337
-1.037 , 3.404 , 9.906
-0.648 , 6.191 , 14.983
-1.181 , 5.616 , 12.8
-1.143 , 2.695 , 8.948
-0.747 , 3.205 , 7.713
-1.438 , 4.775 , 8.333
-1.673 , 6.598 , 9.849
-1.625 , 5.88 , 8.15
-1.923 , 2.868 , 2.994
-0.494 , 2.571 , 1.264
-1.069 , 5.197 , 3.529
0.064 , 8.285 , 9.92
-0.208 , 9.693 , 10.518
-0.973 , 5.239 , 4.767
-0.17 , 2.663 , 2.534
-0.276 , 3.11 , 4.778
-0.854 , 6.097 , 11.29
-1.39 , 7.532 , 15.069
-2.048 , 3.975 , 12.145
-2.213 , -0.586 , 7.281
-2.312 , -0.484 , 8.122
-2.334 , 1.958 , 14.92
-1.67 , 5.517 , 20.68
-1.539 , 3.952 , 16.834
-0.648 , -0.284 , 11.108
0.317 , -1.055 , 7.888
0.638 , 2.458 , 13.239
1.192 , 6.012 , 16.472
0.2 , 6.016 , 13.675
0.232 , 1.357 , 7.448
-0.915 , 0.873 , 3.832
-2.495 , 3.311 , 5.847
-3.324 , 7.077 , 11.279
-4.703 , 7.634 , 8.758
-5.342 , 4.011 , 3.479
-4.316 , 3.596 , 2.997
-3.497 , 7.049 , 6.756
-1.318 , 10.665 , 11.248
-0.137 , 11.332 , 10.092
1.416 , 7.277 , 2.973
2.987 , 4.704 , -1.22
3.501 , 6.249 , 0.591
3.177 , 9.17 , 6.461
3.167 , 11.615 , 13.161
1.214 , 9.719 , 10.055
-0.822 , 6.502 , 6.688
-2.743 , 5.446 , 5.499
-4.594 , 6.019 , 7.842
-5.932 , 6.952 , 8.72
-6.047 , 6.749 , 8.625
-4.966 , 4.977 , 6.782
-2.947 , 5.099 , 6.578
-0.807 , 5.244 , 8.37
1.375 , 5.133 , 9.839
2.493 , 3.591 , 7.387
2.503 , 1.126 , 5.266
2.225 , 1.054 , 7.709
-0.393 , 3.402 , 12.056
-2.336 , 4.362 , 15.779
-4.194 , 4.119 , 13.623
-5.051 , 0.417 , 8.758
-4.443 , -0.31 , 6.687
-3.29 , 2.269 , 10.682
-2.105 , 4.95 , 13.208
0.222 , 4.802 , 13.932
0.523 , 0.602 , 6.352
1.774 , -1.811 , 5.0
1.348 , 1.267 , 8.696
0.117 , 4.899 , 15.063
-2.267 , 5.369 , 13.968
-3.35 , 1.485 , 10.318
-4.631 , -1.192 , 6.652
-4.135 , 1.795 , 10.53
-3.935 , 6.111 , 16.374
-2.17 , 7.296 , 19.67
-0.775 , 4.571 , 13.16
0.464 , 0.353 , 6.715
1.507 , 2.065 , 6.972
1.824 , 6.488 , 11.873
1.189 , 8.527 , 10.964
0.258 , 7.237 , 6.492
-0.975 , 3.664 , 1.693
-1.002 , 4.092 , 0.339
-2.048 , 8.05 , 3.644
-2.288 , 11.181 , 10.369
-2.819 , 11.801 , 8.81
-3.649 , 8.454 , 2.187
-2.919 , 5.445 , -1.152
-2.805 , 6.841 , -0.047
-1.119 , 9.359 , 5.829
-0.052 , 12.341 , 7.92
1.566 , 10.662 , 6.689
2.526 , 7.699 , 2.568
3.216 , 6.207 , 1.663
2.383 , 6.295 , 3.831
1.939 , 6.919 , 8.121
0.262 , 6.598 , 8.848
-1.618 , 4.294 , 10.572
-2.822 , 4.521 , 13.173
-3.943 , 4.405 , 15.34
-4.556 , 3.727 , 14.296
-4.271 , 2.199 , 12.469
-3.896 , 0.423 , 9.112
-2.512 , 0.812 , 9.482
-1.753 , 2.419 , 11.3
-1.169 , 2.343 , 12.269
-0.443 , 2.472 , 10.289
-0.112 , 0.916 , 8.254
-0.865 , 1.394 , 8.555
-1.365 , 3.861 , 11.58
-1.892 , 4.13 , 11.814
-2.395 , 3.727 , 9.906
-3.157 , 2.134 , 6.816
-2.857 , 1.63 , 7.191
-2.573 , 3.647 , 8.352
-2.681 , 3.98 , 10.252
-1.816 , 3.774 , 10.439
-2.111 , 3.278 , 7.816
-1.869 , 2.856 , 7.466
-1.449 , 5.861 , 10.583
-1.737 , 7.102 , 11.13
-1.154 , 7.292 , 10.096
-0.993 , 6.243 , 6.928
0.155 , 5.387 , 5.66
0.765 , 5.713 , 3.687
1.539 , 6.603 , 5.6
1.526 , 6.668 , 8.186
1.19 , 7.691 , 10.009
-0.473 , 6.229 , 8.813
-2.069 , 5.552 , 8.611
-3.477 , 4.832 , 10.061
-4.505 , 4.678 , 10.379
-5.087 , 5.151 , 12.114
-3.941 , 5.008 , 12.955
-2.173 , 3.666 , 11.114
-0.118 , 3.909 , 10.05
1.879 , 3.397 , 10.233
2.86 , 4.551 , 10.323
2.704 , 3.966 , 9.166
1.15 , 3.094 , 7.468
-0.864 , 3.277 , 7.52
-2.783 , 3.913 , 8.015
-4.304 , 4.574 , 8.628
-5.057 , 5.609 , 9.442
-4.217 , 4.922 , 8.917
-2.763 , 5.444 , 6.76
-0.588 , 5.6 , 6.615
0.451 , 5.531 , 6.032
1.902 , 5.918 , 6.709
1.368 , 4.69 , 4.918
1.651 , 4.711 , 7.75
0.487 , 5.977 , 10.444
-0.373 , 6.839 , 13.622
-1.931 , 7.213 , 13.885
-2.945 , 4.634 , 12.072
-3.448 , 2.199 , 6.269
-3.251 , 2.316 , 4.717
-2.71 , 3.896 , 7.445
-0.994 , 7.473 , 12.217
-0.691 , 7.355 , 10.735
-0.184 , 4.805 , 7.129
1.041 , 3.156 , 4.539
1.002 , 2.621 , 3.57
0.957 , 4.015 , 5.82
-0.185 , 5.43 , 9.853
-1.068 , 4.376 , 10.523
-2.18 , 4.138 , 9.19
-3.143 , 3.409 , 10.1
-3.793 , 3.975 , 11.559
-3.425 , 4.806 , 11.656
-3.461 , 3.495 , 7.934
-1.533 , 2.426 , 7.202
-0.394 , 3.216 , 7.418
1.494 , 4.637 , 10.936
1.55 , 6.721 , 12.463
2.143 , 4.891 , 9.675
1.678 , 2.664 , 4.445
1.574 , 2.764 , 3.941
0.127 , 5.223 , 6.882
0.426 , 7.892 , 12.072
-1.433 , 7.592 , 9.879
-1.137 , 3.973 , 7.888
-1.633 , 3.79 , 6.159
-1.529 , 4.49 , 8.558
-1.72 , 6.097 , 10.963
-2.015 , 5.44 , 11.497
-2.135 , 2.819 , 8.303
-1.364 , 3.043 , 7.262
-1.973 , 4.74 , 8.933
-0.715 , 6.73 , 13.07
-0.745 , 6.676 , 11.324
-0.191 , 3.366 , 8.07
1.224 , 3.492 , 8.328
1.074 , 5.936 , 11.191
0.772 , 7.892 , 13.191
-0.417 , 7.429 , 11.177
-1.455 , 2.803 , 4.864
-2.046 , 1.424 , 0.602
-2.071 , 4.1 , 4.867
-2.301 , 8.864 , 11.661
-1.461 , 11.074 , 14.204
-1.527 , 7.523 , 6.97
-0.483 , 2.542 , 1.71
0.102 , 3.076 , 1.374
0.307 , 6.283 , 7.347
-0.161 , 9.27 , 12.314
-0.604 , 7.315 , 12.315
-1.528 , 2.85 , 6.966
-1.158 , 2.116 , 5.763
-1.927 , 4.502 , 9.408
-1.437 , 6.474 , 13.305
-1.851 , 5.74 , 10.037
-0.92 , 0.664 , 6.243
-0.318 , -0.064 , 5.362
0.203 , 2.779 , 11.48
0.027 , 5.846 , 15.445
-0.148 , 5.327 , 16.089
-1.204 , 0.69 , 8.833
-1.316 , -2.147 , 5.442
-1.424 , 0.281 , 7.515
-1.939 , 4.555 , 14.576
-1.481 , 7.286 , 16.458
-1.244 , 4.722 , 9.888
-0.361 , 0.573 , 3.954
0.152 , 1.799 , 3.817
0.258 , 5.353 , 8.267
0.301 , 8.414 , 10.729
-0.227 , 6.65 , 7.459
-0.124 , 3.278 , 2.83
0.595 , 3.559 , 2.165
0.343 , 7.528 , 5.935
0.961 , 10.654 , 10.814
0.88 , 9.998 , 8.224
0.104 , 4.723 , 2.639
0.172 , 4.204 , 3.576
-0.805 , 6.747 , 8.816
-1.986 , 9.147 , 12.879
-2.73 , 7.556 , 12.156
-3.106 , 2.652 , 6.946
-2.045 , 0.974 , 5.458
-1.405 , 4.415 , 9.505
-0.63 , 6.826 , 14.344
0.827 , 7.155 , 13.097
0.99 , 2.706 , 7.582
1.175 , 0.989 , 5.968
0.878 , 3.677 , 11.496
0.033 , 7.029 , 16.34
-1.062 , 7.212 , 16.123
-1.904 , 4.048 , 10.293
-1.947 , 1.265 , 4.877
-1.746 , 3.305 , 5.083
-1.524 , 6.393 , 8.563
-1.97 , 7.842 , 8.632
-1.169 , 6.372 , 6.512
-2.06 , 3.839 , 3.371
-1.766 , 5.177 , 6.207
-2.093 , 7.869 , 8.632
-2.182 , 7.829 , 8.878
-1.935 , 5.953 , 5.092
-1.133 , 3.254 , 3.134
0.099 , 4.219 , 4.566
0.402 , 7.776 , 9.448
-0.032 , 7.765 , 11.26
0.231 , 5.928 , 10.299
-1.346 , 1.337 , 2.685
-0.963 , 0.42 , 4.326
-1.075 , 3.715 , 9.294
-1.366 , 7.103 , 15.312
-1.49 , 7.184 , 15.56
-2.067 , 3.663 , 10.339
-1.479 , -0.505 , 4.851
-1.194 , 0.019 , 4.311
-1.199 , 1.952 , 8.729
-0.439 , 4.751 , 14.492
-0.363 , 4.484 , 13.776
-0.595 , 2.371 , 11.64
-0.022 , 2.359 , 11.576
-0.071 , 4.028 , 12.369
0.105 , 4.585 , 10.821
0.161 , 4.775 , 9.4
0.424 , 2.755 , 6.308
1.075 , 3.25 , 4.638
0.932 , 4.98 , 5.807
0.461 , 6.578 , 9.147
0.28 , 7.613 , 10.422
-1.703 , 6.003 , 6.302
-1.726 , 4.203 , 6.33
-2.711 , 4.628 , 5.819
-2.263 , 4.806 , 8.403
-2.504 , 6.383 , 9.698
-1.943 , 5.456 , 10.996
-1.579 , 3.677 , 8.861
-0.968 , 2.909 , 8.21
-0.604 , 2.967 , 10.172
-0.149 , 4.764 , 14.23
-0.726 , 6.064 , 14.194
-0.842 , 4.79 , 12.651
-0.594 , 4.582 , 10.118
-0.594 , 4.812 , 9.545
-0.096 , 5.834 , 8.917
0.42 , 7.109 , 10.001
1.125 , 6.335 , 8.511
0.888 , 5.685 , 5.256
1.036 , 5.174 , 5.065
-0.905 , 4.893 , 4.932
-1.505 , 6.02 , 7.514
-3.793 , 5.481 , 6.246
-3.785 , 4.913 , 9.171
-4.114 , 6.063 , 10.016
-2.799 , 6.155 , 12.806
-2.107 , 6.598 , 11.282
-0.035 , 4.479 , 9.214
0.819 , 2.516 , 4.059
2.027 , 2.655 , 3.5
1.959 , 4.091 , 7.007
1.7 , 6.21 , 11.849
0.562 , 6.533 , 11.55
-0.367 , 3.48 , 8.534
-1.492 , 2.725 , 5.868
-1.694 , 3.325 , 7.481
-2.535 , 4.976 , 7.405
-2.322 , 5.555 , 9.258
-2.566 , 3.423 , 6.176
-1.834 , 1.893 , 3.823
-1.109 , 2.728 , 4.717
-0.988 , 4.421 , 8.353
0.218 , 6.351 , 13.154
-0.155 , 4.832 , 10.65
0.532 , 2.261 , 9.08
1.405 , 2.346 , 9.053
1.05 , 3.533 , 11.756
1.738 , 6.195 , 14.439
0.342 , 5.335 , 11.788
-0.23 , 2.341 , 5.401
-0.996 , 1.716 , 2.813
-2.159 , 3.342 , 4.946
-1.643 , 6.911 , 11.21
-2.505 , 8.263 , 10.828
-2.178 , 5.559 , 8.763
-1.451 , 5.049 , 5.455
-1.381 , 5.208 , 6.29
-0.928 , 7.234 , 7.511
-1.011 , 7.485 , 8.607
-1.383 , 5.002 , 5.526
-0.629 , 3.798 , 4.317
-1.137 , 5.373 , 5.762
-0.775 , 7.172 , 11.503
-0.435 , 8.917 , 13.269
-1.511 , 5.754 , 8.873
-0.956 , 3.605 , 5.996
-0.999 , 3.755 , 6.092
-0.835 , 5.644 , 8.407
-0.291 , 7.363 , 10.593
-0.241 , 5.892 , 8.446
1.058 , 3.456 , 4.96
1.189 , 3.963 , 3.707
1.139 , 5.516 , 8.45
0.372 , 7.501 , 10.709
-1.242 , 6.19 , 8.654
-2.753 , 2.481 , 3.875
-3.124 , 2.062 , 3.784
-3.619 , 3.984 , 7.257
-2.753 , 7.116 , 12.655
-2.259 , 8.182 , 11.776
-1.013 , 4.896 , 6.797
0.23 , 2.45 , 2.88
1.071 , 3.373 , 5.114
1.848 , 4.836 , 9.418
2.776 , 6.271 , 12.61
1.29 , 3.56 , 9.102
1.566 , 1.995 , 10.354
0.317 , 3.478 , 12.672
-1.347 , 4.788 , 15.148
-2.936 , 3.547 , 13.11
-4.152 , -0.272 , 7.525
-3.853 , -2.702 , 5.464
-3.232 , -0.045 , 9.341
-2.805 , 3.82 , 16.851
-1.399 , 5.379 , 20.164
-0.005 , 2.421 , 14.461
0.14 , -2.567 , 6.357
1.16 , -2.704 , 6.982
0.992 , 1.837 , 13.069
0.795 , 5.566 , 18.207
-0.533 , 6.633 , 17.059
-1.166 , 2.735 , 11.731
-2.148 , 1.662 , 4.615
-2.534 , 3.999 , 5.8
-2.898 , 6.678 , 8.041
-2.305 , 8.031 , 7.673
-1.827 , 5.915 , 2.599
-0.525 , 4.303 , 3.364
-0.196 , 7.192 , 5.971
0.413 , 9.312 , 10.877
-0.102 , 9.462 , 10.353
-1.073 , 5.455 , 7.033
-1.499 , 2.434 , 3.767
-2.526 , 3.806 , 6.314
-2.249 , 6.858 , 14.204
-2.066 , 8.443 , 18.335
-1.608 , 7.078 , 14.456
-0.732 , 4.119 , 10.435
0.252 , 4.259 , 8.467
0.437 , 6.422 , 9.743
0.673 , 6.336 , 7.538
0.385 , 5.355 , 4.501
0.729 , 3.226 , 1.536
0.531 , 4.579 , 2.645
0.36 , 7.874 , 7.736
-0.163 , 9.071 , 10.662
-0.718 , 7.831 , 9.255
-2.283 , 4.561 , 3.841
-2.763 , 2.705 , 2.803
-3.337 , 4.95 , 5.577
-3.018 , 5.537 , 9.608
-2.518 , 6.153 , 10.235
-0.787 , 4.55 , 9.88
0.453 , 3.691 , 8.891
2.365 , 4.399 , 9.581
2.436 , 4.294 , 8.92
3.584 , 3.046 , 8.958
2.15 , 2.032 , 5.359
1.154 , 0.975 , 7.836
0.189 , 2.95 , 11.69
-1.4 , 4.307 , 15.862
-2.473 , 3.641 , 16.495
-3.509 , 2.82 , 13.062
-4.004 , 1.34 , 8.792
-3.484 , 1.625 , 5.762
-3.3 , 2.51 , 4.293
-2.487 , 2.774 , 4.332
-0.712 , 4.916 , 6.716
-0.198 , 6.458 , 7.535
0.717 , 7.856 , 9.802
1.154 , 9.532 , 9.049
0.246 , 8.045 , 6.395
-0.367 , 6.724 , 1.621
-1.068 , 4.952 , -0.555
-0.981 , 4.84 , 0.883
-0.302 , 7.753 , 6.764
-0.439 , 9.66 , 12.658
0.042 , 9.126 , 15.703
-0.996 , 5.761 , 10.981
-1.906 , 0.363 , 6.486
-2.253 , -0.915 , 6.74
-2.761 , 0.855 , 12.935
-3.524 , 4.345 , 18.323
-3.034 , 6.616 , 21.212
-2.093 , 4.784 , 16.856
-0.911 , 2.035 , 9.238
0.528 , 1.926 , 5.829
1.773 , 3.499 , 7.256
2.413 , 6.554 , 9.795
2.444 , 6.422 , 9.407
1.469 , 4.629 , 7.094
0.558 , 4.459 , 7.228
-1.204 , 4.723 , 7.033
-2.994 , 6.214 , 7.259
-4.28 , 5.873 , 6.512
-4.338 , 4.375 , 5.246
-4.211 , 4.709 , 4.919
-2.597 , 5.74 , 9.152
-0.811 , 7.016 , 12.548
0.729 , 6.999 , 12.051
1.689 , 4.197 , 8.83
2.729 , 3.28 , 6.473
2.544 , 3.444 , 6.29
1.394 , 5.091 , 6.657
-0.326 , 6.223 , 7.526
-1.48 , 5.111 , 4.728
-2.188 , 4.009 , 2.243
-1.65 , 5.49 , 4.424
-1.904 , 7.079 , 8.692
-0.932 , 9.478 , 11.654
-1.225 , 6.568 , 6.869
-0.348 , 2.576 , 2.863
0.541 , 1.553 , 2.583
0.633 , 4.289 , 8.465
1.106 , 8.375 , 16.879
0.509 , 8.302 , 18.356
0.312 , 3.128 , 13.715
-0.179 , -0.477 , 6.444
-0.627 , -1.577 , 7.44
-1.096 , 1.644 , 13.587
-1.381 , 4.654 , 19.218
-2.185 , 3.1 , 18.178
-1.787 , 0.714 , 14.357
-1.72 , -0.079 , 11.989
-1.002 , 1.013 , 12.883
-0.665 , 3.699 , 11.304
0.151 , 2.895 , 10.727
-0.073 , 2.098 , 5.495
-0.945 , 2.583 , 5.158
-1.758 , 4.169 , 8.996
-3.015 , 6.258 , 10.841
-4.709 , 4.782 , 7.148
-4.607 , 4.106 , 7.257
-4.691 , 5.651 , 7.709
-4.2 , 7.697 , 9.463
-2.486 , 9.213 , 10.391
-1.117 , 7.867 , 7.942
1.374 , 6.56 , 4.326
2.714 , 8.516 , 3.624
3.41 , 10.009 , 8.453
3.689 , 11.341 , 9.219
2.525 , 9.826 , 5.917
1.653 , 6.567 , 2.722
-0.054 , 6.864 , 1.518
-1.081 , 8.554 , 4.776
-2.002 , 9.648 , 6.985
-3.012 , 9.453 , 6.09
-2.662 , 6.325 , 3.663
-1.867 , 6.141 , 2.253
-1.205 , 6.102 , 4.983
-0.051 , 6.51 , 8.109
0.758 , 5.668 , 7.869
1.06 , 2.87 , 5.338
2.151 , 2.163 , 7.343
1.368 , 3.829 , 11.364
0.547 , 5.129 , 16.432
-0.917 , 5.236 , 16.093
-2.003 , 1.152 , 10.913
-2.688 , -2.169 , 5.248
-2.475 , -1.448 , 6.207
-2.257 , 1.763 , 11.931
-0.623 , 5.407 , 16.601
-0.368 , 4.1 , 12.115
0.646 , 0.549 , 7.424
0.62 , -0.244 , 4.414
0.616 , 1.751 , 7.786
-0.397 , 4.332 , 9.916
-1.621 , 4.334 , 11.35
-1.667 , 2.179 , 10.581
-2.145 , 2.867 , 10.379
-2.483 , 4.726 , 13.282
-1.451 , 5.846 , 15.415
-1.697 , 4.246 , 10.069
-1.09 , 1.189 , 5.389
-0.168 , 2.596 , 7.181
-0.961 , 6.211 , 12.773
-0.656 , 7.405 , 15.56
-1.767 , 6.128 , 12.014
-2.045 , 2.385 , 6.445
-2.348 , 2.624 , 4.531
-2.585 , 5.824 , 7.49
-3.142 , 8.868 , 11.137
-1.851 , 9.144 , 11.235
-2.355 , 6.705 , 4.251
-0.844 , 5.114 , 2.596
0.189 , 7.739 , 4.294
1.077 , 9.85 , 7.453
1.12 , 9.826 , 5.425
1.199 , 7.116 , 1.568
1.12 , 5.767 , -0.236
0.667 , 7.89 , 2.531
-0.313 , 10.163 , 7.284
-0.264 , 10.09 , 10.482
-1.086 , 7.053 , 6.17
-1.631 , 3.033 , 3.4
-0.927 , 3.483 , 8.06
-1.104 , 5.212 , 14.116
-1.486 , 4.909 , 15.834
-1.557 , 2.824 , 14.939
-1.909 , -0.621 , 12.991
-1.832 , -0.507 , 14.197
-1.467 , 1.138 , 17.957
-1.727 , 1.273 , 18.813
-0.2 , 0.323 , 15.765
0.137 , -1.302 , 11.081
0.602 , -0.541 , 11.324
0.42 , 2.937 , 14.491
0.481 , 4.126 , 15.703
-1.626 , 2.77 , 8.963
-1.627 , -0.374 , 5.497
-1.879 , -1.121 , 4.25
-1.776 , 2.719 , 8.885
-2.043 , 5.476 , 13.284
-1.844 , 5.798 , 14.224
-2.62 , 2.565 , 7.304
-2.893 , -1.225 , 4.421
-2.188 , 0.084 , 6.662
-1.779 , 3.639 , 11.723
-0.407 , 6.148 , 14.923
-0.344 , 6.855 , 13.9
-0.15 , 5.061 , 9.093
1.338 , 4.32 , 5.146
-0.136 , 4.371 , -3.204
1.895 , 5.593 , -0.245
3.422 , 8.188 , -0.501
3.827 , 9.714 , -3.841
6.11 , 11.389 , -0.896
5.437 , 14.254 , -3.403
5.344 , 16.318 , -4.0
3.72 , 17.788 , -8.717
0.937 , 17.332 , -13.957
1.202 , 16.278 , -17.868
-3.958 , 12.016 , -17.968
-5.233 , 9.191 , -10.686
-3.533 , 8.364 , -3.649
-4.133 , 7.699 , 6.365
-3.676 , 6.964 , 16.002
-1.091 , 7.528 , 23.789
1.418 , 6.98 , 27.781
0.017 , 3.883 , 18.645
1.461 , -0.329 , 15.575
-1.844 , -2.205 , 4.086
-1.687 , -0.712 , 14.853
-5.73 , 2.176 , 19.696
-6.606 , 2.231 , 26.299
-5.532 , 2.078 , 28.791
-6.111 , 0.063 , 24.767
-4.529 , -1.541 , 16.642
-0.87 , -2.591 , 8.879
0.634 , -3.043 , 2.971
0.604 , -1.292 , 2.03
-0.807 , 0.502 , 3.346
-2.625 , 1.762 , 6.776
-4.886 , 2.305 , 8.959
-6.898 , 1.192 , 11.613
-6.458 , 0.863 , 13.484
-5.061 , 0.867 , 14.239
-2.394 , 0.38 , 14.354
1.059 , 1.247 , 14.399
2.796 , 2.088 , 12.324
5.209 , 3.647 , 12.363
4.315 , 4.709 , 7.64
4.021 , 3.822 , 3.061
3.601 , 3.478 , 1.426
2.643 , 5.668 , 4.406
2.183 , 9.694 , 10.269
2.132 , 12.021 , 11.477
1.153 , 8.852 , 5.35
1.499 , 7.185 , 1.758
1.017 , 8.042 , 1.872
-0.221 , 11.338 , 4.928
-1.494 , 12.573 , 6.079
-3.103 , 10.443 , 3.155
-3.582 , 7.236 , 1.206
-2.167 , 7.264 , 2.554
-1.729 , 7.401 , 6.563
1.511 , 9.252 , 14.048
1.691 , 7.131 , 12.211
2.882 , 3.243 , 9.756
3.124 , 0.185 , 7.746
0.957 , -2.254 , 7.301
-1.309 , -2.163 , 10.159
-3.458 , -1.777 , 12.174
-5.172 , -3.137 , 12.661
-6.338 , -3.494 , 12.669
-6.435 , -3.435 , 16.605
-5.543 , -1.745 , 18.617
-4.904 , -1.995 , 15.362
-3.211 , -5.189 , 10.987
-2.099 , -5.772 , 7.724
-1.266 , -3.598 , 11.934
-0.53 , 1.437 , 17.977
-1.451 , 4.602 , 20.396
-0.648 , 3.86 , 15.652
-1.255 , 1.874 , 6.438
-1.141 , 2.906 , 4.239
-1.137 , 5.838 , 5.472
-0.814 , 9.585 , 6.652
-1.044 , 9.014 , 3.534
-0.209 , 7.543 , 3.22
-0.026 , 9.293 , 3.389
0.171 , 11.752 , 8.186
0.465 , 13.765 , 6.867
-0.146 , 12.094 , 0.24
0.876 , 8.188 , -4.483
0.44 , 9.232 , -7.042
-0.287 , 11.129 , -2.886
0.311 , 14.067 , 2.378
-1.186 , 13.548 , 0.149
-1.632 , 10.003 , -0.849
-0.848 , 8.43 , -0.173
-2.579 , 8.105 , 0.243
-1.508 , 7.076 , 7.427
-2.998 , 5.748 , 7.667
-2.884 , 3.058 , 7.736
-2.485 , 2.376 , 9.584
-2.877 , 2.041 , 12.417
-2.83 , 1.284 , 15.344
-1.794 , 1.406 , 17.012
-0.971 , 0.708 , 17.893
0.567 , 0.575 , 17.884
1.084 , 1.72 , 19.297
2.659 , 2.327 , 23.606
2.594 , 1.468 , 19.804
2.829 , -1.302 , 13.299
3.184 , -3.846 , 8.467
3.699 , -2.662 , 8.99
2.814 , -0.366 , 12.317
2.206 , 2.651 , 15.269
0.999 , 2.576 , 14.553
-0.428 , -0.73 , 10.927
-2.036 , -1.549 , 8.38
-3.716 , -0.523 , 10.618
-4.309 , 1.923 , 14.034
-5.911 , 2.139 , 12.116
-5.185 , 0.572 , 11.863
-5.212 , 1.44 , 10.608
-4.568 , 3.975 , 12.467
-3.143 , 6.216 , 14.383
-2.178 , 4.893 , 10.027
-1.504 , 2.015 , 4.032
-0.249 , 2.867 , 3.701
0.21 , 6.645 , 8.096
-0.278 , 9.352 , 11.288
-1.6 , 9.256 , 9.784
-2.343 , 6.981 , 5.562
-2.772 , 6.563 , 3.334
-2.523 , 9.239 , 4.664
-2.447 , 11.077 , 7.378
-1.383 , 10.692 , 4.649
-0.836 , 8.162 , -0.369
-0.066 , 6.863 , -2.043
1.105 , 8.784 , 0.143
1.171 , 10.172 , 2.234
1.178 , 9.611 , 4.349
0.686 , 8.755 , 1.806
0.409 , 6.914 , 0.191
0.33 , 7.35 , 0.929
-1.151 , 6.662 , 2.28
0.008 , 6.867 , 7.579
-0.576 , 6.403 , 6.343
-0.137 , 4.108 , 7.314
1.303 , 3.211 , 8.986
0.883 , 3.134 , 10.979
1.784 , 2.956 , 14.465
0.131 , 2.843 , 11.725
0.11 , 0.538 , 10.665
-0.331 , 0.314 , 8.273
-0.922 , 1.478 , 9.792
-0.679 , 2.903 , 11.802
-0.248 , 4.297 , 12.18
-0.22 , 3.117 , 10.475
0.659 , 2.976 , 10.378
-0.009 , 4.029 , 10.719
-0.239 , 4.619 , 14.599
-1.936 , 4.514 , 13.094
-3.119 , 3.222 , 11.387
-3.087 , 2.821 , 11.054
-3.373 , 5.199 , 12.14
-3.156 , 6.426 , 12.493
-1.705 , 8.12 , 12.996
-1.397 , 6.944 , 8.419
-0.441 , 5.509 , 6.528
0.262 , 6.717 , 7.83
-0.756 , 7.43 , 8.933
-1.03 , 7.613 , 10.663
-3.556 , 6.13 , 7.873
-4.071 , 3.523 , 7.408
-4.964 , 3.926 , 5.969
-5.957 , 3.984 , 6.707
-4.589 , 4.641 , 10.244
-3.242 , 4.886 , 9.436
-2.06 , 3.909 , 8.86
-0.297 , 5.048 , 10.833
-0.011 , 5.189 , 10.514
0.698 , 4.647 , 9.512
0.021 , 3.849 , 8.878
-0.14 , 2.888 , 7.918
0.245 , 3.885 , 7.002
-0.154 , 5.767 , 8.162
0.147 , 5.876 , 10.398
-0.303 , 6.842 , 9.551
-1.378 , 5.448 , 6.51
-1.339 , 4.964 , 7.244
-2.092 , 5.521 , 7.415
-2.367 , 5.776 , 6.853
-1.332 , 6.354 , 7.991
-1.198 , 5.985 , 5.956
1.105 , 4.838 , 5.385
2.161 , 5.816 , 2.89
2.537 , 5.822 , 4.344
3.166 , 6.483 , 7.846
1.608 , 5.183 , 7.065
-0.052 , 3.079 , 7.318
-1.275 , 3.198 , 10.085
-3.254 , 4.43 , 13.154
-4.041 , 4.988 , 15.951
-5.269 , 4.213 , 14.201
-4.424 , 1.104 , 10.348
-3.399 , -0.235 , 6.196
-1.915 , 0.381 , 6.838
0.106 , 2.342 , 12.323
1.172 , 4.535 , 13.482
2.283 , 2.782 , 12.444
2.556 , 1.802 , 9.876
1.641 , 2.104 , 10.167
1.04 , 4.426 , 12.848
-0.852 , 6.077 , 12.948
-2.529 , 5.004 , 9.468
-2.609 , 2.381 , 5.031
-3.37 , 3.72 , 3.215
-3.233 , 5.883 , 7.748
-2.055 , 9.784 , 11.982
-2.87 , 8.873 , 7.565
