,ori,,
1582893226702,30.12912,-5.7061977,1.5226111
1582893226716,29.456055,-5.8337264,1.9100133
1582893226736,30.19983,-3.6505158,2.3405077
1582893226759,31.159393,-3.3118267,1.6317227
1582893226778,29.710724,-4.810372,2.2294807
1582893226800,29.792389,-4.7679143,2.0767276
1582893226820,30.06015,-3.7457645,2.3346577
1582893226840,30.57602,-3.8945017,1.7711884
1582893226858,29.733093,-4.801841,2.1366565
1582893226883,29.991608,-4.578639,1.8621725
1582893226912,30.050934,-3.916236,2.1361365
1582893226919,30.358795,-4.243281,1.6585733
1582893226940,29.719666,-4.7591186,2.0386312
1582893226962,29.958221,-4.6105547,1.7667
1582893226984,30.067505,-4.0644655,1.9238825
1582893227001,30.341278,-4.3147364,1.5183935
1582893227023,29.888824,-4.693046,1.8112599
1582893227044,30.161163,-4.565145,1.5218006
1582893227062,30.232056,-4.206897,1.636916
1582893227092,30.434448,-4.4827657,1.3019623
1582893227101,30.041779,-4.7322717,1.5820686
1582893227129,30.253387,-4.609197,1.3420575
1582893227141,30.283142,-4.2822595,1.4732294
1582893227161,30.422974,-4.5143604,1.2078515
1582893227183,30.072662,-4.717826,1.4908803
1582893227202,30.338745,-4.481949,1.2318637
1582893227224,30.369324,-4.2326727,1.3563226
1582893227244,30.5802,-4.4370947,1.0496328
1582893227266,30.293823,-4.6432905,1.309628
1582893227290,30.525543,-4.471634,1.056243
1582893227316,30.589264,-4.215738,1.1273099
1582893227327,30.651184,-4.482186,0.9324399
1582893227346,30.36853,-4.6295137,1.1613979
1582893227363,30.557373,-4.4139547,0.9712477
1582893227384,30.541595,-4.255188,1.0949252
1582893227404,30.61731,-4.45365,0.90095735
1582893227423,30.359802,-4.5617642,1.1512347
1582893227445,30.486816,-4.431501,0.9739327
1582893227466,30.492554,-4.2831454,1.0832928
1582893227489,30.554138,-4.446639,0.9162834
1582893227535,30.339386,-4.551644,1.1133821
1582893227535,30.42044,-4.4223094,0.9783424
1582893227547,30.404144,-4.3121505,1.0759094
1582893227566,30.468079,-4.4260674,0.8956965
1582893227585,30.296143,-4.5921617,1.0448179
1582893227607,30.39035,-4.4781637,0.8971688
1582893227626,30.426544,-4.30946,0.9466125
1582893227650,30.5159,-4.4610424,0.7607102
1582893227670,30.341064,-4.6154428,0.884672
1582893227695,30.394958,-4.5199966,0.75498104
1582893227734,30.473328,-4.321978,0.7798336
1582893227737,30.537506,-4.5015965,0.6248389
1582893227748,30.399872,-4.6689525,0.720423
1582893227767,30.498596,-4.472954,0.60781157
1582893227787,30.522339,-4.356395,0.63265496
1582893227809,30.561096,-4.5330853,0.49465394
1582893227828,30.433746,-4.6248927,0.59060264
1582893227848,30.523407,-4.450681,0.50354713
1582893227867,30.562927,-4.3726587,0.49449998
1582893227892,30.569458,-4.597834,0.40554813
1582893227933,30.47879,-4.653542,0.46848664
1582893227933,30.567657,-4.454114,0.41312596
1582893227950,30.653198,-4.411869,0.35707512
1582893227970,30.594635,-4.658023,0.34968436
1582893227989,30.546082,-4.636258,0.35809729
1582893228009,30.597626,-4.440034,0.35041618
1582893228030,30.64972,-4.4852095,0.27371874
1582893228050,30.565552,-4.67869,0.3028423
1582893228070,30.530823,-4.6205463,0.3004743
1582893228096,30.586182,-4.413862,0.3056678
1582893228134,30.667969,-4.4814854,0.1941595
1582893228134,30.567902,-4.684208,0.27203134
1582893228151,30.582794,-4.590323,0.21693766
1582893228171,30.649658,-4.38531,0.2311164
1582893228204,30.713318,-4.5250363,0.115366034
1582893228212,30.589417,-4.7050104,0.20707737
1582893228231,30.635101,-4.5345197,0.14881183
1582893228252,30.697144,-4.363067,0.14872392
1582893228273,30.720856,-4.570767,0.08147394
1582893228293,30.617218,-4.6905956,0.14703034
1582893228323,30.670166,-4.492957,0.108464435
1582893228332,30.743774,-4.394957,0.06833509
1582893228353,30.725037,-4.623625,0.058601327
1582893228372,30.662537,-4.6723285,0.07788563
1582893228392,30.694366,-4.462237,0.082358874
1582893228414,30.710358,-4.463787,0.0273643
1582893228433,30.630219,-4.680077,0.07308582
1582893228454,30.631714,-4.6107016,0.06097674
1582893228473,30.715546,-4.390414,0.06504316
1582893228496,30.797058,-4.4891715,-0.00865193
1582893228535,30.706757,-4.7021437,0.07137176
1582893228539,30.747986,-4.56775,0.00930528
1582893228555,30.811249,-4.362035,0.027699301
1582893228576,30.839233,-4.5648756,-0.045046277
1582893228595,30.742462,-4.696532,0.06286049
1582893228615,30.820374,-4.5142255,-0.0069368044
1582893228635,30.854889,-4.3662443,0.02687669
1582893228655,30.841705,-4.6225348,-0.0083718905
1582893228676,30.775604,-4.6678824,0.04929956
1582893228698,30.874756,-4.4322457,-0.013607765
1582893228720,30.89087,-4.4546084,0.00072602776
1582893228736,30.884094,-4.653007,-0.03305865
1582893228759,30.842468,-4.6421347,0.015398556
1582893228778,30.894226,-4.475327,-0.008182993
1582893228798,30.92273,-4.4717755,-0.013348538
1582893228818,30.86322,-4.6981564,0.025873505
1582893228838,30.819244,-4.6101127,0.05220336
1582893228858,30.838348,-4.429695,0.09036355
1582893228877,30.809753,-4.5347195,0.05552966
1582893228902,30.7305,-4.6732244,0.11321463
1582893228931,30.716064,-4.567015,0.12359899
1582893228940,30.761353,-4.401967,0.15757139
1582893228961,30.79544,-4.5297413,0.09179425
1582893228979,30.739655,-4.6584983,0.14993733
1582893229002,30.785004,-4.509747,0.08802763
1582893229024,30.802155,-4.4187517,0.12759669
1582893229040,30.82547,-4.571706,0.031875003
1582893229060,30.781616,-4.6264677,0.088569656
1582893229079,30.826416,-4.5156927,0.010599493
1582893229101,30.8432,-4.423537,0.03914339
1582893229125,30.846619,-4.6027637,-0.031063704
1582893229141,30.792938,-4.635436,0.021771014
1582893229160,30.834991,-4.471173,-0.031903602
1582893229183,30.848938,-4.4247007,-0.0010175916
1582893229201,30.89267,-4.5988603,-0.082576804
1582893229226,30.886414,-4.607486,-0.0096494565
1582893229246,30.949005,-4.4794555,-0.08392598
1582893229263,30.985413,-4.459613,-0.07749502
1582893229281,31.020477,-4.611783,-0.12598786
1582893229304,30.992767,-4.6163206,-0.07252232
1582893229325,31.039703,-4.503887,-0.11196779
1582893229342,31.038269,-4.4897666,-0.108743936
1582893229363,31.017975,-4.6066556,-0.118488066
1582893229384,30.98056,-4.638621,-0.055391777
1582893229404,31.022644,-4.492533,-0.07506242
1582893229424,31.052856,-4.4600587,-0.094735295
1582893229446,31.005737,-4.6525817,-0.061780676
1582893229467,30.981476,-4.612354,-0.05547278
1582893229488,31.029724,-4.4367037,-0.042551227
1582893229508,31.061646,-4.504784,-0.09019631
1582893229544,31.016724,-4.6585727,-0.015520752
1582893229544,31.025085,-4.5876956,-0.04936797
1582893229566,31.055756,-4.400331,-0.022678684
1582893229584,31.05603,-4.51816,-0.0671523
1582893229608,30.992035,-4.666755,0.016340695
1582893229626,31.016846,-4.544161,-0.03839036
1582893229649,31.054474,-4.3860283,-0.021417018
1582893229668,31.06424,-4.558704,-0.05082334
1582893229688,31.019714,-4.6669774,0.016331945
1582893229708,31.087982,-4.4843607,-0.024563069
1582893229744,31.132385,-4.4063215,-0.02565067
1582893229751,31.1362,-4.612033,-0.050323773
1582893229768,31.102325,-4.6498866,-0.0016535461
1582893229787,31.155151,-4.4430995,-0.017795952
1582893229810,31.195251,-4.452771,-0.050376173
1582893229828,31.163452,-4.6592684,-0.0118523
1582893229849,31.142303,-4.609867,9.626298E-05
1582893229869,31.154633,-4.4063897,0.02256684
1582893229889,31.170624,-4.501735,-0.017339824
1582893229916,31.088135,-4.6708384,0.07344846
1582893229954,31.073181,-4.548631,0.052278813
1582893229954,31.08789,-4.390333,0.09244014
1582893229968,31.086853,-4.542133,0.047922645
1582893229989,31.01889,-4.6438646,0.14528875
1582893230009,31.018555,-4.5068135,0.10970603
1582893230029,31.026459,-4.3953443,0.12252589
1582893230049,31.025116,-4.56273,0.09194634
1582893230070,31.003296,-4.6209264,0.14409387
1582893230091,31.06366,-4.461642,0.10940219
1582893230117,31.087402,-4.43606,0.0912393
1582893230152,31.116608,-4.589831,0.06173147
1582893230152,31.092499,-4.6046596,0.086327754
