 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551753333333334 , 87.29651666666665 , 0.0
 23.551758333333336 , 87.29656000000001 , 9.309471988677979
 23.55178 , 87.29658166666668 , 13.321217250823976
 23.551804999999998 , 87.29660666666665 , 13.221154975891114
 23.551825 , 87.29663333333335 , 10.975318622589112
 23.551846666666666 , 87.29665500000002 , 11.987057304382324
 23.551873333333333 , 87.29667666666667 , 14.559020233154298
 23.551908333333337 , 87.29670666666668 , 18.64303321838379
 23.55195 , 87.29673666666667 , 21.502211380004884
 23.552 , 87.29677500000001 , 25.319392204284668
 23.552055000000003 , 87.29681666666666 , 27.861707496643067
 23.552115000000004 , 87.29686000000001 , 28.17671813964844
 23.552178333333337 , 87.296905 , 30.446644592285157
 23.552246666666665 , 87.29695333333332 , 31.990192794799807
 23.55232 , 87.29700333333334 , 32.668389129638676
 23.55239333333333 , 87.29705166666666 , 33.348439407348636
 23.552471666666666 , 87.29709999999999 , 34.601069641113284
 23.552553333333336 , 87.29715666666668 , 35.822196578979494
 23.552636666666665 , 87.29721833333333 , 37.17118034362793
 23.55275 , 87.29728833333333 , 37.869759750366214
 23.552834999999998 , 87.29734833333332 , 38.6480209350586
 23.552920000000004 , 87.29741333333335 , 38.29039192199707
 23.55299166666667 , 87.29746666666666 , 38.33486251831055
 23.55306333333333 , 87.29751333333334 , 39.09274063110352
 23.553160000000002 , 87.29757999999998 , 38.73511161804199
 23.55324 , 87.29765 , 38.85741004943848
 23.55332333333333 , 87.29771166666666 , 38.95561752319336
 23.553411666666662 , 87.29776666666666 , 38.25333366394043
 23.553493333333336 , 87.29782666666667 , 38.169947433471684
 23.553583333333336 , 87.29787666666668 , 38.85185165405274
 23.553670000000004 , 87.29795 , 38.759202575683595
 23.553746666666665 , 87.29799999999999 , 37.87161369323731
 23.55383 , 87.29805166666665 , 38.83517303466797
 23.553926666666666 , 87.29809666666667 , 38.883351516723636
 23.554025000000003 , 87.29815666666667 , 38.9315299987793
 23.554123333333337 , 87.29820333333333 , 38.93708839416504
 23.554190000000002 , 87.29827666666667 , 38.89076385498047
 23.55426166666667 , 87.29833500000001 , 38.9296760559082
 23.554346666666667 , 87.29839333333332 , 38.481251907348636
 23.554436666666668 , 87.29844166666665 , 35.77401809692383
 23.55449833333333 , 87.29846833333335 , 31.556589889526368
 23.55456333333333 , 87.29848833333332 , 27.044535827636718
 23.55462 , 87.29850166666665 , 23.345947265625
 23.554674999999996 , 87.29851500000001 , 23.307033348083497
 23.554734999999997 , 87.29852166666666 , 25.295302963256837
 23.5548 , 87.29853333333334 , 27.61340618133545
 23.55487666666667 , 87.29854333333333 , 30.92471809387207
 23.554955000000003 , 87.29855666666666 , 30.3651123046875
 23.555031666666665 , 87.29856833333334 , 29.358932876586916
 23.555108333333337 , 87.29857666666666 , 30.098278427124026
 23.555184999999998 , 87.29858333333335 , 30.04083709716797
 23.555259999999997 , 87.29859666666668 , 31.300876235961915
 23.55534 , 87.29861000000001 , 32.37376327514649
 23.555423333333337 , 87.29862333333334 , 33.37438430786133
 23.555505 , 87.29863833333333 , 33.71533470153809
 23.55559333333333 , 87.29864666666666 , 35.10138015747071
 23.55568333333333 , 87.29865833333334 , 34.44356346130371
 23.555764999999997 , 87.29866666666666 , 31.09889945983887
 23.555833333333332 , 87.29867166666666 , 24.235386657714844
 23.555884999999996 , 87.29867166666666 , 18.507764053344726
 23.555928333333334 , 87.29867166666666 , 15.622642707824708
 23.555970000000002 , 87.29866833333332 , 18.731977844238283
