x,y,z
-2.482 , 9.346 , -2.326
0.494 , 10.931 , 3.228
1.099 , 11.912 , 7.225
1.88 , 12.34 , 6.361
1.429 , 9.047 , 4.009
-0.439 , 5.201 , -1.93
-0.369 , 6.144 , -0.782
-2.233 , 9.706 , 1.465
-2.081 , 12.374 , 4.628
-3.182 , 8.97 , -0.272
-2.914 , 2.232 , -0.904
-2.201 , -0.829 , -3.048
0.22 , 1.455 , 4.781
0.091 , 5.371 , 10.011
1.426 , 8.211 , 9.516
-0.785 , 6.741 , 5.243
-2.72 , 4.191 , -0.904
-4.645 , 4.982 , -2.243
-3.904 , 8.233 , 8.89
-4.186 , 12.087 , 14.743
-0.814 , 11.686 , 21.055
4.247 , 7.407 , 26.479
7.16 , 3.745 , 18.8
9.287 , 2.212 , 13.223
8.08 , 3.867 , 12.849
4.022 , 8.148 , 9.114
-1.293 , 9.802 , 9.1
-5.863 , 10.428 , 4.549
-5.947 , 13.072 , 0.729
-6.139 , 13.878 , 0.238
-2.608 , 14.139 , -1.852
1.61 , 12.851 , -6.171
2.17 , 11.505 , -7.717
1.657 , 11.874 , -11.342
0.175 , 11.669 , -9.761
-4.213 , 11.224 , -3.813
-6.312 , 12.379 , -0.21
-5.547 , 13.628 , 7.363
-2.762 , 12.253 , 9.741
0.87 , 9.523 , 1.24
5.844 , 5.633 , -2.045
5.974 , 3.985 , -4.145
5.353 , 4.762 , -3.102
0.534 , 4.063 , 1.628
-3.768 , 3.353 , 4.938
-5.932 , 4.181 , 9.12
-8.183 , 4.811 , 14.272
-5.981 , 5.626 , 15.379
-4.346 , 6.896 , 10.547
2.073 , 5.608 , 12.673
2.932 , 4.392 , 7.293
2.614 , 3.663 , 7.851
1.997 , 5.282 , 19.271
-2.506 , 6.039 , 20.482
-5.962 , 5.297 , 18.28
-5.004 , 5.877 , 14.064
-5.221 , 6.697 , 6.661
-3.217 , 9.16 , 7.873
-1.164 , 11.159 , 4.645
1.519 , 11.321 , 4.944
0.728 , 10.586 , 4.788
1.339 , 11.535 , 1.631
2.692 , 13.867 , 4.575
1.019 , 14.632 , 4.963
0.075 , 13.0 , -3.291
1.048 , 9.803 , -5.805
-1.224 , 8.898 , -6.61
-0.066 , 12.739 , -5.052
0.506 , 15.977 , -2.276
-0.644 , 13.44 , -5.906
-0.538 , 8.09 , -11.415
-0.889 , 2.323 , -6.9
-1.417 , 3.336 , 2.699
-1.499 , 8.37 , 15.189
-1.499 , 9.923 , 24.818
0.711 , 5.328 , 21.285
2.006 , -0.342 , 17.24
1.572 , 0.289 , 11.939
3.418 , 11.19 , 15.547
7.852 , 14.481 , 26.301
0.535 , 9.784 , 16.757
-1.4 , 3.29 , 11.406
-1.791 , -2.515 , 27.484
-6.276 , -2.327 , 30.908
-7.114 , 2.899 , 33.101
-7.152 , 9.233 , 28.995
-5.977 , 9.999 , 20.404
-3.678 , 7.055 , 5.926
-3.054 , 6.597 , -12.991
0.39 , 10.479 , -19.516
0.115 , 13.976 , -18.922
-0.726 , 11.857 , -11.84
0.543 , 13.447 , -8.531
-2.762 , 15.098 , -1.516
-3.993 , 14.973 , 3.918
-5.656 , 12.787 , 1.445
-7.896 , 8.311 , 0.003
-3.655 , 7.562 , 6.236
0.142 , 11.119 , 12.541
4.02 , 14.933 , 12.381
8.546 , 15.707 , 0.477
13.325 , 11.875 , -8.476
11.693 , 7.897 , -17.592
9.427 , 5.658 , -18.233
5.385 , 6.094 , -7.722
-2.625 , 7.234 , 2.786
-6.301 , 8.035 , 12.961
-10.339 , 5.564 , 16.426
-10.398 , 2.874 , 13.363
-6.866 , 2.812 , 9.009
-4.415 , 5.469 , 3.033
0.728 , 12.546 , -1.547
4.818 , 15.493 , -3.86
4.38 , 15.716 , -8.638
4.092 , 13.97 , -11.088
3.803 , 12.049 , 1.031
0.201 , 11.973 , 9.39
-0.276 , 12.223 , 15.646
-0.946 , 9.587 , 21.79
-0.512 , 6.061 , 24.363
-1.06 , 3.87 , 19.807
-0.732 , 3.87 , 22.049
-3.253 , 5.021 , 21.03
-3.935 , 5.877 , 19.955
-6.038 , 4.346 , 20.682
-6.619 , 1.442 , 18.87
-5.902 , 1.722 , 14.768
-3.38 , 3.565 , 10.706
-0.926 , 5.266 , 5.877
0.371 , 5.109 , 1.661
0.345 , 5.875 , -7.582
-0.118 , 8.508 , -16.025
-5.03 , 6.263 , -16.509
-9.048 , 5.259 , -19.65
-8.647 , 5.916 , -10.422
-11.618 , 8.773 , 2.183
-8.299 , 12.748 , 10.07
-2.018 , 12.001 , 14.099
1.912 , 4.743 , 7.433
9.035 , 2.816 , 2.377
12.411 , 10.184 , 1.647
12.525 , 17.691 , 3.184
11.386 , 19.665 , 1.256
5.929 , 14.047 , -4.777
1.848 , 9.239 , -6.501
-1.386 , 9.343 , 4.197
-3.376 , 13.045 , 21.304
-4.392 , 18.288 , 29.075
1.221 , 16.148 , 32.043
1.415 , 6.768 , 17.818
0.542 , 3.316 , 0.686
1.919 , 3.339 , 6.913
-3.703 , 6.436 , 13.636
-6.885 , 10.219 , 14.749
-5.953 , 10.54 , 10.779
-3.57 , 11.56 , 1.867
0.784 , 10.988 , -7.328
4.671 , 11.208 , -14.237
5.551 , 9.981 , -17.947
2.337 , 5.79 , -20.843
-3.249 , 2.135 , -15.6
-7.186 , 3.539 , -5.611
-11.778 , 8.068 , 6.786
-12.701 , 13.835 , 21.785
-8.761 , 13.363 , 26.731
-4.377 , 6.518 , 22.31
2.976 , 0.519 , 17.245
9.644 , 1.792 , 12.411
14.591 , 8.752 , 16.304
15.469 , 9.101 , 16.126
5.764 , 3.895 , -1.682
1.106 , -2.773 , 4.757
-5.27 , -4.356 , 22.613
-14.881 , -0.938 , 20.033
-12.242 , 3.385 , 27.115
-10.509 , 3.274 , 23.457
-6.629 , -0.001 , 9.27
-0.765 , 0.383 , -1.906
0.215 , 8.474 , -9.975
4.703 , 11.168 , 4.718
-1.878 , 10.222 , -0.236
1.392 , 7.719 , 1.913
1.385 , 6.312 , 9.264
0.347 , 10.045 , 11.805
0.613 , 14.249 , 7.69
-0.016 , 14.743 , 4.98
-1.893 , 14.99 , -6.98
-3.205 , 13.666 , -12.041
-3.592 , 14.602 , -12.672
1.19 , 16.47 , -11.069
0.851 , 17.771 , -14.748
5.037 , 15.646 , -5.754
6.845 , 14.08 , -4.703
4.543 , 14.023 , -5.948
2.149 , 10.975 , -5.645
2.234 , 6.402 , 1.326
-3.367 , 5.936 , 3.359
-2.335 , 7.272 , 11.84
-1.393 , 8.018 , 17.005
-0.162 , 8.551 , 14.811
2.143 , 8.085 , 5.716
4.241 , 3.9 , 1.823
-0.204 , -0.065 , -1.669
-1.223 , -1.503 , 4.864
-4.542 , -0.651 , 13.925
-8.091 , 0.939 , 18.912
-6.071 , 2.258 , 25.641
-6.938 , 2.871 , 25.119
-3.642 , 2.713 , 22.797
-1.563 , 2.233 , 12.14
-0.246 , 3.148 , 7.827
-0.103 , 3.732 , 9.336
0.196 , 6.458 , 15.104
-1.431 , 10.219 , 20.864
-1.516 , 11.442 , 21.095
-1.376 , 10.199 , 16.138
-1.734 , 8.763 , 3.649
2.475 , 10.094 , -2.212
2.278 , 12.705 , -7.281
2.431 , 15.832 , -10.782
2.997 , 16.682 , -15.798
-1.099 , 12.978 , -18.278
-3.853 , 10.801 , -16.865
-5.25 , 9.737 , -9.214
-9.274 , 9.583 , 3.697
-10.709 , 10.616 , 11.107
-4.556 , 7.636 , 20.943
-3.131 , 3.676 , 19.889
2.872 , 4.456 , 18.397
6.788 , 6.601 , 18.91
6.03 , 9.921 , 15.071
7.122 , 12.0 , 12.077
5.447 , 5.221 , 2.693
-1.348 , 2.042 , -10.256
0.651 , 1.547 , 6.613
-0.793 , 5.741 , 22.141
-4.271 , 7.773 , 17.668
-0.051 , 5.782 , 8.295
-1.751 , 1.978 , -5.889
-3.8 , 2.419 , -16.341
-1.796 , 9.574 , -23.081
-7.22 , 6.542 , -9.094
-7.217 , 9.599 , -1.496
-3.992 , 14.545 , 6.936
-3.386 , 15.21 , 17.257
0.738 , 15.757 , 14.805
7.306 , 11.11 , 14.653
8.938 , 5.19 , -0.137
12.286 , 4.519 , 0.27
9.123 , 9.356 , 3.032
5.361 , 15.146 , 1.174
0.416 , 16.593 , 1.56
-5.997 , 11.069 , 0.787
-9.259 , 5.56 , -3.607
-9.471 , 3.175 , 1.199
-10.772 , 4.192 , 7.782
-3.991 , 6.475 , 19.53
-2.748 , 4.771 , 20.925
-2.601 , 0.644 , 13.447
0.639 , -2.066 , 11.77
-0.4 , -0.948 , 13.41
-3.0 , 5.256 , 10.326
-0.735 , 10.387 , 18.113
-3.093 , 10.449 , 14.678
-1.958 , 6.739 , 10.004
-1.563 , 3.835 , 1.161
-0.052 , 2.306 , 5.965
1.295 , 7.131 , 7.533
1.25 , 12.176 , 10.486
-0.097 , 13.601 , 9.634
1.24 , 12.598 , 2.407
-1.008 , 10.867 , -8.196
0.718 , 12.088 , -9.44
-0.648 , 14.91 , -4.4
-0.449 , 16.196 , 4.041
-0.57 , 14.259 , 6.652
0.674 , 8.909 , 5.578
1.84 , 4.901 , 3.491
3.16 , 5.947 , 2.748
3.506 , 9.923 , 7.841
0.283 , 11.464 , 4.806
-1.097 , 8.995 , -0.538
-4.19 , 4.989 , -7.263
-5.79 , 6.132 , -8.961
-5.275 , 10.6 , 0.151
-5.571 , 13.464 , 10.165
-4.062 , 12.083 , 12.141
-1.863 , 6.274 , 9.158
0.75 , 2.104 , 6.157
2.587 , 5.282 , 8.078
4.91 , 12.08 , 16.842
3.36 , 14.484 , 18.547
0.42 , 9.994 , 12.997
-2.103 , 2.92 , 9.591
-3.659 , 0.458 , 8.999
-4.249 , 4.834 , 12.054
-2.168 , 11.206 , 17.239
-2.41 , 11.001 , 11.397
-1.664 , 4.674 , 3.455
-1.37 , 2.597 , -4.486
-2.936 , 3.372 , -3.949
-3.725 , 5.215 , 7.335
-4.755 , 9.446 , 10.367
-3.546 , 11.959 , 14.708
-1.169 , 8.798 , 18.056
0.017 , 3.884 , 9.279
1.689 , 2.442 , 4.257
4.257 , 3.529 , 11.373
2.583 , 7.715 , 12.296
0.71 , 11.593 , 7.069
0.784 , 12.146 , 0.523
-2.092 , 8.913 , -8.984
-3.265 , 7.823 , -8.058
-4.174 , 8.111 , -0.394
-3.048 , 9.765 , 11.091
-3.631 , 9.537 , 17.874
-0.21 , 9.52 , 16.981
0.547 , 11.148 , 15.709
0.479 , 13.955 , 14.211
2.802 , 10.446 , 6.141
-0.623 , 5.322 , -3.812
-0.131 , 2.043 , -6.273
0.424 , 8.371 , 0.197
0.067 , 19.549 , 6.736
2.882 , 20.48 , 6.472
5.151 , 12.915 , -9.675
3.111 , 3.459 , -24.074
5.575 , 1.48 , -21.955
-3.488 , 7.854 , -21.411
-4.441 , 13.975 , 10.574
-9.449 , 17.333 , 13.008
-12.879 , 13.909 , 8.07
-7.814 , 6.811 , 9.395
-4.024 , 5.296 , 2.897
2.521 , 9.146 , 6.466
8.474 , 13.133 , 8.188
9.928 , 11.724 , 8.424
8.326 , 10.313 , 2.237
4.629 , 10.938 , -5.906
-0.573 , 8.208 , -3.633
-7.214 , 5.788 , 4.387
-10.156 , 5.858 , 9.251
-8.23 , 3.919 , 18.579
-7.048 , 1.096 , 20.701
-1.959 , 0.417 , 14.659
1.25 , 0.774 , 12.092
0.81 , 1.359 , 10.205
-1.959 , 1.845 , 5.849
-4.87 , 3.062 , 7.798
-6.404 , 4.634 , 14.364
-7.229 , 8.344 , 21.183
-5.701 , 9.34 , 25.694
-2.684 , 6.869 , 19.433
-0.527 , 2.197 , 12.548
1.699 , 1.748 , 3.073
3.59 , 5.487 , -2.577
2.279 , 11.012 , -2.125
-0.175 , 15.974 , -6.295
-2.235 , 16.035 , -9.558
-5.012 , 12.026 , -9.573
-5.435 , 9.433 , -5.987
-1.985 , 11.687 , 6.78
-1.002 , 15.18 , 17.338
1.679 , 15.957 , 21.497
5.819 , 9.541 , 19.279
5.588 , 2.48 , 11.629
4.689 , 2.406 , 7.332
3.461 , 7.764 , 10.064
-0.613 , 11.734 , 10.463
-2.283 , 10.795 , 6.138
-4.49 , 6.322 , -1.785
-1.176 , 6.475 , -5.839
-0.984 , 9.089 , -4.609
-0.464 , 11.806 , 4.004
-0.315 , 11.822 , 4.336
-1.667 , 6.353 , 4.173
-4.572 , 3.83 , 5.643
-3.973 , 9.978 , 11.306
-2.079 , 14.869 , 19.396
-1.775 , 15.269 , 22.908
0.543 , 9.428 , 16.682
2.695 , 3.636 , 9.995
2.197 , 3.802 , 3.584
5.584 , 10.569 , 6.754
4.24 , 16.404 , 3.196
0.008 , 13.16 , 0.135
0.349 , 8.857 , -4.659
-2.625 , 7.278 , -8.491
-5.652 , 5.803 , -5.979
-5.004 , 7.279 , 1.88
-4.973 , 8.406 , 11.591
-5.477 , 9.249 , 9.616
-4.212 , 7.094 , 12.316
-1.977 , 5.302 , 6.312
-1.884 , 4.8 , 0.697
0.099 , 6.754 , 10.39
0.178 , 8.882 , 14.905
0.458 , 9.95 , 18.012
-1.588 , 7.843 , 12.883
1.019 , 3.917 , 5.631
-0.539 , 1.583 , 0.032
-1.342 , 2.449 , 5.045
-1.152 , 7.1 , 6.585
-3.897 , 9.632 , 6.402
-4.829 , 8.686 , 3.754
-6.185 , 5.852 , 0.424
-6.783 , 6.709 , 2.938
-4.624 , 11.14 , 8.464
-0.849 , 13.752 , 11.832
2.121 , 12.206 , 7.341
5.446 , 9.101 , 1.642
8.391 , 8.461 , 2.766
5.207 , 11.406 , 3.876
5.215 , 12.297 , 4.553
-0.221 , 8.893 , -0.035
-2.973 , 5.535 , -0.964
-4.776 , 6.519 , 4.806
-7.171 , 9.231 , 13.624
-5.768 , 10.115 , 16.11
-4.917 , 4.586 , 12.816
-3.424 , 1.012 , 4.394
-0.04 , 2.952 , 4.027
1.376 , 10.702 , 9.827
2.392 , 13.655 , 9.385
1.422 , 9.537 , 2.76
-0.39 , 1.254 , -4.582
0.455 , 0.629 , -2.972
-2.779 , 8.34 , 4.397
-1.127 , 16.399 , 14.738
-2.105 , 16.473 , 6.874
-2.488 , 8.609 , -4.641
-1.275 , 3.076 , -11.979
-0.58 , 5.723 , -10.123
1.416 , 13.081 , 0.716
1.606 , 17.826 , 7.282
1.954 , 16.27 , 4.709
3.55 , 10.779 , 1.473
3.422 , 7.624 , -6.847
4.462 , 9.906 , -2.99
1.772 , 13.773 , 4.732
0.224 , 14.512 , 11.6
-2.408 , 9.061 , 13.119
-6.089 , 4.1 , 7.885
-4.014 , 3.743 , 6.073
-3.346 , 7.488 , 8.893
-1.703 , 12.173 , 10.954
0.713 , 10.636 , 7.217
-0.865 , 3.766 , 0.098
-0.88 , -0.999 , -4.121
-2.353 , -0.044 , 3.634
-7.606 , 5.202 , 10.758
-6.157 , 8.803 , 19.803
-8.659 , 5.903 , 14.722
-6.831 , 1.78 , 9.252
-2.249 , 2.6 , 6.475
0.572 , 7.446 , 10.361
3.792 , 12.816 , 11.606
5.742 , 12.801 , 7.19
3.61 , 8.917 , -2.59
2.856 , 7.222 , -10.123
-0.248 , 10.283 , -5.736
-4.314 , 14.845 , 4.434
-6.029 , 15.52 , 9.115
-5.736 , 9.494 , 6.574
-4.444 , 3.933 , 1.23
0.425 , 3.648 , 1.212
1.433 , 7.51 , 5.622
2.711 , 11.069 , 9.82
1.924 , 9.906 , 5.912
0.013 , 6.389 , 2.556
-1.465 , 5.15 , -1.778
-0.407 , 8.226 , 5.606
-1.418 , 11.866 , 13.262
-0.923 , 11.081 , 13.398
0.158 , 5.571 , 9.406
0.141 , 0.938 , 5.168
1.187 , 3.804 , 4.878
1.375 , 10.473 , 12.219
-1.388 , 13.415 , 12.306
-2.517 , 10.662 , 7.119
-4.746 , 4.814 , 2.365
-4.887 , 4.102 , 2.528
-2.705 , 10.289 , 13.174
-2.781 , 15.507 , 21.37
-0.228 , 13.224 , 20.647
0.045 , 4.346 , 12.552
-0.986 , -0.633 , 2.092
1.169 , 3.27 , 4.937
-0.803 , 11.64 , 10.256
-2.507 , 16.785 , 10.168
-1.322 , 13.326 , 4.484
-2.878 , 6.454 , -7.444
-0.218 , 4.958 , -12.081
0.742 , 9.794 , -9.84
0.279 , 15.256 , -1.505
-0.328 , 15.499 , 0.566
-2.687 , 10.022 , -4.953
-4.163 , 4.025 , -9.567
-4.66 , 3.866 , -8.246
-3.586 , 8.727 , 2.224
-3.091 , 12.868 , 10.496
-1.506 , 11.802 , 8.397
1.617 , 6.981 , 8.158
2.76 , 3.603 , 0.154
5.181 , 5.588 , 1.569
3.482 , 8.265 , 5.379
2.41 , 9.601 , 6.628
-0.718 , 6.351 , 4.374
-2.957 , 3.454 , 3.017
-4.925 , 6.477 , 2.315
-3.024 , 11.207 , 12.651
-3.625 , 11.285 , 13.45
-3.212 , 6.519 , 5.204
0.061 , 1.784 , 5.559
0.262 , 2.46 , 6.483
0.582 , 10.804 , 12.281
1.181 , 15.359 , 18.868
-1.418 , 11.919 , 9.964
-1.656 , 3.702 , 1.928
-3.23 , -1.571 , -1.175
-2.977 , 1.464 , 5.99
-2.683 , 9.11 , 19.16
-3.374 , 11.534 , 24.897
-2.739 , 7.083 , 19.326
-3.811 , 0.3 , 9.091
-3.633 , -0.912 , 1.491
-1.789 , 4.543 , 7.476
-3.721 , 10.161 , 9.163
-1.427 , 12.036 , 9.044
-0.435 , 7.855 , -0.61
1.554 , 4.885 , -8.085
2.58 , 5.464 , -11.358
2.462 , 8.436 , -6.769
0.11 , 9.557 , -0.09
-2.119 , 9.032 , 4.521
-4.964 , 6.417 , 7.535
-4.104 , 7.974 , 9.27
-2.221 , 11.215 , 11.432
1.25 , 13.531 , 14.998
3.407 , 12.171 , 7.022
6.991 , 8.005 , 3.653
5.622 , 6.159 , -5.706
6.887 , 7.011 , -4.332
3.133 , 9.08 , 2.365
-2.021 , 10.336 , 8.148
-3.882 , 9.21 , 14.258
-6.029 , 7.146 , 13.906
-6.439 , 7.028 , 7.829
-1.492 , 10.023 , 7.232
-2.5 , 13.0 , -0.843
0.978 , 13.65 , -1.681
-1.269 , 9.798 , -8.057
-1.916 , 6.312 , -4.881
-2.043 , 8.612 , -0.279
-1.303 , 12.561 , 12.99
-0.922 , 14.642 , 22.227
1.594 , 9.591 , 16.974
2.326 , 0.216 , 11.557
1.349 , -1.775 , 1.719
0.991 , 3.434 , 6.006
-1.283 , 10.412 , 15.142
-5.671 , 11.898 , 13.426
-5.886 , 5.863 , 5.396
-5.37 , -0.961 , -2.579
-4.53 , -2.262 , -1.59
-1.705 , 1.587 , 12.133
-0.473 , 5.581 , 24.805
-1.498 , 4.033 , 23.865
-0.149 , -2.336 , 20.718
-2.112 , -6.525 , 8.738
-1.093 , -1.769 , 7.321
-0.85 , 8.097 , 15.761
-3.609 , 15.817 , 13.682
-2.189 , 13.69 , 7.565
-2.461 , 6.006 , -2.076
-1.425 , 3.237 , -9.579
2.007 , 6.975 , -1.994
2.456 , 13.652 , 6.443
3.153 , 17.823 , 7.986
1.394 , 14.949 , 5.953
-0.33 , 10.716 , -2.021
-0.296 , 10.131 , -4.807
-1.91 , 13.558 , 0.914
-1.309 , 17.838 , 7.823
-0.31 , 15.553 , 11.819
1.18 , 9.487 , 8.75
3.051 , 5.523 , 6.783
4.733 , 7.143 , 10.232
3.868 , 9.374 , 14.186
2.758 , 7.963 , 10.095
0.572 , 3.025 , 2.396
-1.654 , 1.618 , -7.842
-1.308 , 7.756 , -7.515
-3.528 , 14.958 , 0.062
-5.297 , 16.328 , -1.517
-7.425 , 8.491 , -8.503
-7.611 , -2.533 , -11.292
-8.111 , -3.153 , -3.367
-4.787 , 6.446 , 18.888
-0.509 , 18.412 , 39.204
0.246 , 19.724 , 31.486
9.383 , 8.214 , 29.361
10.367 , -2.111 , -0.835
6.573 , -2.553 , -15.661
9.241 , 4.91 , 6.624
-2.196 , 12.978 , 16.083
-6.032 , 14.163 , 17.762
-7.071 , 7.456 , 7.915
-9.203 , 2.601 , -3.351
-5.78 , 5.767 , -1.104
-3.616 , 10.632 , 1.811
-1.788 , 8.658 , 6.091
-0.77 , 5.123 , 7.283
-2.373 , 8.12 , 0.325
0.926 , 13.011 , 7.095
-0.662 , 15.341 , 8.494
-2.014 , 12.943 , 0.293
-0.035 , 6.826 , -0.637
-2.391 , 4.03 , -1.052
-0.57 , 9.401 , 3.09
0.449 , 14.274 , 5.055
-0.649 , 14.303 , 4.417
-0.803 , 9.651 , 1.463
-1.084 , 5.656 , -4.532
-2.252 , 3.877 , -6.604
-2.155 , 5.956 , 1.287
-2.597 , 10.179 , 13.191
-3.759 , 11.743 , 16.678
-1.505 , 8.109 , 18.102
-0.404 , 3.931 , 10.489
3.309 , 4.845 , 6.379
4.973 , 7.789 , 7.41
2.833 , 10.738 , 5.586
3.31 , 8.997 , 9.142
-1.868 , 5.073 , 5.391
-4.267 , 6.565 , -0.37
-1.858 , 9.109 , 4.86
-6.245 , 11.012 , 3.025
-3.266 , 11.602 , 5.218
-1.758 , 5.753 , 4.77
-1.153 , 3.265 , 3.507
2.222 , 6.772 , 3.999
2.425 , 11.213 , 9.361
1.161 , 16.348 , 12.583
3.992 , 15.068 , 14.002
0.665 , 8.456 , 2.235
-0.63 , 5.038 , -6.343
0.601 , 7.297 , 2.274
-1.583 , 12.877 , 12.644
-2.537 , 16.325 , 15.278
-2.316 , 11.011 , 8.338
-4.111 , 2.914 , -4.236
-1.985 , 1.909 , -4.417
-2.852 , 7.088 , 4.554
-2.664 , 13.415 , 11.582
-2.376 , 13.409 , 8.971
-3.039 , 7.336 , 0.914
-1.09 , 4.397 , -3.762
0.363 , 7.545 , -2.127
-0.611 , 12.991 , 2.662
0.078 , 13.457 , 3.133
-0.986 , 8.748 , 0.31
-1.119 , 5.229 , -4.57
0.724 , 8.522 , -4.129
0.031 , 14.152 , 0.932
0.212 , 15.967 , 2.197
-0.679 , 11.861 , -2.9
-2.745 , 6.061 , -5.956
-2.226 , 5.598 , -2.403
-0.397 , 9.85 , 12.506
-0.703 , 13.673 , 19.166
2.698 , 12.358 , 20.993
3.728 , 5.701 , 15.961
2.823 , 3.7 , 6.98
5.622 , 6.003 , 11.303
1.227 , 8.288 , 13.155
-2.615 , 6.988 , 15.203
-3.835 , 2.65 , 15.389
-6.355 , -1.583 , 10.913
-5.602 , 1.607 , 7.119
-2.988 , 7.79 , 8.386
-3.527 , 10.382 , 5.503
-0.823 , 9.1 , -3.308
-0.94 , 5.423 , -14.127
-3.186 , 8.156 , -21.823
-3.179 , 8.547 , -11.913
-4.389 , 11.42 , 4.933
-5.248 , 15.714 , 12.826
-2.209 , 14.105 , 19.531
-2.137 , 8.935 , 17.898
1.353 , 4.022 , 15.129
3.647 , 4.68 , 17.263
3.133 , 10.667 , 20.206
3.521 , 13.138 , 22.871
1.3 , 10.247 , 8.288
0.697 , 6.233 , -7.222
0.744 , 4.331 , -10.722
-0.412 , 7.239 , -1.856
0.432 , 10.557 , 5.12
-0.854 , 9.584 , 6.845
-2.049 , 6.48 , 5.327
-2.683 , 8.183 , -4.627
-5.517 , 4.74 , 0.055
-6.986 , 5.092 , 6.707
-3.46 , 11.357 , 13.884
-2.675 , 12.978 , 16.625
0.762 , 11.396 , 12.369
5.065 , 6.769 , 8.956
5.209 , 4.291 , 2.745
5.642 , 5.905 , 6.867
2.948 , 9.129 , 7.717
-0.773 , 11.65 , 2.632
-1.206 , 11.181 , 7.174
-5.446 , 9.743 , 8.504
-2.88 , 11.348 , 11.176
-1.716 , 10.099 , 8.689
-1.923 , 6.641 , 4.223
0.965 , 6.751 , 2.608
3.503 , 7.179 , 8.016
-0.66 , 8.909 , 8.118
-0.435 , 8.394 , 8.345
0.224 , 5.44 , 13.659
-4.09 , 5.91 , 4.914
1.839 , 9.367 , 8.363
0.286 , 12.033 , 5.859
-2.128 , 10.057 , -0.265
-1.757 , 4.6 , -2.769
-5.122 , -0.539 , 0.005
-5.192 , 2.026 , 9.039
-2.676 , 8.864 , 18.236
-2.988 , 12.994 , 19.021
0.637 , 10.17 , 12.174
0.031 , 3.581 , -2.591
-0.369 , 2.8 , -13.34
2.562 , 8.08 , -3.637
-2.863 , 14.283 , 3.494
-4.443 , 16.412 , 9.712
-2.547 , 9.565 , 13.13
-4.659 , 2.504 , 4.689
0.631 , 1.799 , 2.522
3.091 , 5.029 , 5.235
2.273 , 7.775 , 4.198
2.27 , 7.453 , 1.477
-1.347 , 3.268 , 2.015
-2.687 , 4.119 , 1.795
-2.786 , 8.4 , 7.486
-2.84 , 12.383 , 16.895
-1.18 , 13.322 , 20.01
2.175 , 8.663 , 16.249
4.11 , 2.432 , 9.642
3.444 , 1.917 , 2.254
4.239 , 4.151 , 8.38
0.607 , 6.596 , 18.463
-2.621 , 7.699 , 16.925
-2.364 , 7.573 , 8.726
-3.174 , 7.316 , 1.174
-2.932 , 8.486 , -2.311
-1.878 , 11.213 , 0.518
-1.114 , 11.668 , 4.251
-1.438 , 9.002 , 4.441
-0.184 , 7.937 , 6.8
0.989 , 10.339 , 6.305
1.575 , 13.339 , 7.984
2.51 , 13.115 , 7.584
1.755 , 8.644 , -1.018
0.655 , 4.41 , -2.53
-0.085 , 6.478 , -0.084
0.346 , 12.828 , 3.941
-0.069 , 15.693 , 7.573
0.841 , 12.9 , 1.882
0.936 , 6.292 , -8.706
1.263 , 1.807 , -9.871
0.258 , 4.041 , -4.924
-0.716 , 8.803 , 8.034
-3.543 , 10.854 , 13.543
-5.474 , 7.125 , 8.952
-4.174 , 2.522 , 7.616
-3.342 , 3.585 , 3.938
-1.03 , 11.28 , 6.67
1.126 , 17.001 , 11.525
1.857 , 14.921 , 7.169
0.3 , 7.987 , -2.022
1.381 , 2.229 , -4.839
0.366 , 4.282 , -0.707
0.082 , 10.48 , 13.025
-2.087 , 12.895 , 17.99
-1.115 , 9.463 , 16.72
-0.82 , 3.994 , 10.386
-0.362 , 2.493 , 3.955
1.991 , 6.955 , 8.72
0.182 , 10.245 , 13.877
-0.823 , 9.854 , 14.479
-2.159 , 5.655 , 12.001
-3.478 , 2.625 , 7.474
-2.651 , 4.829 , 3.709
0.346 , 8.972 , 8.165
-0.968 , 10.368 , 0.094
1.357 , 8.688 , -4.916
-1.508 , 4.042 , -10.784
-3.573 , 4.776 , -9.396
-4.84 , 9.031 , 4.56
-6.684 , 13.18 , 15.123
-4.205 , 14.726 , 20.385
-1.45 , 9.369 , 16.919
2.293 , 4.871 , 8.998
7.622 , 4.623 , 5.89
7.837 , 8.153 , 9.061
5.891 , 9.264 , 11.094
2.663 , 7.295 , 14.831
-1.994 , 5.436 , 14.126
-4.254 , 6.185 , 12.584
-3.815 , 9.296 , 14.002
-5.28 , 10.382 , 14.314
-1.681 , 10.569 , 9.402
-0.352 , 8.93 , 4.652
-0.715 , 9.432 , -2.601
0.45 , 9.059 , -1.071
-0.767 , 9.306 , 3.645
-3.214 , 10.137 , 5.199
-1.09 , 11.922 , 13.682
-2.07 , 12.608 , 10.18
0.084 , 12.736 , 1.752
3.682 , 12.569 , -1.747
2.119 , 13.7 , -8.017
2.127 , 14.961 , -8.945
-1.466 , 12.358 , -10.393
-3.374 , 8.314 , -7.035
-3.314 , 7.216 , 2.431
-3.907 , 9.176 , 12.001
-1.172 , 10.354 , 16.379
2.685 , 7.023 , 15.026
2.447 , 2.833 , 3.281
4.792 , 3.521 , 0.191
1.15 , 8.437 , 1.491
-3.108 , 12.549 , 4.084
-4.245 , 13.243 , 9.207
-6.191 , 9.039 , 4.537
-6.839 , 5.746 , -1.532
-2.13 , 3.797 , 3.843
-0.32 , 5.512 , 11.983
1.075 , 8.594 , 12.935
3.161 , 8.415 , 11.109
