,ori,,
1582892726978,326.44537,-2.7780254,-3.3633363
1582892726997,326.12558,-3.4628725,-2.577539
1582892727021,326.07407,-3.1292515,-2.640943
1582892727038,326.27448,-2.8929665,-2.963281
1582892727059,326.32004,-3.3966696,-2.7422452
1582892727080,326.33765,-3.751573,-2.5708866
1582892727098,326.3705,-3.6050029,-2.6879756
1582892727118,326.50278,-3.5030553,-2.9260268
1582892727138,326.51138,-3.5775676,-2.9015987
1582892727161,326.46225,-3.6807551,-2.7825587
1582892727190,326.4155,-3.6707835,-2.7232862
1582892727200,326.3775,-3.609059,-2.7243845
1582892727219,326.33264,-3.5768685,-2.695628
1582892727240,326.40213,-3.5517993,-2.7332332
1582892727260,326.59143,-3.5720704,-2.915302
1582892727284,326.81296,-3.8427591,-3.0713503
1582892727299,326.84604,-3.9525657,-3.0784466
1582892727323,326.7694,-3.8028302,-3.1024146
1582892727340,326.65125,-3.737212,-3.033352
1582892727361,326.5818,-3.741117,-2.9733331
1582892727381,326.51288,-3.7552776,-2.8810205
1582892727403,326.45206,-3.6878257,-2.831393
1582892727421,326.4195,-3.6462765,-2.8208807
1582892727444,326.41458,-3.7004735,-2.8120434
1582892727460,326.4154,-3.692393,-2.816312
1582892727484,326.41388,-3.641859,-2.8306458
1582892727502,326.4455,-3.6711776,-2.8662193
1582892727522,326.47314,-3.7205615,-2.8808606
1582892727544,326.48126,-3.710233,-2.900841
1582892727563,326.4779,-3.693596,-2.91765
1582892727587,326.47638,-3.7157667,-2.9257257
1582892727603,326.4774,-3.722115,-2.9318368
1582892727626,326.4765,-3.697937,-2.938422
1582892727644,326.477,-3.699387,-2.9381971
1582892727664,326.49066,-3.7212272,-2.9428482
1582892727684,326.51074,-3.727125,-2.9652326
1582892727706,326.5281,-3.7230222,-2.9900422
1582892727724,326.54794,-3.7280078,-3.012634
1582892727747,326.5739,-3.745562,-3.0356708
1582892727765,326.59903,-3.7612412,-3.0587342
1582892727787,326.6071,-3.7580328,-3.0710032
1582892727804,326.6128,-3.7697177,-3.0714722
1582892727825,326.61914,-3.7846732,-3.0708435
