,ori,,
1582892040546,296.84705,-2.1880488,-5.7307053
1582892040569,299.4848,-3.4036381,-6.23223
1582892040586,300.33862,-3.8394973,-5.975552
1582892040606,298.74533,-3.3447952,-5.4303117
1582892040628,296.76514,-2.5055559,-5.2312174
1582892040647,297.17435,-2.7838433,-5.169138
1582892040675,298.39694,-3.4539373,-4.830446
1582892040687,296.8163,-2.7157042,-4.675429
1582892040714,297.39044,-2.8765314,-4.776428
1582892040730,297.87003,-3.2352033,-4.665292
1582892040765,298.48486,-3.4565887,-4.5715923
1582892040768,297.0549,-2.8528516,-4.402185
1582892040786,297.98578,-3.2365646,-4.5349655
1582892040808,298.2277,-3.4475684,-4.3412466
1582892040827,298.12158,-3.3528092,-4.1983595
1582892040848,297.10165,-2.9302607,-3.976747
1582892040870,297.63657,-3.241033,-3.9772985
1582892040893,298.0207,-3.434813,-3.878616
1582892040911,297.48343,-3.195701,-3.7130296
1582892040937,297.46802,-3.184168,-3.6642082
1582892040966,297.43375,-3.2785478,-3.561152
1582892040969,297.7409,-3.3789325,-3.5002213
1582892040991,297.04178,-3.1015513,-3.3359463
1582892041010,297.5545,-3.3492663,-3.3815145
1582892041031,297.58014,-3.4423544,-3.2568214
1582892041049,297.51413,-3.3593302,-3.1491177
1582892041071,297.08875,-3.1625502,-3.044514
1582892041093,297.39124,-3.3821867,-3.020823
1582892041113,297.52283,-3.4785078,-2.9316182
1582892041137,297.1373,-3.301471,-2.8009362
1582892041165,297.0825,-3.306774,-2.7503383
1582892041179,297.03372,-3.4027557,-2.630619
1582892041194,297.1602,-3.4251835,-2.534197
1582892041212,296.65292,-3.1841393,-2.4563074
1582892041232,296.85944,-3.3382807,-2.4561994
1582892041254,296.87534,-3.4235592,-2.3728
1582892041272,296.93057,-3.3580873,-2.3461082
1582892041292,296.54376,-3.1851537,-2.2951348
1582892041315,296.6427,-3.3224463,-2.3420475
1582892041334,296.70786,-3.34884,-2.325413
1582892041387,296.43597,-3.1492858,-2.3450363
1582892041387,296.61014,-3.2164726,-2.3824904
1582892041394,296.79898,-3.326253,-2.4382572
1582892041414,296.98175,-3.3277664,-2.489027
1582892041436,296.64978,-3.1620092,-2.460129
