x,y,z
0.56336975 , 4.7374268 , 8.364655
0.59228516 , 4.745926 , 8.331833
0.59773254 , 4.764862 , 8.31369
0.5505066 , 4.7678986 , 8.296265
0.5372162 , 4.767624 , 8.2816925
0.5710602 , 4.780838 , 8.308838
0.5907135 , 4.769684 , 8.328491
0.5531006 , 4.7454987 , 8.334763
0.5387573 , 4.741791 , 8.33783
0.55029297 , 4.7382507 , 8.342285
0.577713 , 4.745819 , 8.328461
0.5573883 , 4.738312 , 8.341583
0.5459595 , 4.739746 , 8.3385315
0.48405457 , 4.7469482 , 8.324112
0.49571228 , 4.7451324 , 8.325668
0.5140991 , 4.7632446 , 8.29892
0.5077667 , 4.753998 , 8.281769
0.49108887 , 4.751831 , 8.29364
0.49768066 , 4.751419 , 8.313965
0.5159302 , 4.7460175 , 8.317337
0.54125977 , 4.730377 , 8.355087
0.53302 , 4.72847 , 8.414383
0.5117645 , 4.740738 , 8.381317
0.52752686 , 4.7468567 , 8.288193
0.552475 , 4.7817383 , 8.3077545
0.58662415 , 4.8227234 , 8.253052
0.5848541 , 4.829071 , 8.231949
0.537796 , 4.800583 , 8.327332
0.49894714 , 4.7514496 , 8.326874
0.53105164 , 4.7147827 , 8.392822
0.56370544 , 4.7072754 , 8.481155
0.5661926 , 4.693802 , 8.420715
0.50387573 , 4.7204437 , 8.417709
0.44102478 , 4.7245483 , 8.401825
0.43008423 , 4.7391663 , 8.306107
0.4712677 , 4.74852 , 8.278931
0.49708557 , 4.769699 , 8.331177
0.45976257 , 4.7564087 , 8.308899
0.44137573 , 4.7695923 , 8.342117
0.48591614 , 4.7526703 , 8.27002
0.5284729 , 4.7542114 , 8.26413
0.500885 , 4.742447 , 8.382462
0.45521545 , 4.6759186 , 8.347595
0.4716339 , 4.6900024 , 8.397049
0.53141785 , 4.735138 , 8.298355
0.51119995 , 4.7498627 , 8.243179
0.46380615 , 4.7464905 , 8.30191
0.42105103 , 4.722931 , 8.367645
0.4259491 , 4.7150574 , 8.415848
0.43621826 , 4.73584 , 8.402161
0.42504883 , 4.75058 , 8.353958
0.4056244 , 4.7595367 , 8.293533
0.4163208 , 4.7808533 , 8.287552
0.45178223 , 4.789322 , 8.266556
0.44787598 , 4.775757 , 8.250824
0.4115448 , 4.7542877 , 8.299164
0.3691101 , 4.7089996 , 8.371811
0.4105072 , 4.654907 , 8.4544525
0.48498535 , 4.653778 , 8.481857
0.5132599 , 4.6835938 , 8.415878
0.4543457 , 4.7276764 , 8.367142
0.3917694 , 4.7623596 , 8.284851
0.4236145 , 4.8275604 , 8.197266
0.49061584 , 4.871216 , 8.201279
0.5150604 , 4.880539 , 8.223633
0.4786682 , 4.8720703 , 8.277359
0.4620819 , 4.810837 , 8.318176
0.44525146 , 4.811615 , 8.343323
0.48867798 , 4.8089905 , 8.381302
0.50141907 , 4.8537292 , 8.323181
0.4933319 , 4.8444824 , 8.266937
0.5158844 , 4.851013 , 8.292206
0.5281677 , 4.8127136 , 8.253525
0.5515137 , 4.782776 , 8.380173
0.55963135 , 4.7604218 , 8.403946
0.50016785 , 4.7453766 , 8.349319
0.43696594 , 4.748657 , 8.336487
0.46928406 , 4.7689056 , 8.312881
0.5731354 , 4.7854004 , 8.299591
0.6238098 , 4.789139 , 8.279037
0.56092834 , 4.815216 , 8.254242
0.49102783 , 4.8012543 , 8.220596
0.49986267 , 4.7809296 , 8.284561
0.55781555 , 4.758377 , 8.3485565
0.5784607 , 4.722397 , 8.416962
0.5352936 , 4.6925507 , 8.437866
0.4655609 , 4.669464 , 8.4066925
0.44677734 , 4.6812744 , 8.368744
0.49461365 , 4.6928864 , 8.410858
0.56463623 , 4.6963654 , 8.41452
0.5164795 , 4.6947174 , 8.360657
0.4725647 , 4.7117157 , 8.380783
0.45085144 , 4.706772 , 8.32962
0.5014038 , 4.6993103 , 8.352158
0.5493469 , 4.673401 , 8.372009
0.4978943 , 4.6995087 , 8.381683
0.416214 , 4.6638794 , 8.342224
0.4520874 , 4.694702 , 8.336548
0.54104614 , 4.6952057 , 8.362976
0.5682373 , 4.6911163 , 8.393372
0.50953674 , 4.6941986 , 8.399429
0.44755554 , 4.6648254 , 8.376465
0.44859314 , 4.681122 , 8.355377
0.5203247 , 4.6697845 , 8.384262
0.5470123 , 4.670044 , 8.409378
0.5127716 , 4.6636353 , 8.418655
0.48292542 , 4.6809235 , 8.389877
0.51934814 , 4.7075806 , 8.350128
0.5904236 , 4.722809 , 8.334991
0.60780334 , 4.729904 , 8.34523
0.56762695 , 4.7190247 , 8.33696
0.5486908 , 4.732376 , 8.303604
0.57611084 , 4.7405853 , 8.297089
0.6008148 , 4.7310944 , 8.361343
0.608963 , 4.7315674 , 8.378265
0.6062317 , 4.7422943 , 8.357376
0.5871887 , 4.7426453 , 8.328506
0.6090088 , 4.742264 , 8.296585
0.65856934 , 4.7576294 , 8.316971
0.671875 , 4.7498627 , 8.335159
0.6342468 , 4.735153 , 8.350174
0.6321411 , 4.7519684 , 8.297684
0.64886475 , 4.7571106 , 8.3016815
0.6547699 , 4.765335 , 8.327026
0.6534271 , 4.7778015 , 8.3472595
0.6829376 , 4.7792664 , 8.3064575
0.67967224 , 4.7954254 , 8.265076
0.6811218 , 4.795471 , 8.251724
0.67056274 , 4.789398 , 8.293884
0.6954956 , 4.784561 , 8.3263855
0.6590576 , 4.772064 , 8.315018
0.61006165 , 4.7594757 , 8.320618
0.61131287 , 4.7566223 , 8.327194
0.62091064 , 4.7498016 , 8.333908
0.62086487 , 4.751999 , 8.360001
0.611557 , 4.765335 , 8.353668
0.60710144 , 4.7699738 , 8.318253
0.6190491 , 4.7754517 , 8.30838
0.6244507 , 4.7765656 , 8.313553
0.65293884 , 4.800888 , 8.3177185
0.6421356 , 4.8204956 , 8.296173
0.60798645 , 4.829193 , 8.304779
0.58880615 , 4.8190765 , 8.29982
0.6044159 , 4.816437 , 8.303696
0.61828613 , 4.7931213 , 8.29631
0.5599823 , 4.796753 , 8.292999
0.5435333 , 4.7558594 , 8.306641
0.5622406 , 4.751831 , 8.323929
0.5359955 , 4.734619 , 8.360825
0.5368347 , 4.72493 , 8.381943
0.51860046 , 4.7464905 , 8.330841
0.5165558 , 4.7426147 , 8.326172
0.53009033 , 4.7446594 , 8.313339
0.5284424 , 4.745178 , 8.319138
0.50927734 , 4.746414 , 8.305405
0.53015137 , 4.7439423 , 8.272232
0.53512573 , 4.743866 , 8.296967
0.5248108 , 4.7389374 , 8.32634
0.49249268 , 4.7245026 , 8.348206
0.4741516 , 4.7220306 , 8.352478
0.50177 , 4.723068 , 8.340683
0.5131378 , 4.731827 , 8.345749
0.50901794 , 4.740158 , 8.346207
0.50865173 , 4.737961 , 8.338776
0.4801941 , 4.7381287 , 8.345047
0.48182678 , 4.735016 , 8.353485
0.50852966 , 4.744629 , 8.326035
0.5167694 , 4.7458344 , 8.321564
0.5205536 , 4.74086 , 8.325836
0.5096588 , 4.7279663 , 8.344162
0.521698 , 4.7006226 , 8.360306
0.5261078 , 4.7119446 , 8.364395
0.49943542 , 4.7112885 , 8.378067
0.50460815 , 4.732147 , 8.313675
0.5240326 , 4.75412 , 8.304855
0.5335541 , 4.7472687 , 8.309814
0.580246 , 4.75119 , 8.313507
0.5930176 , 4.7446594 , 8.30571
0.59568787 , 4.7430725 , 8.314346
0.6181946 , 4.735077 , 8.335602
0.6200104 , 4.7327576 , 8.370056
0.6495819 , 4.7295074 , 8.367279
0.65914917 , 4.7383575 , 8.369705
0.65016174 , 4.7375793 , 8.3472595
0.66630554 , 4.7459717 , 8.318359
0.6988678 , 4.755905 , 8.299362
0.7260437 , 4.762497 , 8.2901
0.71177673 , 4.7661896 , 8.286835
0.69493103 , 4.7583313 , 8.277191
0.7089081 , 4.737091 , 8.302139
0.74502563 , 4.722046 , 8.3508
0.75927734 , 4.7229614 , 8.372482
0.7127838 , 4.7043 , 8.35788
0.69833374 , 4.696106 , 8.358871
0.72457886 , 4.704056 , 8.3676605
0.76260376 , 4.7139893 , 8.388458
0.7684021 , 4.713928 , 8.373352
0.70536804 , 4.730255 , 8.348511
0.7136688 , 4.7239685 , 8.332382
0.7221832 , 4.7253876 , 8.3311
0.7671509 , 4.734894 , 8.34285
0.7642517 , 4.7278595 , 8.364487
0.6928711 , 4.7255096 , 8.356888
0.67822266 , 4.726639 , 8.348312
0.69192505 , 4.7390594 , 8.348175
0.7114105 , 4.7473755 , 8.320389
0.7078247 , 4.735962 , 8.332367
0.6770935 , 4.730301 , 8.359802
0.66716003 , 4.7275543 , 8.371445
0.6712189 , 4.7137146 , 8.353729
0.6972809 , 4.6914062 , 8.335419
0.6920624 , 4.686157 , 8.356308
0.6757202 , 4.701248 , 8.371399
0.682724 , 4.692688 , 8.339798
0.6829529 , 4.7032013 , 8.333923
0.681015 , 4.7189484 , 8.340637
0.6772461 , 4.723358 , 8.334335
0.67529297 , 4.7347717 , 8.345764
0.681839 , 4.731125 , 8.326492
0.6476135 , 4.734558 , 8.34935
