,ori,,
1582893361994,256.14368,-30.245178,-4.0882297
1582893362008,255.52866,-29.476477,-3.9596114
1582893362024,255.94135,-30.212652,-3.9533951
1582893362046,255.25198,-29.426374,-3.8968055
1582893362063,255.65425,-30.17641,-3.8651016
1582893362103,254.94252,-29.376797,-3.840965
1582893362104,255.31847,-30.103485,-3.7924745
1582893362119,254.6351,-29.311415,-3.7813118
1582893362140,255.06067,-30.01139,-3.6952784
1582893362159,254.35443,-29.180965,-3.7538366
1582893362180,254.91061,-29.978268,-3.5677578
1582893362200,254.22076,-29.159115,-3.6900494
1582893362215,254.94002,-30.029943,-3.4121234
1582893362235,254.21072,-29.0002,-3.5493894
1582893362255,255.00317,-29.99007,-3.2349398
1582893362274,254.38023,-29.137167,-3.3392894
1582893362292,255.11551,-30.036337,-2.971255
1582893362312,254.5822,-29.203144,-3.0263047
1582893362331,255.19522,-30.037031,-2.6068702
1582893362350,254.78557,-29.296673,-2.5910919
1582893362369,255.33995,-30.130816,-2.167901
1582893362396,255.04782,-29.3944,-2.1129754
1582893362409,255.51888,-30.171698,-1.6800361
1582893362433,255.4028,-29.66135,-1.5597962
1582893362448,255.81308,-30.336216,-1.2550861
1582893362489,255.73843,-29.789898,-1.1147778
1582893362489,256.10034,-30.48915,-0.9728595
1582893362503,256.1708,-30.078869,-0.78784364
1582893362522,256.41885,-30.589724,-0.7690998
1582893362542,256.53693,-30.12312,-0.7012415
1582893362561,256.6572,-30.587107,-0.851242
1582893362585,256.99533,-30.444828,-0.8341825
1582893362617,256.9239,-30.683062,-1.1160706
1582893362619,257.35635,-30.667934,-1.13398
1582893362637,257.05896,-30.721348,-1.629049
1582893362666,257.5303,-30.739109,-1.6321734
1582893362675,257.01797,-30.551456,-2.2904172
1582893362695,257.6136,-30.802301,-2.181819
1582893362716,256.93582,-30.33536,-2.85248
1582893362734,257.66815,-30.917759,-2.5929718
1582893362754,256.90277,-30.117641,-3.1558423
1582893362776,257.4642,-30.674599,-2.8050778
1582893362801,257.00797,-30.233152,-3.083036
1582893362820,257.52054,-30.890356,-2.663014
1582893362829,257.1775,-30.26141,-2.6740367
1582893362848,257.48712,-30.87055,-2.3269792
1582893362867,257.2401,-30.226746,-2.1773567
1582893362887,257.28662,-30.847986,-1.933613
1582893362908,257.30786,-30.736258,-1.7918575
1582893362926,256.88605,-30.694204,-1.7962781
1582893362947,256.7997,-30.544794,-1.6474887
1582893362965,256.15002,-30.693474,-1.8496889
1582893362992,256.40454,-31.059824,-1.7353085
1582893363021,255.37712,-30.455868,-2.178741
1582893363023,255.53015,-30.707693,-1.8611277
1582893363050,254.72324,-30.35239,-2.352542
1582893363059,255.19672,-31.139065,-1.8188365
1582893363078,254.54088,-30.293509,-2.1979237
1582893363098,255.09787,-31.047922,-1.6189923
1582893363118,254.84912,-30.712854,-1.85648
1582893363141,255.39243,-31.307562,-1.4187053
1582893363157,255.14804,-30.64756,-1.4444623
1582893363177,255.54916,-31.4219,-1.2437617
1582893363203,255.41733,-30.969967,-1.299789
1582893363214,255.48611,-31.439238,-1.3420638
1582893363251,255.64209,-31.355055,-1.5750087
1582893363251,254.96413,-30.993301,-1.8419541
1582893363271,255.56068,-31.505852,-1.9149262
1582893363290,254.84085,-31.26703,-2.3733943
1582893363310,255.2421,-31.1771,-2.2802424
1582893363330,254.50931,-30.836254,-2.954586
1582893363348,255.54099,-31.877441,-2.589817
1582893363369,254.74968,-30.722916,-3.2857335
1582893363394,255.4476,-31.351128,-2.7550461
1582893363424,255.74889,-31.651472,-3.340899
1582893363425,256.6833,-32.46494,-2.930575
1582893363448,256.37274,-30.708742,-3.3983288
1582893363461,257.18628,-31.900795,-3.25005
1582893363481,257.88248,-32.279373,-3.643561
1582893363502,258.48044,-32.499844,-3.778341
1582893363521,258.51935,-30.839523,-4.075892
1582893363539,258.79987,-31.495632,-4.5714283
1582893363560,259.90353,-32.47469,-4.9568233
1582893363587,259.92804,-32.156666,-5.5532856
1582893363606,260.33273,-31.3886,-5.6847653
1582893363615,260.34613,-31.223028,-6.2747664
1582893363639,261.15186,-31.955812,-6.451449
1582893363653,261.33356,-31.629377,-6.7591934
1582893363673,261.86182,-31.770966,-6.585808
1582893363693,261.7623,-30.849188,-6.5326753
1582893363713,262.47775,-32.011,-6.570196
1582893363732,262.462,-31.37449,-6.259405
1582893363751,263.0433,-32.015755,-6.198094
1582893363773,262.76376,-30.70991,-6.019976
1582893363798,263.1261,-31.75359,-5.9698644
1582893363844,263.38052,-32.063545,-5.9983926
1582893363844,263.29437,-32.085133,-5.897931
1582893363847,263.3568,-31.742132,-5.908813
1582893363866,262.7925,-31.266352,-6.1504345
1582893363884,263.1739,-31.732216,-6.340313
1582893363905,262.53806,-31.230947,-6.5558486
1582893363923,262.8946,-31.550016,-6.438078
1582893363944,262.3764,-31.220402,-6.74037
1582893363963,262.8998,-31.985964,-6.471624
1582893363989,262.67697,-31.460161,-6.43939
1582893364013,263.3009,-32.268307,-6.392739
1582893364018,263.1089,-31.92566,-6.0979037
1582893364037,263.5636,-32.117577,-5.821774
1582893364059,263.87366,-32.369522,-5.707323
1582893364076,263.48837,-31.576275,-5.5119724
1582893364097,263.5902,-31.622253,-5.2473774
1582893364118,263.45316,-32.231407,-5.246028
1582893364135,263.332,-31.759771,-5.1204033
1582893364156,262.70416,-31.549627,-5.1641793
1582893364175,262.94226,-32.007217,-4.9633913
1582893364199,262.1671,-31.970566,-5.2507687
1582893364230,262.43616,-32.24054,-5.04198
1582893364230,261.50882,-31.492592,-5.2475815
1582893364248,261.61823,-31.58711,-4.8533874
1582893364267,260.59116,-30.89883,-5.0700912
1582893364286,260.99866,-31.845173,-4.710277
1582893364306,260.42014,-31.493073,-4.657447
1582893364326,261.00516,-32.24484,-4.1653967
1582893364345,260.35052,-31.152401,-4.025438
