,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.5271,6.4683,6.4635,0.1219,6.95,6.9176,0.2616,0.1989,-0.3972,0.0118,-0.0018,0.0227,7370,-28.83,-72.2,12.48,153.63,-45.16,-1.02,5,55.129,23.552095,87.287834,183.87,NaN,0,17.290323,,20 / 36,6,2020-02-14 12:58:29:831
0.4714,6.7239,6.0554,0.1486,6.9602,6.9068,0.4122,0.0305,0.0446,0.0082,0.0481,-0.037,7912,-28.62,-72.16,12.49,153.55,-45.21,-1.23,5,51.856,23.552095,87.28785,177.42,NaN,0.58,13.832258,43.5,21 / 37,506,2020-02-14 12:58:30:331
-1.2083,6.736,7.0703,-0.2002,6.9624,6.9032,-0.4068,-0.0935,0.2183,0.0036,0.0477,-0.0404,7898,-27.83,-72.39,12.19,155.07,-45.25,1.27,5,52.701,23.552095,87.28785,177.42,NaN,0.58,13.832258,43.5,21 / 37,1006,2020-02-14 12:58:30:831
-0.5827,7.3051,7.1297,0.0894,6.9866,6.8811,-0.3284,0.249,0.4186,-0.0207,-0.0693,-0.0057,7540,-28.96,-72.15,12.29,153.85,-45.29,-0.15,5,51.2,23.552094,87.28787,170.97,NaN,0,13.832258,,22 / 37,1506,2020-02-14 12:58:31:331
0.0997,6.9906,7.3216,-0.0678,6.9753,6.8928,0.3013,-0.2719,-0.0758,-0.0378,-0.0597,0.0315,7871,-28.25,-72.34,12.46,154.83,-45.34,0.56,5,56.169,23.552094,87.28787,170.97,NaN,0,13.832258,,22 / 37,2005,2020-02-14 12:58:31:830
0.2157,7.7909,6.1573,0.0343,7.063,6.8032,0.0755,0.7135,-1.2084,0.0086,-0.0297,-0.0954,7779,-28.2,-72.33,12.45,154.31,-45.94,-0.62,5,63.335,23.552097,87.28788,167.74,NaN,0,10.374194,,22 / 37,2506,2020-02-14 12:58:32:331
-0.3848,7.8727,7.2668,-0.2324,7.1656,6.6911,-0.0718,0.7011,1.4072,-0.047,-0.0688,-0.1674,7861,-25.55,-72.81,12.48,156.5,-46.98,1.46,5,62.884,23.552097,87.28788,167.74,NaN,0,10.374194,,22 / 37,3006,2020-02-14 12:58:32:831
-0.3841,7.4434,8.6553,0.2599,7.2366,6.6132,0.534,1.3285,0.6893,0.0113,0.0915,0.248,7963,-28.23,-72.13,12.7,153.59,-47.56,-2.25,5,64.703,23.552097,87.28789,161.29,NaN,1.55,10.374194,161.7,23 / 37,3505,2020-02-14 12:58:33:330
-0.0155,7.1021,10.3463,0.1352,7.3791,6.4576,-0.8613,0.0251,0.3045,0.0646,-0.0833,-0.1728,8086,-28.9,-71.89,12.88,152.2,-48.85,-2.72,5,65.095,23.552097,87.28789,161.29,NaN,1.55,10.374194,161.7,23 / 37,4006,2020-02-14 12:58:33:831
-1.0437,7.5999,4.2354,0.3796,7.4635,6.35,-1.6352,-0.7213,0.1248,-0.0422,0.0811,0.2764,8269,-29.24,-71.31,12.32,151.15,-49.56,-3.42,5,65.094,23.552088,87.2879,154.84,NaN,5.98,10.374194,161.8,24 / 37,4506,2020-02-14 12:58:34:331
