bump:10.6,pothole:4.0,basespeed:5.0,lowerspeed:5.0,scaling:5.0,,,,,
x,y,z,latitude,longitude,bearing,accuracy,light,timestamp,
-1.8595682,-4.495057,12.432311,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976031,0
-1.9787058,3.2435093,6.78084,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976053,0
-3.4292955,-4.915319,14.037509,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976093,0
-2.2970266,-11.390999,15.160801,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976133,0
-1.6925927,4.5666256,6.8966203,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976173,0
-0.83343,-6.889318,13.138124,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976194,0
0.03774148,-0.5539696,8.40462,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976233,0
-2.1069365,-4.869056,12.329998,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976254,0
-2.8263302,-2.8277469,10.71034,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976294,0
-1.1551305,1.4216394,8.792789,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976316,0
-0.98246586,-1.9238226,10.18752,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976354,0
-1.0618397,0.674179,9.361036,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976394,0
-2.3673236,3.8918078,6.4585066,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976416,0
-3.222646,0.26987278,7.543157,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976456,0
-1.0009084,8.303282,2.9065425,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976495,0
-1.9470909,-5.8354216,13.021446,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976518,0
-1.4525326,3.04056,7.1240535,23.55065373,87.29774718,123.307464599609,4.5509996,0,12976540,0
-4.1253867,3.5504282,5.717061,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976576,0
-1.5713596,0.71449375,9.111217,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976618,0
-4.0246854,-1.7864113,11.169574,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976639,0
-1.0443678,-3.191717,10.976316,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976677,0
-1.7768242,-2.4717224,11.660541,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976717,0
-1.7776248,-1.3555589,11.288518,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976758,0
-2.4336743,-3.7260973,11.013972,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976798,0
-0.31745216,2.1081865,6.3897276,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976838,0
-2.150232,-6.6842237,13.874848,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976861,0
-1.309267,0.5156854,9.475317,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976899,0
-0.6605921,2.6507611,8.713805,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976940,0
-2.2818234,-3.2175496,11.662912,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976961,0
0.47885424,-0.3389743,9.029452,23.55061753,87.29781188,121.253768920898,4.5509996,0,12976999,0
-1.616628,-0.1231872,10.847378,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977038,0
-2.011014,3.7219534,7.010802,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977061,0
-0.9538087,-2.950436,10.9652,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977100,0
-2.297815,2.7000375,5.987304,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977142,0
-3.414724,1.6722844,8.51587,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977184,0
-0.81997263,5.3449445,4.8207026,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977221,0
-1.0952779,1.2958299,8.161555,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977261,0
-0.57244563,-0.6563378,9.249005,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977303,0
-1.441656,1.0627114,9.851734,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977343,0
-0.5398249,1.0026336,8.084034,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977384,0
-2.5511162,-4.0457034,11.514428,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977423,0
-0.86101496,3.3702815,7.7442007,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977463,0
-2.4765801,-0.8346024,10.154577,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977503,0
-1.8586942,3.5663335,7.03132,23.55061753,87.29781188,121.253768920898,4.5509996,0,12977547,0
0.3684725,-0.047643516,11.421308,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977584,0
-1.0201914,-3.5007067,12.253037,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977624,0
-2.6129925,4.2248816,7.8625937,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977647,0
0.5246155,-1.2352977,8.213237,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977684,0
-3.87264,-3.703636,11.453257,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977707,0
-0.9382406,-1.9750385,11.245778,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977745,0
-1.6292273,-1.4378711,9.494118,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977787,0
-0.49912563,4.609985,5.1735234,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977826,0
1.0437808,0.08516171,9.06724,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977865,0
-1.4263134,6.707679,4.5769334,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977905,0
-2.1897087,2.3776367,8.467855,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977946,0
-0.47723,-4.0304375,10.013228,23.5505777,87.2978828,121.349647521973,4.5509996,0,12977987,0
-1.988352,8.029464,4.9584284,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978027,0
-1.418639,4.916275,8.515021,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978068,0
-1.145859,-6.1183076,11.106617,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978108,0
-0.821409,5.0289307,7.6511292,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978150,0
-0.9627899,6.25647,8.4564905,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978189,0
-0.4226194,-2.110923,8.404451,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978228,0
-1.5945394,0.7665253,8.5471735,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978249,0
-1.3471166,2.2241967,9.013658,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978288,0
-2.7816398,-1.704646,11.367905,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978311,0
-0.50271523,1.2961636,8.218886,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978350,0
-3.247223,-1.8468299,11.27816,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978390,0
0.399338,5.0770383,5.744235,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978411,0
-1.9622926,4.8753924,7.307986,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978450,0
-0.91617286,2.1484656,8.4105,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978471,0
-1.7614107,-2.351354,11.429451,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978511,0
-0.63850015,-0.6288143,9.18037,23.5505777,87.2978828,121.349647521973,4.5509996,0,12978551,0
-0.37942165,2.1503181,8.55657,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978590,0
-3.1358721,-3.171377,10.817344,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978630,0
-0.53240716,-2.0487988,10.713868,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978671,0
0.11734727,0.6066879,9.947338,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978711,0
-1.215572,-3.68759,10.8158865,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978753,0
-1.4964623,1.771247,8.694636,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978793,0
-2.449957,-4.1869955,14.16392,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978833,0
-0.96307033,-2.0557892,9.266176,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978873,0
-3.4698296,-4.0581827,11.789355,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978894,0
-1.9313289,-1.0818479,9.737277,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978933,0
-2.2950425,-3.5969746,14.1495905,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978973,0
-1.2856551,7.225188,2.9893358,23.55053592,87.29795595,121.779922485352,4.5509996,0,12978994,0
-1.7511959,0.10929626,9.321094,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979034,0
-1.9465948,7.013112,4.5137887,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979074,0
-1.016041,-3.6774104,13.212941,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979115,0
-1.1591414,-6.738156,11.4074745,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979155,0
-1.4564291,5.2732663,8.269404,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979195,0
-1.8434131,-0.7797727,11.298322,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979235,0
-0.15817484,-3.9262376,10.010028,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979277,0
-3.290245,1.9638157,9.257893,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979317,0
-0.83317167,-1.2634722,10.324568,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979338,0
0.020195879,0.057151664,9.590646,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979376,0
-2.6710405,-6.6428533,14.371966,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979416,0
-3.402848,-0.92186844,10.851692,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979456,0
-0.8431037,3.2038693,7.6495323,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979477,0
-0.5378124,0.21817459,6.7766223,23.55053592,87.29795595,121.779922485352,4.5509996,0,12979517,0
-0.072630115,9.880969,5.6044264,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979559,0
-0.28264862,2.233228,7.7195015,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979597,0
-3.2235303,-8.261565,14.117002,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979618,0
-0.16575079,3.3709388,7.585855,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979658,0
-1.4741503,0.35145077,9.342391,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979698,0
-1.1575478,1.2816596,7.7223644,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979719,0
0.36206776,0.27711463,11.55362,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979762,0
-2.095589,-2.29971,9.908914,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979801,0
-0.5173882,6.8991437,3.596098,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979842,0
1.9183712,9.401157,6.4925604,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979880,0
-2.3335092,-4.0259376,12.871026,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979921,0
-2.4193342,-5.9830604,12.051749,23.55048378,87.29803737,124.785148620605,4.5509996,0,12979961,0
0.12507819,-7.8084445,17.130156,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980001,0
-0.96292114,-5.496975,13.649102,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980041,0
-2.1729977,-7.665257,11.749008,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980083,0
2.7875917,14.099157,1.8136258,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980122,0
-2.6023827,-6.9746733,11.354325,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980144,0
-1.0502188,-2.9960406,12.836674,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980181,0
-3.3799596,1.3702409,5.9404125,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980202,0
1.9489378,4.2026324,9.436012,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980244,0
-0.7662919,-0.22058967,8.658748,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980283,0
-0.95737916,3.699544,4.366495,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980323,0
-1.29778,-7.7388234,13.907992,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980344,0
-0.7679306,3.132026,8.620795,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980383,0
-3.1169505,-1.0846745,8.372511,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980404,0
-1.3170547,2.6295955,5.5833263,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980444,0
-4.406958,1.0881048,9.701897,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980485,0
-2.0936213,-2.11961,10.081978,23.55048378,87.29803737,124.785148620605,4.5509996,0,12980526,0
-1.4657952,-4.364924,10.954487,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980566,0
-3.257338,0.63103276,8.751937,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980606,0
-2.8359666,-2.2073238,9.593802,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980646,0
-1.7535607,-3.8449538,11.495417,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980686,0
-2.9335163,-0.32858163,8.532969,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980726,0
-1.8343246,-3.8620596,10.937285,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980768,0
-1.3320801,-2.6437457,10.606082,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980808,0
-1.1879537,4.117182,5.438514,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980847,0
-1.6321596,-4.8425,11.090408,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980888,0
-0.58543533,-7.949069,12.133147,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980928,0
-3.2105546,-3.1366928,8.192858,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980968,0
-1.8036286,-9.056233,10.384645,23.55042859,87.29812226,125.191947937012,4.5509996,0,12980989,0
-0.15090504,-2.6477797,9.828195,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981011,0
-0.7939023,-8.578635,12.43064,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981050,0
-2.665472,-5.250627,9.57539,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981090,0
0.35889965,-9.401421,10.338652,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981111,0
0.8516299,1.9018475,5.5314226,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981150,0
-2.8049114,6.2929416,5.7717137,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981191,0
0.76443744,-18.670956,14.578802,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981230,0
1.6245458,1.5612361,6.6972404,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981270,0
-1.5165678,-14.379853,11.725718,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981291,0
1.1266267,9.25176,4.46926,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981331,0
-0.009058646,-11.973387,9.248452,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981372,0
0.1885785,4.83356,2.7276447,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981411,0
-3.0695446,-6.5583544,12.615401,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981452,0
-6.851257,-15.866363,11.251541,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981494,0
-8.059348,-6.629635,14.35208,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981532,0
3.1149223,6.5063767,2.4322982,23.55042859,87.29812226,125.191947937012,4.5509996,0,12981553,0
-1.2179295,-6.8413033,11.840227,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981592,0
-3.2529342,10.310565,1.2167054,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981613,0
-1.807499,-20.929577,16.995161,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981636,0
-3.7238393,-20.913708,19.699492,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981673,0
1.0472289,12.5597515,-2.4031396,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981694,0
1.1053218,0.16413753,0.32133514,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981734,0
2.7253149,14.748431,-4.8991985,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981774,0
0.85466,12.342551,-8.225589,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981815,0
-3.8975694,10.472672,-4.7811193,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981855,0
-5.6563773,3.6739347,-1.3063008,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981896,0
-9.759488,-2.8685048,6.133962,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981937,0
-11.868827,-19.097439,17.478075,23.55037792,87.29820497,123.604850769043,4.5509996,0,12981977,0
-9.976424,-29.192286,25.098295,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982016,0
5.3620296,16.46859,-7.3320565,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982037,0
0.33627352,6.1004453,1.3350418,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982075,0
1.3372033,-9.679506,8.648042,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982096,0
2.350722,12.393475,-2.0076413,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982138,0
-3.134381,1.4070592,7.508528,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982180,0
-9.579617,-36.18593,27.705381,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982217,1
-0.077372685,-15.478504,14.837746,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982257,0
2.8414924,7.3894925,0.8115335,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982298,0
-2.1799955,-3.5743847,11.67908,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982338,0
-1.0197877,-22.152079,16.566423,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982379,0
1.7988353,5.899221,-0.13625902,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982420,0
-4.0616536,0.79739714,9.758794,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982461,0
-2.149647,-23.46702,15.5458555,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982500,0
-0.47809792,5.870331,6.2484922,23.55037792,87.29820497,123.604850769043,4.5509996,0,12982541,0
-0.8589972,-8.54313,7.6323566,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982580,0
0.41071376,3.7505739,5.5205255,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982620,0
0.3757058,-10.207894,8.677857,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982641,0
-0.29375693,5.5751643,6.2226686,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982680,0
-2.365039,-13.116351,10.820112,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982701,0
-2.3794844,-7.4457235,13.369455,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982742,0
-1.0299683,-10.457598,10.0782,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982782,0
-1.3575971,2.7201593,7.3886576,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982822,0
-0.5961822,-10.196429,12.080651,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982863,0
-3.6165602,-8.3804245,9.909697,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982902,0
-0.46943516,0.40997344,7.5859485,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982942,0
-0.43683645,-0.41965005,6.944785,23.55034316,87.29825482,127.102500915527,4.5509996,0,12982983,0
-1.07687,-0.7861249,10.216585,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983024,0
-0.60529125,-3.3918161,10.74527,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983045,0
-1.5979675,-2.233151,12.229421,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983084,0
-1.1080153,0.1998582,8.607914,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983124,0
-0.06265546,-2.5673058,10.977837,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983164,0
0.46647802,-1.5780207,11.159252,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983204,0
-0.33095297,0.5861377,8.843536,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983245,0
-0.84668016,-1.1044148,10.592372,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983285,0
-1.442547,-0.20116463,9.685057,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983325,0
-1.2823337,-1.3417716,12.139665,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983346,0
-3.1932888,-4.3844137,11.949639,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983386,0
1.1655543,4.4906125,6.8045607,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983407,0
-3.6680512,-6.316088,10.661482,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983428,0
-2.2932749,-3.3414495,8.300343,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983466,0
-1.0498595,4.0044336,3.7489822,23.55034316,87.29825482,127.102500915527,4.5509996,0,12983507,0
-1.8842217,7.5860615,2.8574557,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983549,0
-2.23469,3.1213648,5.807669,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983587,0
-5.19344,-0.29449072,9.122931,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983628,0
0.16063808,2.5341706,7.4802732,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983651,0
-0.33432862,5.631449,6.1949096,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983688,0
-2.5963924,-3.8958173,13.501195,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983709,0
-1.4883298,-3.4471962,12.983554,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983749,0
-1.199923,3.2500765,8.078808,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983771,0
-0.8371821,2.7385163,8.339313,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983809,0
-1.0218616,1.7018794,8.514816,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983830,0
-2.0193405,-0.27581093,9.782121,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983870,0
-1.1550102,-2.1222727,11.3882675,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983912,0
0.3078206,-0.80500793,10.029572,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983950,0
-2.3469667,0.2357632,9.529175,23.55032354,87.2982922,119.654792785645,4.5509996,0,12983991,0
-2.210684,-0.8412417,9.578684,23.55032354,87.2982922,119.654792785645,4.5509996,0,12984031,0
-0.49377322,0.9689229,9.532258,23.55032354,87.2982922,119.654792785645,4.5509996,0,12984072,0
-1.6611191,2.85666,8.799834,23.55032354,87.2982922,119.654792785645,4.5509996,0,12984112,0
-0.4699727,-0.26987094,9.888417,23.55032354,87.2982922,119.654792785645,4.5509996,1,12984147,0
-0.80313015,3.8991969,7.998781,23.55032354,87.2982922,119.654792785645,4.5509996,1,12984171,0
-0.34679988,-1.0894015,10.53405,23.55032354,87.2982922,119.654792785645,4.5509996,1,12984192,0
-0.7904099,0.9797133,8.930235,23.55032354,87.2982922,119.654792785645,4.5509996,1,12984232,0
-3.3715866,4.3778296,6.6074023,23.55032354,87.2982922,119.654792785645,4.5509996,1,12984273,0
-1.9918959,-4.2350864,12.933691,23.55032354,87.2982922,119.654792785645,4.5509996,4,12984296,0
-3.5239606,-0.9548988,10.082625,23.55032354,87.2982922,119.654792785645,4.5509996,4,12984332,0
-1.8072568,1.4471337,8.602539,23.55032354,87.2982922,119.654792785645,4.5509996,4,12984353,0
-3.3520598,0.69925135,9.010191,23.55032354,87.2982922,119.654792785645,4.5509996,4,12984393,0
-0.6379487,0.8593656,9.40559,23.55032354,87.2982922,119.654792785645,4.5509996,4,12984433,0
-1.5796267,1.5764841,9.183759,23.55032354,87.2982922,119.654792785645,4.5509996,4,12984474,0
-2.2687786,0.21270916,8.607695,23.55032354,87.2982922,119.654792785645,4.5509996,4,12984514,0
-1.612963,0.73890936,9.760066,23.55032354,87.2982922,119.654792785645,4.5509996,4,12984554,0
-2.8126347,-1.3724209,9.952139,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984595,0
-2.7565613,-0.17093304,8.3706665,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984635,0
-0.6421729,6.7104354,6.9772263,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984675,0
-3.04331,0.4844324,8.303412,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984718,0
-1.810802,0.05169267,9.359119,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984757,0
-0.63761634,-0.032718938,10.952524,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984797,0
-4.698845,3.2511692,6.6184645,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984838,0
-1.5032066,-3.673984,12.574513,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984877,0
-3.1026356,0.41108793,7.896032,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984918,0
-2.5188823,-3.3830056,11.592273,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984939,0
-3.4811661,-0.5217672,8.733711,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984977,0
-1.3061386,-0.038401466,10.462687,23.55030337,87.29833023,119.911849975586,4.5509996,4,12984999,0
-3.1720927,0.457174,8.173463,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985038,0
-2.1601079,-0.7666649,10.698485,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985079,0
-2.3581328,-4.4073315,12.029094,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985120,0
-3.0082169,-2.8443196,9.984728,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985159,0
-1.7150881,-2.608159,11.532863,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985200,0
-2.0903037,-0.9112425,10.214515,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985240,0
-1.6411822,-0.15804751,10.027908,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985280,0
-2.106029,-1.5455706,10.743122,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985320,0
-1.8682368,-1.2151765,10.730602,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985361,0
-1.532308,0.54106784,9.123185,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985402,0
-0.6349533,-1.33491,10.962929,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985442,0
-0.75453484,2.3399308,9.310004,23.55030337,87.29833023,119.911849975586,4.5509996,4,12985481,0
0.34559265,4.346816,7.075779,23.55030337,87.29833023,119.911849975586,4.5509996,1,12985504,0
-1.7040697,-1.1559135,10.821287,23.55030337,87.29833023,119.911849975586,4.5509996,1,12985542,0
-1.6876129,-0.59126884,10.665024,23.55030337,87.29833023,119.911849975586,4.5509996,1,12985564,0
-0.44378322,1.89392,8.901307,23.55027452,87.29836414,132.702514648438,4.5509996,1,12985602,0
0.27886623,-0.66320646,10.539935,23.55027452,87.29836414,132.702514648438,4.5509996,0,12985628,0
-1.1481056,2.5257316,8.703238,23.55027452,87.29836414,132.702514648438,4.5509996,0,12985662,0
0.5853248,-0.093642056,10.845797,23.55027452,87.29836414,132.702514648438,4.5509996,0,12985683,0
-0.82818776,1.3047957,9.026199,23.55027452,87.29836414,132.702514648438,4.5509996,0,12985723,0
-0.05317138,0.8751811,9.647079,23.55027452,87.29836414,132.702514648438,4.5509996,0,12985744,0
0.27264646,-1.1464993,11.445591,23.55027452,87.29836414,132.702514648438,4.5509996,0,12985783,0
