,ori,,
1582893697921,359.4409,-5.5267467,0.7560834
1582893697941,0.78045654,-5.4243455,-0.7946082
1582893697958,359.58096,-7.3592095,0.6644133
1582893697981,0.007537842,-8.205399,0.12727094
1582893697998,359.74945,-7.5202537,0.47977373
1582893698018,0.15222168,-6.8674083,-0.010642795
1582893698045,0.1194458,-7.6064734,0.07898706
1582893698058,0.0033569336,-8.453934,0.24420533
1582893698079,359.99472,-8.051853,0.28097874
1582893698101,359.98288,-7.418053,0.29911116
1582893698141,0.2376709,-7.6353602,0.0010163825
1582893698148,359.8447,-8.400839,0.5623875
1582893698167,359.96466,-8.263347,0.39786607
1582893698180,359.83945,-7.634491,0.5589865
1582893698200,0.0010681152,-7.7205734,0.35407308
1582893698224,359.7348,-8.274216,0.747179
1582893698243,359.87204,-8.253973,0.53766084
1582893698261,359.70322,-7.885659,0.77912194
1582893698280,359.8005,-7.786018,0.6252695
1582893698303,359.6794,-8.148348,0.8168661
1582893698331,359.66092,-8.362977,0.8120332
1582893698342,359.57745,-8.078523,0.94371337
1582893698362,359.6298,-7.789942,0.8379431
1582893698384,359.6669,-8.073463,0.8158552
1582893698402,359.552,-8.360092,0.99508995
1582893698422,359.60086,-8.182718,0.9352817
1582893698444,359.6152,-7.868056,0.9077009
1582893698464,359.72253,-8.00808,0.79116184
1582893698482,359.57736,-8.378875,1.0524284
1582893698504,359.68738,-8.310791,0.87920094
1582893698534,359.61264,-7.9777584,0.9849885
1582893698543,359.68253,-8.018019,0.89319533
1582893698564,359.561,-8.337582,1.1081715
1582893698584,359.6524,-8.26932,0.95169795
1582893698608,359.5688,-8.075679,1.0986922
1582893698625,359.63904,-7.9808292,0.98440355
1582893698649,359.6451,-8.25634,1.0238491
1582893698666,359.64957,-8.367113,1.0240507
1582893698685,359.65686,-8.18,1.0395513
1582893698706,359.66595,-8.039454,1.0162183
1582893698730,359.75327,-8.192441,0.9018936
1582893698745,359.65598,-8.416942,1.0770701
1582893698765,359.71442,-8.299605,0.96061337
1582893698788,359.65244,-8.071248,1.0490973
1582893698806,359.72043,-8.052214,0.9396941
1582893698825,359.64694,-8.317005,1.095452
1582893698846,359.6941,-8.308601,0.99237025
1582893698866,359.6571,-8.180669,1.066348
