x,y,z
-0.191 , 4.829 , 8.61
-0.225 , 4.82 , 8.557
-0.169 , 4.893 , 8.507
-0.13 , 4.941 , 8.483
-0.248 , 5.054 , 8.546
-0.237 , 5.092 , 8.55
-0.251 , 5.069 , 8.519
-0.198 , 5.063 , 8.515
-0.191 , 5.061 , 8.533
-0.194 , 5.037 , 8.602
-0.246 , 4.987 , 8.562
-0.259 , 4.978 , 8.538
-0.294 , 4.953 , 8.618
-0.37 , 5.0 , 8.766
-0.416 , 5.012 , 8.727
-0.361 , 4.993 , 8.745
-0.435 , 4.856 , 8.643
-0.457 , 4.831 , 8.65
-0.37 , 4.919 , 8.727
-0.393 , 4.831 , 8.756
-0.318 , 4.885 , 8.788
-0.299 , 4.793 , 8.699
-0.273 , 4.799 , 8.642
-0.22 , 4.822 , 8.577
-0.285 , 4.789 , 8.593
-0.361 , 4.762 , 8.592
-0.406 , 4.704 , 8.636
-0.427 , 4.717 , 8.567
-0.549 , 4.675 , 8.697
-0.533 , 4.668 , 8.756
-0.599 , 4.727 , 8.802
-0.516 , 4.66 , 8.778
-0.514 , 4.628 , 8.732
-0.446 , 4.702 , 8.748
-0.424 , 4.634 , 8.732
-0.429 , 4.648 , 8.753
-0.378 , 4.658 , 8.829
-0.423 , 4.708 , 8.908
-0.494 , 4.701 , 8.879
-0.512 , 4.744 , 8.877
-0.514 , 4.763 , 8.805
-0.451 , 4.793 , 8.781
-0.451 , 4.83 , 8.715
-0.412 , 4.873 , 8.782
-0.466 , 4.911 , 8.677
-0.459 , 4.936 , 8.573
-0.515 , 4.941 , 8.595
-0.612 , 4.948 , 8.708
-0.588 , 5.111 , 8.508
-0.38 , 5.067 , 8.236
-0.242 , 5.03 , 8.355
-0.154 , 5.049 , 8.403
-0.27 , 5.16 , 8.498
-0.101 , 5.017 , 8.678
-0.57 , 4.782 , 8.137
-0.582 , 4.661 , 8.69
-0.634 , 5.002 , 8.983
-0.83 , 5.365 , 9.232
-0.747 , 5.105 , 8.994
-0.825 , 4.729 , 8.379
-0.582 , 4.434 , 8.142
-0.491 , 4.496 , 8.144
-0.22 , 4.743 , 8.911
-0.245 , 4.695 , 8.952
-0.308 , 4.714 , 9.182
-0.355 , 4.598 , 9.09
-0.689 , 4.547 , 8.49
-0.571 , 4.522 , 8.911
-0.69 , 4.65 , 8.874
-0.641 , 4.813 , 8.989
-0.503 , 4.796 , 8.911
-0.616 , 4.453 , 8.401
-0.449 , 4.18 , 8.375
-0.466 , 4.297 , 8.441
-0.716 , 4.677 , 8.866
-0.697 , 4.874 , 9.266
-0.935 , 4.792 , 8.64
-0.868 , 4.789 , 8.598
-0.783 , 4.905 , 8.535
-0.558 , 5.02 , 8.765
-0.166 , 5.055 , 8.709
0.055 , 4.838 , 8.559
0.154 , 4.611 , 8.395
0.124 , 4.595 , 8.271
0.058 , 4.713 , 8.507
-0.221 , 4.82 , 8.668
-0.494 , 4.941 , 8.689
-0.692 , 4.946 , 8.653
-0.837 , 4.857 , 8.49
-0.944 , 4.671 , 8.374
-0.914 , 4.665 , 8.595
-0.671 , 4.668 , 9.005
-0.37 , 4.794 , 9.093
-0.196 , 4.737 , 9.038
0.121 , 4.593 , 9.409
-0.093 , 4.573 , 8.471
0.258 , 4.488 , 8.825
-0.099 , 4.454 , 8.307
-0.29 , 4.443 , 8.631
-0.145 , 4.757 , 9.138
-0.577 , 4.962 , 9.118
-0.543 , 4.818 , 9.303
-0.607 , 4.607 , 8.593
-0.145 , 4.482 , 8.974
-0.247 , 4.776 , 8.328
-0.178 , 4.91 , 8.862
0.006 , 4.904 , 8.502
-0.34 , 4.763 , 8.132
-0.187 , 4.872 , 8.465
-0.406 , 4.942 , 8.562
-0.471 , 5.027 , 8.662
-0.334 , 4.935 , 8.847
-0.392 , 4.775 , 8.663
-0.325 , 4.704 , 8.473
-0.291 , 4.677 , 8.601
-0.31 , 4.77 , 8.745
-0.265 , 4.863 , 8.738
-0.266 , 4.848 , 8.727
-0.249 , 4.722 , 8.658
-0.296 , 4.646 , 8.553
-0.248 , 4.547 , 8.579
-0.295 , 4.555 , 8.692
-0.357 , 4.529 , 8.829
-0.445 , 4.491 , 8.94
-0.514 , 4.498 , 9.047
-0.598 , 4.491 , 9.005
-0.568 , 4.569 , 9.139
-0.474 , 4.616 , 9.045
-0.297 , 4.526 , 8.824
-0.243 , 4.395 , 8.579
-0.168 , 4.246 , 8.413
-0.247 , 4.327 , 8.545
-0.381 , 4.456 , 8.857
-0.568 , 4.558 , 9.08
-0.695 , 4.612 , 9.108
-0.734 , 4.618 , 8.958
-0.739 , 4.617 , 8.713
-0.525 , 4.6 , 8.826
-0.441 , 4.684 , 8.426
-0.246 , 4.738 , 8.787
-0.145 , 4.857 , 8.494
-0.2 , 4.878 , 8.698
-0.03 , 4.952 , 8.665
-0.216 , 5.05 , 8.675
-0.142 , 5.248 , 8.673
-0.338 , 5.335 , 8.685
-0.191 , 5.306 , 8.398
-0.31 , 5.124 , 8.058
-0.378 , 5.092 , 7.827
-0.476 , 5.205 , 8.065
-0.605 , 5.287 , 8.297
-0.569 , 5.202 , 8.455
-0.667 , 5.067 , 8.397
-0.611 , 5.035 , 8.581
-0.574 , 5.179 , 8.695
-0.516 , 5.169 , 8.624
-0.423 , 4.982 , 8.561
-0.334 , 4.93 , 8.526
-0.246 , 4.969 , 8.608
-0.369 , 5.012 , 8.859
-0.293 , 4.899 , 8.935
-0.245 , 4.793 , 9.302
-0.386 , 4.867 , 8.895
-0.291 , 4.598 , 9.497
-0.246 , 4.587 , 8.28
-0.361 , 4.418 , 8.764
-0.259 , 4.659 , 9.092
-0.617 , 4.818 , 8.435
-0.543 , 4.628 , 8.516
-0.667 , 4.355 , 8.626
-0.867 , 4.416 , 8.594
-0.646 , 4.699 , 8.634
-0.902 , 4.449 , 8.659
-0.715 , 4.291 , 8.398
-0.792 , 4.201 , 8.57
-0.686 , 4.494 , 8.995
-0.745 , 4.569 , 8.616
-0.728 , 4.295 , 8.553
-0.731 , 4.254 , 8.608
-0.768 , 4.459 , 8.746
-0.721 , 4.559 , 8.817
-0.685 , 4.331 , 8.841
-0.744 , 4.284 , 8.371
-0.824 , 4.394 , 8.802
-0.77 , 4.577 , 8.754
-0.928 , 4.607 , 8.45
-0.793 , 4.576 , 8.695
-0.739 , 4.759 , 8.677
-0.648 , 4.952 , 8.692
-0.442 , 4.956 , 8.563
-0.242 , 4.844 , 8.424
-0.182 , 4.746 , 8.374
-0.132 , 4.896 , 8.563
-0.164 , 5.069 , 8.693
-0.242 , 4.978 , 8.867
-0.392 , 5.049 , 8.824
-0.492 , 5.085 , 8.861
-0.52 , 5.13 , 8.886
-0.581 , 5.047 , 8.678
-0.479 , 4.94 , 8.636
-0.452 , 5.007 , 8.623
-0.479 , 4.953 , 8.649
-0.47 , 4.897 , 8.535
-0.609 , 4.798 , 8.444
-0.702 , 4.889 , 8.733
-0.8 , 4.95 , 9.065
-1.022 , 4.816 , 8.963
-1.096 , 4.802 , 8.883
-1.046 , 4.842 , 8.889
-0.929 , 4.959 , 8.95
-0.72 , 5.067 , 8.646
-0.54 , 4.996 , 8.434
-0.373 , 4.953 , 8.266
-0.291 , 4.987 , 8.154
-0.145 , 5.051 , 8.216
-0.106 , 5.042 , 8.286
-0.174 , 5.133 , 8.239
-0.176 , 5.202 , 8.175
-0.197 , 5.353 , 8.231
-0.216 , 5.44 , 8.284
-0.146 , 5.437 , 8.386
-0.071 , 5.349 , 8.182
0.0 , 5.166 , 7.974
0.134 , 5.033 , 8.079
0.146 , 5.019 , 8.223
0.19 , 5.0 , 8.47
0.39 , 4.972 , 8.726
0.442 , 5.013 , 8.874
0.359 , 4.987 , 9.008
0.354 , 4.865 , 9.218
0.034 , 4.731 , 9.068
-0.386 , 4.598 , 8.94
-0.733 , 4.62 , 9.288
-1.024 , 4.734 , 9.437
-0.91 , 4.829 , 9.413
-0.806 , 4.868 , 9.124
-0.597 , 4.636 , 8.817
-0.168 , 4.496 , 8.573
0.068 , 4.647 , 8.626
0.03 , 4.756 , 8.707
-0.111 , 4.82 , 8.655
-0.185 , 4.948 , 8.634
-0.208 , 5.162 , 8.697
-0.19 , 5.449 , 8.793
0.122 , 5.529 , 8.66
0.431 , 5.32 , 8.324
0.582 , 5.026 , 7.921
0.628 , 4.814 , 7.893
0.446 , 4.801 , 8.06
0.21 , 4.879 , 8.404
-0.186 , 4.996 , 8.576
-0.573 , 4.992 , 8.778
-0.594 , 5.11 , 9.12
-0.53 , 5.151 , 8.908
-0.215 , 4.942 , 8.757
0.067 , 4.702 , 8.654
0.21 , 4.565 , 8.643
0.329 , 4.585 , 8.865
0.147 , 4.637 , 9.021
-0.103 , 4.611 , 9.256
-0.404 , 4.558 , 9.123
-0.74 , 4.57 , 8.974
-0.852 , 4.593 , 8.933
-0.92 , 4.568 , 8.811
-0.865 , 4.568 , 8.634
-0.724 , 4.537 , 8.653
-0.662 , 4.652 , 8.723
-0.581 , 4.751 , 8.684
-0.497 , 4.819 , 8.674
-0.512 , 4.942 , 8.577
-0.524 , 4.983 , 8.501
-0.491 , 4.977 , 8.479
-0.473 , 4.944 , 8.429
-0.502 , 4.875 , 8.492
-0.504 , 4.763 , 8.586
-0.52 , 4.813 , 8.707
-0.554 , 4.842 , 8.812
-0.496 , 4.877 , 8.851
-0.512 , 4.917 , 8.92
-0.485 , 5.036 , 8.794
-0.469 , 5.05 , 8.709
-0.435 , 5.108 , 8.521
-0.479 , 5.067 , 8.347
-0.579 , 4.988 , 8.187
-0.666 , 4.928 , 8.239
-0.781 , 4.916 , 8.339
-0.904 , 4.897 , 8.505
-0.915 , 4.905 , 8.709
-0.947 , 4.893 , 8.631
-0.858 , 4.896 , 8.63
-0.706 , 4.862 , 8.477
-0.619 , 4.788 , 8.483
-0.518 , 4.805 , 8.47
-0.458 , 4.776 , 8.497
-0.497 , 4.733 , 8.532
-0.506 , 4.659 , 8.605
-0.678 , 4.674 , 8.77
-0.732 , 4.593 , 8.814
-0.834 , 4.561 , 8.945
-0.848 , 4.539 , 8.902
-0.837 , 4.567 , 9.0
-0.81 , 4.629 , 8.924
-0.731 , 4.673 , 8.856
-0.587 , 4.631 , 8.756
-0.412 , 4.666 , 8.671
-0.339 , 4.665 , 8.637
-0.338 , 4.759 , 8.628
-0.38 , 4.796 , 8.711
-0.551 , 4.747 , 8.561
-0.612 , 4.697 , 8.594
-0.709 , 4.854 , 8.612
-0.787 , 4.999 , 8.65
-0.682 , 5.044 , 8.646
-0.654 , 5.014 , 8.528
-0.381 , 5.026 , 8.377
-0.211 , 4.993 , 8.29
-0.07 , 5.002 , 8.363
0.066 , 4.976 , 8.628
0.029 , 4.999 , 8.448
-0.029 , 4.901 , 8.775
-0.331 , 4.875 , 8.501
-0.508 , 4.832 , 8.765
-0.701 , 4.838 , 8.642
-0.859 , 4.774 , 8.49
-0.88 , 4.703 , 8.641
-0.886 , 4.691 , 8.626
-0.733 , 4.69 , 8.76
-0.624 , 4.653 , 8.847
-0.413 , 4.623 , 8.902
-0.277 , 4.546 , 8.825
-0.18 , 4.618 , 8.838
-0.118 , 4.685 , 8.896
-0.163 , 4.687 , 8.782
-0.142 , 4.681 , 8.722
-0.218 , 4.673 , 8.768
-0.255 , 4.681 , 8.731
-0.239 , 4.731 , 8.981
-0.322 , 4.684 , 8.903
-0.331 , 4.723 , 8.939
-0.35 , 4.737 , 8.796
-0.259 , 4.913 , 8.745
-0.239 , 4.942 , 8.608
-0.199 , 5.057 , 8.473
-0.143 , 5.044 , 8.414
-0.117 , 5.007 , 8.344
-0.133 , 5.033 , 8.453
-0.186 , 5.001 , 8.515
-0.294 , 4.928 , 8.616
-0.315 , 4.969 , 8.634
-0.348 , 4.911 , 8.575
-0.394 , 4.851 , 8.602
-0.358 , 4.859 , 8.473
-0.344 , 4.857 , 8.447
-0.33 , 4.855 , 8.473
-0.331 , 4.886 , 8.593
-0.338 , 4.836 , 8.622
-0.512 , 4.829 , 8.592
-0.556 , 4.817 , 8.751
-0.586 , 4.769 , 8.798
-0.577 , 4.799 , 8.709
-0.576 , 4.816 , 8.675
-0.489 , 4.781 , 8.804
-0.363 , 4.768 , 8.778
-0.214 , 4.787 , 8.679
-0.161 , 4.711 , 8.783
-0.145 , 4.743 , 8.751
-0.071 , 4.828 , 8.748
-0.15 , 4.874 , 8.826
-0.154 , 4.909 , 8.77
-0.24 , 4.884 , 8.697
-0.351 , 4.848 , 8.55
-0.423 , 4.913 , 8.642
-0.503 , 4.94 , 8.714
-0.525 , 4.948 , 8.671
-0.405 , 4.897 , 8.778
-0.404 , 4.903 , 8.756
-0.433 , 4.911 , 8.629
-0.255 , 4.855 , 8.588
-0.386 , 4.837 , 8.369
-0.348 , 4.904 , 8.583
-0.455 , 4.907 , 8.594
-0.579 , 4.933 , 8.428
-0.559 , 4.988 , 8.74
-0.579 , 4.999 , 8.829
-0.488 , 4.989 , 8.691
-0.346 , 5.038 , 8.723
-0.289 , 4.992 , 8.658
-0.161 , 4.944 , 8.425
-0.101 , 4.919 , 8.278
-0.173 , 4.933 , 8.358
-0.355 , 4.891 , 8.417
-0.569 , 4.91 , 8.569
-0.686 , 4.877 , 8.637
-0.892 , 4.784 , 8.586
-0.922 , 4.816 , 8.579
-0.876 , 4.816 , 8.541
-0.847 , 4.784 , 8.655
-0.775 , 4.822 , 8.617
-0.722 , 4.772 , 8.462
-0.656 , 4.699 , 8.561
-0.555 , 4.673 , 8.555
-0.564 , 4.685 , 8.753
-0.577 , 4.822 , 8.99
-0.58 , 4.787 , 8.895
-0.545 , 4.66 , 8.759
-0.625 , 4.636 , 8.63
-0.679 , 4.776 , 8.754
-0.732 , 4.823 , 8.795
-0.724 , 4.873 , 8.783
-0.71 , 4.838 , 8.681
-0.676 , 4.838 , 8.6
-0.652 , 4.929 , 8.514
-0.497 , 4.983 , 8.543
-0.471 , 4.954 , 8.466
-0.38 , 4.981 , 8.371
-0.374 , 4.923 , 8.371
-0.576 , 5.071 , 8.388
-0.631 , 5.099 , 8.701
-0.758 , 5.045 , 8.642
-0.843 , 5.047 , 8.199
-0.81 , 4.812 , 8.582
-0.989 , 4.878 , 8.491
-1.043 , 4.934 , 8.504
-0.847 , 4.863 , 8.727
-1.001 , 4.723 , 8.165
-0.88 , 4.647 , 8.449
-0.933 , 4.868 , 8.551
-0.907 , 4.764 , 8.772
-0.989 , 4.592 , 8.535
-1.139 , 4.534 , 8.604
-0.878 , 4.678 , 9.252
-0.896 , 4.874 , 8.883
-0.644 , 4.792 , 9.17
-0.552 , 4.582 , 8.835
-0.577 , 4.485 , 8.322
-0.38 , 4.455 , 8.47
-0.654 , 4.636 , 8.483
-0.696 , 4.744 , 9.019
-0.852 , 4.854 , 9.007
-0.992 , 4.788 , 8.849
-0.831 , 4.717 , 8.82
-0.761 , 4.727 , 8.626
-0.503 , 4.879 , 8.771
-0.318 , 4.954 , 8.638
-0.158 , 4.853 , 8.588
-0.075 , 4.94 , 8.552
-0.223 , 5.009 , 8.522
-0.327 , 5.007 , 8.601
-0.497 , 4.993 , 8.559
-0.563 , 4.988 , 8.729
-0.622 , 5.121 , 8.795
-0.582 , 5.179 , 8.655
-0.559 , 5.015 , 8.514
-0.382 , 4.983 , 8.401
-0.327 , 5.093 , 8.483
-0.269 , 5.211 , 8.647
-0.252 , 5.3 , 8.726
-0.282 , 5.224 , 8.531
-0.283 , 5.092 , 8.413
-0.27 , 4.978 , 8.376
-0.302 , 4.98 , 8.484
-0.327 , 5.02 , 8.533
-0.379 , 4.966 , 8.743
-0.278 , 4.934 , 8.717
-0.248 , 5.008 , 8.669
-0.218 , 4.969 , 8.601
-0.13 , 4.982 , 8.533
-0.061 , 4.873 , 8.514
-0.057 , 4.883 , 8.561
0.008 , 4.835 , 8.663
-0.009 , 4.794 , 8.795
-0.004 , 4.836 , 8.771
-0.095 , 4.81 , 9.117
0.019 , 4.884 , 9.0
-0.093 , 4.893 , 8.723
0.005 , 4.777 , 8.703
0.1 , 4.753 , 8.561
0.094 , 4.81 , 8.583
0.13 , 4.956 , 8.734
0.048 , 4.965 , 8.838
0.052 , 4.959 , 8.689
-0.083 , 4.813 , 8.436
-0.161 , 4.844 , 8.47
-0.295 , 4.972 , 8.551
-0.51 , 5.104 , 8.482
-0.616 , 5.057 , 8.525
-0.622 , 5.057 , 8.41
-0.604 , 5.041 , 8.416
-0.506 , 5.073 , 8.473
-0.379 , 4.989 , 8.393
-0.215 , 4.932 , 8.385
-0.215 , 4.972 , 8.411
-0.188 , 4.974 , 8.434
-0.235 , 5.043 , 8.543
-0.376 , 5.065 , 8.45
-0.495 , 5.06 , 8.569
-0.562 , 5.044 , 8.654
-0.564 , 5.029 , 8.716
-0.492 , 4.975 , 8.708
-0.384 , 4.867 , 8.709
-0.307 , 4.848 , 8.647
-0.291 , 4.784 , 8.68
-0.312 , 4.787 , 8.611
-0.355 , 4.801 , 8.681
-0.477 , 4.805 , 8.592
-0.644 , 4.819 , 8.638
-0.751 , 4.738 , 8.596
-0.786 , 4.737 , 8.608
-0.801 , 4.665 , 8.728
-0.78 , 4.67 , 8.801
-0.696 , 4.59 , 8.804
-0.647 , 4.617 , 8.839
-0.609 , 4.629 , 8.754
-0.476 , 4.585 , 8.707
-0.521 , 4.549 , 8.619
-0.439 , 4.569 , 8.711
-0.471 , 4.559 , 8.813
-0.52 , 4.573 , 8.896
-0.482 , 4.559 , 9.001
-0.486 , 4.52 , 8.89
-0.571 , 4.569 , 8.915
-0.57 , 4.513 , 8.836
-0.607 , 4.587 , 8.725
-0.665 , 4.602 , 8.655
-0.694 , 4.585 , 8.556
-0.613 , 4.619 , 8.635
-0.611 , 4.709 , 8.626
-0.552 , 4.696 , 8.652
-0.589 , 4.626 , 8.613
-0.562 , 4.68 , 8.678
-0.52 , 4.732 , 8.593
-0.534 , 4.859 , 8.655
-0.582 , 4.889 , 8.687
-0.654 , 4.817 , 8.562
-0.652 , 4.86 , 8.47
-0.734 , 4.927 , 8.568
-0.631 , 4.929 , 8.61
-0.573 , 4.948 , 8.666
-0.515 , 4.915 , 8.582
-0.458 , 4.986 , 8.637
-0.378 , 4.977 , 8.485
-0.337 , 4.987 , 8.507
-0.338 , 5.069 , 8.556
-0.407 , 5.086 , 8.522
-0.382 , 5.086 , 8.488
-0.401 , 5.039 , 8.416
-0.435 , 4.963 , 8.417
-0.457 , 5.006 , 8.322
-0.461 , 5.018 , 8.455
-0.526 , 4.986 , 8.525
-0.518 , 5.021 , 8.54
-0.485 , 4.956 , 8.667
-0.442 , 4.993 , 8.623
-0.321 , 4.891 , 8.754
-0.237 , 4.884 , 8.655
-0.118 , 4.919 , 8.641
0.015 , 4.841 , 8.722
0.032 , 4.77 , 8.647
0.086 , 4.728 , 8.759
0.045 , 4.717 , 8.825
-0.012 , 4.703 , 8.861
-0.132 , 4.758 , 9.011
-0.197 , 4.828 , 8.958
