,ori,,
1582891930385,352.63098,-5.8075466,0.7107454
1582891930400,352.28793,-4.0549636,0.80514723
1582891930423,352.94916,-4.530824,0.111296415
1582891930441,352.74942,-4.6883063,0.35089463
1582891930462,352.68295,-5.065751,0.49123564
1582891930481,352.44647,-4.130356,0.6339527
1582891930502,352.90244,-4.4108224,0.11673711
1582891930521,352.79877,-4.6600103,0.25587952
1582891930545,352.80872,-4.9246855,0.28157145
1582891930566,352.7153,-4.1953263,0.2871067
1582891930593,352.9414,-4.4732704,0.033395894
1582891930604,352.81525,-4.7485323,0.18709005
1582891930622,352.77414,-4.7760167,0.24117564
1582891930642,352.66788,-4.1600575,0.27514946
1582891930662,352.82413,-4.4575505,0.09520217
1582891930683,352.78247,-4.7552686,0.15735349
1582891930703,352.79834,-4.6638775,0.12961437
1582891930723,352.77036,-4.1993456,0.112048
1582891930747,352.90308,-4.4885545,-0.035942007
1582891930770,352.93048,-4.7826376,-0.0454448
1582891930787,352.95676,-4.615065,-0.10111993
1582891930822,352.9816,-4.2938213,-0.16911437
1582891930829,353.0284,-4.5332775,-0.22621533
1582891930845,353.0375,-4.8058634,-0.22328019
1582891930864,353.02588,-4.6236377,-0.24531487
1582891930885,353.03622,-4.3897767,-0.2994709
1582891930904,353.03784,-4.568606,-0.30922732
1582891930924,353.05304,-4.7743073,-0.32346985
1582891930946,353.0595,-4.653082,-0.37031966
1582891930968,353.09808,-4.472101,-0.44604698
1582891930987,353.09128,-4.6094127,-0.4484625
1582891931020,353.1272,-4.7569923,-0.4977709
1582891931029,353.11792,-4.681556,-0.5138363
1582891931046,353.14032,-4.5198097,-0.57736826
1582891931069,353.1103,-4.6150093,-0.5519955
1582891931087,353.12238,-4.710762,-0.5689683
1582891931106,353.12894,-4.566898,-0.60561043
1582891931128,353.17847,-4.4658504,-0.6635536
1582891931147,353.17886,-4.646413,-0.6547962
1582891931170,353.1974,-4.7053585,-0.6603244
1582891931188,353.20734,-4.5533514,-0.6889192
1582891931207,353.26794,-4.4840074,-0.76569813
1582891931228,353.25558,-4.6712046,-0.734673
1582891931248,353.26892,-4.73622,-0.7438792
1582891931268,353.27682,-4.586711,-0.78034943
1582891931290,353.3148,-4.5158596,-0.8369903
1582891931310,353.28348,-4.6928425,-0.78604275
1582891931330,353.28946,-4.739325,-0.78405726
1582891931350,353.28894,-4.5857973,-0.81201404
1582891931371,353.33728,-4.497862,-0.8758324
1582891931420,353.33395,-4.6767607,-0.85094184
1582891931420,353.37207,-4.721313,-0.86869246
1582891931430,353.40237,-4.538391,-0.91123134
1582891931450,353.48468,-4.56007,-0.99590003
1582891931472,353.47986,-4.714434,-0.95902675
1582891931490,353.49225,-4.5820374,-0.96682745
1582891931510,353.4865,-4.5121603,-0.98258185
1582891931530,353.5493,-4.6261115,-1.0507703
1582891931551,353.53235,-4.7632523,-1.020991
1582891931571,353.53268,-4.6686673,-1.0025347
1582891931604,353.52924,-4.5761414,-1.0134572
1582891931612,353.57162,-4.6179166,-1.0573411
1582891931632,353.53656,-4.7241836,-0.9776928
1582891931652,353.55472,-4.672564,-0.9688104
1582891931672,353.56323,-4.5840397,-0.97232085
1582891931693,353.63043,-4.584618,-1.0443525
1582891931713,353.61365,-4.7114863,-0.99876213
1582891931734,353.62234,-4.709137,-0.97944456
1582891931754,353.62155,-4.5493007,-0.97429043
1582891931774,353.69595,-4.606336,-1.0477822
1582891931805,353.67114,-4.7323203,-0.9827845
1582891931814,353.67044,-4.6929407,-0.9679979
1582891931836,353.64865,-4.503922,-0.96334845
1582891931855,353.6616,-4.628335,-0.9878181
1582891931875,353.60693,-4.7688093,-0.9288655
1582891931896,353.57065,-4.6777864,-0.88580936
1582891931918,353.55478,-4.4702287,-0.8787095
1582891931935,353.5632,-4.6113114,-0.87991923
1582891931954,353.54883,-4.75885,-0.84732085
1582891931976,353.53387,-4.6404457,-0.8192017
1582891932001,353.55807,-4.473093,-0.8301676
1582891932019,353.56363,-4.633912,-0.8086003
1582891932035,353.58475,-4.7475405,-0.794932
1582891932059,353.59323,-4.5996494,-0.80270344
1582891932076,353.6468,-4.5468554,-0.85003334
1582891932096,353.63882,-4.675912,-0.8201007
1582891932118,353.65555,-4.7384367,-0.8074352
1582891932139,353.6515,-4.588555,-0.8133448
1582891932157,353.6674,-4.6106396,-0.8718936
1582891932178,353.60947,-4.73665,-0.8685008
1582891932206,353.54227,-4.7285943,-0.83529043
1582891932218,353.47476,-4.4926014,-0.8155044
1582891932237,353.43954,-4.558733,-0.79615057
1582891932258,353.40457,-4.7228007,-0.7416025
1582891932277,353.37064,-4.6488814,-0.6943482
1582891932298,353.3792,-4.473393,-0.67560244
1582891932319,353.37805,-4.6135345,-0.66629905
1582891932340,353.39932,-4.695307,-0.64436704
1582891932360,353.42386,-4.508067,-0.6523558
1582891932381,353.55524,-4.53433,-0.7473537
1582891932414,353.5904,-4.714777,-0.70890915
1582891932420,353.62756,-4.699968,-0.6900713
1582891932439,353.65756,-4.463582,-0.70815593
1582891932460,353.71368,-4.551594,-0.75654197
1582891932482,353.672,-4.729659,-0.6737575
1582891932500,353.64658,-4.77145,-0.6567094
1582891932520,353.65656,-4.615708,-0.7619604
1582891932544,353.5716,-4.5522065,-0.7208534
1582891932564,353.41983,-4.5659595,-0.5696207
1582891932589,353.3909,-4.675846,-0.5704434
1582891932614,353.38593,-4.643265,-0.5421519
1582891932624,353.35614,-4.4197106,-0.47035772
1582891932642,353.44943,-4.479468,-0.4711024
1582891932662,353.6352,-4.703489,-0.57813656
1582891932683,353.7875,-4.636347,-0.61558455
1582891932703,353.90338,-4.4266796,-0.6784101
1582891932722,354.0465,-4.589251,-0.7832447
1582891932744,354.2413,-4.6959863,-0.86302793
1582891932766,354.42874,-4.5312514,-0.96729076
1582891932793,354.6024,-4.64723,-1.0291082
1582891932805,354.7342,-4.65184,-1.0771157
1582891932836,354.8999,-4.533045,-1.2176536
1582891932845,355.06003,-4.5205035,-1.2980443
1582891932864,355.1714,-4.867528,-1.2905713
1582891932884,355.37775,-4.778153,-1.4671216
1582891932904,355.5169,-4.79764,-1.4506626
1582891932925,355.78406,-4.840034,-1.7108607
1582891932948,355.92627,-5.118368,-1.6794294
1582891932966,356.1739,-5.159124,-1.8113489
1582891932987,356.32483,-5.1021857,-1.9428653
1582891933036,356.57663,-5.3525553,-1.9746377
1582891933037,356.74832,-5.2277503,-2.2192218
1582891933049,356.9948,-5.665433,-2.189917
1582891933066,357.18637,-5.601881,-2.4336088
1582891933087,357.38977,-5.6885676,-2.442145
1582891933107,357.69247,-5.825494,-2.6841402
1582891933126,357.92368,-5.734894,-2.862508
1582891933147,358.11847,-6.115167,-2.832633
1582891933166,358.37564,-6.0091643,-3.075112
1582891933188,358.7076,-6.1310453,-3.300112
1582891933234,359.05603,-6.16068,-3.444102
1582891933234,359.43405,-6.101214,-3.684727
1582891933248,359.81693,-6.202788,-3.7197726
1582891933268,0.23464966,-6.3046155,-3.9817257
1582891933288,0.6621399,-6.434748,-4.1161704
1582891933309,1.1341858,-6.2620697,-4.346695
1582891933328,1.665863,-6.319827,-4.64977
1582891933348,2.164032,-6.5789423,-4.7712874
1582891933369,2.732666,-6.3491125,-5.127984
1582891933392,3.2512512,-6.3928237,-5.2747865
1582891933422,3.6938477,-6.5800724,-5.5515146
1582891933430,4.106598,-6.7011685,-5.793302
1582891933449,4.382965,-6.5615644,-5.8344474
1582891933474,4.622467,-6.5558105,-6.0625753
1582891933490,4.7367554,-6.8046336,-6.0788274
1582891933509,4.7850647,-6.5821476,-6.1885085
1582891933530,4.7328796,-6.5785384,-6.136565
1582891933550,4.4408875,-6.7066884,-5.9639945
1582891933570,3.9787903,-7.3239717,-5.652962
1582891933590,3.5418396,-7.5327954,-5.40703
1582891933613,3.225006,-7.461108,-5.465733
1582891933633,2.8807983,-7.5068474,-5.2592053
1582891933664,2.5803223,-7.0589375,-5.216971
1582891933671,2.208252,-6.7262764,-4.8662376
1582891933692,1.8510742,-6.92598,-4.709326
1582891933711,1.532196,-6.969431,-4.5177507
1582891933731,1.2545776,-7.019733,-4.228773
1582891933752,1.0339966,-7.119579,-4.186209
1582891933772,0.92037964,-7.407907,-4.1044593
1582891933796,0.97055054,-7.3577685,-4.160252
1582891933832,1.1062622,-7.14806,-4.257401
1582891933834,1.2350769,-7.1464734,-4.1634417
1582891933854,1.5195312,-6.9426646,-4.3977013
1582891933873,1.9074097,-7.0171475,-4.5255284
1582891933900,2.3102112,-7.1151857,-4.7381787
1582891933916,2.7496338,-7.169623,-4.949576
1582891933935,3.1965942,-6.984733,-5.1095324
1582891933954,3.6318054,-6.934137,-5.3348494
1582891933974,3.9984741,-7.501261,-5.483999
1582891933994,4.4507446,-7.3866806,-5.8490763
1582891934026,4.8904114,-6.8592963,-6.0339723
1582891934035,5.250885,-6.837394,-6.024192
1582891934058,5.680176,-7.083227,-6.3051844
1582891934078,6.1061707,-7.107844,-6.4013257
1582891934096,6.546692,-7.0074763,-6.701727
1582891934123,6.8045044,-7.7475863,-6.713519
1582891934136,7.0551453,-8.151292,-6.8127284
1582891934156,7.390106,-7.3037252,-6.973389
1582891934176,7.898712,-6.04287,-7.1885443
1582891934199,8.444824,-6.8711114,-7.5209603
1582891934227,8.970795,-7.5728836,-7.67042
1582891934239,9.509155,-7.583263,-7.8345385
1582891934257,10.089081,-7.6249156,-8.111344
1582891934280,10.608246,-7.4829946,-8.042814
1582891934302,11.415924,-6.5479045,-8.599276
1582891934318,12.328888,-6.5015073,-9.0334
1582891934338,13.059814,-7.6539927,-9.07039
1582891934359,13.877594,-7.6749616,-9.442357
1582891934379,14.641266,-7.084827,-9.517449
1582891934401,15.256378,-7.079807,-9.56507
1582891934422,15.940369,-7.0499587,-9.892975
1582891934441,16.525543,-7.2656283,-9.9644985
1582891934459,17.155853,-6.8124385,-10.237139
1582891934479,17.537262,-7.0645247,-9.9055
1582891934500,17.654907,-9.023129,-9.8701935
1582891934519,17.928223,-7.630853,-9.772298
1582891934540,18.429016,-4.4038334,-9.791814
1582891934561,18.772827,-5.4169297,-9.530613
1582891934584,18.794373,-8.620771,-9.198638
1582891934602,18.846436,-9.030336,-9.0538435
1582891934654,18.97467,-7.4814487,-8.621905
1582891934654,19.13034,-6.992056,-8.461532
1582891934661,19.098328,-7.995035,-8.097513
1582891934681,18.950287,-8.824823,-7.654967
1582891934701,18.902832,-8.175392,-7.3334556
1582891934722,18.733826,-8.100049,-6.850725
1582891934741,18.368744,-9.169724,-6.2869186
1582891934765,18.070007,-8.779162,-5.8653708
1582891934784,17.77472,-8.853569,-5.4712195
1582891934808,17.33606,-9.40018,-4.8001466
1582891934855,16.916443,-9.133126,-4.2560844
1582891934857,16.425903,-9.39793,-3.6959553
1582891934868,15.894592,-9.751803,-3.09868
1582891934885,15.3394165,-9.780447,-2.5352428
1582891934905,14.869537,-9.518257,-1.9295052
1582891934924,14.38855,-9.990628,-1.4652953
1582891934946,13.67157,-11.263942,-0.5886127
1582891934964,13.2421875,-9.146488,-0.3526551
1582891934986,12.959473,-7.512811,0.05439462
1582891935007,12.50705,-9.574572,0.47217092
1582891935054,11.999756,-11.312994,1.0491228
1582891935054,11.437653,-9.725139,1.7614877
1582891935065,11.11264,-8.269389,2.043047
1582891935085,10.550537,-9.455687,2.4498038
1582891935107,9.904938,-10.672198,3.0586371
1582891935130,9.37793,-9.694015,3.5001764
1582891935147,8.939697,-8.840011,3.9544857
1582891935167,8.2717285,-10.139042,4.462151
1582891935187,7.8516235,-9.225084,4.602817
1582891935207,7.3664246,-8.401463,4.9641123
1582891935244,6.6051636,-9.953827,5.6829796
1582891935247,5.926544,-9.314949,6.064911
1582891935266,5.3286133,-7.991988,6.3021226
1582891935289,4.6667175,-8.773198,6.6784725
1582891935307,4.0137024,-9.08774,7.010197
1582891935327,3.2633057,-8.580221,7.5691423
1582891935348,2.6678772,-8.074181,7.7392044
1582891935369,1.9790955,-8.052005,7.885946
1582891935389,1.34552,-8.100259,8.226154
1582891935410,0.47756958,-8.344045,8.726525
1582891935447,0.015991211,-6.4113526,8.4523945
1582891935448,359.3678,-6.627997,8.700674
1582891935469,358.4908,-9.021518,9.412558
1582891935489,357.99286,-6.5555377,8.9898615
1582891935508,357.66104,-4.8611417,8.928307
1582891935528,357.09604,-7.0884337,8.918147
1582891935548,356.51868,-8.47113,9.27958
1582891935570,356.0415,-7.4596825,9.215565
1582891935589,355.60278,-6.8901405,9.040024
1582891935614,355.14633,-7.3293233,8.935505
1582891935633,354.6016,-8.367897,9.004821
1582891935651,354.18527,-7.956907,8.811897
1582891935671,353.80658,-7.1805267,8.626123
1582891935691,353.48322,-8.204469,8.471978
1582891935711,353.1857,-8.64669,8.28521
1582891935731,352.99146,-8.07416,7.9740376
1582891935751,352.78568,-8.504486,7.7103753
1582891935771,352.66647,-8.367468,7.291834
1582891935791,352.4821,-8.286102,7.1408114
1582891935813,352.3816,-9.45699,6.7420173
1582891935840,352.33487,-8.815057,6.315917
1582891935852,352.2246,-8.054291,6.1444097
1582891935872,352.3553,-8.480329,5.388607
1582891935895,352.42014,-9.070521,5.0386124
1582891935914,352.44983,-9.088926,4.8168893
1582891935937,352.63165,-8.467751,4.2346015
1582891935959,352.72766,-8.388724,3.7406619
1582891935974,352.81616,-9.234764,3.4148717
1582891935993,353.03564,-8.8266325,2.9202845
1582891936015,353.1844,-8.391025,2.5451815
1582891936041,353.416,-8.856053,2.0800042
1582891936054,353.5867,-8.755948,1.7580425
1582891936074,353.73007,-9.036482,1.4032378
1582891936095,354.03275,-8.083374,0.8337184
1582891936117,354.16058,-8.530673,0.7689446
1582891936137,354.26367,-9.569066,0.4099689
1582891936156,354.63266,-7.9294705,-0.20837697
1582891936176,354.79556,-8.265622,-0.23880361
1582891936201,354.91718,-9.637891,-0.4840085
1582891936220,355.24042,-9.821999,-0.96917063
1582891936243,355.33994,-8.638677,-0.9476415
1582891936257,355.77347,-8.442713,-1.7139738
1582891936275,355.88983,-10.529666,-1.6942388
1582891936297,356.28915,-8.648515,-2.1837637
1582891936316,356.35898,-9.08059,-1.9178488
1582891936337,356.67838,-9.690478,-2.695728
1582891936358,356.9003,-9.332841,-2.4700854
1582891936383,357.25134,-9.456043,-2.8905635
1582891936398,357.4556,-9.870045,-2.8713827
1582891936421,357.67188,-8.9392395,-2.926755
1582891936476,357.952,-8.909125,-3.1700642
1582891936476,358.03436,-9.990147,-2.9212878
1582891936479,358.25906,-9.66765,-3.2124922
1582891936499,358.3194,-9.016351,-2.8951564
1582891936520,358.43384,-8.265097,-3.0240138
1582891936539,358.44803,-9.312469,-2.8515153
1582891936564,358.60434,-8.8583145,-3.021522
1582891936580,358.71942,-9.305747,-2.7178538
1582891936602,358.87003,-9.353763,-2.889406
1582891936625,358.9671,-9.338,-2.5913792
1582891936666,359.0399,-9.077571,-2.5263624
1582891936666,359.15515,-9.250219,-2.4354448
1582891936683,359.22427,-9.617419,-2.3225675
1582891936700,359.2091,-9.649201,-2.0094993
1582891936720,359.2242,-9.3519535,-1.8579882
1582891936741,359.26193,-9.617964,-1.66684
1582891936760,359.27432,-10.0563965,-1.4671342
1582891936783,359.2326,-10.461622,-1.1625811
1582891936802,359.23865,-10.018554,-1.0558593
1582891936828,359.2161,-9.886932,-0.8693698
1582891936875,359.0617,-10.228998,-0.37840354
1582891936875,359.00363,-9.74481,-0.35228607
1582891936882,358.8824,-9.976703,-0.060166355
1582891936902,358.66248,-10.016923,0.39739582
1582891936923,358.4879,-9.434756,0.63523483
1582891936944,358.29053,-9.403214,0.8144764
1582891936963,358.06427,-9.979695,1.2666879
1582891936982,357.66083,-9.976517,1.8808646
1582891937004,357.4764,-8.695437,1.8735648
1582891937024,357.20108,-9.187368,2.1420128
1582891937068,356.91068,-9.754506,2.4290032
1582891937068,356.49518,-9.57244,3.07586
1582891937086,356.44025,-7.2425737,2.6462007
1582891937104,356.22537,-8.058814,3.0517523
1582891937127,355.86743,-9.399566,3.2205718
1582891937145,355.6099,-8.914961,3.5843356
1582891937165,355.33102,-8.128438,3.6325357
1582891937185,354.9853,-8.8658495,3.805164
1582891937204,354.6378,-9.138374,4.006565
1582891937226,354.2596,-8.898731,4.2279944
1582891937260,353.94125,-8.9873705,4.2682505
1582891937265,353.6176,-9.022461,4.4136467
1582891937285,353.30142,-8.670047,4.455839
1582891937309,353.10605,-7.8987126,4.2808313
1582891937328,352.7569,-8.794382,4.566994
1582891937347,352.38254,-9.796395,4.670085
1582891937367,352.1551,-8.575372,4.508977
1582891937387,351.89252,-7.683659,4.4541945
1582891937407,351.53802,-8.666731,4.499865
1582891937430,351.26645,-9.79986,4.425019
1582891937464,351.07925,-9.145137,4.370998
1582891937470,350.80865,-9.067949,4.343191
1582891937487,350.60428,-9.502199,4.033939
1582891937508,350.4234,-10.283333,4.0252733
1582891937529,350.1624,-9.596238,3.9313514
1582891937551,350.02893,-8.533688,3.5886898
1582891937569,349.92932,-8.628182,3.1383677
1582891937591,349.69678,-9.445228,3.2023628
1582891937612,349.70996,-9.461366,2.7420824
1582891937633,349.63586,-10.143636,2.5724893
1582891937657,349.82028,-8.668965,1.9177421
1582891937669,349.7598,-9.188666,1.9628856
1582891937690,349.79037,-9.721289,1.3011374
1582891937710,349.79697,-9.691737,1.381015
1582891937734,349.65445,-9.31048,1.0677235
1582891937752,349.842,-9.497763,0.6244929
1582891937771,349.66882,-9.33096,0.6411221
1582891937795,349.9559,-10.0608835,0.04882796
1582891937815,349.9583,-9.833987,-0.13823947
1582891937837,350.27994,-8.258374,-0.746505
1582891937875,350.31366,-8.489312,-1.0805432
1582891937875,350.37436,-9.484525,-1.0054196
1582891937894,350.46002,-9.689861,-1.351114
1582891937912,350.64166,-9.897634,-1.5703425
1582891937933,350.73868,-9.823235,-1.7511433
1582891937952,350.9023,-9.531779,-1.9871341
1582891937977,351.02374,-9.149403,-2.3439116
1582891937994,351.19446,-8.474598,-2.4037693
1582891938014,351.32843,-9.752948,-2.6210303
1582891938046,351.47214,-9.611896,-2.782131
1582891938084,351.62595,-8.319833,-2.924505
1582891938084,351.7483,-9.262686,-3.1165576
1582891938094,351.76532,-9.9194565,-3.0115025
