bump:10.6,pothole:4.0,basespeed:5.0,lowerspeed:5.0,scaling:5.0
x,y,z,latitude,longitude,bearing,accuracy,light,timestamp
1.7408016E-8,-1.3322676E-15,9.454897,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506363,0
-3.8365435E-9,-1.3322676E-15,9.774776,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506384,0
-7.501617E-9,-1.9984014E-15,9.626923,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506423,0
0.1958878,-0.8073019,9.156855,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506458,0
2.9018022E-8,-2.220446E-15,9.539086,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506495,0
1.9205366E-9,-6.661338E-16,9.455376,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506535,0
1.7386075E-8,-1.3322676E-15,9.934381,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506552,0
3.7589327E-8,-1.3322676E-15,9.838703,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506573,0
7.337549E-9,-9.992007E-16,9.472303,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506580,0
-1.9950365E-8,-1.7763568E-15,9.58132,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506611,0
-1.3753474,1.896166,9.087758,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506631,0
-5.7986282E-9,-1.110223E-15,10.197136,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506650,0
-1.4613712E-10,-1.0408341E-15,9.587609,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506666,0
0.036933303,0.8990016,9.32675,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506687,0
-0.6946103,1.9586082,9.142181,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506698,0
0.6315178,1.6509168,10.223801,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506726,0
0.49724513,0.16873083,9.478747,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506736,0
-0.20839676,1.0882987,9.310009,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506764,0
-0.6076216,1.9542106,8.977422,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506772,0
0.33824962,1.253291,10.316631,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506802,0
1.0784398,0.16902557,9.506487,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506817,0
-0.5077188,1.5288479,9.33653,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506841,0
-0.23498404,1.4310619,9.073446,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506878,0
-0.16512398,1.066324,10.28511,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506892,0
1.0933591,1.201384,9.2425375,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506918,0
-0.632193,1.4395466,9.470897,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506926,0
0.007113198,0.90118045,9.177276,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506957,0
-0.39702097,1.2386702,9.992776,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506976,0
1.2477224,1.4285821,9.528853,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29506994,0
-0.7133724,1.230466,9.393431,23.5566346,87.30737724,82.67572021484375,3.216,0.0,29507002,0
