x,y,z
2.00177 , 4.607956 , 8.339264
1.2805328 , 4.4467926 , 8.451187
0.662323 , 4.3116302 , 8.382568
1.1131592 , 4.524597 , 8.320236
1.13768 , 4.4638367 , 8.376724
0.84399414 , 4.257477 , 8.604385
1.2580414 , 4.2769775 , 8.677246
1.4729004 , 4.3869476 , 8.573547
0.95783997 , 4.324417 , 8.449051
0.82658386 , 4.359314 , 8.399536
1.1623077 , 4.474716 , 8.3637085
1.0361328 , 4.4143677 , 8.51358
0.7876892 , 4.341858 , 8.656525
1.0134277 , 4.4417114 , 8.534317
1.0171967 , 4.5245667 , 8.473923
0.67440796 , 4.473175 , 8.511612
0.72984314 , 4.5014343 , 8.439331
1.212677 , 4.7015533 , 8.378204
1.1533661 , 4.7360992 , 8.180649
0.5895233 , 4.652954 , 8.182617
0.679245 , 4.6286926 , 8.324371
0.9146271 , 4.487213 , 8.465286
0.5948181 , 4.219513 , 8.799011
0.63246155 , 4.151596 , 8.866684
0.7617798 , 4.2110596 , 8.795837
0.6705475 , 4.2169952 , 8.70282
0.6059723 , 4.3039703 , 8.659485
0.87472534 , 4.491043 , 8.441055
0.92326355 , 4.6765137 , 8.26857
0.64746094 , 4.7045593 , 8.198853
0.6016388 , 4.6939545 , 8.089676
0.7225342 , 4.6896515 , 8.207779
0.55244446 , 4.508667 , 8.399124
0.36402893 , 4.271164 , 8.60202
0.46992493 , 4.1852417 , 8.873581
0.5417633 , 4.203491 , 8.847763
0.5060272 , 4.3824005 , 8.300842
0.53585815 , 4.5870667 , 8.230133
0.50431824 , 4.5998383 , 8.69812
0.38357544 , 4.3613586 , 8.41098
0.39282227 , 4.233673 , 8.598709
0.94602966 , 4.320526 , 9.160889
1.083664 , 4.30307 , 8.231277
0.018692017 , 4.3865356 , 8.558228
-0.59425354 , 4.3025513 , 8.582397
0.21003723 , 4.369934 , 8.159958
0.8524933 , 4.5190125 , 8.7417145
0.44091797 , 4.378708 , 8.538025
-0.004547119 , 4.341629 , 8.335449
0.013122559 , 4.298279 , 8.564117
0.22943115 , 4.220047 , 8.668594
0.591156 , 4.180023 , 8.688721
0.6407318 , 4.2714996 , 8.902695
0.1619873 , 4.27652 , 8.573669
-0.027893066 , 4.296585 , 8.360962
