x,y,z
-0.185 , 7.703 , 6.421
-0.179 , 7.612 , 6.403
-0.263 , 7.634 , 6.401
-0.334 , 7.72 , 6.463
-0.339 , 7.689 , 6.458
-0.345 , 7.64 , 6.505
-0.289 , 7.67 , 6.493
-0.235 , 7.617 , 6.403
-0.227 , 7.678 , 6.444
-0.185 , 7.569 , 6.407
-0.235 , 7.647 , 6.476
-0.248 , 7.632 , 6.425
-0.273 , 7.684 , 6.438
-0.327 , 7.676 , 6.509
-0.374 , 7.677 , 6.437
-0.343 , 7.655 , 6.45
-0.309 , 7.617 , 6.461
-0.265 , 7.638 , 6.461
-0.247 , 7.606 , 6.474
-0.203 , 7.631 , 6.436
-0.259 , 7.629 , 6.404
-0.264 , 7.644 , 6.47
-0.278 , 7.638 , 6.472
-0.343 , 7.676 , 6.505
-0.266 , 7.69 , 6.454
-0.253 , 7.713 , 6.494
-0.305 , 7.696 , 6.438
-0.261 , 7.61 , 6.467
-0.269 , 7.704 , 6.474
-0.26 , 7.702 , 6.454
-0.289 , 7.709 , 6.376
-0.265 , 7.721 , 6.446
-0.252 , 7.768 , 6.416
-0.248 , 7.701 , 6.385
-0.246 , 7.676 , 6.375
-0.24 , 7.668 , 6.403
-0.247 , 7.71 , 6.473
-0.224 , 7.658 , 6.431
-0.233 , 7.623 , 6.384
-0.24 , 7.659 , 6.491
-0.254 , 7.66 , 6.442
-0.344 , 7.617 , 6.478
-0.356 , 7.692 , 6.424
-0.352 , 7.641 , 6.463
-0.344 , 7.648 , 6.474
-0.327 , 7.655 , 6.481
-0.391 , 7.637 , 6.457
-0.337 , 7.64 , 6.455
-0.369 , 7.606 , 6.458
-0.35 , 7.677 , 6.46
-0.332 , 7.714 , 6.489
-0.386 , 7.689 , 6.419
-0.429 , 7.674 , 6.384
-0.356 , 7.713 , 6.43
-0.327 , 7.715 , 6.408
-0.319 , 7.689 , 6.422
-0.316 , 7.655 , 6.395
-0.334 , 7.725 , 6.428
-0.308 , 7.667 , 6.426
-0.34 , 7.672 , 6.393
-0.366 , 7.69 , 6.426
-0.409 , 7.725 , 6.42
-0.36 , 7.682 , 6.449
-0.392 , 7.696 , 6.457
-0.339 , 7.709 , 6.428
-0.357 , 7.715 , 6.457
-0.314 , 7.722 , 6.347
-0.327 , 7.69 , 6.371
-0.32 , 7.765 , 6.427
-0.397 , 7.719 , 6.394
-0.352 , 7.777 , 6.379
-0.382 , 7.773 , 6.387
-0.428 , 7.74 , 6.446
-0.328 , 7.787 , 6.408
-0.333 , 7.757 , 6.33
-0.346 , 7.763 , 6.333
-0.328 , 7.751 , 6.37
-0.307 , 7.782 , 6.37
-0.384 , 7.707 , 6.306
-0.375 , 7.735 , 6.365
-0.379 , 7.744 , 6.377
-0.411 , 7.751 , 6.424
-0.37 , 7.743 , 6.384
-0.44 , 7.683 , 6.434
-0.403 , 7.723 , 6.396
-0.424 , 7.716 , 6.426
-0.409 , 7.704 , 6.457
-0.37 , 7.68 , 6.408
-0.374 , 7.688 , 6.469
-0.39 , 7.667 , 6.424
-0.392 , 7.71 , 6.434
-0.336 , 7.635 , 6.45
-0.354 , 7.69 , 6.424
-0.381 , 7.707 , 6.462
-0.33 , 7.67 , 6.456
-0.362 , 7.703 , 6.437
-0.336 , 7.652 , 6.404
-0.387 , 7.703 , 6.466
-0.413 , 7.704 , 6.476
-0.363 , 7.759 , 6.439
-0.392 , 7.729 , 6.314
-0.387 , 7.668 , 6.371
-0.445 , 7.679 , 6.317
-0.354 , 7.714 , 6.418
-0.436 , 7.707 , 6.393
-0.466 , 7.646 , 6.391
-0.429 , 7.592 , 6.41
-0.422 , 7.569 , 6.5
-0.43 , 7.603 , 6.415
-0.436 , 7.592 , 6.46
-0.355 , 7.562 , 6.507
-0.342 , 7.539 , 6.558
-0.31 , 7.523 , 6.529
-0.278 , 7.55 , 6.528
-0.382 , 7.476 , 6.607
-0.425 , 7.516 , 6.608
-0.392 , 7.492 , 6.61
-0.404 , 7.529 , 6.579
-0.515 , 7.61 , 6.491
-0.405 , 7.644 , 6.5
-0.471 , 7.576 , 6.486
-0.51 , 7.613 , 6.4
-0.498 , 7.606 , 6.357
-0.452 , 7.626 , 6.393
-0.409 , 7.695 , 6.36
-0.447 , 7.688 , 6.412
-0.35 , 7.604 , 6.36
-0.328 , 7.607 , 6.41
-0.367 , 7.581 , 6.431
-0.328 , 7.604 , 6.469
-0.349 , 7.568 , 6.426
-0.375 , 7.485 , 6.528
-0.368 , 7.441 , 6.505
-0.479 , 7.429 , 6.53
-0.473 , 7.403 , 6.579
-0.496 , 7.495 , 6.713
-0.485 , 7.549 , 6.754
-0.404 , 7.496 , 6.625
-0.417 , 7.503 , 6.513
-0.322 , 7.54 , 6.498
-0.245 , 7.673 , 6.369
-0.23 , 7.603 , 6.343
-0.339 , 7.674 , 6.292
-0.393 , 7.662 , 6.287
-0.39 , 7.745 , 6.403
-0.455 , 7.717 , 6.466
-0.398 , 7.752 , 6.463
-0.425 , 7.668 , 6.395
-0.3 , 7.626 , 6.34
-0.324 , 7.6 , 6.45
-0.204 , 7.604 , 6.47
-0.266 , 7.593 , 6.448
-0.337 , 7.623 , 6.586
-0.375 , 7.563 , 6.639
-0.375 , 7.514 , 6.663
-0.452 , 7.358 , 6.662
-0.574 , 7.444 , 6.308
-0.327 , 7.593 , 7.246
-0.558 , 7.753 , 6.807
-0.169 , 7.701 , 6.517
-0.261 , 7.539 , 6.212
-0.242 , 7.581 , 6.218
-0.103 , 7.737 , 6.334
-0.166 , 7.903 , 6.114
-0.364 , 7.801 , 6.134
-0.339 , 7.641 , 6.443
-0.387 , 7.715 , 6.302
-0.407 , 7.922 , 6.333
-0.337 , 7.764 , 6.578
-0.294 , 7.684 , 6.543
-0.135 , 7.573 , 6.14
-0.085 , 7.495 , 6.402
-0.209 , 7.545 , 6.667
-0.2 , 7.611 , 6.762
-0.336 , 7.494 , 6.661
-0.297 , 7.377 , 6.285
-0.588 , 7.298 , 6.054
-0.582 , 7.346 , 6.257
-0.417 , 7.594 , 6.657
-0.595 , 7.934 , 6.663
-0.271 , 7.751 , 6.922
-0.057 , 7.587 , 6.657
0.158 , 7.695 , 6.814
0.318 , 8.213 , 7.025
0.402 , 8.227 , 6.924
0.425 , 8.007 , 5.871
0.167 , 7.896 , 5.146
-0.135 , 7.947 , 5.577
-0.48 , 8.63 , 5.254
-0.971 , 8.751 , 5.643
-1.12 , 8.348 , 6.096
-2.647 , 7.041 , 3.92
-0.288 , 5.826 , 7.072
-3.888 , 8.622 , 2.859
-0.412 , 8.767 , 13.197
-0.146 , 7.506 , 6.322
-0.279 , 6.577 , 1.548
1.076 , 5.764 , 7.441
0.811 , 7.093 , 8.126
-0.293 , 8.366 , 7.052
-0.077 , 7.0 , 9.312
-0.433 , 5.646 , 8.08
-0.807 , 6.255 , 6.451
-0.006 , 7.393 , 9.65
-0.228 , 8.118 , 8.467
-0.704 , 7.586 , 3.571
-0.137 , 6.628 , 4.367
-0.716 , 7.763 , 6.764
-1.392 , 9.403 , 5.833
-0.186 , 10.357 , 5.927
-0.034 , 9.154 , 5.997
-0.144 , 8.09 , 4.005
0.782 , 8.456 , 4.013
0.33 , 8.751 , 4.576
0.303 , 9.19 , 5.576
0.067 , 9.283 , 6.519
-0.64 , 8.688 , 6.153
-0.662 , 8.044 , 5.636
-0.48 , 7.365 , 5.377
-0.605 , 7.04 , 6.433
-0.496 , 7.506 , 7.463
-0.52 , 7.704 , 7.375
-0.255 , 7.285 , 7.373
-0.422 , 6.574 , 6.507
-0.684 , 6.399 , 6.294
-0.68 , 7.082 , 7.268
-0.842 , 7.802 , 7.489
-0.676 , 7.588 , 7.644
-0.557 , 7.107 , 7.177
-0.277 , 6.794 , 6.485
-0.101 , 7.168 , 6.561
0.011 , 7.64 , 6.71
-0.13 , 7.928 , 6.472
-0.108 , 8.193 , 6.309
-0.126 , 8.397 , 5.916
0.013 , 8.549 , 5.458
-0.112 , 8.667 , 5.13
0.001 , 8.565 , 5.152
-0.061 , 8.466 , 5.266
-0.105 , 8.25 , 5.819
-0.199 , 8.004 , 6.085
-0.273 , 7.837 , 6.302
-0.306 , 7.867 , 6.845
-0.309 , 7.898 , 6.808
-0.363 , 7.747 , 6.424
-0.512 , 7.336 , 6.213
-0.595 , 7.157 , 6.061
-0.721 , 7.206 , 6.516
-0.81 , 7.367 , 7.061
-0.835 , 7.386 , 7.138
-0.756 , 7.257 , 6.999
-0.709 , 7.132 , 6.832
-0.636 , 7.221 , 6.492
-0.544 , 7.406 , 6.401
-0.5 , 7.616 , 6.375
-0.488 , 7.751 , 6.255
-0.599 , 7.78 , 6.281
-0.649 , 7.799 , 6.199
-0.719 , 7.764 , 6.166
-0.8 , 7.726 , 6.498
-0.741 , 7.782 , 6.627
-0.654 , 7.781 , 6.504
-0.525 , 7.804 , 6.444
-0.334 , 7.901 , 6.31
-0.215 , 8.109 , 6.146
-0.314 , 8.146 , 6.165
-0.398 , 8.002 , 5.905
-0.58 , 7.764 , 5.88
-0.683 , 7.693 , 6.224
-0.758 , 7.743 , 6.65
-0.696 , 7.653 , 7.059
-0.562 , 7.525 , 7.141
-0.342 , 7.307 , 6.814
-0.217 , 7.278 , 6.663
-0.113 , 7.439 , 6.561
-0.131 , 7.561 , 6.319
-0.263 , 7.571 , 6.244
-0.485 , 7.404 , 6.018
-0.738 , 7.383 , 6.063
-0.888 , 7.387 , 6.515
-0.925 , 7.585 , 6.876
-0.798 , 7.565 , 6.92
-0.639 , 7.45 , 6.728
-0.345 , 7.429 , 6.325
-0.145 , 7.641 , 6.0
-0.166 , 7.819 , 5.874
-0.225 , 7.831 , 5.69
-0.302 , 7.755 , 5.862
-0.496 , 7.662 , 6.124
-0.53 , 7.731 , 6.428
-0.534 , 7.684 , 6.815
-0.356 , 7.601 , 7.044
-0.214 , 7.519 , 6.832
-0.168 , 7.44 , 6.694
-0.14 , 7.552 , 6.604
-0.117 , 7.708 , 6.515
-0.233 , 7.82 , 6.586
-0.251 , 7.793 , 6.578
-0.263 , 7.747 , 6.489
-0.182 , 7.715 , 6.681
-0.103 , 7.743 , 6.74
-0.014 , 7.799 , 6.689
0.094 , 7.895 , 6.547
0.012 , 8.054 , 6.263
-0.02 , 8.148 , 5.941
-0.1 , 8.186 , 5.903
-0.229 , 8.152 , 5.763
-0.32 , 8.25 , 5.758
-0.215 , 8.177 , 6.048
-0.146 , 8.085 , 6.165
0.072 , 7.929 , 6.351
0.129 , 7.778 , 6.189
0.142 , 7.638 , 6.154
0.0 , 7.613 , 6.333
-0.152 , 7.65 , 6.377
-0.388 , 7.528 , 6.463
-0.595 , 7.38 , 6.779
-0.649 , 7.462 , 6.924
-0.368 , 7.437 , 7.319
-0.193 , 7.449 , 6.74
0.115 , 7.327 , 6.251
0.066 , 7.163 , 6.129
-0.053 , 7.276 , 6.276
-0.33 , 7.503 , 6.577
-0.554 , 7.762 , 6.859
-0.671 , 7.788 , 6.881
-0.598 , 7.648 , 6.795
-0.471 , 7.49 , 6.578
-0.13 , 7.443 , 6.728
0.049 , 7.449 , 6.628
0.325 , 7.618 , 6.525
0.307 , 7.735 , 6.565
0.157 , 7.699 , 6.469
-0.06 , 7.685 , 6.155
-0.375 , 7.703 , 6.193
-0.671 , 7.753 , 6.437
-0.756 , 7.846 , 6.686
-0.724 , 7.735 , 6.743
-0.617 , 7.397 , 6.426
-0.642 , 7.077 , 6.1
-0.624 , 6.913 , 6.365
-0.75 , 7.362 , 7.275
-0.707 , 8.085 , 7.101
-0.615 , 8.032 , 7.094
-0.668 , 7.474 , 5.958
-0.411 , 7.315 , 5.392
-0.384 , 7.494 , 5.423
-0.544 , 7.812 , 5.62
-0.692 , 7.799 , 6.606
-0.949 , 7.647 , 6.673
-1.11 , 7.519 , 6.677
-0.973 , 7.553 , 6.733
-0.994 , 7.597 , 6.675
-0.761 , 7.58 , 6.543
-0.573 , 7.49 , 6.298
-0.568 , 7.594 , 5.899
-0.479 , 7.626 , 6.172
-0.581 , 7.635 , 6.546
-0.658 , 7.68 , 6.297
-0.588 , 7.024 , 8.052
-1.087 , 7.23 , 5.344
-0.453 , 6.964 , 8.303
-0.952 , 7.847 , 6.323
-0.476 , 7.667 , 7.586
-0.72 , 7.537 , 6.442
-0.515 , 7.289 , 5.092
-0.599 , 6.925 , 6.458
-0.768 , 7.547 , 6.437
-0.551 , 7.944 , 6.636
-0.176 , 8.014 , 7.296
-0.407 , 7.261 , 6.741
0.263 , 7.095 , 5.96
0.07 , 7.158 , 6.327
-0.028 , 7.731 , 6.193
-0.173 , 7.99 , 6.819
-0.419 , 8.138 , 5.802
-0.63 , 7.944 , 6.314
-0.642 , 7.624 , 6.361
-0.545 , 7.905 , 5.533
-0.346 , 7.788 , 6.755
-0.464 , 8.05 , 6.576
-0.13 , 8.026 , 6.82
0.014 , 8.004 , 6.244
-0.214 , 8.026 , 5.775
-0.069 , 8.03 , 5.788
-0.355 , 8.159 , 5.437
-0.463 , 8.247 , 6.023
-0.569 , 8.15 , 5.981
-0.559 , 7.94 , 6.335
-0.53 , 7.966 , 6.439
-0.431 , 7.84 , 6.529
-0.464 , 7.665 , 6.42
-0.354 , 7.462 , 6.297
-0.509 , 7.4 , 6.452
-0.492 , 7.561 , 6.819
-0.607 , 7.632 , 6.871
-0.548 , 7.452 , 6.755
-0.411 , 7.373 , 6.802
-0.297 , 7.326 , 6.864
-0.214 , 7.608 , 6.987
-0.057 , 7.771 , 6.876
0.013 , 7.786 , 6.529
0.067 , 7.819 , 6.324
-0.067 , 8.072 , 6.195
-0.14 , 8.16 , 6.081
-0.143 , 8.265 , 5.922
-0.221 , 8.2 , 5.813
-0.126 , 8.219 , 5.945
-0.126 , 8.261 , 6.108
-0.044 , 8.188 , 6.079
-0.041 , 8.129 , 6.006
-0.106 , 8.068 , 5.995
-0.169 , 8.069 , 5.997
-0.321 , 7.98 , 6.024
-0.561 , 7.891 , 6.163
-0.646 , 7.741 , 6.314
-0.75 , 7.623 , 6.318
-0.71 , 7.483 , 6.638
-0.74 , 7.362 , 6.786
-0.706 , 7.215 , 6.808
-0.694 , 7.127 , 6.75
-0.78 , 7.218 , 6.697
-0.859 , 7.362 , 6.632
-0.939 , 7.422 , 6.742
-1.036 , 7.434 , 6.58
-0.926 , 7.52 , 6.518
-0.937 , 7.412 , 6.53
-0.777 , 7.351 , 6.646
-0.637 , 7.308 , 6.686
-0.561 , 7.32 , 6.612
-0.558 , 7.313 , 6.586
-0.58 , 7.348 , 6.618
-0.605 , 7.472 , 6.505
-0.664 , 7.595 , 6.506
-0.807 , 7.727 , 6.278
-0.768 , 7.654 , 6.205
-0.794 , 7.525 , 6.196
-0.82 , 7.375 , 6.341
-0.819 , 7.301 , 6.331
-0.811 , 7.383 , 6.63
-0.834 , 7.439 , 6.941
-0.758 , 7.544 , 6.831
-0.593 , 7.648 , 6.723
-0.476 , 7.625 , 6.319
-0.368 , 7.635 , 5.97
-0.312 , 7.656 , 5.896
-0.424 , 7.616 , 5.916
-0.6 , 7.471 , 6.197
-0.67 , 7.243 , 6.718
-1.102 , 7.219 , 6.62
-1.131 , 7.119 , 7.254
-1.193 , 6.986 , 7.366
-1.38 , 7.066 , 6.428
-1.235 , 7.039 , 6.762
-1.199 , 7.191 , 6.627
-1.271 , 7.346 , 6.123
-1.2 , 7.278 , 6.483
-1.327 , 7.338 , 6.342
-1.364 , 7.435 , 6.396
-1.31 , 7.389 , 6.806
-1.241 , 7.523 , 6.889
-1.12 , 7.656 , 6.481
-0.941 , 7.702 , 6.29
-0.683 , 7.841 , 6.152
-0.64 , 8.002 , 5.971
-0.548 , 8.072 , 5.81
-0.421 , 8.099 , 5.813
-0.457 , 8.026 , 5.978
-0.47 , 7.97 , 6.191
-0.515 , 7.756 , 6.325
-0.344 , 7.55 , 6.51
-0.355 , 7.513 , 6.624
-0.308 , 7.6 , 6.806
-0.357 , 7.636 , 6.802
-0.473 , 7.538 , 6.468
-0.516 , 7.394 , 6.36
-0.551 , 7.265 , 6.505
-0.618 , 7.358 , 6.613
-0.552 , 7.422 , 6.849
-0.46 , 7.569 , 7.016
-0.512 , 7.274 , 6.897
-0.149 , 7.429 , 6.868
-0.459 , 7.682 , 6.498
0.407 , 7.945 , 6.832
-0.162 , 7.983 , 5.763
0.402 , 8.0 , 6.249
0.051 , 7.931 , 5.46
-0.087 , 7.831 , 5.929
-0.095 , 7.862 , 5.962
-0.23 , 7.927 , 6.258
-0.173 , 7.934 , 6.885
-0.273 , 7.868 , 6.29
0.085 , 7.818 , 7.007
-0.012 , 7.69 , 6.127
0.141 , 7.551 , 6.185
0.026 , 7.459 , 6.064
0.007 , 7.58 , 6.282
-0.112 , 7.978 , 5.831
-0.034 , 7.197 , 8.549
-0.575 , 7.467 , 5.353
0.164 , 7.618 , 6.942
-0.312 , 7.319 , 7.542
-0.267 , 7.452 , 6.084
0.272 , 7.436 , 7.379
-0.067 , 7.434 , 6.5
0.111 , 7.498 , 6.043
0.307 , 7.762 , 6.434
0.151 , 7.752 , 6.48
0.256 , 7.792 , 6.607
0.146 , 7.75 , 6.157
0.087 , 7.646 , 6.473
0.129 , 7.812 , 6.841
-0.076 , 7.988 , 6.402
0.017 , 7.913 , 6.439
-0.186 , 7.939 , 6.056
-0.176 , 8.051 , 5.877
-0.247 , 8.181 , 5.984
-0.295 , 8.221 , 6.136
-0.199 , 8.055 , 5.985
-0.057 , 7.951 , 6.098
0.066 , 7.874 , 6.45
0.147 , 8.007 , 6.456
0.185 , 8.004 , 6.212
0.165 , 7.778 , 6.252
0.068 , 7.774 , 6.072
-0.149 , 7.82 , 6.323
-0.337 , 7.787 , 6.667
-0.424 , 7.756 , 6.762
-0.379 , 7.677 , 6.87
-0.328 , 7.555 , 7.023
-0.224 , 7.507 , 6.803
-0.072 , 7.607 , 6.729
0.049 , 7.693 , 6.537
-0.008 , 7.862 , 6.305
0.017 , 7.986 , 6.236
-0.063 , 8.104 , 6.146
-0.082 , 8.091 , 6.003
-0.097 , 8.043 , 6.116
-0.1 , 8.132 , 6.225
-0.012 , 8.085 , 6.349
0.076 , 7.996 , 6.462
0.124 , 7.98 , 6.373
0.214 , 7.988 , 6.297
0.212 , 7.935 , 6.314
0.179 , 7.91 , 6.096
0.046 , 7.855 , 6.055
-0.024 , 7.701 , 6.251
-0.2 , 7.662 , 6.364
-0.242 , 7.541 , 6.758
-0.229 , 7.467 , 7.077
-0.166 , 7.466 , 7.072
-0.014 , 7.485 , 7.165
0.238 , 7.472 , 6.877
0.339 , 7.502 , 6.421
0.54 , 7.643 , 6.412
0.56 , 7.774 , 6.353
0.556 , 7.895 , 6.316
0.554 , 7.947 , 6.29
0.493 , 7.898 , 6.311
0.374 , 7.886 , 6.304
0.323 , 7.928 , 6.486
0.228 , 7.978 , 6.345
0.044 , 8.005 , 6.221
-0.015 , 7.939 , 6.11
-0.124 , 7.995 , 5.916
-0.242 , 7.998 , 5.918
-0.331 , 7.898 , 6.118
-0.302 , 7.835 , 6.225
-0.217 , 7.798 , 6.433
-0.07 , 7.624 , 6.618
0.164 , 7.514 , 6.597
0.184 , 7.437 , 6.736
0.299 , 7.455 , 6.821
0.231 , 7.447 , 6.798
0.173 , 7.443 , 6.813
0.131 , 7.496 , 6.722
-0.034 , 7.604 , 6.595
-0.155 , 7.616 , 6.495
-0.22 , 7.676 , 6.263
-0.297 , 7.655 , 6.157
-0.398 , 7.586 , 6.145
-0.461 , 7.705 , 6.167
-0.472 , 7.828 , 6.371
-0.457 , 7.8 , 6.536
-0.381 , 7.764 , 6.475
-0.235 , 7.692 , 6.466
-0.093 , 7.788 , 6.444
0.051 , 7.717 , 6.469
0.121 , 7.589 , 6.449
0.09 , 7.473 , 6.44
0.015 , 7.436 , 6.446
-0.198 , 7.477 , 6.59
-0.445 , 7.503 , 6.694
-0.708 , 7.546 , 6.701
-0.826 , 7.488 , 6.823
-0.944 , 7.522 , 6.592
-0.812 , 7.537 , 6.563
-0.672 , 7.658 , 6.537
-0.404 , 7.686 , 6.346
-0.322 , 7.632 , 6.232
-0.149 , 7.558 , 6.153
-0.204 , 7.635 , 6.049
-0.252 , 7.679 , 6.257
-0.413 , 7.662 , 6.285
-0.595 , 7.611 , 6.383
-0.648 , 7.557 , 6.515
-0.697 , 7.529 , 6.505
-0.677 , 7.598 , 6.625
-0.556 , 7.563 , 6.675
-0.55 , 7.527 , 6.509
-0.374 , 7.489 , 6.533
-0.234 , 7.37 , 6.47
-0.163 , 7.409 , 6.458
-0.048 , 7.54 , 6.626
-0.029 , 7.515 , 6.499
-0.273 , 7.688 , 6.188
-0.083 , 7.634 , 6.645
-0.16 , 7.33 , 6.631
-0.367 , 7.571 , 5.845
-0.382 , 7.749 , 6.691
-0.533 , 7.679 , 7.256
-0.503 , 7.665 , 6.513
-0.476 , 7.537 , 6.278
-0.125 , 7.467 , 6.546
-0.111 , 7.846 , 5.968
-0.072 , 8.205 , 6.091
0.146 , 7.717 , 6.689
-0.115 , 7.219 , 5.471
-0.649 , 7.553 , 5.161
-0.741 , 7.563 , 7.417
-1.052 , 7.72 , 7.42
-0.689 , 7.726 , 6.815
-0.554 , 7.483 , 6.602
-0.215 , 7.624 , 6.445
0.069 , 7.774 , 5.945
0.092 , 7.355 , 5.965
-0.27 , 7.265 , 5.641
-0.591 , 7.415 , 6.075
-0.962 , 7.565 , 7.02
-0.943 , 7.665 , 7.506
-0.87 , 7.514 , 6.92
-0.496 , 7.459 , 6.495
-0.121 , 7.489 , 6.743
-0.069 , 7.528 , 6.486
-0.099 , 7.43 , 6.37
-0.223 , 7.195 , 6.448
-0.313 , 7.409 , 6.48
-0.473 , 8.001 , 6.546
-0.667 , 8.341 , 6.636
-0.265 , 7.919 , 6.493
-0.221 , 7.439 , 5.575
-0.495 , 7.551 , 5.452
-0.322 , 7.873 , 6.93
-0.61 , 8.057 , 6.885
-0.51 , 7.843 , 6.815
-0.498 , 7.587 , 6.352
-0.355 , 7.696 , 6.103
-0.114 , 7.884 , 6.539
0.002 , 7.925 , 6.251
0.09 , 7.705 , 6.161
-0.063 , 7.504 , 5.985
-0.26 , 7.313 , 6.082
-0.557 , 7.446 , 6.718
-0.862 , 7.631 , 6.743
-0.939 , 7.685 , 6.738
-0.921 , 7.634 , 6.851
-0.867 , 7.641 , 6.713
-0.242 , 7.725 , 6.837
0.104 , 7.595 , 6.377
0.457 , 7.716 , 5.77
0.628 , 7.764 , 5.941
0.298 , 7.655 , 6.191
-0.113 , 7.643 , 6.091
-0.546 , 7.704 , 6.44
-0.872 , 7.921 , 6.422
-0.915 , 8.151 , 6.513
-0.846 , 8.006 , 6.4
-0.642 , 7.85 , 5.982
-0.332 , 7.678 , 5.85
-0.149 , 7.743 , 6.019
0.054 , 7.942 , 6.41
0.084 , 7.971 , 6.268
0.131 , 7.762 , 6.138
0.045 , 7.503 , 6.064
-0.075 , 7.551 , 6.197
-0.108 , 7.61 , 6.655
-0.205 , 7.582 , 6.856
-0.227 , 7.462 , 6.835
-0.132 , 7.309 , 6.825
-0.221 , 7.198 , 6.704
-0.29 , 7.253 , 6.679
-0.303 , 7.401 , 6.825
-0.384 , 7.489 , 6.8
-0.289 , 7.556 , 6.723
-0.142 , 7.593 , 6.527
0.049 , 7.569 , 6.342
0.105 , 7.634 , 6.251
0.153 , 7.634 , 6.202
0.033 , 7.671 , 6.163
-0.164 , 7.67 , 6.281
-0.469 , 7.759 , 6.418
-0.646 , 7.836 , 6.485
-0.738 , 7.901 , 6.489
-0.629 , 7.907 , 6.308
-0.375 , 7.909 , 6.14
-0.161 , 7.818 , 6.124
0.066 , 7.777 , 6.128
0.188 , 7.653 , 6.217
0.152 , 7.513 , 6.494
0.098 , 7.492 , 6.689
-0.102 , 7.459 , 6.814
-0.186 , 7.519 , 6.905
-0.259 , 7.529 , 6.914
-0.259 , 7.532 , 6.767
-0.264 , 7.466 , 6.574
-0.186 , 7.591 , 6.472
-0.127 , 7.557 , 6.419
-0.05 , 7.604 , 6.393
-0.079 , 7.654 , 6.37
-0.079 , 7.71 , 6.443
-0.065 , 7.729 , 6.486
-0.085 , 7.74 , 6.42
-0.051 , 7.777 , 6.357
-0.018 , 7.769 , 6.335
0.042 , 7.817 , 6.335
0.08 , 7.793 , 6.343
0.063 , 7.771 , 6.299
0.052 , 7.793 , 6.2
0.011 , 7.745 , 6.291
-0.106 , 7.741 , 6.321
-0.198 , 7.749 , 6.452
-0.184 , 7.777 , 6.455
-0.221 , 7.623 , 6.509
-0.198 , 7.648 , 6.513
-0.13 , 7.655 , 6.485
-0.081 , 7.653 , 6.443
-0.016 , 7.717 , 6.473
-0.015 , 7.685 , 6.436
-0.022 , 7.688 , 6.337
-0.021 , 7.667 , 6.364
