,ori,,
1582891841874,9.599609,-8.3243475,-4.705854
1582891841892,9.804962,-10.17597,-4.760874
1582891841916,9.968597,-10.545403,-4.776698
1582891841943,10.282318,-9.536236,-4.8676753
1582891841952,10.55603,-9.365579,-5.0923905
1582891841974,10.81665,-9.699501,-5.178896
1582891841993,11.057098,-10.354581,-5.2042036
1582891842016,11.357544,-9.828433,-5.351724
1582891842037,11.622498,-9.478913,-5.350147
1582891842054,11.749786,-10.587173,-5.3425364
1582891842075,11.839478,-10.530761,-5.2203517
1582891842094,12.0047,-9.856187,-5.243149
1582891842117,12.197693,-10.019757,-5.3714223
1582891842159,12.267242,-10.354976,-5.1044483
1582891842159,12.379883,-10.441634,-5.0427904
1582891842177,12.552521,-10.338827,-5.1234183
1582891842197,12.660767,-9.725698,-4.898655
1582891842216,12.681885,-10.45333,-4.6655483
1582891842238,12.637604,-11.394706,-4.5536194
1582891842256,12.671326,-10.900154,-4.3384
1582891842276,12.841644,-9.745413,-4.3962393
1582891842296,12.975922,-10.444097,-4.3553066
1582891842318,12.892273,-11.615217,-4.090514
1582891842348,13.045471,-9.631744,-4.052131
1582891842356,13.125793,-8.784128,-3.8385139
1582891842377,13.006195,-10.380967,-3.5874317
1582891842400,12.852783,-11.359694,-3.2934206
1582891842422,12.754059,-10.789989,-3.0090451
1582891842440,12.853638,-9.623225,-3.0886695
1582891842458,12.838318,-10.324532,-2.842218
1582891842478,12.752747,-10.899457,-2.5901082
1582891842498,12.823364,-10.207924,-2.5283308
1582891842520,12.865204,-9.7946,-2.3737864
1582891842547,12.782471,-10.498289,-2.0384789
1582891842561,12.587799,-11.921271,-1.9353582
1582891842579,12.521271,-10.139953,-1.6764003
1582891842600,12.632416,-7.650437,-1.678701
1582891842620,12.5802,-9.706981,-1.6541858
1582891842642,12.348267,-11.835248,-1.2711546
1582891842661,12.233978,-11.105515,-0.9704371
1582891842687,12.182465,-9.825034,-0.93381876
1582891842700,12.100769,-9.931924,-0.8805622
1582891842722,11.92511,-11.049683,-0.61459494
1582891842750,11.742615,-10.965648,-0.41523567
1582891842761,11.653961,-9.951169,-0.28253576
1582891842780,11.520569,-10.029611,-0.23202068
1582891842803,11.326202,-10.8277025,-0.09616367
1582891842821,11.124573,-10.209573,0.17810173
1582891842847,11.132904,-9.049997,0.057275046
1582891842863,10.979004,-10.21063,0.15136401
1582891842885,10.841949,-10.698332,0.15261179
1582891842904,10.629547,-10.452949,0.5487989
1582891842928,10.5407715,-9.4111,0.42888924
1582891842965,10.555786,-8.734581,0.20794654
1582891842965,10.550354,-9.830508,0.1889543
1582891842985,10.471924,-10.853662,0.22160456
1582891843003,10.343689,-10.665503,0.48096132
1582891843023,10.275085,-9.588077,0.4277505
1582891843047,10.360474,-9.125531,0.08623816
1582891843062,10.428314,-10.160006,-0.11629787
1582891843084,10.236511,-11.758276,0.3683488
1582891843106,10.243622,-11.203964,0.105730005
1582891843130,10.262146,-10.94628,0.14396527
1582891843178,10.26001,-11.3062525,-0.044813514
1582891843178,10.209442,-11.50966,0.08099316
1582891843184,10.158936,-11.171024,0.04313948
1582891843205,10.284332,-10.612498,-0.24598318
1582891843226,10.353851,-10.937515,-0.3577564
1582891843245,10.317078,-10.946585,-0.11454961
1582891843268,10.195709,-11.626909,-0.07105629
1582891843290,10.12204,-11.987325,-0.16727926
1582891843309,10.180603,-10.923881,-0.37082794
1582891843341,10.2724,-9.8453,-0.36235794
1582891843375,10.357239,-10.894448,-0.5413844
1582891843375,10.285217,-11.709446,-0.37917283
1582891843391,10.514221,-9.053607,-0.6090608
1582891843406,10.622589,-8.512026,-0.64928895
1582891843427,10.399719,-11.198672,-0.3222949
1582891843449,10.174866,-11.521231,-0.14510433
1582891843467,10.408112,-8.845018,-0.5629968
1582891843492,10.486359,-8.704554,-0.55232644
1582891843509,10.446991,-9.671079,-0.49251524
1582891843533,10.515442,-9.541995,-0.52267766
1582891843574,10.606171,-9.072325,-0.56706965
1582891843576,10.591919,-8.988728,-0.43490258
1582891843592,10.5164795,-9.203479,-0.36515203
