x,y,z
-2.984 , 2.575 , 5.308
-1.425 , 4.957 , 17.297
-3.657 , 7.067 , 17.963
-3.818 , 7.58 , 17.112
-2.092 , 3.416 , 12.839
-3.192 , 0.428 , 5.756
-1.912 , 1.187 , 3.82
0.762 , 5.765 , 11.065
0.585 , 5.863 , 16.092
-0.088 , 2.154 , 15.488
-0.969 , -0.822 , 14.249
-2.516 , 0.463 , 12.955
-5.052 , 2.679 , 8.125
-6.69 , 2.845 , 4.991
-3.648 , 0.709 , 6.734
-7.054 , 1.733 , 6.161
-6.246 , 4.143 , 12.015
-3.625 , 5.71 , 18.663
-3.102 , 3.776 , 11.292
0.084 , 1.297 , 9.366
1.324 , 2.248 , 10.349
1.386 , 1.983 , 9.843
2.304 , 2.166 , 5.792
1.758 , 3.308 , 4.123
-0.065 , 3.924 , 6.68
-1.979 , 4.156 , 7.784
-3.793 , 5.224 , 7.975
-4.601 , 7.567 , 8.071
-4.86 , 7.158 , 6.501
-2.999 , 5.879 , 0.785
1.514 , 6.841 , -0.583
4.44 , 10.039 , 1.805
6.782 , 12.562 , 5.322
8.185 , 12.932 , 7.045
7.981 , 11.542 , 5.811
6.698 , 9.16 , 5.406
4.178 , 7.616 , 2.843
0.977 , 7.018 , 3.445
-0.818 , 7.891 , 6.923
-3.672 , 8.456 , 6.701
-4.724 , 8.498 , 7.149
-4.942 , 7.662 , 9.332
-4.144 , 6.518 , 7.187
-2.633 , 5.634 , 5.165
-1.703 , 4.48 , 3.309
0.407 , 4.521 , 3.29
2.0 , 5.351 , 4.056
1.907 , 6.495 , 6.466
1.123 , 6.966 , 10.555
-0.306 , 6.63 , 10.985
-1.727 , 6.271 , 9.249
-2.789 , 4.94 , 8.65
-4.854 , 3.18 , 6.349
-6.738 , 2.527 , 2.586
-3.572 , 1.596 , 4.681
-5.037 , 1.331 , 5.648
-5.447 , 2.049 , 12.901
-4.116 , 3.411 , 20.354
-3.018 , 2.205 , 18.315
-2.585 , -0.392 , 11.863
-1.212 , -1.903 , 9.474
-0.489 , -0.782 , 9.83
1.145 , 1.533 , 16.267
0.57 , 1.304 , 17.791
0.25 , -0.858 , 15.362
0.503 , -1.456 , 16.087
-0.824 , 0.521 , 18.086
-2.403 , 2.214 , 20.724
-3.512 , 1.593 , 18.755
-4.431 , -0.833 , 11.471
-3.877 , -0.629 , 8.033
-3.809 , 2.655 , 7.934
-2.96 , 5.651 , 12.836
-1.959 , 5.67 , 14.437
-0.319 , 4.753 , 12.548
3.299 , 5.484 , 9.675
4.356 , 6.823 , 3.054
6.846 , 6.858 , 0.354
8.246 , 7.436 , -1.096
7.465 , 8.892 , 0.143
6.165 , 10.296 , 4.325
2.689 , 10.349 , 4.812
-0.1 , 9.405 , 4.12
-3.109 , 7.686 , 3.214
-4.908 , 5.888 , 3.807
-6.521 , 5.686 , 0.989
-4.702 , 7.399 , 6.839
-3.169 , 9.802 , 10.506
-2.07 , 9.947 , 11.714
-0.111 , 7.391 , 11.095
1.096 , 4.428 , 6.157
2.903 , 4.441 , 2.75
3.853 , 6.833 , 5.558
4.118 , 10.461 , 7.859
6.19 , 9.938 , 11.395
4.913 , 7.306 , 4.333
3.705 , 6.587 , 4.452
1.09 , 6.282 , 8.871
-1.515 , 6.529 , 8.033
-2.786 , 7.036 , 6.126
-3.227 , 7.312 , 9.812
-5.376 , 6.292 , 4.506
-4.886 , 4.673 , 0.51
-4.34 , 3.208 , -1.645
-3.407 , 1.956 , 1.774
-3.105 , 3.252 , 6.865
-1.293 , 5.372 , 12.413
0.075 , 5.541 , 15.226
0.228 , 2.239 , 14.527
0.03 , -0.548 , 13.727
0.759 , -0.135 , 16.506
0.154 , 2.376 , 15.54
2.031 , 3.938 , 16.355
1.471 , 4.567 , 13.671
0.106 , 5.452 , 15.259
-0.313 , 6.985 , 18.285
-1.311 , 6.182 , 12.798
0.737 , 3.58 , 6.057
0.13 , 0.924 , -3.052
2.944 , 2.399 , 1.81
3.494 , 6.603 , 12.673
2.414 , 10.113 , 19.057
1.794 , 9.441 , 17.77
2.68 , 6.504 , 11.726
-0.263 , 4.534 , 2.355
-0.639 , 5.381 , 0.634
-0.565 , 7.352 , 2.485
-1.863 , 8.57 , 2.818
-0.163 , 7.626 , 6.912
-0.52 , 5.768 , 10.426
-0.838 , 5.237 , 10.999
-0.68 , 4.515 , 12.399
-1.226 , 2.771 , 10.067
-2.536 , 1.483 , 5.17
-1.162 , 2.114 , 4.62
-0.927 , 4.841 , 6.858
-1.593 , 6.98 , 9.329
-1.036 , 7.496 , 12.185
0.329 , 6.793 , 12.846
2.033 , 5.168 , 9.919
2.328 , 4.064 , 5.17
3.707 , 5.565 , 5.989
5.071 , 5.712 , 6.675
2.021 , 6.142 , 3.613
0.838 , 5.77 , 6.149
-2.106 , 6.304 , 8.871
-5.204 , 6.873 , 7.052
-5.598 , 7.43 , 8.377
-6.004 , 7.041 , 8.587
-5.683 , 6.165 , 6.902
-2.251 , 4.863 , 5.68
1.367 , 3.917 , 4.766
4.062 , 3.227 , 8.891
3.972 , 3.907 , 11.33
5.8 , 4.198 , 15.825
4.709 , 1.849 , 8.022
2.458 , 0.101 , 3.975
1.23 , 0.532 , 8.075
-0.491 , 3.053 , 13.65
-2.511 , 5.03 , 18.053
-2.872 , 4.338 , 20.399
-3.719 , 2.105 , 15.338
-2.309 , 1.213 , 12.175
-1.144 , 3.113 , 13.16
-1.192 , 5.354 , 14.685
0.025 , 5.504 , 12.019
3.143 , 4.188 , 6.36
5.332 , 5.233 , 4.793
5.356 , 9.015 , 8.744
5.915 , 11.245 , 12.928
5.632 , 8.433 , 6.492
4.369 , 4.415 , -2.003
2.398 , 3.44 , -3.685
-0.358 , 6.132 , 1.587
-2.681 , 8.98 , 7.044
-4.394 , 9.198 , 9.962
-5.996 , 6.835 , 10.675
-5.82 , 5.767 , 12.849
-4.255 , 5.763 , 12.382
-2.324 , 6.201 , 10.469
-0.436 , 5.65 , 9.558
1.026 , 4.874 , 9.001
2.844 , 4.29 , 6.835
3.401 , 4.392 , 5.505
2.475 , 5.868 , 7.561
2.351 , 7.112 , 12.845
0.893 , 6.945 , 10.28
-0.237 , 6.098 , 5.641
-0.334 , 5.242 , 4.94
-1.366 , 4.466 , 4.106
-0.931 , 4.256 , 5.662
-0.726 , 5.378 , 8.331
-1.599 , 6.597 , 10.466
-1.703 , 6.035 , 10.363
-2.487 , 4.784 , 5.751
-2.689 , 5.055 , 5.656
-3.233 , 6.587 , 8.289
-3.139 , 6.226 , 9.011
-1.085 , 3.622 , 7.375
-0.595 , 2.419 , 5.161
0.634 , 3.156 , 9.983
0.802 , 4.283 , 13.447
1.204 , 3.529 , 11.837
1.824 , 3.195 , 9.973
1.275 , 4.705 , 11.009
1.345 , 6.387 , 14.143
1.64 , 6.113 , 13.499
2.382 , 4.13 , 11.23
4.129 , 1.946 , 11.422
3.002 , 2.078 , 9.37
3.419 , 4.756 , 14.926
1.599 , 6.809 , 17.205
-2.462 , 5.359 , 11.77
-3.253 , 0.885 , 6.953
-3.221 , -1.555 , 2.316
-2.972 , 2.229 , 4.833
-1.418 , 8.36 , 13.87
0.329 , 11.081 , 16.893
2.035 , 8.359 , 10.131
4.06 , 4.3 , 2.764
4.835 , 3.575 , -1.96
5.238 , 5.64 , -1.887
6.011 , 8.601 , 3.488
4.744 , 9.678 , 5.205
3.005 , 7.245 , 3.797
1.074 , 5.086 , 3.692
-0.773 , 6.402 , 7.606
-0.956 , 8.685 , 14.429
-3.119 , 8.253 , 13.198
-3.239 , 4.27 , 9.995
-2.168 , -0.002 , 3.487
-0.958 , -0.595 , 2.487
-0.108 , 2.691 , 8.325
0.019 , 5.28 , 13.884
0.555 , 5.367 , 14.197
0.11 , 4.393 , 12.241
-0.27 , 3.254 , 10.577
0.289 , 2.464 , 9.269
1.376 , 3.293 , 10.308
2.023 , 5.832 , 12.514
2.365 , 7.369 , 12.425
2.465 , 6.488 , 8.669
2.107 , 6.065 , 7.184
1.189 , 7.158 , 7.758
-0.404 , 7.303 , 7.902
-1.656 , 5.426 , 5.607
-1.639 , 3.196 , 2.766
-1.54 , 2.918 , 0.916
-1.59 , 5.069 , 3.442
-1.071 , 7.302 , 8.125
-0.218 , 8.582 , 9.615
1.112 , 8.408 , 9.006
1.889 , 7.142 , 6.922
2.728 , 5.334 , 5.443
3.316 , 4.982 , 4.774
3.444 , 4.723 , 5.347
2.932 , 4.61 , 7.232
0.87 , 4.423 , 8.113
-0.648 , 5.758 , 9.804
-2.307 , 7.388 , 12.634
-4.321 , 6.512 , 13.396
-4.912 , 3.483 , 10.662
-3.205 , 1.225 , 7.756
-1.679 , 2.7 , 6.754
0.553 , 6.223 , 12.061
2.712 , 8.358 , 15.005
3.513 , 7.289 , 10.386
3.841 , 5.183 , 3.892
3.005 , 3.865 , 0.161
1.324 , 3.014 , -1.037
0.051 , 2.363 , 0.661
-1.959 , 3.26 , 4.956
-4.04 , 4.969 , 11.35
-4.888 , 5.634 , 16.688
-5.984 , 5.132 , 17.172
-6.702 , 3.822 , 14.071
-5.929 , 2.029 , 9.628
-3.604 , 0.697 , 5.624
0.446 , 1.507 , 5.879
3.664 , 4.778 , 7.932
6.437 , 7.041 , 13.901
7.094 , 6.632 , 17.537
6.7 , 3.248 , 14.524
5.535 , 0.025 , 8.913
2.595 , -0.122 , 4.606
0.443 , 2.545 , 10.589
-2.538 , 5.338 , 14.452
-5.591 , 5.144 , 12.174
-6.671 , 2.912 , 9.949
-6.343 , 2.036 , 9.936
-4.345 , 5.214 , 15.296
-1.681 , 8.968 , 20.809
0.886 , 7.832 , 18.521
3.086 , 2.707 , 7.918
5.669 , -1.242 , -0.319
6.114 , 0.512 , -2.543
5.083 , 6.052 , 5.499
2.704 , 11.128 , 14.734
-0.248 , 10.455 , 14.245
-3.044 , 6.091 , 5.972
-4.55 , 2.876 , 0.28
-4.906 , 3.219 , 0.544
-2.354 , 5.227 , 4.184
-0.826 , 7.313 , 5.447
0.786 , 7.649 , 7.695
1.807 , 6.964 , 5.838
1.62 , 6.323 , 3.45
0.612 , 7.61 , 4.567
-0.611 , 9.602 , 7.257
-0.072 , 9.926 , 7.489
1.452 , 9.034 , 5.211
3.146 , 8.456 , 5.413
4.388 , 8.637 , 6.472
5.067 , 7.683 , 4.92
5.83 , 6.107 , 3.968
4.754 , 5.535 , 4.083
2.121 , 5.822 , 5.978
-1.029 , 5.146 , 6.955
-2.796 , 3.282 , 8.579
-5.327 , 2.153 , 8.8
-6.343 , 3.204 , 14.952
-6.009 , 6.221 , 20.901
-4.656 , 7.865 , 23.701
-3.882 , 5.704 , 18.761
-3.291 , 1.055 , 9.172
-1.348 , -1.674 , 1.499
2.396 , -0.265 , 1.829
3.531 , 4.738 , 7.89
4.156 , 8.558 , 16.428
4.001 , 8.225 , 17.266
2.824 , 3.681 , 9.079
1.007 , -0.852 , 0.234
-0.422 , -0.956 , -1.662
-1.482 , 2.695 , 5.098
-2.686 , 7.288 , 12.399
-3.885 , 8.597 , 15.335
-4.24 , 6.064 , 13.773
-3.41 , 4.107 , 11.175
-1.722 , 5.754 , 12.475
-0.097 , 7.998 , 14.295
0.511 , 6.642 , 8.363
1.284 , 3.361 , -0.035
2.077 , 1.951 , -4.038
0.477 , 4.975 , -3.34
-0.721 , 9.724 , 6.835
-1.888 , 12.255 , 13.335
-2.937 , 10.362 , 8.443
-2.403 , 5.802 , 1.26
-1.366 , 3.588 , -2.303
0.281 , 5.111 , 0.568
2.223 , 8.767 , 6.858
2.307 , 10.508 , 11.087
1.427 , 8.699 , 10.44
0.456 , 5.893 , 8.412
-1.431 , 5.442 , 7.083
-2.571 , 6.806 , 9.774
-2.844 , 7.395 , 11.496
-2.397 , 6.901 , 9.108
-0.283 , 6.213 , 7.433
-0.05 , 5.78 , 4.839
0.633 , 4.969 , 4.86
1.502 , 4.071 , 5.326
1.361 , 4.28 , 4.744
1.353 , 5.127 , 7.927
-0.357 , 5.328 , 9.476
-0.664 , 4.148 , 11.265
-1.301 , 2.537 , 9.116
-1.647 , 1.915 , 9.852
-0.826 , 3.31 , 14.498
-0.113 , 5.266 , 18.42
0.03 , 6.001 , 17.963
-0.027 , 4.124 , 15.891
-0.085 , 0.554 , 12.188
0.623 , -1.57 , 9.33
1.637 , -0.249 , 12.801
1.679 , 2.619 , 17.516
0.959 , 3.403 , 20.115
0.109 , 1.371 , 15.174
-1.415 , -0.442 , 7.895
-3.169 , -0.416 , 4.833
-4.873 , 1.397 , 5.481
-6.038 , 4.061 , 8.726
-5.724 , 6.879 , 12.581
-5.0 , 6.81 , 11.461
-3.336 , 5.576 , 9.53
-0.744 , 5.579 , 7.015
0.776 , 7.093 , 4.056
1.702 , 7.925 , 2.514
1.475 , 6.844 , 0.778
0.951 , 5.281 , -1.82
0.524 , 5.323 , -1.308
-1.667 , 8.086 , 5.334
-3.485 , 11.18 , 14.801
-4.641 , 10.935 , 16.481
-4.952 , 6.884 , 10.094
-5.086 , 2.849 , 2.613
-3.407 , 2.103 , 1.604
-0.935 , 5.009 , 5.394
1.112 , 8.263 , 11.654
2.059 , 8.939 , 15.324
1.914 , 6.767 , 15.736
1.438 , 4.298 , 13.579
-0.486 , 3.026 , 10.384
-2.018 , 2.991 , 8.966
-3.01 , 2.815 , 6.882
-3.288 , 3.302 , 4.597
-2.942 , 6.142 , 5.619
-1.903 , 8.599 , 8.242
-1.189 , 8.642 , 9.334
-0.035 , 6.415 , 5.331
2.182 , 4.055 , 0.916
3.202 , 2.816 , -2.392
3.738 , 3.787 , -0.392
3.674 , 5.932 , 4.669
1.901 , 7.74 , 8.686
-1.301 , 6.803 , 9.918
-3.803 , 5.413 , 11.362
-5.82 , 5.604 , 11.24
-6.367 , 6.919 , 12.897
-6.235 , 7.069 , 11.602
-4.273 , 4.467 , 8.758
-1.556 , 2.288 , 4.74
0.726 , 1.928 , 3.607
2.742 , 3.09 , 7.379
3.02 , 4.046 , 10.549
3.293 , 3.98 , 11.38
2.76 , 2.909 , 9.534
0.477 , 1.6 , 7.175
-0.897 , 0.694 , 9.061
-2.863 , 0.386 , 10.469
-4.083 , 1.259 , 12.561
-5.479 , 2.206 , 17.012
-5.98 , 2.64 , 20.164
-6.115 , 2.707 , 19.633
-5.987 , 2.59 , 18.067
-5.359 , 2.157 , 15.772
-3.503 , 0.847 , 11.441
-0.734 , 1.483 , 6.585
2.085 , 3.373 , 8.685
3.0 , 5.61 , 8.605
3.495 , 6.381 , 8.326
5.171 , 6.669 , 8.404
4.125 , 6.474 , 4.263
3.736 , 4.792 , 1.138
2.595 , 3.696 , -0.595
0.957 , 5.02 , 0.459
0.032 , 6.76 , 3.734
-2.282 , 7.257 , 5.54
-3.308 , 7.757 , 8.476
-3.812 , 9.077 , 11.836
-4.807 , 10.418 , 13.719
-3.928 , 7.844 , 10.671
-1.153 , 3.286 , 3.792
1.696 , 2.151 , -0.955
4.853 , 5.377 , 2.606
6.503 , 9.676 , 8.169
6.155 , 10.187 , 9.897
5.478 , 7.55 , 5.304
3.404 , 4.775 , 0.668
0.664 , 4.533 , -0.696
-1.196 , 6.442 , 3.677
-3.131 , 8.213 , 6.43
