,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.779,1.9438,11.21,0.8377,1.67,9.627,0.0873,0.3656,2.5133,-0.6365,-0.58,-0.8065,32768,-35.18,-12.6,-26.7,103.34,-9.8,-4.97,5,48.707,23.547379,87.292786,140.4,NaN,4.03,10.374194,51.9,15 / 23,16512,2020-02-06 12:09:23:341
0.5157,0.9957,7.3625,0.9312,1.4064,9.6605,-0.3574,0.4235,-1.0818,-0.4022,0.1081,-0.1024,32768,-31.99,-20.9,-25.63,119.53,-8.25,-5.51,5,41.443,23.547379,87.292786,140.4,NaN,4.03,10.374194,51.9,15 / 23,17012,2020-02-06 12:09:23:841
0.6521,1.1704,7.6402,0.9617,1.7381,9.6034,-0.3242,-1.2812,-1.2262,-0.3383,-0.1017,-0.3612,32768,-31.16,-25.72,-25.27,125.2,-11.26,-5.56,5,40.127,23.54738,87.29279,137.1,NaN,4.39,10.374194,52,14 / 24,17512,2020-02-06 12:09:24:341
1.7894,0.5096,5.586,0.8812,1.9185,9.5767,-0.0011,-2.6222,-1.2031,-0.5897,-0.0325,-1.0952,32768,-24.37,-33.28,-25.3,141.39,-11.28,-5.26,5,41.655,23.54738,87.29279,137.1,NaN,4.39,10.374194,52,14 / 24,18012,2020-02-06 12:09:24:841
0.0751,-1.1926,14.684,0.3503,1.5051,9.6841,1.7497,-2.171,-0.903,0.9475,-0.7696,-0.8896,32768,-11.18,-39.82,-24.57,164.19,-8.83,-2.07,5,44.71,23.54738,87.29279,137.1,NaN,4.39,10.374194,52,14 / 24,18511,2020-02-06 12:09:25:340
0.8652,2.1114,10.8652,0.5297,1.5071,9.6757,0.2342,-0.4819,2.8105,-0.2168,-0.3276,-0.8843,28573.277,2.03,-42.67,-24.06,184.86,-11.22,-2.86,5,38.694,23.54738,87.29279,137.1,NaN,4.39,10.374194,52,14 / 24,19012,2020-02-06 12:09:25:841
1.0783,2.2598,12.8333,0.7904,2.1203,9.542,-0.4763,-0.2775,2.5968,-0.1199,0.0272,-0.4891,26557.662,11.18,-40.08,-23.92,201.88,-12.57,-6.65,5,38.203,23.54738,87.29279,137.1,NaN,4.39,10.374194,52,11 / 23,19512,2020-02-06 12:09:26:341
0.1877,1.9605,8.3465,0.8999,2.7226,9.378,-0.2379,-1.1669,-0.3372,-0.3105,0.0922,-0.2366,23093.4,16.38,-42.43,-21.42,207.15,-16.12,-5.48,5,41.527,23.54738,87.29279,137.1,NaN,4.39,10.374194,52,11 / 23,20012,2020-02-06 12:09:26:841
1.5619,1.4458,7.0872,0.9931,2.0582,9.5367,-0.3123,-0.1962,-1.67,-0.3383,0.1433,-0.4007,23135.861,19.3,-37.44,-24.3,216.08,-14.59,-8.22,5,40.231,23.54738,87.292786,142.18,NaN,4.03,10.374194,52,10 / 23,20511,2020-02-06 12:09:27:340
0.3529,0.9669,7.2093,1.1386,2.3582,9.4505,-0.4366,-1.7254,-1.226,-0.0719,-0.2221,0.2598,26315.389,18.31,-38.19,-20.68,212.24,-14.87,-5.97,5,51.256,23.54738,87.292786,142.18,NaN,4.03,10.374194,52,10 / 23,21014,2020-02-06 12:09:27:843
0.7335,0.7658,6.7831,0.9065,2.2759,9.4957,-0.274,-1.5086,-2.946,0.3265,0.5939,-0.1365,23612.916,19.61,-38.58,-23.11,214.49,-12.29,-8.88,5,41.294,23.547373,87.29277,138.29,NaN,3.74,10.374194,52.1,10 / 21,21512,2020-02-06 12:09:28:341
-0.7102,-0.4744,15.9625,0.3553,1.6509,9.6602,0.3988,-1.116,6.2153,0.7153,0.3713,0.0244,27451.824,22.89,-37.58,-20.94,214.89,-9.69,-2.11,5,38.562,23.547373,87.29277,138.29,NaN,3.74,10.374194,52.1,10 / 21,22012,2020-02-06 12:09:28:841
1.0999,1.4601,12.9314,0.7717,1.4843,9.6629,0.2047,0.0025,2.9657,0.1422,-0.0868,-0.1705,26734.996,20.97,-35.2,-25.63,216.64,-8.71,-4.57,5,38.105,23.54736,87.292755,139.18,NaN,4.03,10.374194,52.1,11 / 23,22515,2020-02-06 12:09:29:344
-0.0996,1.9198,11.5356,0.4068,1.6019,9.6664,-0.3913,1.2936,3.1271,0.188,0.1113,0.3397,27214.547,24.55,-34.65,-22.44,219.91,-8.66,-3.76,5,49.439,23.54736,87.292755,139.18,NaN,4.03,10.374194,52.1,11 / 23,23012,2020-02-06 12:09:29:841
1.1789,2.0611,7.5373,1.0817,2.2029,9.4946,-0.0463,0.402,-0.8372,-0.3564,0.0282,-0.0108,21949.47,17.2,-40.17,-21.39,209.61,-14.86,-6.3,5,48.85,23.54735,87.29275,139.01,NaN,3.85,10.374194,52,12 / 24,23511,2020-02-06 12:09:30:340
0.4031,1.6014,8.0377,0.8297,2.284,9.5008,-0.6186,-0.5718,-1.6927,-0.2605,0.1145,-0.2238,22981.006,23.87,-36.59,-20.26,218.86,-13.47,-4.99,5,40.243,23.54735,87.29275,139.01,NaN,3.85,10.374194,52,12 / 24,24013,2020-02-06 12:09:30:842
0.2116,1.8504,6.4288,0.8363,2.2856,9.4999,-0.1344,-0.5405,-2.6394,-0.448,-0.269,0.2449,23270.736,18.22,-37.82,-20.15,211.06,-13.48,-5.03,5,40.737,23.547337,87.29273,137.5,NaN,4.32,13.832258,52.1,12 / 23,24513,2020-02-06 12:09:31:342
0.8149,0.8233,7.3194,1.0105,1.6303,9.6173,-0.203,-0.7756,-2.4179,0.5715,-0.7196,0.246,25436.21,19.05,-34.84,-22.46,214,-9.73,-5.36,5,44.456,23.547337,87.29273,137.5,NaN,4.32,13.832258,52.1,12 / 23,25013,2020-02-06 12:09:31:842
-0.2385,0.785,9.7208,0.8662,1.862,9.5892,0.6328,-0.2232,4.0342,0.3638,0.0048,0.1544,25231.402,21.68,-36.75,-20.86,216.02,-10.95,-5.16,5,40.182,23.547323,87.292725,135.02,NaN,3.82,10.374194,218.8,13 / 24,25516,2020-02-06 12:09:32:345
1.0639,2.1066,10.8341,0.9525,1.3966,9.6598,0.4348,-1.1288,4.8928,-0.2914,0.6781,-0.7575,23328.182,18.53,-38.05,-23.82,213.03,-11.14,-6.27,5,41.526,23.547323,87.292725,135.02,NaN,3.82,10.374194,218.8,13 / 24,26011,2020-02-06 12:09:32:840
0.9251,1.4122,10.9825,0.7021,1.0193,9.7282,0.2884,1.787,2.3,-0.383,0.3137,0.2854,25735.93,21.67,-35.39,-23.7,216.08,-5.97,-4.13,5,40.635,23.547312,87.29272,137.11,NaN,3.71,13.832258,218.9,13 / 24,26511,2020-02-06 12:09:33:340
1.2148,1.5415,7.1351,1.1134,1.2373,9.6644,-0.3357,0.5858,-0.0764,-0.2679,0.1124,-0.0214,24901.71,19.36,-38.59,-22.99,211.88,-9.48,-7.52,5,44.475,23.547312,87.29272,137.11,NaN,3.71,13.832258,218.9,13 / 24,27011,2020-02-06 12:09:33:840
0.3337,1.0555,8.1957,1.1922,1.4897,9.6193,-0.6436,-0.4852,-1.0994,-0.2264,0.2136,-0.1972,24789.314,20.86,-37.96,-23.75,214.72,-8.74,-7.06,5,40.352,23.547302,87.2927,137.44,NaN,3.28,10.374194,219,13 / 23,27511,2020-02-06 12:09:34:340
0.0081,1.1561,5.7632,0.9978,1.8334,9.5819,-1.0287,-0.7599,-3.4731,-0.1369,-0.2988,0.0617,23445.572,18.39,-40.04,-22.45,209.58,-10.77,-5.95,5,52.112,23.547302,87.2927,137.44,NaN,3.28,10.374194,219,13 / 23,28013,2020-02-06 12:09:34:842
-0.0326,-0.9269,13.9106,1.035,1.6865,9.6049,0.1043,-0.0529,-2.9271,-0.041,-0.6194,0.5517,23657.873,18.51,-39.3,-22.85,210.15,-7.59,-4.67,5,39.148,23.547293,87.292694,135.69,NaN,3.56,13.832258,218.9,12 / 22,28511,2020-02-06 12:09:35:340
0.0871,2.8009,12.6633,0.5915,1.801,9.6217,-0.5111,-1.4921,-0.733,0.5907,0.4693,0.051,25563.592,18.7,-38.44,-21.37,210.78,-8.47,-4.8,5,52.937,23.547293,87.292694,135.69,NaN,3.56,13.832258,218.9,12 / 22,29011,2020-02-06 12:09:35:840
3.8963,2.4418,14.0591,1.1441,1.407,9.6375,-0.5959,0.6276,2.9188,-0.4778,-0.6386,-0.5722,24734.367,15.44,-39.53,-22.55,205.71,-8.25,-6.77,5,48.82,23.547283,87.29269,137.14,NaN,4.1,13.832258,218.9,14 / 24,29512,2020-02-06 12:09:36:341
-0.1332,2.0132,9.3641,0.7776,1.666,9.6328,-0.275,0.8678,2.1185,0.3254,-0.3297,0.5549,23945.105,20.88,-37.07,-21.28,213.44,-8.8,-3.22,5,50.871,23.547283,87.29269,137.14,NaN,4.1,13.832258,218.9,14 / 24,30012,2020-02-06 12:09:36:841
0.5396,2.2023,8.5117,0.4764,1.5418,9.673,0.2676,-0.354,-1.3304,-0.3596,0.2701,-0.031,22648.816,19.22,-39.06,-20.72,209.5,-9.05,-2.82,5,52.017,23.547276,87.29268,132.46,NaN,3.31,10.374194,218.9,11 / 19,30512,2020-02-06 12:09:37:341
1.2674,1.4434,7.4128,0.7438,1.4176,9.6751,-0.494,-0.234,-1.152,-0.416,0.3755,-0.2387,24559.53,19.9,-37.27,-22.22,214.23,-10.39,-6.47,5,43.127,23.547276,87.29268,132.46,NaN,3.31,10.374194,218.9,11 / 19,31012,2020-02-06 12:09:37:841
0.5109,0.6868,8.0616,0.6203,1.5546,9.6628,0.0154,-0.7082,-1.4079,-0.0847,-0.1944,0.0745,23825.217,15.68,-37.97,-19.89,206.53,-10,-3,5,44.468,23.547268,87.29267,129.7,NaN,3.64,10.374194,231,15 / 24,31512,2020-02-06 12:09:38:341
-0.8634,-0.1655,12.1677,1.1249,2.5027,9.415,0.1874,-1.144,-1.6487,0.8261,-0.4288,0.231,19736.541,18.21,-38.06,-18.5,211.44,-14.79,-6.81,5,52.515,23.547268,87.29267,129.7,NaN,3.64,10.374194,231,15 / 24,32011,2020-02-06 12:09:38:840
2.534,1.4721,16.1875,1.6084,2.7905,9.2626,0.5795,-1.1084,5.2685,0.2977,0.0346,0.3386,19566.7,17.33,-40.84,-17.22,209.07,-16.53,-9.85,5,53.369,23.547256,87.29266,127.96,NaN,4.14,10.374194,230.6,12 / 21,32512,2020-02-06 12:09:39:341
1.2938,3.5024,10.1254,0.9535,1.5862,9.6304,0.2808,-0.7869,0.5802,-0.9071,0.5151,-0.3879,18809.908,16.61,-38.64,-18.57,210.38,-14.45,-9.09,5,55.504,23.547256,87.29266,127.96,NaN,4.14,10.374194,230.6,12 / 21,33012,2020-02-06 12:09:39:841
0.5995,2.7482,11.0256,0.4746,1.8996,9.6092,1.1624,1.7463,1.9568,0.2146,0.123,0.507,22516.441,20.72,-38.36,-19.74,213.07,-10.32,-3.43,5,52.357,23.547249,87.292656,126.25,NaN,2.92,10.374194,230.5,13 / 22,33512,2020-02-06 12:09:40:341
0.044,1.7714,8.2077,0.6525,1.3987,9.6844,0.001,1.0791,1.2867,-0.4597,-0.0591,0.084,22151.781,19.42,-38.45,-21.05,211.02,-10.81,-3.39,5,53.47,23.547249,87.292656,126.25,NaN,2.92,10.374194,230.5,13 / 22,34012,2020-02-06 12:09:40:841
0.724,2.2718,10.8604,0.8036,1.716,9.6218,-0.411,0.2149,-1.4269,0.1464,0.1614,0.1842,22056.871,19.88,-36.55,-21.92,213.5,-10.08,-4.77,5,47.846,23.547237,87.292656,128.2,NaN,3.28,10.374194,230.4,15 / 22,34512,2020-02-06 12:09:41:341
0.1948,0.7395,8.7392,0.5586,1.7745,9.6286,-0.3386,-0.9151,-1.0411,-0.0464,0.2349,0.0468,22493.963,19.08,-39.96,-20.9,209.45,-10.42,-3.32,5,46.175,23.547237,87.292656,128.2,NaN,3.28,10.374194,230.4,15 / 22,35012,2020-02-06 12:09:41:841
0.7144,1.2734,8.2723,0.781,1.9166,9.5858,-0.0143,-0.6521,-1.2967,-0.0879,-0.1411,-0.2142,27366.906,20.44,-36.26,-19.11,213.83,-11.67,-3.89,5,44.609,23.547228,87.29265,125.41,NaN,3.71,10.374194,230.4,15 / 22,35511,2020-02-06 12:09:42:340
-0.4851,1.0244,8.3968,0.4251,2.104,9.5688,-0.1752,-0.7577,-2.388,0.5566,-0.0698,0.4665,21474.916,20.92,-38.17,-19.08,212.08,-9.59,-1.75,5,44.429,23.547228,87.29265,125.41,NaN,3.71,10.374194,230.4,15 / 22,36012,2020-02-06 12:09:42:841
1.356,1.2734,16.245,0.6628,1.9737,9.5831,0.6818,-0.4537,4.7414,-0.4309,0.383,-0.7671,22234.205,21.38,-37.9,-19.87,213.69,-11.61,-3.96,5,46.585,23.547216,87.29265,125.87,NaN,3.42,10.374194,230.4,15 / 23,36513,2020-02-06 12:09:43:342
1.5236,3.1457,11.0951,0.9045,1.4586,9.6553,0.689,1.551,1.1573,-0.0464,0.139,0.3663,23532.99,20.75,-36.62,-22.88,214.14,-9.45,-3.42,5,50.702,23.547216,87.29265,125.87,NaN,3.42,10.374194,230.4,15 / 23,37012,2020-02-06 12:09:43:841
1.3752,2.3197,8.8685,0.5567,1.2486,9.7109,0.7307,0.9614,-0.6167,-0.3734,0.286,-0.0108,24257.312,18.24,-40.62,-20.88,207.25,-8.27,-4.06,5,51.278,23.547209,87.29264,123.99,NaN,3.24,10.374194,230.3,14 / 22,37512,2020-02-06 12:09:44:341
-0.0087,0.1649,8.4303,0.9258,1.5049,9.6462,-0.2159,0.4947,-2.1826,-0.3968,-0.3062,0.0031,22773.701,22.04,-37.17,-20.3,215.82,-11.25,-4.99,5,48.252,23.547209,87.29264,123.99,NaN,3.24,10.374194,230.3,14 / 22,38011,2020-02-06 12:09:44:840
0.4199,1.0603,8.7894,1.0461,1.66,9.6084,-0.5115,-0.4229,-1.4468,-0.1422,0.0986,0.1096,23230.773,20.11,-38.37,-19.24,212.36,-9.75,-6.21,5,54.259,23.547197,87.29264,121.18,NaN,2.48,10.374194,230.3,16 / 24,38512,2020-02-06 12:09:45:341
1.684,0.8209,8.3896,1.0582,1.8617,9.57,-0.876,-0.7901,-4.3505,-0.1785,-0.5012,0.1437,23737.799,21.92,-36.24,-23.23,217.79,-10.94,-6.31,5,51.942,23.547197,87.29264,121.18,NaN,2.48,10.374194,230.3,16 / 24,39013,2020-02-06 12:09:45:842
-0.5426,-0.5462,7.8629,0.5915,1.7437,9.6322,1.1777,-1.4065,6.4031,1.4344,0.3936,0.475,23415.6,21.36,-36.62,-23.28,213.47,-6.99,-3.99,5,53.837,23.547188,87.29264,121.99,NaN,3.31,10.374194,230.2,12 / 19,39513,2020-02-06 12:09:46:342
2.534,2.607,10.6258,0.4419,0.8333,9.7612,-0.5316,-1.6316,-2.7397,0.858,0.0421,0.1544,29522.387,21.01,-35.68,-23.84,214.87,-6.25,-5.72,5,52.355,23.547188,87.29264,121.99,NaN,3.31,10.374194,230.2,12 / 19,40012,2020-02-06 12:09:46:841
1.7056,2.3723,11.1142,0.6687,0.9413,9.7384,0.7575,1.2055,3.0045,-0.1529,0.0698,0.1171,26792.441,23.57,-36.14,-21.69,216.91,-5.51,-3.93,5,51.998,23.547178,87.29263,121.52,NaN,3.6,10.374194,230.2,14 / 21,40512,2020-02-06 12:09:47:341
0.7862,1.9653,10.4869,0.7778,1.0138,9.723,0.0064,0.7775,-1.0975,-0.007,0.0336,-0.1865,26317.885,21.25,-38.1,-22.11,212.43,-5.93,-4.57,5,49.254,23.547178,87.29263,121.52,NaN,3.6,10.374194,230.2,14 / 21,41011,2020-02-06 12:09:47:840
0.2954,1.6924,8.7176,0.5406,1.0511,9.7352,-0.1393,0.6308,1.1668,-0.3894,0.2253,0.099,24147.416,21.03,-36.31,-20.41,215.37,-10.14,-5.87,5,47.574,23.547169,87.29263,120.81,NaN,3.17,10.374194,230.2,16 / 23,41512,2020-02-06 12:09:48:341
