bump:10.6,pothole:4.0,basespeed:5.0,lowerspeed:5.0,scaling:5.0
x,y,z,latitude,longitude,bearing,accuracy,light,timestamp,zero
0.20516665,0.13884884,10.019796,23.55136424,87.29668439,0.0,7.504,6533.889,75503131,0
0.3845998,0.35876694,9.912457,23.55136424,87.29668439,0.0,7.504,6533.889,75503153,0
0.19114853,0.0043671513,10.052333,23.55136424,87.29668439,0.0,7.504,6533.889,75503243,0
0.1236799,0.09979683,9.826628,23.55136424,87.29668439,0.0,7.504,6533.889,75503264,0
0.20503998,-0.16221017,10.098695,23.55136424,87.29668439,0.0,7.504,6548.875,75503332,0
0.23314373,0.029994695,10.032786,23.55136424,87.29668439,0.0,7.504,6548.875,75503353,0
0.20190158,0.1390339,9.918585,23.55136424,87.29668439,0.0,7.504,6548.875,75503369,0
0.10200707,-0.09970856,10.058359,23.55136424,87.29668439,0.0,7.504,6573.8516,75503386,0
0.34492397,0.07616329,10.163419,23.55136424,87.29668439,0.0,7.504,6573.8516,75503421,0
0.25882244,0.26378465,9.890405,23.55136424,87.29668439,0.0,7.504,6573.8516,75503434,0
0.23887849,0.084750965,9.940958,23.55136424,87.29668439,0.0,7.504,6573.8516,75503447,0
0.36061826,-0.02391194,10.219592,23.55136424,87.29668439,0.0,7.504,6573.8516,75503511,0
0.31983978,0.24485031,9.989048,23.55136424,87.29668439,0.0,7.504,6573.8516,75503531,0
0.49513045,0.3215067,9.870925,23.55136424,87.29668439,0.0,7.504,6573.8516,75503548,0
0.33121797,0.039711516,10.037218,23.55136424,87.29668439,0.0,7.504,6601.326,75503601,0
0.37041888,0.18969265,10.024225,23.55136424,87.29668439,0.0,7.504,6601.326,75503617,0
0.17649353,0.21050058,9.826024,23.55136424,87.29668439,0.0,7.504,6601.326,75503629,0
0.37213847,-0.06239726,10.188619,23.55136424,87.29668439,0.0,7.504,6608.819,75503652,0
0.49260154,-0.118090324,10.333957,23.55136424,87.29668439,0.0,7.504,6608.819,75503691,0
0.25867018,0.0999469,9.931277,23.55136424,87.29668439,0.0,7.504,6608.819,75503702,0
0.32807067,0.21048957,9.93412,23.55136424,87.29668439,0.0,7.504,6608.819,75503714,0
0.30161223,0.15026519,9.935248,23.55136424,87.29668439,0.0,7.504,6608.819,75503727,0
0.37105152,-0.1533269,10.282893,23.55136424,87.29668439,0.0,7.504,6608.819,75503741,0
0.19429412,-0.16682331,10.193893,23.55136424,87.29668439,0.0,7.504,6608.819,75503780,0
0.18862505,-0.40443772,10.553712,23.55136424,87.29668439,0.0,7.504,6613.8145,75503869,0
0.19238615,-0.24190429,10.301314,23.55136424,87.29668439,0.0,7.504,6613.8145,75503887,0
-0.0014162103,0.15566507,9.678607,23.55136424,87.29668439,0.0,7.504,6613.8145,75503900,0
0.23681936,-0.055332836,10.050799,23.55136424,87.29668439,0.0,7.504,6621.307,75503920,0
0.41031402,-0.3161757,10.345538,23.55136424,87.29668439,0.0,7.504,6621.307,75503953,0
0.36767492,0.23611712,9.914424,23.55136424,87.29668439,0.0,7.504,6621.307,75503964,0
0.3960125,-0.0920515,10.267308,23.55136424,87.29668439,0.0,7.504,6621.307,75504043,0
0.36538455,-0.15075263,10.181706,23.55136424,87.29668439,0.0,7.504,6621.307,75504061,0
0.20056617,-0.0658265,10.093462,23.55136424,87.29668439,0.0,7.504,6621.307,75504072,0
0.18479851,-0.24317054,10.154013,23.55136424,87.29668439,0.0,7.504,6641.2886,75504133,0
0.37409946,-0.22492278,10.080594,23.55136424,87.29668439,0.0,7.504,6641.2886,75504148,0
0.07172544,-0.17279184,10.005402,23.55136424,87.29668439,0.0,7.504,6641.2886,75504162,0
0.2766862,-0.023010982,10.103767,23.55136424,87.29668439,0.0,7.504,6658.7725,75504186,0
-0.012277731,0.010031323,9.929396,23.55136424,87.29668439,0.0,7.504,6658.7725,75504222,0
0.22933002,0.013908802,10.055418,23.55136424,87.29668439,0.0,7.504,6658.7725,75504234,0
0.43825346,0.11635692,10.013462,23.55136424,87.29668439,0.0,7.504,6658.7725,75504312,0
0.45827037,0.11503394,10.0001745,23.55136424,87.29668439,0.0,7.504,6658.7725,75504336,0
0.3152978,0.093468934,10.023341,23.55136424,87.29668439,0.0,7.504,6658.7725,75504352,0
0.24949762,-0.1549545,10.231892,23.55130854,87.29669898,166.4241180419922,5.36,6686.2466,75504401,0
1.4651691,0.3424861,10.202433,23.55130854,87.29669898,166.4241180419922,5.36,6686.2466,75504416,0
-1.1386076,-0.058140635,9.642392,23.55130854,87.29669898,166.4241180419922,5.36,6686.2466,75504429,0
0.76906365,0.1156204,9.978744,23.55130854,87.29669898,166.4241180419922,5.36,6706.228,75504453,0
0.86676186,-0.16816632,10.680778,23.55130854,87.29669898,166.4241180419922,5.36,6706.228,75504491,1
0.034936197,0.1446569,9.634356,23.55130854,87.29669898,166.4241180419922,5.36,6706.228,75504506,0
0.5487879,0.28559566,9.741751,23.55130854,87.29669898,166.4241180419922,5.36,6706.228,75504520,0
0.68777436,-0.14862041,10.435312,23.55130854,87.29669898,166.4241180419922,5.36,6706.228,75504580,0
0.56318694,0.13156807,10.010348,23.55130854,87.29669898,166.4241180419922,5.36,6706.228,75504599,0
0.52499586,-0.00886607,10.122721,23.55130854,87.29669898,166.4241180419922,5.36,6716.2183,75504670,0
0.26098335,0.1511041,9.8558035,23.55130854,87.29669898,166.4241180419922,5.36,6716.2183,75504684,0
0.5302864,0.48282605,9.5386,23.55130854,87.29669898,166.4241180419922,5.36,6716.2183,75504699,0
0.5262749,-0.23751119,10.524532,23.55130854,87.29669898,166.4241180419922,5.36,6723.7114,75504719,0
0.38767627,-0.22299701,10.055124,23.55130854,87.29669898,166.4241180419922,5.36,6723.7114,75504754,0
0.14875518,-0.19935617,10.078011,23.55130854,87.29669898,166.4241180419922,5.36,6723.7114,75504768,0
0.6309857,0.16985227,9.885101,23.55130854,87.29669898,166.4241180419922,5.36,6723.7114,75504781,0
0.56404716,-0.09274118,10.188747,23.55130854,87.29669898,166.4241180419922,5.36,6723.7114,75504844,0
0.29121447,-0.02959218,10.063308,23.55130854,87.29669898,166.4241180419922,5.36,6723.7114,75504860,0
0.54425347,0.02491809,10.121592,23.55130854,87.29669898,166.4241180419922,5.36,6731.2046,75504933,0
0.6028777,0.03315172,10.373614,23.55130854,87.29669898,166.4241180419922,5.36,6731.2046,75504948,0
0.52246386,0.4592123,9.663857,23.55130854,87.29669898,166.4241180419922,5.36,6731.2046,75504961,0
0.7669197,-0.27873605,10.51248,23.55130854,87.29669898,166.4241180419922,5.36,6741.1953,75504986,0
0.2075291,0.03377179,9.290632,23.55130854,87.29669898,166.4241180419922,5.36,6741.1953,75505022,0
0.812675,-0.7184687,10.586463,23.55130854,87.29669898,166.4241180419922,5.36,6741.1953,75505111,0
0.1349874,-0.35391545,9.991234,23.55130854,87.29669898,166.4241180419922,5.36,6741.1953,75505129,0
0.3766804,0.8070498,9.002019,23.55130854,87.29669898,166.4241180419922,5.36,6741.1953,75505146,0
0.9261023,0.6112196,10.498794,23.55130854,87.29669898,166.4241180419922,5.36,6741.1953,75505159,0
0.6306028,0.31700668,10.006536,23.55130854,87.29669898,166.4241180419922,5.36,6738.6973,75505200,0
0.78395575,-0.48249438,10.739097,23.55130854,87.29669898,166.4241180419922,5.36,6738.6973,75505214,0
0.3921092,-0.7039546,10.099446,23.55130854,87.29669898,166.4241180419922,5.36,6738.6973,75505226,0
0.20975617,0.5212592,9.485335,23.55130854,87.29669898,166.4241180419922,5.36,6733.702,75505254,0
0.5441879,0.32239494,10.583613,23.55130854,87.29669898,166.4241180419922,5.36,6733.702,75505289,0
-0.8226241,-0.8241025,12.879469,23.55128318,87.29669438,-170.5067901611328,5.36,6733.702,75505379,0
0.7037908,2.6407974,6.1072173,23.55128318,87.29669438,-170.5067901611328,5.36,6733.702,75505390,0
0.94857746,-0.17675436,12.443524,23.55128318,87.29669438,-170.5067901611328,5.36,6733.702,75505401,0
-3.1859508,-0.54765546,6.394973,23.55128318,87.29669438,-170.5067901611328,5.36,6731.2046,75505468,0
2.523379,0.92973924,12.118048,23.55128318,87.29669438,-170.5067901611328,5.36,6731.2046,75505484,0
-0.3332544,2.0066237,7.655535,23.55128318,87.29669438,-170.5067901611328,5.36,6731.2046,75505497,0
2.5482748,-0.0065327254,10.643724,23.55128318,87.29669438,-170.5067901611328,5.36,6721.214,75505520,0
-2.10067,-1.0193497,9.75944,23.55128318,87.29669438,-170.5067901611328,5.36,6721.214,75505554,0
2.0380912,-0.8876639,13.204988,23.55128318,87.29669438,-170.5067901611328,5.36,6721.214,75505644,0
-0.8551579,-0.07424878,9.059985,23.55128318,87.29669438,-170.5067901611328,5.36,6721.214,75505659,0
1.0502024,0.29539716,8.818876,23.55128318,87.29669438,-170.5067901611328,5.36,6711.223,75505733,0
-0.57143545,-1.2322198,11.123738,23.55128318,87.29669438,-170.5067901611328,5.36,6711.223,75505750,0
0.0037782283,-0.6139839,9.403502,23.55128318,87.29669438,-170.5067901611328,5.36,6711.223,75505764,0
3.539713,-1.0747322,10.90137,23.55128318,87.29669438,-170.5067901611328,5.36,6701.2324,75505786,0
0.10552325,-0.79143935,13.343919,23.55128318,87.29669438,-170.5067901611328,5.36,6701.2324,75505822,0
2.5878968,0.62106186,11.353756,23.55128318,87.29669438,-170.5067901611328,5.36,6701.2324,75505833,0
2.044451,0.2987191,10.836727,23.55128318,87.29669438,-170.5067901611328,5.36,6701.2324,75505912,0
0.8850499,-0.74007946,10.656738,23.55128318,87.29669438,-170.5067901611328,5.36,6701.2324,75505927,0
-0.07904037,-0.32689014,9.116355,23.55128318,87.29669438,-170.5067901611328,5.36,6701.2324,75505939,0
-1.0985378,-0.6572481,10.844418,23.55128318,87.29669438,-170.5067901611328,5.36,6688.744,75506001,0
-0.1435092,-0.12052765,8.227903,23.55128318,87.29669438,-170.5067901611328,5.36,6688.744,75506012,0
0.7862045,-0.8682854,10.43429,23.55128318,87.29669438,-170.5067901611328,5.36,6666.265,75506053,0
-0.6809116,-0.1952003,10.264631,23.55128318,87.29669438,-170.5067901611328,5.36,6666.265,75506091,0
0.72700757,4.6488976,0.08898087,23.55128318,87.29669438,-170.5067901611328,5.36,6666.265,75506180,0
-0.8056144,-2.8652146,22.402327,23.55128318,87.29669438,-170.5067901611328,5.36,6666.265,75506193,0
2.1279223,6.4208083,-4.058992,23.55128318,87.29669438,-170.5067901611328,5.36,6666.265,75506207,0
3.1379144,6.69668,-6.7489667,23.55128318,87.29669438,-170.5067901611328,5.36,6618.8096,75506270,0
-2.4975786,-5.261449,27.715368,23.55128318,87.29669438,-170.5067901611328,5.36,6618.8096,75506284,0
3.3684208,7.2821717,-8.404133,23.55128318,87.29669438,-170.5067901611328,5.36,6618.8096,75506295,0
-1.9273179,-5.5044713,27.72591,23.55128318,87.29669438,-170.5067901611328,5.36,6618.8096,75506307,0
1.8481045,6.672505,-6.7615433,23.55128318,87.29669438,-170.5067901611328,5.36,6566.359,75506319,0
-1.2808188,-4.303004,24.633852,23.55126798,87.29669728,170.02439880371094,4.288,6566.359,75506353,0
1.2515577,1.74717,9.39751,23.55126798,87.29669728,170.02439880371094,4.288,6566.359,75506443,0
-1.5678575,-0.76656586,14.4415,23.55126798,87.29669728,170.02439880371094,4.288,6566.359,75506459,0
1.681297,3.868638,2.708244,23.55126798,87.29669728,170.02439880371094,4.288,6566.359,75506471,0
0.08120317,-0.5720865,17.267136,23.55126798,87.29669728,170.02439880371094,4.288,6493.9263,75506482,0
-0.562794,3.2161746,3.8406706,23.55126798,87.29669728,170.02439880371094,4.288,6493.9263,75506533,0
2.1262863,0.59684575,13.329174,23.55126798,87.29669728,170.02439880371094,4.288,6493.9263,75506550,1
-2.0667832,0.34336704,10.330701,23.55126798,87.29669728,170.02439880371094,4.288,6493.9263,75506567,0
-1.2897669,-0.005620128,14.098645,23.55126798,87.29669728,170.02439880371094,4.288,6428.9873,75506587,0
0.39289665,3.094116,3.4031115,23.55126798,87.29669728,170.02439880371094,4.288,6428.9873,75506622,0
1.3764858,-0.3172237,16.423876,23.55126798,87.29669728,170.02439880371094,4.288,6428.9873,75506633,0
-2.3568099,1.7840259,5.256637,23.55126798,87.29669728,170.02439880371094,4.288,6428.9873,75506645,0
-1.9964389,1.1105177,9.857459,23.55126798,87.29669728,170.02439880371094,4.288,6428.9873,75506711,0
0.2883635,3.1808336,5.000078,23.55126798,87.29669728,170.02439880371094,4.288,6428.9873,75506725,0
0.6167538,-0.56613517,17.219252,23.55126798,87.29669728,170.02439880371094,4.288,6428.9873,75506736,0
-2.038553,2.203314,4.270622,23.55126798,87.29669728,170.02439880371094,4.288,6428.9873,75506747,0
-2.7496521,1.1559087,8.43552,23.55126798,87.29669728,170.02439880371094,4.288,6356.5547,75506801,0
1.9022278,3.0282557,8.235803,23.55126798,87.29669728,170.02439880371094,4.288,6356.5547,75506813,0
-1.5478678,0.6156038,13.007296,23.55126798,87.29669728,170.02439880371094,4.288,6356.5547,75506825,0
0.4470258,2.2881744,4.8409834,23.55126798,87.29669728,170.02439880371094,4.288,6334.0757,75506853,0
0.8830951,-1.0498871,17.678997,23.55126798,87.29669728,170.02439880371094,4.288,6334.0757,75506890,0
-0.06936972,-0.6692578,13.762907,23.55126798,87.29669728,170.02439880371094,4.288,6334.0757,75506980,0
-2.2406821,0.9905641,7.3150396,23.55126798,87.29669728,170.02439880371094,4.288,6334.0757,75506993,0
0.21741252,1.1478537,11.552294,23.55126798,87.29669728,170.02439880371094,4.288,6334.0757,75507005,0
1.0179689,1.1265485,10.679495,23.55126798,87.29669728,170.02439880371094,4.288,6316.5923,75507069,0
-0.15908399,1.0264075,12.433868,23.55126798,87.29669728,170.02439880371094,4.288,6316.5923,75507083,0
-3.444716,1.1614141,7.0046563,23.55126798,87.29669728,170.02439880371094,4.288,6316.5923,75507096,0
-2.7633607,-0.29563326,11.113382,23.55126798,87.29669728,170.02439880371094,4.288,6404.0103,75507119,0
1.439757,3.5213752,7.766887,23.55126798,87.29669728,170.02439880371094,4.288,6404.0103,75507150,0
-1.625473,0.7545023,12.252567,23.55126798,87.29669728,170.02439880371094,4.288,6404.0103,75507163,0
-2.3623824,-1.0370903,10.838608,23.55126798,87.29669728,170.02439880371094,4.288,6404.0103,75507241,0
0.50206715,1.0602093,9.9135895,23.55126798,87.29669728,170.02439880371094,4.288,6404.0103,75507256,0
-0.51707417,1.6858844,10.944615,23.55126798,87.29669728,170.02439880371094,4.288,6404.0103,75507269,0
1.1842303,0.07655656,14.278424,23.55126798,87.29669728,170.02439880371094,4.288,6513.9077,75507319,0
-1.8686998,1.8540075,9.80942,23.55125235,87.29670205,164.28627014160156,4.288,6671.2607,75507388,0
0.8900188,4.1612043,6.928077,23.55125235,87.29670205,164.28627014160156,4.288,6671.2607,75507403,0
0.7288339,1.7451394,12.082707,23.55125235,87.29670205,164.28627014160156,4.288,6671.2607,75507416,0
-0.191394,1.3140804,13.027857,23.55125235,87.29670205,164.28627014160156,4.288,6671.2607,75507480,0
2.3248372,5.321775,4.772203,23.55125235,87.29670205,164.28627014160156,4.288,6671.2607,75507497,0
1.8461745,3.0419874,4.3703866,23.55125235,87.29670205,164.28627014160156,4.288,6706.228,75507521,0
1.482755,-0.06856303,16.181784,23.55125235,87.29670205,164.28627014160156,4.288,6706.228,75507554,0
2.7796142,3.5469685,4.9420204,23.55125235,87.29670205,164.28627014160156,4.288,6706.228,75507643,0
0.37144187,3.1479068,6.0130806,23.55125235,87.29670205,164.28627014160156,4.288,6706.228,75507733,0
2.2912238,1.8635256,10.726553,23.55125235,87.29670205,164.28627014160156,4.288,6706.228,75507747,0
0.081675544,1.389357,9.654147,23.55125235,87.29670205,164.28627014160156,4.288,6706.228,75507761,0
2.6758428,1.8777487,10.982527,23.55125235,87.29670205,164.28627014160156,4.288,6683.749,75507787,0
-0.57766885,1.963177,10.071244,23.55125235,87.29670205,164.28627014160156,4.288,6683.749,75507823,0
1.3308058,3.4193683,5.9389963,23.55125235,87.29670205,164.28627014160156,4.288,6683.749,75507835,0
1.2370166,0.0077656456,15.123334,23.55125235,87.29670205,164.28627014160156,4.288,6683.749,75507846,0
-0.020244956,1.690817,11.170844,23.55125235,87.29670205,164.28627014160156,4.288,6683.749,75507913,0
1.7206185,4.4581203,2.4629562,23.55125235,87.29670205,164.28627014160156,4.288,6683.749,75507926,0
1.2182444,-0.98592424,17.613232,23.55125235,87.29670205,164.28627014160156,4.288,6683.749,75507939,0
3.7640626,0.021007536,16.412617,23.55125235,87.29670205,164.28627014160156,4.288,6663.7676,75508002,0
-0.8310843,0.920871,9.634886,23.55125235,87.29670205,164.28627014160156,4.288,6663.7676,75508016,0
-0.30684745,4.016407,4.9280796,23.55125235,87.29670205,164.28627014160156,4.288,6663.7676,75508027,0
-0.30684745,4.016407,4.9280796,23.55125235,87.29670205,164.28627014160156,4.288,6633.7954,75508054,0
1.9670632,1.7764723,12.191203,23.55125235,87.29670205,164.28627014160156,4.288,6633.7954,75508091,0
-1.2004399,2.964522,5.36986,23.55125235,87.29670205,164.28627014160156,4.288,6633.7954,75508181,0
1.9330975,2.1859133,10.891437,23.55125235,87.29670205,164.28627014160156,4.288,6633.7954,75508194,0
-0.6743703,0.9578817,9.007582,23.55125235,87.29670205,164.28627014160156,4.288,6633.7954,75508208,0
-1.9122745,0.17126858,9.969318,23.55125235,87.29670205,164.28627014160156,4.288,6636.2935,75508270,0
0.79051423,1.2937223,10.480341,23.55125235,87.29670205,164.28627014160156,4.288,6636.2935,75508282,0
0.0069772503,0.22044611,10.696514,23.55125235,87.29670205,164.28627014160156,4.288,6746.1904,75508321,0
-0.39869794,1.4207121,10.278294,23.55123777,87.2967135,144.09603881835938,3.216,6746.1904,75508347,0
-0.0032978528,-1.0270317,11.898292,23.55123777,87.2967135,144.09603881835938,3.216,6746.1904,75508417,0
-0.19528234,0.14198942,11.592144,23.55123777,87.2967135,144.09603881835938,3.216,6746.1904,75508429,0
-0.68951464,3.656984,3.910836,23.55123777,87.2967135,144.09603881835938,3.216,6746.1904,75508440,0
0.23486136,1.1254654,10.120587,23.55123777,87.2967135,144.09603881835938,3.216,6881.0645,75508454,0
0.9626171,-0.674503,12.7181225,23.55123777,87.2967135,144.09603881835938,3.216,6881.0645,75508496,0
-1.4025133,4.7135344,4.8795924,23.55123777,87.2967135,144.09603881835938,3.216,6881.0645,75508575,0
0.49815884,0.77075595,9.8993025,23.55123777,87.2967135,144.09603881835938,3.216,6881.0645,75508588,0
1.082157,-2.2948089,14.068984,23.55123777,87.2967135,144.09603881835938,3.216,6881.0645,75508600,1
0.11809642,3.457626,7.1120114,23.55123777,87.2967135,144.09603881835938,3.216,7048.4077,75508654,0
0.4512948,2.588506,7.691952,23.55123777,87.2967135,144.09603881835938,3.216,7048.4077,75508667,0
0.9771243,-0.41063112,11.17978,23.55123777,87.2967135,144.09603881835938,3.216,7070.8867,75508721,0
0.6395898,1.3873156,8.863818,23.55123777,87.2967135,144.09603881835938,3.216,7070.8867,75508736,0
1.6912165,1.710251,9.732541,23.55123777,87.2967135,144.09603881835938,3.216,7070.8867,75508751,0
1.7269764,-0.48245728,12.96277,23.55123777,87.2967135,144.09603881835938,3.216,7070.8867,75508813,0
1.8413863,0.89250803,7.827355,23.55123777,87.2967135,144.09603881835938,3.216,6960.9897,75508854,0
1.3982677,-1.5460982,12.156955,23.55123777,87.2967135,144.09603881835938,3.216,6960.9897,75508892,0
2.0120313,1.6948872,10.126669,23.55123777,87.2967135,144.09603881835938,3.216,6960.9897,75508906,0
1.502055,0.8217351,10.610365,23.55123777,87.2967135,144.09603881835938,3.216,6960.9897,75508971,0
2.2020786,2.9841707,9.119602,23.55123777,87.2967135,144.09603881835938,3.216,6960.9897,75508984,0
2.5861754,2.5690248,8.846098,23.55123777,87.2967135,144.09603881835938,3.216,6960.9897,75508996,0
3.2619166,1.255674,12.007715,23.55123777,87.2967135,144.09603881835938,3.216,6960.9897,75509008,0
1.4362533,0.8909011,11.203042,23.55123777,87.2967135,144.09603881835938,3.216,6818.6226,75509050,0
3.6069682,0.319208,11.015189,23.55123777,87.2967135,144.09603881835938,3.216,6818.6226,75509064,0
2.6325197,3.4313724,7.988704,23.55123777,87.2967135,144.09603881835938,3.216,6556.368,75509121,0
3.3745527,0.7425106,11.318005,23.55123777,87.2967135,144.09603881835938,3.216,6556.368,75509208,0
3.2431974,2.1586185,7.9670243,23.55123777,87.2967135,144.09603881835938,3.216,6556.368,75509225,0
3.1421604,0.4953434,9.661751,23.55123777,87.2967135,144.09603881835938,3.216,6556.368,75509241,0
2.9151976,0.69022995,14.332992,23.55123777,87.2967135,144.09603881835938,3.216,6556.368,75509256,0
0.8762955,0.7770587,9.836784,23.55123777,87.2967135,144.09603881835938,3.216,6376.536,75509287,0
2.7831306,-0.60929793,12.990545,23.55123777,87.2967135,144.09603881835938,3.216,6376.536,75509300,0
2.3826504,1.0550542,11.413704,23.55121538,87.29673597,137.225341796875,3.216,6376.536,75509366,0
3.3218887,0.9753218,9.511004,23.55121538,87.29673597,137.225341796875,3.216,6194.2065,75509387,0
2.047156,0.3343258,10.678352,23.55121538,87.29673597,137.225341796875,3.216,6194.2065,75509444,0
2.1385562,-0.6054201,11.5194235,23.55121538,87.29673597,137.225341796875,3.216,5919.464,75509520,0
2.9604352,3.509951,6.771407,23.55121538,87.29673597,137.225341796875,3.216,5919.464,75509603,0
1.1011931,2.9827082,7.003819,23.55121538,87.29673597,137.225341796875,3.216,5707.162,75509654,0
2.0579085,1.1668754,10.160511,23.55121538,87.29673597,137.225341796875,3.216,5707.162,75509682,0
1.0018126,2.9444616,7.7500744,23.55121538,87.29673597,137.225341796875,3.216,5707.162,75509752,0
2.120483,3.7061367,6.8921156,23.55121538,87.29673597,137.225341796875,3.216,5707.162,75509765,0
2.2280726,1.8509636,9.778811,23.55121538,87.29673597,137.225341796875,3.216,5265.0757,75509787,0
0.63840395,-1.3318415,11.379595,23.55121538,87.29673597,137.225341796875,3.216,5265.0757,75509840,0
1.4959906,-1.318155,13.050521,23.55121538,87.29673597,137.225341796875,3.216,5265.0757,75509851,0
1.56076,-0.50189257,12.397749,23.55121538,87.29673597,137.225341796875,3.216,5265.0757,75509920,0
-1.0885881,-2.212294,11.952708,23.55121538,87.29673597,137.225341796875,3.216,5265.0757,75509932,0
0.5604586,1.2489203,8.978598,23.55121538,87.29673597,137.225341796875,3.216,5265.0757,75509944,0
-1.2636199,0.20949554,9.454594,23.55121538,87.29673597,137.225341796875,3.216,4805.5054,75509998,0
2.264692,2.0202918,6.8109584,23.55121538,87.29673597,137.225341796875,3.216,3956.2998,75510055,0
-0.07722717,-1.4281869,13.5046215,23.55121538,87.29673597,137.225341796875,3.216,3956.2998,75510078,0
-0.21103807,0.21117541,8.349075,23.55121538,87.29673597,137.225341796875,3.216,3956.2998,75510091,0
1.0406607,0.46178266,13.696441,23.55121538,87.29673597,137.225341796875,3.216,3956.2998,75510103,0
0.0341524,2.488411,7.9183226,23.55121538,87.29673597,137.225341796875,3.216,3956.2998,75510152,0
