,ori,,
1582892300063,36.999268,-5.0686865,3.157323
1582892300081,40.035522,-3.0018425,2.434048
1582892300101,40.65503,-2.483566,2.4809318
1582892300122,38.692535,-4.10875,2.8469083
1582892300146,37.549255,-5.01491,2.994303
1582892300168,38.953735,-3.8052306,2.6828613
1582892300187,39.58899,-3.4868555,2.6099048
1582892300206,37.795227,-4.991733,3.0122385
1582892300224,38.23587,-4.728672,2.7225726
1582892300249,39.078613,-3.9715893,2.583113
1582892300264,39.28888,-4.1635213,2.4404163
1582892300291,38.00357,-5.422005,2.6044636
1582892300304,38.775513,-4.6619763,2.2994435
1582892300325,39.269836,-4.239758,2.257433
1582892300344,38.94696,-4.8244367,2.2628267
1582892300367,38.452972,-5.288244,2.296244
1582892300386,39.058807,-4.568483,2.1294277
1582892300406,39.42993,-4.3521457,2.0866165
1582892300427,38.71701,-5.1322856,2.2652285
1582892300450,38.81253,-5.015794,2.134973
1582892300465,39.125153,-4.607105,2.1018274
1582892300493,39.48993,-4.513482,1.9478037
1582892300507,39.331543,-4.7655973,1.977356
1582892300525,39.209473,-4.8672915,1.9475046
1582892300552,39.52832,-4.7008166,1.7797734
1582892300567,39.690674,-4.7182055,1.6444774
1582892300587,39.590393,-4.8645134,1.6990187
1582892300607,39.63977,-4.843873,1.636798
1582892300627,39.853394,-4.764636,1.5058169
1582892300648,39.874573,-4.913758,1.4213896
1582892300670,39.900635,-4.8731904,1.4041337
1582892300687,39.962463,-4.838489,1.3755419
1582892300708,39.922363,-4.9377875,1.3368622
1582892300729,39.86148,-5.004541,1.3436055
1582892300747,39.922607,-4.868308,1.2992088
1582892300769,40.135864,-4.7675962,1.1958214
1582892300787,39.976624,-5.2374578,1.0764652
1582892300812,39.773224,-5.2269554,1.2009695
1582892300829,39.801666,-5.0838623,1.2055095
1582892300852,39.95529,-4.946712,1.116225
1582892300888,39.769653,-5.2920713,1.1119177
1582892300890,39.676544,-5.3102565,1.1102194
1582892300909,39.902832,-5.0474133,0.9984536
1582892300930,39.889893,-5.1657205,1.0078341
1582892300950,39.908203,-5.3588963,0.8906074
1582892300970,39.883972,-5.37366,0.81958836
1582892300994,40.083008,-5.2389584,0.6909315
1582892301011,39.944885,-5.4787526,0.6868371
1582892301033,39.99893,-5.5202646,0.591092
1582892301055,40.154205,-5.317073,0.5449714
1582892301096,40.29895,-5.3002253,0.4861326
1582892301096,40.17569,-5.607554,0.47356352
1582892301112,40.181274,-5.5393167,0.3959963
1582892301132,40.43051,-5.272334,0.3127679
1582892301152,40.461273,-5.44802,0.30350235
1582892301172,40.341827,-5.6675873,0.2705156
1582892301194,40.446808,-5.4517717,0.20700116
1582892301212,40.64099,-5.284638,0.11891794
1582892301233,40.569733,-5.5815825,0.096975714
1582892301257,40.546967,-5.671685,0.03268032
1582892301299,40.70526,-5.4107785,-0.059448592
1582892301300,40.931152,-5.3428054,-0.1995031
1582892301314,40.86322,-5.7218995,-0.23833628
1582892301339,40.931732,-5.61868,-0.35714707
1582892301354,41.177002,-5.3460393,-0.46097672
1582892301375,41.141846,-5.68885,-0.54095477
1582892301394,41.093414,-5.793195,-0.5907939
1582892301415,41.34143,-5.4582243,-0.74482816
1582892301434,41.461426,-5.5308914,-0.85582477
1582892301458,41.331177,-5.8476133,-0.8346748
1582892301502,41.42917,-5.6892643,-0.9812086
1582892301503,41.609863,-5.540447,-1.0853685
1582892301516,41.591797,-5.69402,-1.0944897
1582892301536,41.60135,-5.824287,-1.2219311
1582892301557,41.645233,-5.7176847,-1.2325804
1582892301578,41.836823,-5.6965437,-1.3976697
1582892301598,41.838623,-5.900492,-1.4002979
