,ori,,
1582893695649,54.467102,-53.026623,-1.0977176
1582893695663,56.315826,-50.864403,-1.1445136
1582893695683,58.311127,-48.94755,-1.0376889
1582893695702,60.345276,-47.35314,-1.9975964
1582893695721,63.735565,-44.896523,-3.2211626
1582893695743,65.55426,-43.26623,-3.1679137
1582893695759,64.639404,-44.198586,-3.1117194
1582893695777,67.4736,-42.17541,-4.1578994
1582893695798,67.08133,-42.18464,-3.4629169
1582893695820,68.852844,-41.077644,-4.5947814
1582893695872,69.80914,-40.418236,-4.8853054
1582893695872,68.22806,-41.620457,-4.0219
1582893695873,70.321045,-40.113926,-5.116949
1582893695892,70.66034,-39.473137,-3.977731
1582893695911,71.58743,-38.76643,-4.2564235
1582893695932,71.75464,-38.89597,-4.6228776
1582893695951,71.42496,-39.15129,-4.0773168
1582893695969,72.16971,-38.588852,-4.5798764
1582893695989,73.48569,-37.59472,-4.507171
1582893696011,73.89383,-37.411438,-4.4894934
1582893696033,73.276306,-38.25957,-4.808037
1582893696049,74.51181,-37.3578,-5.153583
1582893696064,74.57373,-37.21111,-4.654326
1582893696084,75.45209,-36.763344,-5.332417
1582893696104,75.72302,-36.757973,-5.612356
1582893696123,75.78104,-36.727394,-5.38588
1582893696142,76.08038,-36.512928,-5.889166
1582893696161,76.46527,-36.110893,-5.0988173
1582893696183,77.00537,-35.743855,-5.4210906
1582893696204,76.7652,-36.06534,-5.400352
1582893696220,77.14606,-35.720757,-5.169591
1582893696245,77.078064,-35.76689,-5.418378
1582893696268,77.40369,-35.54281,-5.49588
1582893696275,77.73865,-35.274128,-5.566934
1582893696295,77.031006,-35.95346,-5.4351263
1582893696315,77.58197,-35.45653,-5.650686
1582893696335,77.600586,-35.34058,-5.1601286
1582893696354,77.98389,-35.14623,-5.6507497
1582893696372,78.20041,-34.950447,-5.6501265
1582893696392,77.904144,-35.309967,-5.4550834
1582893696418,77.82654,-35.453342,-5.7879634
1582893696430,78.30859,-34.911274,-5.3129916
1582893696448,78.773254,-34.637066,-5.533704
1582893696466,78.63312,-35.038456,-5.5945883
1582893696487,78.78583,-35.008533,-5.6377
1582893696507,79.13797,-34.637703,-5.590876
1582893696526,79.71475,-34.2398,-5.9526076
1582893696545,79.54602,-34.535908,-6.017704
1582893696565,79.49994,-34.705708,-6.0501895
1582893696585,79.7124,-34.46089,-6.3347545
1582893696603,79.96524,-34.142014,-5.946022
1582893696624,80.193634,-34.01425,-6.160124
1582893696642,79.90759,-34.330204,-5.96748
1582893696660,79.80075,-34.373882,-5.9145417
1582893696678,80.08832,-34.038376,-5.777205
1582893696698,80.444824,-33.76806,-6.046289
1582893696718,80.26276,-34.015278,-6.048994
1582893696737,80.193054,-34.193615,-6.2013125
1582893696756,80.41568,-33.96572,-6.3614216
1582893696778,80.67886,-33.626926,-6.3868957
1582893696812,80.69263,-33.747746,-6.586205
1582893696815,80.2594,-34.285595,-6.6938763
1582893696837,80.52789,-34.029507,-6.6576934
1582893696852,80.960754,-33.434025,-6.846023
1582893696870,81.48404,-33.14401,-6.912966
1582893696889,80.273865,-34.439484,-7.0783725
1582893696910,81.00568,-33.63817,-7.0599623
1582893696928,81.40408,-33.17492,-6.826907
1582893696948,81.08896,-33.570385,-7.113189
1582893696969,80.888245,-33.91854,-7.2488036
1582893696988,81.06116,-33.605835,-7.2081428
1582893697012,81.29184,-33.371014,-7.093032
1582893697027,81.12732,-33.68678,-7.319858
1582893697055,81.30615,-33.4655,-7.310255
1582893697063,80.95053,-33.756817,-7.370125
1582893697081,81.05026,-33.648933,-7.6607895
1582893697101,80.62692,-34.058826,-7.5004706
