,ori,,
1582892150998,297.35483,-4.8533626,-4.1419015
1582892151016,298.15158,-4.9437556,-4.3373594
1582892151033,298.37704,-4.95789,-4.4362407
1582892151058,298.6362,-5.039445,-4.4455824
1582892151075,298.69006,-5.0460625,-4.4354815
1582892151095,298.70615,-5.019531,-4.4736295
1582892151117,298.9142,-5.080615,-4.4815583
1582892151135,299.1238,-5.1196675,-4.46798
1582892151154,299.0855,-5.1001897,-4.477997
1582892151178,299.06854,-5.0910177,-4.441173
1582892151211,299.10535,-5.1109047,-4.373495
1582892151222,299.11343,-5.1285863,-4.3162656
1582892151236,299.0865,-5.1370435,-4.2578535
1582892151262,298.9837,-5.1276803,-4.189437
1582892151276,298.92377,-5.1303205,-4.139959
1582892151296,298.99548,-5.1609154,-4.1068172
1582892151316,298.97897,-5.1955953,-4.056217
1582892151337,298.9887,-5.1968765,-4.020375
1582892151357,298.88904,-5.177349,-3.9786491
1582892151381,298.8931,-5.181728,-3.9636757
1582892151405,298.98056,-5.197781,-3.952428
1582892151420,299.02786,-5.206659,-3.9338598
1582892151438,298.96494,-5.197693,-3.9239054
1582892151461,299.02136,-5.1946616,-3.9234617
1582892151479,299.13605,-5.2088323,-3.934332
1582892151500,299.16495,-5.220578,-3.9290185
1582892151526,299.16064,-5.221188,-3.9257147
1582892151540,299.10553,-5.205532,-3.9238732
1582892151564,299.13934,-5.2039948,-3.9352913
1582892151580,299.22147,-5.201483,-3.945883
1582892151602,299.14285,-5.180826,-3.9527698
1582892151619,299.16614,-5.1752996,-3.9665854
1582892151641,299.18863,-5.189706,-3.9776807
1582892151663,299.26813,-5.1952543,-4.0052752
1582892151684,299.33133,-5.2022715,-4.0281253
1582892151705,299.41064,-5.21041,-4.054034
1582892151724,299.5296,-5.205381,-4.081168
1582892151745,299.48804,-5.2087884,-4.090817
1582892151762,299.48218,-5.2201414,-4.083118
1582892151784,299.4234,-5.212237,-4.0645075
1582892151811,299.45975,-5.2079253,-4.039943
1582892151822,299.31488,-5.2090387,-3.9997237
1582892151843,299.25644,-5.2042794,-3.9672987
1582892151862,299.2797,-5.208517,-3.9378846
1582892151882,299.32123,-5.2183256,-3.9130673
1582892151905,299.2676,-5.2123103,-3.867499
1582892151925,299.19955,-5.2096066,-3.8243144
1582892151947,299.2022,-5.2140317,-3.79307
1582892151964,299.108,-5.2182827,-3.748997
1582892151987,299.06802,-5.2202106,-3.7062447
1582892152004,298.99072,-5.217024,-3.681463
1582892152024,298.99637,-5.2225266,-3.6729696
1582892152045,298.95203,-5.213288,-3.6720407
1582892152072,298.9123,-5.1936617,-3.684945
1582892152084,298.95538,-5.1996274,-3.6988935
1582892152106,299.1387,-5.249611,-3.717574
1582892152124,299.3123,-5.179104,-3.743727
1582892152146,299.028,-4.989317,-3.771799
1582892152166,298.96448,-5.156907,-3.7789
1582892152189,299.3145,-5.3982315,-3.7411366
1582892152232,299.2727,-5.2001514,-3.7699382
1582892152232,298.99133,-5.136018,-3.7562037
1582892152246,299.1015,-5.3046727,-3.7088063
1582892152265,299.18924,-5.2570186,-3.7079852
1582892152285,299.0371,-5.155303,-3.7059715
1582892152307,299.08505,-5.229029,-3.66996
1582892152326,299.23746,-5.259954,-3.6693957
1582892152349,299.2006,-5.1993403,-3.687676
1582892152369,299.22717,-5.2410774,-3.6713617
1582892152390,299.23517,-5.264985,-3.6640763
1582892152431,299.2225,-5.2055116,-3.6630168
1582892152432,299.2392,-5.2260423,-3.6326318
1582892152447,299.24237,-5.257732,-3.6015882
1582892152468,299.21063,-5.2311234,-3.5954607
1582892152488,299.13022,-5.236186,-3.5876968
1582892152508,299.1721,-5.255634,-3.5686948
1582892152528,299.15588,-5.240125,-3.548948
1582892152548,299.1683,-5.247438,-3.5203333
1582892152568,299.16254,-5.2741747,-3.4812005
1582892152590,299.08066,-5.254012,-3.440094
1582892152631,299.01392,-5.2345138,-3.4088044
1582892152631,299.03848,-5.2463417,-3.3820407
1582892152649,299.0642,-5.2491803,-3.3598337
1582892152670,299.08713,-5.23588,-3.3403316
1582892152692,299.08234,-5.2387943,-3.3259342
1582892152711,299.15244,-5.251085,-3.3224208
1582892152730,299.1452,-5.2312326,-3.3193538
1582892152752,299.0967,-5.2140155,-3.3063767
1582892152770,299.20926,-5.266495,-3.3129787
1582892152792,299.41525,-5.296899,-3.3427043
1582892152825,299.4046,-5.275595,-3.372518
1582892152831,299.46515,-5.285995,-3.3774753
1582892152851,299.60733,-5.314542,-3.4093778
1582892152872,299.76862,-5.3170195,-3.4598262
1582892152892,299.80865,-5.320961,-3.4720478
1582892152911,299.83588,-5.313285,-3.4793239
1582892152932,299.84427,-5.293774,-3.5056493
1582892152952,299.9234,-5.297012,-3.5203617
1582892152972,299.93887,-5.292359,-3.5266232
1582892152993,299.83292,-5.183081,-3.5166304
1582892153029,299.69977,-5.1688995,-3.5155706
1582892153034,299.78757,-5.303419,-3.521345
1582892153053,299.9566,-5.344575,-3.5132024
1582892153074,299.81757,-5.225234,-3.5127203
1582892153094,299.8435,-5.2619777,-3.507827
1582892153117,299.92126,-5.305314,-3.503048
1582892153136,299.91418,-5.248884,-3.5108519
1582892153156,299.92166,-5.2407603,-3.5036018
1582892153176,299.9892,-5.2889066,-3.493238
1582892153199,300.02457,-5.273394,-3.5002687
1582892153227,299.97205,-5.25242,-3.495524
1582892153235,299.96143,-5.2835383,-3.4827414
1582892153256,300.0602,-5.2758565,-3.4805915
1582892153275,300.099,-5.2544255,-3.4755156
1582892153299,300.10547,-5.2642565,-3.4568267
1582892153316,300.0271,-5.260226,-3.447597
1582892153337,300.00674,-5.2463126,-3.4420674
1582892153360,299.92072,-5.262068,-3.4354036
1582892153378,299.93906,-5.2609625,-3.431344
1582892153401,299.88983,-5.241334,-3.4318204
1582892153434,299.88474,-5.25686,-3.418996
1582892153438,299.87604,-5.261112,-3.3850815
1582892153459,299.76422,-5.21706,-3.3982146
1582892153478,299.7868,-5.2372828,-3.3864102
1582892153497,299.7414,-5.2550077,-3.327964
1582892153519,299.68332,-5.2274537,-3.3525085
1582892153541,299.61932,-5.214433,-3.3272002
1582892153560,299.71375,-5.246197,-3.3326628
1582892153579,299.7,-5.2206206,-3.3310854
1582892153602,299.71655,-5.208948,-3.334942
1582892153620,299.69498,-5.2034144,-3.3324444
1582892153639,299.74768,-5.1969876,-3.3574538
1582892153659,299.76654,-5.21131,-3.3707385
1582892153681,299.82544,-5.2131915,-3.3773704
1582892153700,299.8169,-5.2008896,-3.396505
1582892153724,299.82626,-5.2054033,-3.41318
1582892153742,299.82343,-5.223703,-3.4264758
1582892153767,299.802,-5.224556,-3.4162178
1582892153784,299.75842,-5.2274113,-3.402181
