bump:10.6,pothole:4.0,basespeed:5.0,lowerspeed:5.0,scaling:5.0
x,y,z,latitude,longitude,bearing,accuracy,light,timestamp
3.6137908E-9,0.0,9.530888,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411370,0
3.6137908E-9,0.0,9.530888,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411378,0
1.1252556E-8,0.0,9.593709,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411408,0
4.1372583E-10,8.881784E-16,9.7139015,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411441,0
5.393078E-9,0.0,9.660715,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411480,0
1.6879998E-8,0.0,9.654153,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411489,0
-1.5586064E-8,8.881784E-16,9.669754,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411521,0
-1.00495E-8,0.0,9.68971,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411531,0
0.14592014,0.36255252,9.611774,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411557,0
0.15389074,0.49247783,9.547548,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411574,0
0.12419075,0.41644058,9.513864,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411595,0
0.15769309,0.038306467,9.609361,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411603,0
0.11963225,-0.22153172,9.70138,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411634,0
0.0765261,-0.32300857,9.745931,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411649,0
0.0770687,0.017922902,9.662141,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411671,0
0.107251056,0.3001725,9.620527,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411680,0
0.13040954,0.55865777,9.530298,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411710,0
0.103173,0.041882187,9.658252,23.57378428,87.29898021,-142.7305145263672,3.216,0.0,5411749,0
