bump:10.6,pothole:4.0,basespeed:5.0,lowerspeed:5.0,scaling:5.0
x,y,z,latitude,longitude,bearing,accuracy,light,timestamp
-0.38055623,-10.942632,5.080833,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322232,0
7.114509E-10,1.110223E-16,10.087955,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322239,0
1.0447721,2.4332244,6.577469,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322251,0
-0.04358141,-0.049489185,12.449006,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322271,1
0.17894636,0.7407379,9.083095,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322292,0
-0.36535487,1.2884617,10.970495,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322312,0
0.6640201,1.9300488,6.515629,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322333,0
0.6640201,1.9300488,6.515629,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322345,0
0.075419605,0.020402826,13.048819,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322354,0
0.18357733,0.8582384,8.727319,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322373,0
-0.6487368,1.3710145,10.51408,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322393,0
0.64259446,1.8716024,7.2865515,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322414,0
0.18369591,0.015918849,12.347517,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322434,0
0.76368356,1.2443914,8.834061,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322455,0
-0.5982567,1.4064152,10.3448105,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322475,0
0.56908125,1.2600664,7.7942796,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322495,0
0.17358796,-0.26400137,12.497628,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322515,0
0.91431016,1.6046482,8.482514,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322537,0
-0.5570626,1.6545202,10.472367,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322556,0
0.050849974,1.4413631,8.2504425,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322577,0
0.16131467,-0.3241624,11.647185,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322597,0
1.0654756,1.6340178,9.169419,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322617,0
-0.29502255,1.6921574,9.208918,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322638,0
-3.760385E-9,0.0,10.1689825,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322658,0
-1.4061194E-8,0.0,10.133332,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322678,0
-3.2288476E-8,2.220446E-16,9.873302,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322698,0
-0.21705514,0.78918606,9.0327835,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322718,0
-1.2114986,-0.74264824,10.505187,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322739,0
6.558535E-9,0.0,9.809102,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322760,0
-1.1852116E-8,0.0,9.921574,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322780,0
0.08099214,0.070398696,8.755282,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322800,0
-0.9520043,-1.6020823,11.250309,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322820,0
-5.108732E-9,0.0,9.566328,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322841,0
9.739207E-9,-4.440892E-16,9.8610525,23.54309054,87.29733087,65.77592468261719,4.5509996,0.0,8322861,0
