x,y,z,latitude,longitude,bearing,accuracy,light,timestamp,zero
1.1074868,5.143795,9.305627,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11281666,0
-1.784802,2.3638694,10.820348,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11281706,0
0.5479051,4.8804026,8.359806,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11281728,0
0.20583536,3.6145139,9.834388,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11281766,0
0.23236515,4.9368887,7.307116,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11281788,0
0.9035997,6.137517,5.9807134,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11281827,0
-1.1711063,4.494129,8.045174,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11281850,0
-1.5589389,1.0528247,12.118236,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11281887,0
0.065148845,2.16592,9.80507,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11281926,0
-2.1588104,2.1205254,10.361125,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11281950,0
-0.7043353,3.9253995,6.939564,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11281988,0
-1.959022,2.906449,9.522561,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282028,0
-2.4739785,1.9198507,10.5089245,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282050,0
-0.48029548,5.0309362,7.6076274,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282088,0
-3.0322855,3.898926,8.585573,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282109,0
-2.3654816,2.5706658,9.222094,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282149,0
-1.6646141,5.4992695,6.6199856,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282189,0
-3.309913,2.536612,11.510897,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282230,0
-2.6004808,3.3237548,8.475234,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282270,0
-1.1057498,3.0929515,10.025153,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282311,0
-2.298857,1.963593,10.203718,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282351,0
-2.99215,3.1724772,9.522955,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282391,0
-3.8826923,3.4393358,8.917415,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282431,0
-2.4673345,3.0910795,9.372681,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282472,0
-2.5200462,5.0126905,7.2971992,23.54895707,87.30055215,-20.8092975616455,4.5509996,0,11282512,0
-1.2515323,4.1469088,7.7598395,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282552,0
-1.8393587,5.981665,8.083757,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282592,0
-1.580329,2.9498777,9.575174,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282633,0
-0.71731615,2.6612277,10.747156,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282673,0
-1.0619367,3.9790022,10.016626,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282694,0
-0.102010146,5.8594055,7.9650726,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282733,0
-0.9846615,4.4976277,7.963639,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282754,0
-2.708938,2.0856571,12.019548,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282795,0
0.17437865,5.4888434,5.515314,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282816,0
-3.192424,1.2141681,11.356548,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282837,0
-2.3001997,1.4479812,12.749325,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282875,0
-1.9831285,1.5869539,12.812936,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282915,0
1.6761533,6.992567,5.038979,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282955,0
-2.6974185,3.5642698,10.235472,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11282996,0
-2.1755693,1.4377224,12.857267,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283036,0
-2.8896244,0.4107269,13.215931,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283078,0
-0.51254773,3.4866755,9.772384,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283116,0
0.15311995,4.422466,6.7032056,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283157,0
-1.2108394,1.7030119,12.321777,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283178,0
1.3638146,7.433279,3.3141944,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283217,0
-0.62938386,2.0423493,10.080771,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283257,0
-2.2704477,3.2746673,9.779825,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283297,0
0.50987494,4.841506,8.416901,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283318,0
-0.738597,4.8118224,9.593755,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283339,0
-1.2778401,3.1217782,9.429031,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283379,0
0.23193884,7.62738,4.936231,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283418,0
0.38542786,5.742202,8.883001,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283458,0
-0.9409892,4.728093,7.631695,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283479,0
2.1934237,10.055121,-1.4028685,23.54897452,87.30053145,-47.5602073669434,4.5509996,0,11283519,0
-3.448771,2.8674188,8.4374275,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11283601,0
-4.9354415,-2.463311,17.19065,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11283641,0
0.20628902,1.8716598,11.85496,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11283681,0
-1.0536238,3.0528724,9.4221325,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11283722,0
-3.399943,2.4465024,9.756013,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11283762,0
-4.0532618,2.0513675,11.790206,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11283802,0
-0.4786903,4.8037066,8.672176,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11283844,0
0.604154,2.0953555,11.831365,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11283883,0
-4.1633906,1.5603065,12.880129,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11283923,0
1.5115494,7.820231,1.0035484,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11283944,0
-1.0559293,5.0480347,5.799742,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11283983,0
-1.1758759,1.6260437,10.871937,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284004,0
0.6924215,5.935921,5.712708,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284044,0
-1.7736632,3.8934152,7.193117,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284084,0
-1.9266908,7.139399,3.286154,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284124,0
0.9821236,6.9097896,6.2584767,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284167,0
0.38976416,3.062777,10.678103,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284206,0
-0.86431503,3.1534076,12.328238,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284245,0
-2.9918864,1.8268328,13.478038,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284286,0
0.9055681,-1.0662845,17.072754,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284328,0
-0.088655174,3.7197752,9.63818,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284367,0
-2.6156676,3.9347725,8.419532,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284408,0
-2.086822,3.8041182,10.332188,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284447,0
-1.0187616,5.2518992,7.1312413,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284468,0
-1.0395445,4.1172485,8.050517,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284507,0
-4.9583464,0.5415265,13.373552,23.5489926,87.30051061,-46.7396011352539,4.5509996,0,11284528,0
-2.7118645,2.2251704,10.448411,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284568,0
-0.26111153,2.376327,10.85188,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284608,0
-0.51968724,3.0921803,7.937035,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284649,0
-5.5147862,5.820383,5.2754397,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284690,0
1.8032331,3.7867908,6.683448,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284729,0
0.9971305,5.4362974,7.4646535,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284770,0
-4.0473886,5.010732,5.1175942,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284809,0
-0.48434103,2.8486059,9.506229,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284850,0
2.3666873,6.4029527,4.3203607,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284890,0
-2.8422515,3.9845707,10.871873,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284911,0
0.45617,2.8477688,9.821015,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284950,0
-3.901087,2.4703667,8.148973,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11284971,0
2.0120444,6.986768,4.5522428,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285011,0
-0.8406148,4.539556,8.537844,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285052,0
-1.4408667,1.8132993,11.433616,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285074,0
-2.4041877,3.4130895,9.935354,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285112,0
-3.9444733,0.80834836,10.496941,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285151,0
-3.3303282,2.9376686,10.960081,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285173,0
-4.5177054,3.2415776,9.201511,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285213,0
-0.52254117,0.22599125,12.997655,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285253,0
-4.055027,0.8247171,11.740285,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285295,0
-4.952243,6.0281906,4.9178076,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285333,0
0.42632934,2.7444031,10.815355,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285375,0
-3.4482598,0.29174647,14.497694,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285413,0
-0.55062103,3.1912532,8.779275,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285454,0
-2.3923917,0.10443597,13.992979,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285494,0
0.11759532,7.0552006,3.676632,23.5490089,87.30046731,-67.7883453369141,4.5509996,0,11285515,0
-3.473564,1.4365306,13.230692,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285636,0
-2.5255334,4.872503,7.7176766,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285657,0
0.024298202,6.344306,5.1288247,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285695,0
-1.6081072,2.9778883,10.466689,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285716,0
-2.523382,4.843742,6.903757,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285755,0
-1.0289222,3.691109,7.911316,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285777,0
-1.4801464,3.3870766,8.07287,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285816,0
-3.152182,4.883192,7.1718426,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285856,0
-1.0326786,3.571914,8.669371,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285877,0
-0.6109584,6.519146,5.790198,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285899,0
-1.743058,-2.641043,16.099127,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285937,0
-1.6329856,5.1213937,6.579637,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11285979,0
-1.0875663,8.025092,4.868013,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286019,0
-1.911769,1.8737013,9.08134,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286058,0
-1.4265845,2.179112,10.406071,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286098,0
0.12235175,4.8748426,4.8061953,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286139,0
0.5057538,11.666872,-0.4814166,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286180,0
-1.6028446,4.329892,6.7441897,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286219,0
-3.3354192,3.813692,6.2259316,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286261,0
-1.0714563,5.0953445,8.039777,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286300,0
-1.0589753,2.5631468,8.749746,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286340,0
-0.85412675,4.614582,8.30782,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286361,0
-2.0577176,5.203233,6.1582417,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286400,0
-1.1684796,2.9488149,8.702961,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286421,0
-2.7869778,4.0913014,7.459507,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286461,0
-2.0061479,-0.8091747,13.287067,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286484,0
-0.4069178,6.4184613,1.7664815,23.54903427,87.30042314,-58.0761222839355,4.5509996,0,11286521,0
-0.4427422,9.753309,1.8037437,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286561,0
-1.8564152,-0.3653615,13.769162,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286582,0
1.3164054,5.8373384,7.268027,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286622,0
-3.8274157,3.5865188,7.43874,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286663,0
-2.5083501,3.2151978,11.041691,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286702,0
-1.2644895,3.8589606,6.7382693,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286723,0
-1.3707918,2.2362041,11.005126,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286744,0
-2.4487748,2.6681252,9.5551405,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286784,0
-1.2021763,2.759307,11.730991,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286824,0
-1.8694042,4.1715293,5.6297054,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286845,0
0.9448367,3.453431,8.993403,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286883,0
-4.6270494,0.5190577,12.195623,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286904,0
0.6496982,3.232755,9.787718,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286944,0
-2.4739091,3.7099056,7.6132708,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11286985,0
-0.79611415,6.300008,5.3436604,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287025,0
0.83976644,6.2425413,6.001107,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287068,0
-0.9987932,2.695469,8.964365,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287106,0
0.7984981,7.5779276,5.2462025,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287146,0
-0.91639847,5.634934,7.1613436,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287167,0
-0.99743295,3.7076569,8.216492,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287206,0
-2.8096204,2.7379515,9.970194,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287228,0
-0.7636002,4.665753,7.6827035,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287267,0
-1.6425965,1.8777492,11.40764,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287307,0
0.1540344,7.4547577,4.3997664,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287328,0
-1.4473414,2.3314283,10.776462,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287350,0
-3.0103443,-1.08522,13.948441,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287389,0
-0.52023196,5.1929803,6.59619,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287429,0
-0.63874084,2.9027555,11.343454,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287450,0
-2.3865871,-2.105093,16.262602,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287489,0
-0.9970956,7.855965,3.1561084,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287511,0
-2.5796103,5.180509,7.257683,23.54906085,87.30037699,-58.0055999755859,4.5509996,0,11287550,0
-4.056186,-2.4489882,15.497574,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287589,0
-0.19667698,9.439057,1.113453,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287610,0
-1.6558548,-1.238339,14.526479,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287632,0
-0.7737741,2.5247073,9.920906,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287669,0
-2.6577075,1.3738997,12.376726,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287690,0
-0.13904896,8.00635,2.3214314,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287711,0
-2.376526,6.3765283,5.2553363,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287750,0
0.48939154,7.2639995,2.7551315,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287791,0
0.70776117,9.835109,-0.14832562,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287831,0
-3.6518636,1.640145,10.999044,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287872,0
-0.7831972,3.0390139,9.69962,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287912,0
-4.1378255,3.4122572,11.120034,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287955,0
-1.3232026,-1.0365571,16.980242,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11287992,0
1.2001476,0.99432904,12.611989,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288033,0
-1.2699723,2.4283893,9.594175,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288073,0
-3.4193401,0.9310928,13.543774,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288095,0
-3.1815848,0.4574827,13.275564,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288133,0
-3.5801275,0.032816663,15.460437,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288173,0
1.1390537,8.346546,1.7816675,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288194,0
-0.39134252,7.0464654,6.0484595,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288234,0
-2.1906633,5.7092624,6.5768566,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288275,0
-3.278424,0.9569041,12.275986,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288317,0
-3.0484772,-0.29823425,15.385703,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288355,0
-2.2740672,1.6312313,10.976357,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288395,0
-1.407084,2.80978,11.117519,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288436,0
-2.9284523,6.7108226,4.9563894,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288458,0
-0.8038854,3.2264411,10.163845,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288496,0
-3.4911568,0.8258064,11.068652,23.54909992,87.30030408,-59.8324165344238,4.5509996,0,11288517,0
0.6032878,5.297328,6.9746747,23.5491253,87.30024512,-64.9710159301758,4.5509996,0,11288556,0
-2.845057,2.2205029,11.354164,23.5491253,87.30024512,-64.9710159301758,4.5509996,0,11288596,0
-3.604575,0.9031176,11.780591,23.5491253,87.30024512,-64.9710159301758,4.5509996,0,11288637,0
-1.7553259,5.423001,5.468932,23.5491253,87.30024512,-64.9710159301758,4.5509996,0,11288658,0
-0.64565057,2.8986645,9.083791,23.5491253,87.30024512,-64.9710159301758,4.5509996,0,11288680,0
-0.54481137,6.250233,3.4395008,23.5491253,87.30024512,-64.9710159301758,4.5509996,0,11288717,0
0.941888,7.735335,3.7170293,23.5491253,87.30024512,-64.9710159301758,4.5509996,0,11288758,0
-2.142088,5.3103833,5.1161337,23.5491253,87.30024512,-64.9710159301758,4.5509996,0,11288800,0
