,ori,,
1582894311304,348.24332,-4.2389364,0.31565666
1582894311322,349.44632,-4.945814,-0.90539193
1582894311342,349.3551,-7.254787,-0.39285418
1582894311364,349.631,-7.3838673,-0.7228233
1582894311382,348.9226,-6.453812,0.01433977
1582894311405,349.2472,-6.3140273,-0.4201932
1582894311424,349.3371,-7.265234,-0.35957977
1582894311444,349.4772,-7.4261847,-0.50835305
1582894311464,349.0437,-6.946464,-0.007931184
1582894311486,349.18365,-6.6988397,-0.23975936
1582894311506,349.38242,-7.2545147,-0.3854317
1582894311525,349.40137,-7.4764266,-0.35790336
1582894311544,349.24377,-7.1694345,-0.18453667
1582894311567,349.25552,-6.9322023,-0.24691339
1582894311585,349.4363,-7.082416,-0.44484147
1582894311605,349.4189,-7.553064,-0.3227248
1582894311632,349.41562,-7.364853,-0.35061076
1582894311651,349.31918,-7.020549,-0.27871838
1582894311665,349.48108,-7.047199,-0.479263
1582894311690,349.49536,-7.4864297,-0.39923242
1582894311705,349.57916,-7.43122,-0.5119533
1582894311726,349.45416,-7.146684,-0.35706744
1582894311747,349.58908,-7.0926437,-0.532143
1582894311767,349.61023,-7.4429765,-0.47289872
1582894311786,349.57468,-7.315811,-0.43408352
1582894311806,349.59277,-7.2512627,-0.44100147
1582894311830,349.69565,-7.254011,-0.53901273
1582894311849,349.66885,-7.3081546,-0.50033164
1582894311870,349.64874,-7.485077,-0.46375063
1582894311890,349.58923,-7.468906,-0.40463704
1582894311940,349.58145,-7.137247,-0.48816776
1582894311941,349.55966,-7.304666,-0.47290096
1582894311948,349.5303,-7.608765,-0.4127799
1582894311968,349.47522,-7.4521136,-0.37846205
1582894311988,349.3605,-7.1170793,-0.31675544
1582894312009,349.55945,-7.4065967,-0.6155992
1582894312028,349.60013,-7.7484226,-0.53581244
1582894312048,349.4563,-7.35401,-0.46091118
1582894312073,349.357,-7.2562113,-0.41341266
1582894312098,349.41852,-7.388897,-0.5016559
1582894312131,349.45233,-7.45127,-0.49513376
1582894312131,349.51712,-7.3341136,-0.5375178
1582894312150,349.48932,-7.2930865,-0.4292014
1582894312171,349.65063,-7.2573442,-0.5789687
1582894312192,349.83893,-7.510178,-0.72546023
1582894312212,350.00372,-7.556953,-0.89209086
1582894312235,350.00647,-7.4395967,-0.8697977
1582894312251,350.06943,-7.4051757,-1.0046879
1582894312274,350.11356,-7.5649843,-1.0846812
1582894312297,350.11304,-7.6574454,-1.1196644
1582894312341,350.03403,-7.5355225,-1.0579755
1582894312341,349.99915,-7.350902,-1.0825055
1582894312353,350.02164,-7.458651,-1.1373812
1582894312374,350.02435,-7.643288,-1.1210821
1582894312396,350.0266,-7.5395904,-1.1285521
1582894312414,350.02634,-7.314022,-1.1599818
1582894312433,350.078,-7.4375467,-1.2328032
1582894312452,350.10065,-7.7156754,-1.2131696
1582894312476,350.0988,-7.5739684,-1.2274767
1582894312494,350.0708,-7.2869897,-1.225237
1582894312524,350.08932,-7.406547,-1.2838595
1582894312542,350.08002,-7.8283606,-1.2345909
1582894312556,350.0307,-7.4787445,-1.1788834
1582894312577,350.02402,-7.169384,-1.2342385
1582894312595,350.05,-7.6153417,-1.2402864
1582894312615,350.00052,-7.7103634,-1.1401869
1582894312646,350.0225,-7.2611213,-1.2116404
1582894312655,350.03952,-7.361999,-1.2508279
1582894312674,350.02896,-7.707829,-1.1921228
1582894312696,350.05945,-7.486943,-1.2580687
1582894312717,350.03882,-7.408623,-1.1957618
1582894312734,350.07648,-7.6144247,-1.2843171
1582894312756,350.09875,-7.7138543,-1.2714525
1582894312778,350.0961,-7.517465,-1.2854252
1582894312797,350.11414,-7.8065605,-1.2795899
1582894312819,350.1806,-7.6754413,-1.3844361
1582894312837,350.17828,-7.9493446,-1.3028575
1582894312856,350.25726,-7.6726203,-1.4125656
1582894312876,350.27737,-7.992339,-1.3623855
1582894312897,350.36987,-7.8595414,-1.4494954
1582894312922,350.39783,-8.218291,-1.4197732
1582894312938,350.50427,-7.818113,-1.4791161
1582894312959,350.56857,-8.183534,-1.5447383
1582894312980,350.70078,-8.202667,-1.5382738
1582894312998,350.80786,-8.285396,-1.6579292
1582894313020,351.0129,-8.283039,-1.675014
1582894313040,351.16876,-8.275711,-1.8421003
1582894313060,351.39008,-8.6282215,-1.811396
1582894313081,351.64008,-8.412794,-2.081978
1582894313101,351.89157,-8.594053,-2.0753596
1582894313126,352.14255,-8.663797,-2.234891
1582894313139,352.41107,-8.757033,-2.3227162
1582894313162,352.71362,-8.796508,-2.4643354
1582894313181,353.0227,-8.785008,-2.651493
1582894313201,353.32468,-9.030244,-2.7171004
1582894313227,353.65445,-8.940648,-2.9229014
1582894313244,353.9748,-9.114665,-2.985624
1582894313263,354.32724,-9.089157,-3.200269
1582894313281,354.69275,-9.205655,-3.3632123
1582894313305,355.07968,-9.203188,-3.5604913
1582894313329,355.47394,-9.303134,-3.7699976
1582894313341,355.8246,-9.491434,-3.8368685
1582894313361,356.18478,-9.476702,-4.0223265
1582894313381,356.5086,-9.592056,-4.093405
1582894313403,356.8545,-9.581901,-4.2961717
1582894313424,357.19046,-9.7711315,-4.442836
1582894313452,357.47818,-9.81541,-4.5009007
1582894313463,357.7642,-9.855324,-4.6221113
1582894313485,358.0263,-9.948422,-4.708208
1582894313507,358.25647,-9.898843,-4.8090444
1582894313523,358.39532,-10.141267,-4.8260508
1582894313543,358.4776,-10.138655,-4.8583255
1582894313564,358.5202,-10.244051,-4.8799996
1582894313583,358.44577,-10.515229,-4.757469
1582894313604,358.38458,-10.450658,-4.7572694
1582894313625,358.30774,-10.447033,-4.6840825
1582894313644,358.14883,-10.577438,-4.5348473
1582894313665,358.0115,-10.667413,-4.4594765
1582894313688,357.86285,-10.399562,-4.256774
1582894313714,357.74313,-10.620566,-4.2147136
1582894313750,357.6355,-10.787509,-4.079209
1582894313751,357.53943,-10.565653,-3.9646516
1582894313766,357.48248,-10.621154,-3.8721511
1582894313785,357.44626,-10.521324,-3.7922978
1582894313805,357.46686,-10.523795,-3.7982383
1582894313825,357.49948,-10.870791,-3.7680697
1582894313846,357.53345,-10.933675,-3.719745
1582894313866,357.61264,-10.718836,-3.672989
1582894313886,357.67175,-10.661888,-3.6805499
1582894313912,357.75616,-10.898902,-3.711282
1582894313951,357.8067,-11.015224,-3.6833818
1582894313951,357.85724,-11.254361,-3.6339698
1582894313967,357.9211,-10.969231,-3.621024
1582894313992,357.9866,-10.894748,-3.7078245
1582894314007,357.93436,-11.22475,-3.6161797
1582894314028,357.85907,-11.13586,-3.5750675
1582894314048,357.68158,-11.189946,-3.4160802
1582894314069,357.44785,-11.315885,-3.2755952
1582894314088,357.13785,-11.482003,-3.0803823
1582894314113,356.87247,-11.324648,-2.9485373
1582894314151,356.5881,-11.157839,-2.8371122
1582894314151,356.2568,-11.698601,-2.579006
1582894314171,355.9946,-11.64118,-2.4735188
1582894314191,355.67584,-11.486754,-2.170947
1582894314211,355.46228,-11.48247,-2.1404357
1582894314234,355.26715,-11.200051,-2.0734234
1582894314253,355.1033,-10.82673,-2.0107958
1582894314272,354.91714,-10.738894,-1.9621637
1582894314290,354.74448,-11.163989,-1.8763595
1582894314311,354.5545,-11.588,-1.7054031
1582894314340,354.4598,-11.04679,-1.7715825
1582894314351,354.49335,-10.329122,-1.977521
1582894314370,354.44064,-10.901409,-1.9882544
1582894314392,354.2992,-11.526652,-1.8228704
1582894314414,354.39545,-10.307642,-2.1143827
1582894314435,354.36142,-10.643929,-1.9307472
1582894314455,354.28113,-12.253895,-1.8033373
1582894314474,354.40234,-11.4640665,-1.9679387
1582894314495,354.5799,-10.26927,-2.204043
1582894314515,354.75525,-10.610352,-2.324085
1582894314543,355.0258,-11.439528,-2.4990962
1582894314555,355.4364,-11.129513,-2.7075531
1582894314573,355.9379,-10.60486,-3.107253
1582894314594,356.42465,-10.269899,-3.330381
1582894314615,356.82935,-11.236595,-3.4925575
1582894314635,357.28024,-11.367861,-3.7526255
1582894314656,357.75714,-11.042987,-4.0482593
