bump:10.6,pothole:4.0,basespeed:5.0,lowerspeed:5.0,scaling:5.0
x,y,z,latitude,longitude,bearing,accuracy,light,timestamp
-3.7727363,-4.957084,6.761615,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155326,0
-2.9372454,-6.210423,8.140301,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155339,0
-2.8292484,-5.0571856,7.0669775,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155357,0
-3.3785965,-5.646433,7.8220196,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155364,0
1.9023342,-0.12129605,9.100563,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155373,0
1.0822822,-0.37553233,10.557862,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155385,0
0.84866047,0.92294484,10.26776,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155394,0
0.12125217,-1.3575464,7.9709783,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155401,0
-1.6319263,0.8272868,7.0477552,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155408,0
-4.240608,0.83711994,7.929582,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155415,0
0.6007395,-2.5067792,11.425242,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155422,0
0.68979657,-4.444083,12.498386,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155429,0
0.55621344,0.9369546,9.520683,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155437,0
1.8362427,-0.5729735,9.532518,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155458,0
1.5654197,-0.7408547,8.257179,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155479,0
2.10664,-0.49500152,10.130246,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155500,0
2.2080863,-0.41530907,7.307582,23.54889564,87.30058695,64.60006713867188,4.5509996,0.0,7155520,0
