,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,k
90,0.1757,0.7036,8.1574,0.603,1.1284,9.7228,0.8559,-0.226,-0.9028,-0.1791,-0.1167,0.2486,10605.081,15.06,-44.58,-22.66,201.15,-7.62,-2.81,2,44.431999999999995,23.547224,87.29256,84.78,,4.75,10.374194000000001,247.2,17 / 23,45009,2020-02-12 14:31:38:677,-0.04808853159092921
91,0.8484,1.3069,11.4087,0.9465,0.8708,9.722000000000001,-0.65,-0.3828,2.5359,-0.2025,-0.1199,-0.3927,11087.131000000001,15.81,-43.52,-24.7,203.86,-5.42,-5.69,2,42.788000000000004,23.547216,87.29255,88.49,,4.36,10.374194000000001,236.3,17 / 23,45509,2020-02-12 14:31:39:177,-0.058884359312256516
92,0.6426,2.0946,9.4239,0.7008,1.0173,9.7285,-0.4298,0.5209,-0.1451,0.1096,0.1677,0.581,10772.425,15.42,-46.8,-23.49,200.78,-5.58,-5.02,2,45.736000000000004,23.547216,87.29255,88.49,,4.36,10.374194000000001,236.3,17 / 23,46010,2020-02-12 14:31:39:678,-0.038846257924418676
93,0.8269,1.4242,7.4319,0.7544,1.0929,9.7163,-0.6781,-0.40700000000000003,-0.2907,-0.1844,-0.08900000000000001,0.5842,11246.981000000002,-2.86,-50.36,-20.47,178.26,-6.4,-4.44,2,45.03,23.547209,87.29254,96.76,,4.0,10.374194000000001,236.4,16 / 22,46509,2020-02-12 14:31:40:177,-0.01934266112157989
94,-0.6168,2.2574,11.4446,0.4651,1.1841,9.7238,-0.7762,1.046,1.0795,0.1703,0.1656,0.5437,12308.488000000001,-12.73,-46.49,-22.57,164.48,-6.94,-2.74,2,45.623999999999995,23.547209,87.29254,96.76,,4.0,10.374194000000001,236.4,16 / 22,47011,2020-02-12 14:31:40:679,-0.001723512909616625
95,0.9634,1.168,8.8493,0.2919,1.4795,9.69,1.1497,0.3254,0.2679,0.1255,0.2305,1.1605,16517.34,-31.49,-36.06,-21.33,144.81,-9.1,-2.43,2,46.821999999999996,23.547201,87.292534,98.39,,2.38,10.374194000000001,236.4,16 / 35,47509,2020-02-12 14:31:41:177,0.0346337930045906
96,0.8221,0.6940000000000001,10.0033,0.1617,1.8478,9.6296,0.8227,-1.1181,-0.1804,0.1,0.1517,0.6055,19991.768,-40.76,-20.86,-22.3,112.01,-10.76,-1.71,2,51.673,23.547201,87.292534,98.39,,2.38,10.374194000000001,236.4,16 / 35,48011,2020-02-12 14:31:41:679,0.05248647536780221
97,-2.0605,-1.5829,13.36,-0.0791,1.4427,9.6996,-1.1406,-2.2896,0.6205,0.2491,0.17300000000000001,0.4031,20472.791,-40.65,-16.47,-25.4,106.57,-8.33,0.21,2,43.003,23.547195000000002,87.292534,96.48,,1.51,10.374194000000001,236.3,15 / 35,48510,2020-02-12 14:31:42:178,0.06344805282511388
98,1.6625,2.0659,10.5276,0.1703,1.8439,9.6302,1.1505,-0.0605,1.9878,-0.0502,0.4127,0.9133,32768.0,-41.98,-6.94,-27.47,92.29,-10.84,-1.01,2,40.34,23.547195000000002,87.292534,96.48,,1.51,10.374194000000001,236.3,15 / 35,49011,2020-02-12 14:31:42:679,0.09001065149679431
99,1.4231,1.2183,6.8789,0.0755,1.8717,9.6261,1.4861,-0.3014,-2.8104,-0.1397,-0.0091,0.0164,32768.0,-37.91,3.34,-30.21,76.99,-11.0,-0.45,2,44.338,23.54719,87.29254,95.46,,3.24,10.374194000000001,105.5,21 / 35,49510,2020-02-12 14:31:43:178,0.08771049164276126
100,-0.1834,0.9119,8.9906,0.0197,1.2089,9.7318,0.2108,-0.0332,-0.965,-0.0918,0.2785,0.20600000000000002,14885.757,-37.22,5.17,-28.71,75.67,-7.97,-2.16,2,42.641000000000005,23.54719,87.29254,95.46,,3.24,10.374194000000001,105.5,21 / 35,50010,2020-02-12 14:31:43:678,0.09140588260123234
101,-0.3463,0.6916,8.3058,0.3615,1.1587,9.7312,-0.5191,-0.1108,-1.6366,-0.2697,-0.2201,0.4222,13965.96,-33.72,13.32,-29.43,63.39,-6.79,-2.13,2,51.805,23.547188000000002,87.29256,96.56,,4.57,10.374194000000001,103.4,21 / 35,50510,2020-02-12 14:31:44:178,0.10173766079813998
102,1.8445,1.0842,13.8268,-0.0137,0.6285,9.7865,2.0006,1.1941,0.6481,0.4899,0.4447,0.5884,13384.181,-29.14,16.59,-31.14,56.88,-3.67,0.08,2,46.285,23.547188000000002,87.29256,96.56,,4.57,10.374194000000001,103.4,21 / 35,51011,2020-02-12 14:31:44:679,0.116934529217235
103,1.1836,1.3021,10.5444,0.4366,1.4122,9.6946,-0.2681,-1.0412,2.6238,0.4132,-0.0379,0.3029,13020.162,-28.03,17.71,-32.77,49.66,-7.99,-2.43,2,50.508,23.547192000000003,87.29258,97.68,,4.0,10.374194000000001,43.8,21 / 34,51510,2020-02-12 14:31:45:178,0.12274047957019397
104,0.8844,1.4218,11.4686,0.5615,1.2463,9.7109,0.4769,0.0982,1.2822,-0.0087,0.2561,-0.185,9770.860999999999,-23.45,21.54,-31.8,39.03,-7.3,-3.31,2,47.797,23.547192000000003,87.29258,97.68,,4.0,10.374194000000001,43.8,21 / 34,52010,2020-02-12 14:31:45:678,0.11313441500690401
105,1.4303,0.2056,8.969,0.1301,0.9176,9.7628,0.2532,-0.2319,-1.5730000000000002,-0.0726,0.1549,-0.1232,9518.598,-24.0,21.1,-32.17,44.57,-5.37,-0.76,2,50.18,23.547195000000002,87.29259499999999,96.96,,3.92,10.374194000000001,43.8,21 / 34,52510,2020-02-12 14:31:46:178,0.1057585556881767
106,0.0584,0.1864,9.6178,0.0436,1.5192,9.6882,0.2445,-1.1288,-2.1764,-0.1237,-0.0794,0.1591,9865.771999999999,-21.88,16.88,-35.12,44.9,-8.95,0.24,2,55.382,23.547195000000002,87.29259499999999,96.96,,3.92,10.374194000000001,43.8,21 / 34,53010,2020-02-12 14:31:46:678,0.10742304043028884
107,-0.8706,-0.0817,10.0895,0.4215,1.1615,9.7285,1.043,-0.0866,3.4745,0.4771,0.2337,0.2816,10240.423,-23.61,17.83,-33.26,45.83,-6.8,-2.48,2,48.513000000000005,23.547203,87.2926,95.49,,4.0,10.374194000000001,47.8,21 / 34,53510,2020-02-12 14:31:47:178,0.11285728864158841
108,1.2172,2.8679,10.4103,0.1156,1.4634,9.6962,0.0412,-0.9948,3.4345,-0.2239,0.0218,-0.1626,9436.175,-24.41,16.6,-35.81,47.04,-7.83,-0.93,2,53.931999999999995,23.547203,87.2926,95.49,,4.0,10.374194000000001,47.8,21 / 34,54010,2020-02-12 14:31:47:678,0.10426436773566461
109,0.9394,1.6158,9.3904,0.8157,0.8008,9.7398,-0.2527,-0.0439,2.6662,-0.439,-0.0155,-0.5354,10485.193000000001,-24.4,17.71,-31.59,45.74,-4.68,-4.79,2,48.027,23.547214999999998,87.29261,96.01,,4.14,10.374194000000001,46.7,20 / 34,54510,2020-02-12 14:31:48:178,0.08431264971529878
110,0.3672,1.2255,8.2292,0.8127,0.6738,9.7497,-0.0959,0.7271,-1.0009,0.2651,-0.1402,0.2486,12821.902,-25.47,18.72,-32.71,46.07,-3.94,-4.77,2,54.659,23.547214999999998,87.29261,96.01,,4.14,10.374194000000001,46.7,20 / 34,55010,2020-02-12 14:31:48:678,0.0894362759019789
111,0.9323,0.4737,9.6753,1.1639,1.1320000000000001,9.6713,0.2144,-0.0949,-0.3929,0.1692,-0.1838,-0.0167,11204.5205,-22.14,19.39,-33.42,39.76,-5.69,-5.69,2,45.418,23.547222,87.29262,91.63,,3.71,10.374194000000001,40.3,16 / 34,55510,2020-02-12 14:31:49:178,0.08612659831424219
112,0.4031,0.2678,7.8533,1.1527,1.037,9.6833,-0.6131,-0.5555,-1.2559,-0.2697,-0.187,-0.4257,10355.315,-24.49,18.53,-32.59,41.34,-6.07,-6.79,2,50.04,23.547222,87.29262,91.63,,3.71,10.374194000000001,40.3,16 / 34,56009,2020-02-12 14:31:49:677,0.07016793979808564
113,0.0153,-0.223,11.300999999999998,1.061,0.5967,9.7308,0.3778,-0.0912,-1.4603,0.1458,-0.2222,0.2955,14261.725,-23.4,20.83,-32.51,39.85,-3.49,-6.22,2,42.06,23.547228,87.292625,87.19,,3.28,10.374194000000001,42.2,17 / 35,56509,2020-02-12 14:31:50:177,0.07719301803490211
114,0.8604,0.6892,11.7966,0.9484,0.0367,9.7606,0.8527,0.1695,2.5083,0.2459,0.0985,-0.1562,9830.806,-23.53,20.28,-30.84,44.17,-2.15,-5.99,2,41.106,23.547228,87.292625,87.19,,3.28,10.374194000000001,42.2,17 / 35,57011,2020-02-12 14:31:50:679,0.06991734013199577
115,0.384,0.3899,11.2363,0.5901,0.4621,9.777999999999999,0.3569,0.0964,0.1519,-0.2803,0.0132,0.2347,12799.151000000002,-23.53,17.83,-33.05,48.26,-2.7,-3.45,2,44.788000000000004,23.547235,87.292625,86.35,,3.6,10.374194000000001,42.1,17 / 35,57510,2020-02-12 14:31:51:178,0.07505372016445364
116,0.8341,0.20800000000000002,11.4614,0.9096,0.3364,9.7586,0.44299999999999995,0.0243,1.2384,0.084,0.0313,0.0047,10470.207,-21.85,20.04,-30.82,42.3,-1.33,-5.57,2,46.353,23.547235,87.292625,86.35,,3.6,10.374194000000001,42.1,17 / 35,58010,2020-02-12 14:31:51:678,0.0728609395049653
117,1.1812,0.6174,9.4981,0.8384,0.3447,9.7647,-0.0772,0.7317,-0.3027,-0.096,0.1006,-0.0071,10692.5,-22.71,17.86,-29.64,46.8,-2.01,-4.91,2,43.067,23.547241,87.29263,84.31,,3.82,10.374194000000001,42.2,17 / 35,58510,2020-02-12 14:31:52:178,0.070368923672565
118,0.6593,0.3396,7.9515,0.7709999999999999,0.3035,9.7716,-0.4382,-0.9813,0.4752,-0.1429,-0.1082,0.0547,10769.927,-22.91,19.91,-30.82,43.73,-2.43,-4.6,2,50.215,23.547241,87.29263,84.31,,3.82,10.374194000000001,42.2,17 / 35,59011,2020-02-12 14:31:52:679,0.06988063233930591
119,1.9043,0.5025,7.3553,0.8597,0.5028,9.756,0.9832,0.0164,-2.8063,-0.1354,0.2018,-0.2222,10687.503999999999,-23.62,19.37,-32.72,45.33,-2.94,-5.04,2,54.174,23.54725,87.29264,84.04,,4.1,10.374194000000001,24.3,18 / 35,59509,2020-02-12 14:31:53:177,0.06077916155894539
120,0.384,0.3971,5.8972,0.9143,0.4845,9.7519,-1.0017,-1.0471,-1.0237,-0.2153,-0.1284,-0.0571,10590.096000000001,-23.08,19.45,-31.95,44.35,-3.88,-3.93,2,48.147,23.54725,87.29264,84.04,,4.1,10.374194000000001,24.3,18 / 35,60010,2020-02-12 14:31:53:678,0.05710619709210806
121,0.4247,0.1433,6.3186,0.8201,0.586,9.7547,-0.9433,-1.4025,4.323,0.5165,0.499,0.1772,11184.538999999999,-23.79,21.52,-29.42,41.43,-2.51,-6.4,2,44.762,23.547258,87.29264,84.02,,4.03,10.374194000000001,24.4,18 / 35,60510,2020-02-12 14:31:54:178,0.060847931358185205
122,1.6912,1.4218,11.5811,0.7267,0.2674,9.776,0.7138,1.5315,0.9905,-0.1919,0.2721,0.0334,11027.187,-21.44,21.14,-30.57,39.39,-2.26,-4.88,2,40.848,23.547258,87.29264,84.02,,4.03,10.374194000000001,24.4,18 / 35,61011,2020-02-12 14:31:54:679,0.059992793185604826
123,0.7,0.6940000000000001,10.6641,0.7128,0.2415,9.7777,0.0274,0.4349,0.8961,-0.0033,0.0505,-0.2744,10660.03,-20.15,20.54,-29.78,39.22,-1.41,-4.17,2,40.424,23.547266,87.29265,82.85,,4.07,10.374194000000001,33.7,19 / 35,61511,2020-02-12 14:31:55:179,0.049575389658917106
124,0.7838,1.0052,10.463,0.6329,0.4594,9.7754,-0.0583,0.7935,-1.6001,0.0627,0.1091,-0.0795,10412.761,-22.63,18.03,-29.53,47.21,-2.68,-3.7,2,38.955999999999996,23.547266,87.29265,82.85,,4.07,10.374194000000001,33.7,19 / 35,62011,2020-02-12 14:31:55:679,0.04555448844325736
125,0.7287,0.3899,9.0001,0.6962,1.3071,9.6942,-0.1424,-0.2893,-1.2128,0.1192,-0.0624,0.0643,10467.71,-23.13,16.95,-33.77,44.99,-6.61,-3.39,2,43.655,23.547273999999998,87.29265600000001,80.66,,4.0,10.374194000000001,33.6,18 / 35,62510,2020-02-12 14:31:56:178,0.0461384120352625
126,1.9594,1.3452,8.6554,0.6856,0.7901,9.7507,0.63,0.2645,-0.9415,-0.2345,0.0367,-0.3788,10065.586,-24.26,16.09,-31.06,48.66,-5.48,-4.22,2,39.967,23.547273999999998,87.29265600000001,80.66,,4.0,10.374194000000001,33.6,18 / 35,63011,2020-02-12 14:31:56:679,0.03290216743187612
127,0.5803,0.6389,8.5572,0.6527,0.7946,9.7526,0.5879,0.7791,-2.6474,0.2054,0.0622,0.484,9933.21,-24.92,19.77,-30.77,46.32,-3.81,-3.35,2,42.126999999999995,23.547283,87.29265600000001,80.95,,4.14,10.374194000000001,26.1,17 / 35,63510,2020-02-12 14:31:57:178,0.04695263651144979
128,-0.0613,2.2478,10.7168,0.7128,1.2117,9.7054,-0.139,-0.6139,2.2871,-0.585,-0.0688,-0.1306,10065.586,-22.81,17.42,-32.52,43.01,-7.85,-4.82,2,44.38399999999999,23.547283,87.29265600000001,80.95,,4.14,10.374194000000001,26.1,17 / 35,64010,2020-02-12 14:31:57:678,0.04142257903785309
129,-0.3917,0.8448,10.450999999999999,0.281,0.8678,9.7641,0.4504,1.3132,1.5344,-0.4827,-0.024,-0.1573,10657.532,-25.16,17.4,-32.5,49.88,-5.53,-2.06,2,46.056000000000004,23.547293,87.29266,82.74,,4.25,10.374194000000001,26.2,18 / 35,64513,2020-02-12 14:31:58:181,0.03523339713870688
130,0.7671,0.8640000000000001,10.7551,0.3514,0.9419,9.755,-0.3249,-0.3915,0.3224,0.3098,-0.0869,-0.1669,10827.373,-24.03,17.9,-31.69,47.36,-5.26,-2.22,2,39.023,23.547293,87.29266,82.74,,4.25,10.374194000000001,26.2,18 / 35,65009,2020-02-12 14:31:58:677,0.0289382102197411
131,-0.0996,1.1178,8.8397,0.6075,0.7925,9.7557,-0.7394,0.2499,-1.4374,-0.0694,0.07400000000000001,0.1005,11219.507,-24.91,17.49,-31.89,49.44,-4.64,-3.56,2,42.354,23.547293,87.29266,82.74,,4.25,10.374194000000001,26.2,18 / 35,65510,2020-02-12 14:31:59:178,0.031166836360073398
132,0.1086,0.0907,9.8214,0.623,0.7786,9.7558,0.0152,0.4953,-1.5076,0.0776,0.0718,0.2454,10572.611,-22.42,19.0,-32.41,42.75,-5.14,-3.11,2,43.288000000000004,23.547304,87.29267,85.52,,4.57,10.374194000000001,26.3,18 / 35,66014,2020-02-12 14:31:59:682,0.03783842237103386
133,-0.7581,-0.2757,13.3887,0.3882,0.7854,9.7674,0.1625,-0.7263,-0.5399,0.2779,-0.3351,-0.0412,10232.93,-25.73,19.62,-32.26,46.57,-4.14,-4.09,2,42.49100000000001,23.547314,87.29268,89.14,,4.39,10.374194000000001,9.9,18 / 35,66511,2020-02-12 14:32:00:179,0.03537710368475382
134,0.6426,0.7155,10.0919,0.5743,0.617,9.7704,0.2259,-0.746,2.2514,0.2427,0.0889,0.1932,9815.819,-24.03,18.68,-30.79,45.77,-4.45,-3.53,2,38.635999999999996,23.547314,87.29268,89.14,,4.39,10.374194000000001,9.9,18 / 35,67011,2020-02-12 14:32:00:679,0.04029169690519023
135,1.2148,1.3811,10.372,0.614,1.1253,9.7225,0.2221,0.7662,0.6595,-0.9216,0.0931,-0.4694,10240.423,-25.59,15.85,-32.49,50.47,-6.59,-3.61,2,40.534,23.547323000000002,87.29268,89.72,,3.64,10.374194000000001,11.6,18 / 35,67509,2020-02-12 14:32:01:177,0.02442034775856778
136,0.305,1.4386,9.8908,0.7731,1.2615,9.6944,-0.156,0.3917,0.37200000000000005,0.3024,-0.0965,0.1559,10080.572,-27.28,15.67,-32.75,51.46,-6.14,-3.98,2,42.516999999999996,23.547323000000002,87.29268,89.72,,3.64,10.374194000000001,11.6,18 / 35,68011,2020-02-12 14:32:01:679,0.028514408140173177
137,0.4486,0.2319,10.226,0.7362,0.9749,9.7303,-0.0894,-0.2557,-1.2907,-0.1503,0.01,0.0089,9835.801,-25.49,17.2,-33.6,47.08,-6.26,-4.33,2,39.01,23.54733,87.29269000000001,91.15,,3.2,10.374194000000001,11.3,16 / 35,68511,2020-02-12 14:32:02:179,0.027903661672430163
138,1.5452,0.9597,8.0209,0.7606,1.2334,9.699,0.16899999999999998,-0.7582,0.3669,-0.3613,-0.0965,-0.2201,10038.110999999999,-27.08,14.4,-34.23,52.45,-8.4,-3.64,2,38.995,23.54733,87.29269000000001,91.15,,3.2,10.374194000000001,11.3,16 / 35,69010,2020-02-12 14:32:02:678,0.020181577746943954
