1582891719627,-0.29095834,-0.8158227,0.29975033,DATA
1582891719644,-0.398106,-0.33308303,0.9756336,DATA
1582891719665,0.20134157,0.41207623,-0.53523064,DATA
1582891719685,0.11520633,1.0150596,-0.7489643,DATA
1582891719704,-0.2833239,-1.0062181,0.57241917,DATA
1582891719725,-0.14485857,-0.6109173,0.9574213,DATA
1582891719744,0.09612649,0.36359382,-0.61408806,DATA
1582891719765,0.09901618,1.0615363,-0.7611513,DATA
1582891719784,-0.19917633,-1.0157666,0.5289049,DATA
1582891719814,-0.19890252,-0.686653,1.0904703,DATA
1582891719824,0.20079356,0.565974,-0.73098373,DATA
1582891719871,0.08895013,1.1903535,-0.90281296,DATA
1582891719871,-0.16633396,-1.0562472,0.548831,DATA
1582891719888,-0.24244112,-0.81572855,1.28648,DATA
1582891719907,0.110722475,0.5776869,-0.75865555,DATA
1582891719926,0.03274061,1.2981398,-1.1046238,DATA
1582891719947,-0.2863166,-1.1031826,0.5627098,DATA
1582891719967,-0.38654447,-0.91371083,1.4370394,DATA
1582891719986,0.13227291,0.67335236,-0.6739483,DATA
1582891720011,-0.03813184,1.4302659,-1.1175451,DATA
1582891720046,-0.26121256,-0.9475248,0.44374466,DATA
1582891720049,-0.27548245,-0.92926776,1.3400364,DATA
1582891720068,0.08808191,0.41370416,-0.6973047,DATA
1582891720089,0.016326487,1.3042657,-0.7338648,DATA
1582891720109,-0.085437045,-0.824878,0.005911827,DATA
1582891720129,-0.30633187,-0.74197614,1.5630045,DATA
1582891720152,0.446793,0.39320445,-0.7954693,DATA
1582891720169,-0.0061897375,1.2382941,-0.849102,DATA
1582891720188,0.029706378,-1.0585904,0.014248848,DATA
1582891720216,-0.6745548,-0.8052429,1.6456404,DATA
1582891720245,0.6515221,0.61679447,-0.6300812,DATA
1582891720253,0.19758593,1.2992598,-1.0193348,DATA
1582891720270,-0.17737089,-0.93741584,0.30416203,DATA
1582891720289,-0.38744813,-0.7855141,1.2536764,DATA
1582891720312,0.18190852,0.43339407,-0.35972595,DATA
1582891720331,-0.18253863,0.9480872,-0.71330833,DATA
1582891720355,-0.28321382,-1.4686563,0.79927635,DATA
1582891720372,-0.7782594,-1.962338,1.3461075,DATA
1582891720391,1.1586636,0.61790836,-0.8051157,DATA
1582891720418,1.1756006,1.8445135,-3.0109673,DATA
1582891720448,-0.6832034,-0.99858606,1.3671236,DATA
1582891720451,-0.60217613,-1.9007623,3.2720242,DATA
1582891720471,1.0024798,0.7325927,-1.5828781,DATA
1582891720496,0.33569816,1.4645993,-2.4130592,DATA
1582891720512,-0.8985344,-0.29567742,0.6347437,DATA
1582891720532,-0.6442689,-1.8100854,1.7465572,DATA
1582891720554,0.23227549,0.7886987,0.19610786,DATA
1582891720576,0.24311766,1.4580244,-2.034792,DATA
