,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.9408,-8.1286,5.8566,-2.7941,-7.2244,6.0143,0.8785,-0.318,-0.409,0.2321,0.1403,0.1302,18.9406,32.84,-2.07,-23.56,215.65,47.45,24.92,0,76.525,23.549868,87.29064,58.93,NaN,25.81,20.748388,206.1,24 / 33,13509,2020-02-14 13:00:26:451
-2.695,-6.7304,6.4312,-2.6384,-7.1635,6.1558,0.2854,0.5759,-0.496,0.1011,-0.0557,-0.0807,18.9406,32.24,-2.67,-23.43,216.31,46.77,24.19,0,76.45,23.549805,87.29062,55.95,NaN,27.61,20.748388,203.5,23 / 33,14009,2020-02-14 13:00:26:951
-2.3334,-9.1103,6.0361,-2.3892,-7.4212,5.9487,0.0088,0.3675,-1.1572,0.0521,0.1009,-0.0125,18.9406,30.88,-1.51,-23.56,216.62,48.65,21.84,0,76.761,23.549805,87.29062,55.95,NaN,27.61,20.748388,203.5,23 / 33,14509,2020-02-14 13:00:27:451
-2.0342,-6.8645,5.1886,-2.1049,-7.5796,5.8558,-0.5566,-2.7464,0.9477,-0.0076,-0.1068,-0.1798,18.9406,29.33,0.43,-23.09,217.49,50.17,21.08,0,76.893,23.549753,87.29057,45.09,NaN,27.86,24.206451,204.9,23 / 33,15009,2020-02-14 13:00:27:951
-4.2656,-9.3138,6.1965,-2.1774,-7.5059,5.9237,-1.4805,-3.1105,3.0077,-0.0545,0.1531,0.2751,18.9406,31.73,-0.2,-23.45,221.51,49.94,20.18,0,77.71,23.549753,87.29057,45.09,NaN,27.86,24.206451,204.9,23 / 33,15509,2020-02-14 13:00:28:451
-0.9424,-7.2212,6.1846,-2.2735,-7.3756,6.05,-0.1471,-0.221,-0.8911,0.1085,0.0828,-0.1095,18.9406,32.67,0.31,-22.33,223.33,49.07,20.83,0,76.122,23.549696,87.29054,46.04,NaN,27.14,27.664516,206.7,23 / 33,16008,2020-02-14 13:00:28:950
-1.3542,-7.1973,4.6714,-2.1635,-7.4209,6.0349,0.538,0.3789,-1.5044,0.0361,0.1414,-0.1744,18.9406,31.58,0.88,-23.27,222.39,49.29,20.32,0,72.492,23.549696,87.29054,46.04,NaN,27.14,27.664516,206.7,23 / 33,16508,2020-02-14 13:00:29:450
-2.3885,-6.8166,6.1008,-2.156,-7.4687,5.9784,-0.2121,0.0172,-0.1522,-0.112,-0.0141,-0.0125,18.9406,32.57,-0.6,-23.98,220.97,49.6,19.83,0,74.403,23.549618,87.29051,49.37,NaN,28.55,27.664516,206.2,23 / 33,17010,2020-02-14 13:00:29:952
-3.3773,-7.9874,6.2851,-2.3497,-7.5252,5.8328,-0.9735,-0.9988,0.3859,-0.0268,0.0807,-0.069,18.9406,31.72,-0.38,-23.13,219.54,50.12,21.94,0,77.921,23.549618,87.29051,49.37,NaN,28.55,27.664516,206.2,23 / 33,17509,2020-02-14 13:00:30:451
-3.4827,-8.8493,7.4726,-2.2737,-7.5281,5.8591,-0.7404,-0.307,0.9154,-0.0491,0.0295,0.0376,18.9406,32.24,-1.88,-23.48,219.19,49.72,21.11,0,77.382,23.549566,87.29046,45.51,NaN,28.98,24.206451,211.4,23 / 33,18010,2020-02-14 13:00:30:952
-3.3246,-9.5556,6.0984,-2.2831,-7.5437,5.8353,-0.4644,-0.7464,0.03,-0.0417,-0.0173,0.0578,18.9406,30.47,0.38,-22.79,218.61,50.23,20.98,0,74.759,23.549566,87.29046,45.51,NaN,28.98,24.206451,211.4,23 / 33,18509,2020-02-14 13:00:31:451
-3.3845,-10.6809,7.2907,-2.427,-7.6311,5.661,0.2695,-0.1373,0.1368,-0.0406,0.0913,0.1004,18.9406,31.88,0.43,-19.92,221.76,51.09,23.21,0,72.784,23.549488,87.29041,47.54,NaN,27.5,24.206451,210.9,23 / 33,19009,2020-02-14 13:00:31:951
-3.7963,-8.8373,6.5341,-2.374,-7.6268,5.6891,-0.5892,-1.9883,0.9144,0.3173,0.0008,0.0248,18.9406,33.68,-0.25,-19.88,223.98,51.05,22.65,0,71.588,23.549488,87.29041,47.54,NaN,27.5,24.206451,210.9,23 / 33,19509,2020-02-14 13:00:32:451
-3.3318,-8.1598,7.1901,-2.446,-7.5288,5.7883,-0.9301,-1.1414,1.2365,-0.1227,0.0722,0.0301,18.9406,33.97,0.46,-19.59,222.94,51.03,23.82,0,75.455,23.549423,87.29038,51.2,NaN,30.38,20.748388,208.8,21 / 33,20008,2020-02-14 13:00:32:950
-0.8395,-4.4296,4.8486,-2.3029,-7.5824,5.777,0.4329,-0.748,-0.3041,0.1959,-0.0024,0.0471,18.9406,34.34,0.36,-20.85,222.88,51.04,22.47,0,75.637,23.549423,87.29038,51.2,NaN,30.38,20.748388,208.8,21 / 33,20509,2020-02-14 13:00:33:451
-3.2648,-9.3545,6.4575,-2.2279,-7.5388,5.8628,0.0604,0.228,-0.7449,0.0137,-0.1217,-0.1233,16.2348,33.82,1.62,-21.13,226.48,50.24,20.81,0,77.841,23.549349,87.29035,53.16,NaN,29.81,20.748388,210.7,21 / 33,21009,2020-02-14 13:00:33:951
-2.3358,-8.1143,6.2923,-2.1166,-7.5715,5.862,1.338,0.6891,0.5881,-0.1812,-0.1942,-0.0125,18.9406,33.34,0.71,-21.85,224.49,50.54,19.85,0,77.259,23.549349,87.29035,53.16,NaN,29.81,20.748388,210.7,21 / 33,21509,2020-02-14 13:00:34:451
-2.4268,-8.8924,6.6873,-2.1071,-7.7967,5.5626,0.6223,0.0631,0.3788,0.1202,0.0402,0.1569,5.4116,33.32,1.17,-21.95,223.14,51.72,20.64,0,75.033,23.549294,87.290306,56.84,NaN,29.77,20.748388,211,21 / 33,22008,2020-02-14 13:00:34:950
-2.9871,-6.2516,5.076,-2.2079,-7.8955,5.3811,-0.276,0.319,0.2015,-0.4412,-0.192,-0.0796,8.1174,33.73,0.42,-23.34,219.01,52.04,23.35,0,74.708,23.549294,87.290306,56.84,NaN,29.77,20.748388,211,21 / 33,22508,2020-02-14 13:00:35:450
-0.8155,-7.8102,5.4208,-2.1832,-7.8835,5.4087,0.2294,-0.087,-0.1753,-0.1099,-0.0258,-0.1361,18.9406,34.17,0.95,-23.7,219.32,53.5,21.98,0,74.584,23.549208,87.290276,55.66,NaN,29.99,20.748388,208.4,22 / 33,23010,2020-02-14 13:00:35:952
-3.248,-9.4646,6.5317,-2.1064,-7.6976,5.6992,0.0938,-0.8303,0.3996,0.0798,0.0647,0.1792,16.2348,32.57,0.37,-23.39,221.57,51.71,20.28,0,75.559,23.549208,87.290276,55.66,NaN,29.99,20.748388,208.4,22 / 33,23509,2020-02-14 13:00:36:451
-2.7548,-8.1478,6.7304,-2.1714,-7.8227,5.501,-0.0436,-0.5273,-0.3474,0.0499,0.0178,0.0482,10.8232,33.2,-0.26,-23.53,219.01,52.45,21.26,0,68.064,23.549135,87.29022,61.05,NaN,27.11,20.748388,212.5,23 / 33,24009,2020-02-14 13:00:36:951
-2.1539,-8.0592,5.4017,-2.2409,-7.7527,5.5718,0.0876,0.051,-0.0785,-0.0886,0.0327,0.0194,10.8232,31.35,0.15,-22.91,217.74,52.2,21.98,0,72.751,23.549135,87.29022,61.05,NaN,27.11,20.748388,212.5,23 / 33,24508,2020-02-14 13:00:37:450
-3.8011,-9.0839,5.9236,-2.4999,-7.6588,5.5914,0.0792,0.6123,0.092,0.0244,-0.0567,-0.0956,10.8232,32.51,0.66,-23.05,218.26,51.35,24.09,0,72.299,23.549078,87.290184,61.61,NaN,27.58,20.748388,211.8,23 / 33,25009,2020-02-14 13:00:37:951
-2.5729,-11.5116,9.3042,-2.4608,-7.5895,5.7021,-1.4625,-2.812,1.7157,-0.096,0.1712,0.2932,10.8232,31.78,-1.07,-22.95,217.11,50.71,23.34,0,73.993,23.549078,87.290184,61.61,NaN,27.58,20.748388,211.8,23 / 33,25509,2020-02-14 13:00:38:451
-2.9871,-8.5237,5.653,-2.4136,-7.6135,5.6902,-0.0998,-1.0553,0.8665,-0.0396,-0.0461,-0.0849,10.8232,33.72,-2.03,-22.33,215.56,50.76,24.16,0,73.8,23.549007,87.29015,60.16,NaN,28.51,17.290323,207.8,23 / 33,26011,2020-02-14 13:00:38:953
-2.4939,-8.9211,6.4886,-2.3727,-7.5893,5.7396,-0.2237,-0.9943,0.9245,-0.0662,0.0743,0.0205,10.8232,33.79,-1.98,-24.09,217.74,51.36,22.49,0,74.957,23.549007,87.29015,60.16,NaN,28.51,17.290323,207.8,23 / 33,26508,2020-02-14 13:00:39:450
-2.9057,-8.5021,8.0233,-2.5804,-7.5761,5.6669,-0.6026,-0.2578,1.4473,-0.0619,0.0338,-0.1968,10.8232,32.6,-1.58,-23.33,216.21,50.58,24.48,0,76.837,23.548937,87.29012,58.33,NaN,30.67,17.290323,208.8,23 / 33,27009,2020-02-14 13:00:39:951
-1.3327,-7.9778,0.7737,-2.5661,-7.5585,5.6968,-0.5799,0.2868,1.4519,-0.4305,0.0264,-0.3438,10.8232,30.54,-0.27,-23.84,214.6,50.42,24.25,0,75.876,23.548937,87.29012,58.33,NaN,30.67,17.290323,208.8,23 / 33,27509,2020-02-14 13:00:40:451
-3.7843,-8.3345,4.0417,-2.1315,-7.7685,5.5927,-0.4462,-1.0515,-1.7431,0.0893,-0.0908,-0.0498,10.8232,29.22,-0.25,-23.83,214.75,52.62,21.52,0,76.563,23.548868,87.290085,54.78,NaN,29.99,17.290323,209.4,23 / 33,28011,2020-02-14 13:00:40:953
-1.8522,-10.0751,6.9507,-2.3256,-7.7929,5.4803,-0.1842,0.8749,0.0293,0.1245,0.0104,0.1238,10.8232,31.4,0.57,-24.21,216.46,52.96,22.28,0,75.713,23.548868,87.290085,54.78,NaN,29.99,17.290323,209.4,23 / 33,28508,2020-02-14 13:00:41:450
-2.3358,-8.5644,5.1,-2.2144,-7.9037,5.3664,0.0116,-0.1109,-0.2366,-0.1237,0.0903,0.0088,10.8232,30.94,0.87,-21.4,220.02,53.7,22.42,0,74.246,23.548805,87.290054,56.5,NaN,28.76,17.290323,209.5,23 / 33,29009,2020-02-14 13:00:41:951
-2.8697,-9.5652,6.4455,-2.0664,-7.8613,5.4863,-0.5023,-1.0784,0.5224,0.034,0.0146,-0.0349,10.8232,31.67,2.15,-21.26,223.69,53.29,20.64,0,74.944,23.548805,87.290054,56.5,NaN,28.76,17.290323,209.5,23 / 33,29508,2020-02-14 13:00:42:450
-2.7692,-7.3625,5.6746,-2.3318,-7.437,5.9518,0.028,1.5103,-0.4279,-0.0577,-0.0216,0.0759,10.8232,31.62,-0.23,-22.82,221.24,50.17,20.34,0,76.14,23.548742,87.290016,62.01,NaN,26.39,17.290323,209.9,23 / 33,30008,2020-02-14 13:00:42:950
-4.3541,-9.7974,6.4599,-2.4529,-7.3861,5.9665,-1.3191,-1.0056,0.2028,-0.0864,-0.0163,0.1004,10.8232,32.67,0.04,-19.56,224.89,49.68,21.57,0,78.282,23.548742,87.290016,62.01,NaN,26.39,17.290323,209.9,23 / 33,30509,2020-02-14 13:00:43:451
-0.6455,-7.6019,4.8821,-2.1312,-7.7842,5.5709,-0.5533,-1.7533,0.4258,-0.0896,-0.044,-0.2586,10.8232,33.32,-0.57,-22.13,221.15,52.54,20.93,0,76.993,23.548683,87.289986,58.62,NaN,26.75,17.290323,209.3,23 / 33,31009,2020-02-14 13:00:43:951
-2.2712,-5.7751,6.0217,-2.0765,-7.8422,5.5098,0.4734,-0.835,-0.7767,-0.079,-0.1888,-0.183,10.8232,32.55,-1.4,-22.53,219.44,52.85,21.28,0,75.425,23.548683,87.289986,58.62,NaN,26.75,17.290323,209.3,23 / 33,31509,2020-02-14 13:00:44:451
-2.2472,-7.1039,4.9659,-2.1633,-7.8008,5.5352,-0.4483,-1.3427,0.3475,0.0073,-0.012,0.0567,10.8232,33.25,0.07,-21.97,221.72,53.5,20.68,0,74.273,23.548628,87.28995,57.67,NaN,26.32,13.832258,209.8,22 / 33,32009,2020-02-14 13:00:44:951
-1.5098,-9.6011,5.27,-2.0694,-8.016,5.2566,0.2401,-1.3658,-0.2121,-0.0683,0.0828,0.1398,10.8232,32.86,1.28,-20.78,224.09,53.9,20.14,0,72.032,23.548628,87.28995,57.67,NaN,26.32,13.832258,209.8,22 / 33,32509,2020-02-14 13:00:45:451
-2.0749,-9.127,4.4775,-1.9667,-8.2237,4.9672,0.7093,0.0462,-1.5229,-0.014,-0.0844,0.0258,5.4116,33.81,2.25,-21.05,222.28,56.24,22.37,0,72.565,23.548573,87.2899,58.87,NaN,25.16,17.290323,208.5,22 / 33,33009,2020-02-14 13:00:45:951
-1.7564,-10.3672,5.1191,-1.8491,-8.1596,5.1158,0.3733,-1.6161,-0.4434,0.0084,-0.0152,-0.0232,5.4116,32.77,1.05,-21.94,222.18,56.31,19.87,0,69.81,23.548573,87.2899,58.87,NaN,25.16,17.290323,208.5,22 / 33,33509,2020-02-14 13:00:46:451
-1.5242,-12.3807,5.1526,-1.6261,-8.354,4.872,0.5266,-3.0038,-0.5159,0.0829,0.0626,0.1164,8.1174,32.98,1.75,-22.67,220.7,56.51,20.58,0,62.434,23.548536,87.28987,60.82,NaN,18.79,13.832258,210.8,23 / 33,34009,2020-02-14 13:00:46:951
-1.9552,-8.2962,5.1742,-1.6454,-8.2696,5.0077,0.2034,0.3597,-0.6991,-0.0619,-0.0312,-0.0839,8.1174,33.21,0.18,-23.45,221.83,57.92,20.22,0,58.372,23.548536,87.28987,60.82,NaN,18.79,13.832258,210.8,23 / 33,34509,2020-02-14 13:00:47:451
-1.3494,-9.9123,4.6403,-1.5031,-8.4251,4.7884,0.3238,-0.0679,-0.2568,0.215,-0.045,0.0269,8.1174,32.39,1.04,-21.41,224.19,59.22,17.43,0,55.798,23.548508,87.289856,67.06,NaN,14.76,13.832258,211.3,22 / 33,35009,2020-02-14 13:00:47:951
-0.964,-9.127,4.2692,-0.9705,-8.5126,4.7713,0.1315,-0.1913,-0.7287,-0.1525,-0.159,-0.0647,21.6464,31.81,1.97,-23.98,226.8,60.23,11.5,0,53.549,23.548508,87.289856,67.06,NaN,14.76,13.832258,211.3,22 / 33,35509,2020-02-14 13:00:48:451
-2.7309,-10.0584,6.2037,-0.3996,-9.1184,3.5869,-0.8422,-0.2031,1.9338,-0.0832,0.2991,-0.2117,18.9406,32.21,6.06,-20.83,235.16,67.69,6.63,0,54.125,23.548498,87.28983,62.7,NaN,8.46,13.832258,209.5,23 / 33,36009,2020-02-14 13:00:48:951
-1.5793,-8.744,4.681,-0.4394,-9.1213,3.5748,-0.6148,0.7769,0.664,-0.0513,-0.0749,-0.0008,18.9406,32.92,9.17,-20.33,238.4,68.24,6.76,0,53.812,23.548498,87.28983,62.7,NaN,8.46,13.832258,209.5,23 / 33,36509,2020-02-14 13:00:49:451
-1.2369,-9.2827,4.681,-0.6447,-9.0349,3.7584,-0.4473,0.4318,0.6425,0.0052,0.0274,0.0386,18.9406,32.72,8.09,-19.03,236.66,67.12,9.73,0,52.687,23.548504,87.289825,58.44,NaN,1.76,13.832258,216.3,23 / 33,37008,2020-02-14 13:00:49:950
-1.1675,-9.0265,4.7911,-0.906,-8.8786,4.0645,-0.2427,0.3217,0.3968,-0.0076,-0.0248,0.0173,18.9406,32.2,8.7,-21.35,231.73,64.87,12.57,0,53.121,23.548504,87.289825,58.44,NaN,1.76,13.832258,216.3,23 / 33,37508,2020-02-14 13:00:50:450
-1.529,-9.3976,4.9755,-1.0653,-8.7562,4.2854,-0.6566,-0.1311,0.4385,0.0766,-0.0589,-0.0296,18.9406,31.34,8.63,-16.94,236.81,63.66,13.23,0,59.994,23.548504,87.289825,58.44,NaN,1.76,13.832258,216.3,24 / 33,38008,2020-02-14 13:00:50:950
0.5372,-4.2045,9.6035,-1.8584,-6.4606,7.1398,-0.4713,-0.8888,-0.3452,4.3206,-1.3361,-0.8573,21.6464,27.17,-2.57,-29.81,180.07,63.18,41.92,2,56.673,23.548504,87.289825,58.44,NaN,1.76,13.832258,216.3,24 / 33,38510,2020-02-14 13:00:51:452
-1.1507,5.4273,8.1574,0.8677,3.8232,8.9889,-0.7735,0.26,0.1609,-0.6819,-0.3657,0.0674,20848.002,23.16,-24.64,-19.88,236.99,-22.95,-5.51,2,62.652,23.548508,87.28982,67.02,NaN,0,10.374194,,24 / 33,39009,2020-02-14 13:00:51:951
0.8892,3.3228,9.1007,1.4791,2.8392,9.2694,-0.2446,-0.0812,0.3474,0.0393,0.2703,0.078,10839.861,20.18,-22.28,-23.19,236.63,-16.83,-9.07,2,62.051,23.548508,87.28982,67.02,NaN,0,10.374194,,24 / 33,39509,2020-02-14 13:00:52:451
-0.1427,3.6508,8.3226,0.5254,3.4403,9.1683,0.0166,-0.1502,-1.0145,-0.1727,-0.0397,0.0067,9099.614,22.64,-25.04,-18.95,234.35,-20.53,-2.93,2,60.138,23.548508,87.28982,67.02,NaN,0,10.374194,,24 / 33,40009,2020-02-14 13:00:52:951
