,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,k
0,0.3457,2.7841,9.1151,0.1172,3.0173,9.3302,-0.1416,0.1601,-0.2836,-0.1344,-0.1295,0.1431,2325.3252,3.34,-55.12,-15.21,183.82,-17.92,-0.72,2,45.169,23.54794,87.29186999999999,123.23,,,68.00968,,16 / 39,9,2020-02-12 14:38:38:570,0.0
1,0.1422,3.2965,9.2946,0.3648,2.4992,9.4758,-0.4411,1.1625,0.3401,-0.0364,-0.0517,-0.2926,2070.5635,4.57,-54.71,-16.11,186.63,-14.54,-2.64,2,44.318999999999996,23.54794,87.29186999999999,123.23,,,68.00968,,16 / 39,510,2020-02-12 14:38:39:071,-0.2897029989802081
2,0.6473,1.8959,9.0911,0.5222,2.5476,9.4555,0.0864,-0.6769,-0.4037,-0.1035,-0.0688,0.1059,2542.6220000000003,5.34,-53.32,-18.45,187.2,-16.33,-2.55,2,44.288000000000004,23.547787,87.29189000000001,114.72,,0.83,17.290323,219.5,0 / 39,1008,2020-02-12 14:38:39:569,-0.09278573965238793
3,0.7,1.7642,10.9059,0.6779999999999999,2.7538,9.3876,0.0788,-0.9298,1.1738,0.6326,-0.1934,0.059000000000000004,2185.456,1.3,-54.8,-16.66,182.65,-16.31,-4.13,2,37.044000000000004,23.547787,87.29189000000001,114.72,,0.83,17.290323,219.5,0 / 39,1509,2020-02-12 14:38:40:070,-0.04227388678141942
4,0.9299,3.2749,12.0384,0.1027,2.8228,9.391,0.7235,0.1983,3.4834,0.7764,0.3158,-0.5045,2095.54,3.22,-55.9,-16.4,183.7,-16.73,-0.63,2,38.23,23.547789,87.2919,111.32,,2.45,17.290323,192.5,19 / 33,2009,2020-02-12 14:38:40:570,-0.15794752805126278
5,-0.1834,2.6884,8.811,0.1981,2.5301,9.4726,-0.5785,0.6827,-1.3509,-0.1802,0.0122,-0.087,2190.4514,7.09,-55.53,-17.59,188.47,-14.95,-1.2,2,45.648,23.547789,87.2919,111.32,,2.45,17.290323,192.5,19 / 33,2510,2020-02-12 14:38:41:071,-0.14370116853028198
6,0.4271,2.0012,8.1071,0.4682,2.5018,9.4706,-0.023,0.2434,-1.278,-0.1333,-0.0411,0.0888,2372.7808,0.04,-54.98,-17.88,180.83,-14.82,-2.25,2,38.345,23.54778,87.29191,100.71,,2.88,20.748388000000002,192.4,22 / 33,3008,2020-02-12 14:38:41:569,-0.10466056503657645
7,0.8293,1.2207,8.7703,0.6711,2.1087,9.5537,0.0534,-0.6047,-1.0105,-0.2643,-0.0912,-0.1104,2540.1243,3.85,-53.08,-16.62,186.08,-15.13,-3.33,2,38.846,23.54778,87.29191,100.71,,2.88,20.748388000000002,192.4,22 / 33,3509,2020-02-12 14:38:42:070,-0.10548994975858418
8,1.7008,0.9933,8.2077,0.5157,2.1788,9.5476,0.2889,-1.0646,-1.5556,0.4451,0.5075,0.0803,2627.5425,-0.52,-52.04,-17.06,179.9,-12.84,-3.09,2,42.048,23.547775,87.29191999999999,96.39,,1.98,17.290323,192.5,22 / 33,4008,2020-02-12 14:38:42:569,-0.08189024180485369
9,0.5085,1.0842,13.202,0.2744,1.962,9.6045,0.2703,0.0462,1.8869,-0.2974,0.1965,-0.2372,2879.8066,1.64,-52.67,-18.61,183.2,-12.61,-1.99,2,39.299,23.547775,87.29191999999999,96.39,,1.98,17.290323,192.5,22 / 33,4509,2020-02-12 14:38:43:070,-0.09951692455396358
10,-0.3558,3.1169,10.2068,0.1012,1.6219,9.6711,-0.049,0.9532,1.069,-0.5743,-0.0038,0.3679,3152.052,2.32,-51.18,-18.1,182.59,-11.52,-0.31,2,38.861,23.547771,87.29193000000001,93.36,,2.88,10.374194000000001,192.4,22 / 33,5009,2020-02-12 14:38:43:570,-0.05149843599818037
11,-0.2768,2.1832,11.6816,0.1559,2.176,9.5609,-0.0198,0.0101,2.8415,0.7157,-0.3213,-0.5887,3122.08,1.35,-52.02,-19.01,180.95,-11.12,0.65,2,39.518,23.547771,87.29193000000001,93.36,,2.88,10.374194000000001,192.4,22 / 33,5509,2020-02-12 14:38:44:070,-0.10198605254091142
12,0.3888,1.9007,8.1526,0.0695,2.1545,9.5668,0.1006,0.0888,-0.7347,0.0648,0.0601,-0.0071,3024.6711,2.53,-53.83,-17.53,183.8,-12.46,-0.65,2,50.68,23.547766,87.29194,94.49,,3.13,10.374194000000001,192.4,22 / 33,6008,2020-02-12 14:38:44:569,-0.09375530376964594
13,0.4941,2.2933,8.0042,0.2399,2.0945,9.5774,0.366,0.0263,-1.8949,-0.1621,-0.0091,0.0078,2854.8298,-0.22,-54.02,-17.24,180.05,-13.22,-0.14,2,43.125,23.547766,87.29194,94.49,,3.13,10.374194000000001,192.4,22 / 33,6508,2020-02-12 14:38:45:069,-0.08556328215663787
14,0.8293,1.7881,9.0049,0.3649,1.9856,9.5966,-0.2818,-0.5444,-1.1973,-0.4465,-0.2158,-0.0007,2682.4912,3.48,-53.7,-16.6,184.21,-11.68,-2.18,2,41.396,23.54776,87.29195,91.17,,3.06,10.374194000000001,192.4,22 / 33,7009,2020-02-12 14:38:45:570,-0.07915611484115632
15,-0.126,0.6605,13.4342,0.0626,2.1491,9.5681,-0.3862,-0.5116,-2.8583,-0.3261,0.23800000000000002,0.1517,2435.2224,-2.86,-56.0,-15.69,177.97,-11.3,-4.14,2,42.278,23.54776,87.29195,91.17,,3.06,10.374194000000001,192.4,22 / 33,7509,2020-02-12 14:38:46:070,-0.0627506654368959
16,-0.1691,2.8488,11.2794,0.5772,2.5641,9.4479,-0.9440000000000001,-1.4536,-0.6811,0.6656,-0.5844,-0.2776,2764.914,0.2,-56.64,-12.1,180.81,-15.16,-3.5,2,42.417,23.547754,87.29195,98.85,,2.34,10.374194000000001,206.5,22 / 33,8010,2020-02-12 14:38:46:571,-0.07719272053161196
17,0.5204,2.6261,10.5085,-0.0987,1.9795,9.6043,-0.0824,1.0545,1.3559999999999999,-0.1472,0.0431,0.1186,2657.5144,3.27,-54.88,-14.87,183.85,-10.55,-1.73,2,42.513999999999996,23.547754,87.29195,98.85,,2.34,10.374194000000001,206.5,22 / 33,8508,2020-02-12 14:38:47:069,-0.06468885481807186
18,0.2284,3.0211,11.0735,0.5325,1.5529,9.6683,-0.1928,0.7395,0.9908,0.1746,-0.0368,-0.1669,2527.636,-3.64,-56.91,-15.08,176.56,-9.51,-2.91,2,40.916,23.547754,87.29195,98.85,,2.34,10.374194000000001,206.5,15 / 18,9010,2020-02-12 14:38:47:571,-0.07091472570316283
19,-0.2433,2.2215,8.9115,0.2568,1.3187,9.7142,-0.20199999999999999,0.3931,-0.7939,-0.1898,0.3445,0.1985,2430.2270000000003,-3.75,-56.46,-17.78,176.2,-7.73,-1.51,2,39.001999999999995,23.547754,87.29195,98.85,,2.34,10.374194000000001,206.5,15 / 18,9509,2020-02-12 14:38:48:070,-0.05520723885069115
20,-0.4324,0.8664,8.6338,0.1428,1.7798,9.6427,-0.4644,0.008,-1.3794,0.5069,0.2583,0.3956,2507.6545,-7.66,-54.03,-16.42,170.93,-9.16,0.38,2,40.146,23.547747,87.291954,100.54,,2.92,10.374194000000001,205.7,15 / 23,10009,2020-02-12 14:38:48:570,-0.029969978197819713
21,0.3624,0.7754,9.9626,0.4809,1.5217,9.6759,-0.2779,-0.9037,-0.46299999999999997,-0.5211,-0.3159,0.321,2260.386,-10.89,-54.5,-16.13,168.76,-12.75,-4.44,2,53.8,23.547747,87.291954,100.54,,2.92,10.374194000000001,205.7,15 / 23,10510,2020-02-12 14:38:49:071,-0.011049035010491298
22,0.5659,0.4019,12.4119,0.3838,1.5186,9.6808,-0.9201,-0.7178,-0.8239,-0.0278,0.319,0.7706,2550.115,-19.7,-49.69,-20.73,157.41,-8.91,-2.27,2,39.539,23.54774,87.291954,103.26,,2.95,10.374194000000001,205.9,15 / 23,11008,2020-02-12 14:38:49:569,0.029637534175857922
23,1.1836,3.5646,11.7128,0.4222,1.5574,9.673,0.6828,-0.6923,2.7129,-0.1301,-0.2552,0.2347,2542.6220000000003,-27.22,-47.21,-19.79,148.13,-11.27,-2.54,2,41.495,23.54774,87.291954,103.26,,2.95,10.374194000000001,205.9,15 / 23,11509,2020-02-12 14:38:50:070,0.0399684743285732
24,0.4798,2.8560000000000003,11.799000000000001,0.4958,1.4027,9.6931,0.0403,-0.9504,2.0903,-0.0289,0.1379,0.5266,2684.9888,-34.78,-39.89,-19.35,137.14,-8.22,-2.93,2,38.189,23.547731,87.29196,102.69,,4.79,10.374194000000001,147.7,14 / 22,12009,2020-02-12 14:38:50:570,0.06374949218910164
25,0.3145,1.8983,15.3759,0.3961,1.7251,9.6456,0.7334,-0.5173,1.3532,0.2299,-0.0773,0.0771,3104.5964,-40.37,-32.07,-19.92,125.28,-10.13,-2.35,2,39.749,23.547731,87.29196,102.69,,4.79,10.374194000000001,147.7,14 / 22,12509,2020-02-12 14:38:51:070,0.06438363970489291
26,0.0751,2.0180000000000002,12.2299,0.6406,1.1649,9.7161,-0.4647,0.8476,1.7182,-0.7916,0.0697,0.9431,3049.6477,-42.28,-26.91,-23.17,118.04,-10.94,-2.66,2,38.779,23.547724,87.29196999999999,98.4,,5.94,10.374194000000001,119.4,15 / 23,13009,2020-02-12 14:38:51:570,0.10502993699358641
27,1.7152,1.8097,8.4064,-0.06,1.3916,9.7072,0.4142,0.8518,3.0256,-0.4678,0.5618,0.0036,4181.0894,-39.7,-24.68,-27.31,117.2,-8.97,-0.5,2,40.097,23.547724,87.29196999999999,98.4,,5.94,10.374194000000001,119.4,15 / 23,13509,2020-02-12 14:38:52:070,0.10045300789940444
28,-0.7437,1.35,12.0647,-0.2618,1.6926,9.6559,-0.2949,-0.2479,2.053,0.0169,-0.2936,0.2774,4518.2744,-39.55,-27.35,-28.23,118.31,-9.94,1.55,2,54.6,23.547718,87.29199,97.3,,5.29,10.374194000000001,119.3,13 / 21,14009,2020-02-12 14:38:52:570,0.10825467458850091
29,-0.0613,1.8839,15.1365,-0.4026,1.6078,9.6656,-1.0817,1.0933,1.2904,0.11599999999999999,0.1677,0.0643,4585.710999999999,-40.12,-29.32,-31.52,122.28,-5.85,1.17,2,36.673,23.547718,87.29199,97.3,,5.29,10.374194000000001,119.3,13 / 21,14509,2020-02-12 14:38:53:070,0.10635825052898915
30,-0.2984,0.9885,13.7766,-0.4504,1.183,9.7246,-0.4505,0.8315,1.7004,-0.3868,-0.0432,0.1005,11313.825,-40.69,-30.07,-33.89,121.35,-6.93,2.65,2,42.265,23.547718,87.29199,97.3,,5.29,10.374194000000001,119.3,13 / 21,15009,2020-02-12 14:38:53:570,0.1061105718812364
31,0.6665,1.4027,7.4391,-0.1486,0.9675,9.7577,0.8627,0.2076,3.4331,-0.0023,0.0175,-0.4513,12230.372,-42.55,-27.38,-34.14,117.25,-7.44,1.12,2,36.555,23.547718,87.29199,97.3,,5.29,10.374194000000001,119.3,13 / 21,15510,2020-02-12 14:38:54:071,0.08298736133997514
32,1.1166,0.603,12.9051,0.0149,1.0152,9.7539,0.5436,0.3331,-0.3434,-0.1184,0.1581,0.3924,6911.036,-41.66,-31.93,-29.74,124.39,-5.94,-0.09,2,39.971,23.547716,87.292015,96.3,,4.0,10.374194000000001,119.4,15 / 23,16009,2020-02-12 14:38:54:570,0.09559654136552165
33,0.6186,1.0244,8.8541,0.0645,0.7714,9.7761,0.4656,0.5809,-1.0914,-0.1046,-0.3127,0.0409,9594.488000000001,-43.2,-28.67,-29.46,121.86,-4.51,-0.38,2,36.287,23.547716,87.292015,96.3,,4.0,10.374194000000001,119.4,15 / 23,16508,2020-02-12 14:38:55:069,0.09340437917528284
34,1.0591,0.8161,7.2117,0.0023,1.0204,9.7534,0.2077,0.4199,-0.4883,-0.3389,-0.1977,0.2507,8853.45,-41.57,-29.37,-28.4,121.75,-6.21,-0.83,2,39.294000000000004,23.547716,87.29203000000001,98.55,,4.5,10.374194000000001,119.4,13 / 20,17009,2020-02-12 14:38:55:570,0.09961091124906704
35,0.0129,0.4546,6.9746,-0.1089,1.235,9.728,0.1605,0.2402,-2.6056,0.0414,0.0633,0.207,6151.7466,-44.53,-26.07,-29.11,116.33,-6.82,0.68,2,39.342,23.547716,87.29203000000001,98.55,,4.5,10.374194000000001,119.4,13 / 20,17509,2020-02-12 14:38:56:070,0.10378669005850927
36,0.0703,1.2758,6.6586,-0.0279,1.4676,9.6962,-0.0815,-0.8938,-1.476,0.1682,-0.5961,-0.1828,12740.648000000001,-43.99,-27.75,-26.88,118.23,-8.61,0.16,2,46.809,23.547716,87.292046,101.33,,5.04,10.374194000000001,102.0,14 / 23,18009,2020-02-12 14:38:56:570,0.09279471275151496
37,0.7144,-0.0338,8.629,-0.2093,1.4118,9.7022,0.0611,-0.7668,-2.6866,0.2023,0.5299,0.0377,9191.468,-44.71,-25.52,-28.99,115.44,-8.28,1.24,2,48.068000000000005,23.547716,87.292046,101.33,,5.04,10.374194000000001,102.0,14 / 23,18509,2020-02-12 14:38:57:070,0.09070857066140299
38,0.6689,0.7108,7.3266,0.4684,1.4578,9.6864,1.1316,-0.9616,-1.4315,0.3333,-0.4629,-0.2276,12022.361,-46.31,-25.81,-26.72,115.58,-8.55,-2.77,2,43.964,23.547712,87.29205999999999,102.43,,4.54,10.374194000000001,119.4,13 / 22,19008,2020-02-12 14:38:57:569,0.07880042496846708
39,2.0527,0.0236,9.9913,0.2071,1.4969,9.6895,0.5871,-0.9763,-2.0818,0.5655,0.8196,-0.1882,4960.361,-48.12,-21.14,-27.93,111.12,-5.27,-1.72,2,41.858999999999995,23.547712,87.29205999999999,102.43,,4.54,10.374194000000001,119.4,13 / 22,19508,2020-02-12 14:38:58:069,0.06892410857815798
40,-0.18100000000000002,3.3085,10.5779,0.4732,1.5928,9.6649,0.027000000000000003,-1.1095,2.6432,0.4718,-0.986,-0.2127,5277.564,-48.66,-23.84,-28.63,111.51,-8.88,-1.01,2,42.24,23.547709,87.29207,100.9,,2.38,10.374194000000001,119.4,13 / 22,20008,2020-02-12 14:38:58:569,0.058616812668307
41,-0.9903,1.5655,14.933,-0.1979,0.9389,9.7596,-0.2534,1.5816,2.4181,-0.7863,0.4212,0.353,5734.6367,-46.28,-25.12,-29.76,115.38,-5.49,1.16,2,39.615,23.547709,87.29207,100.9,,2.38,10.374194000000001,119.4,13 / 22,20509,2020-02-12 14:38:59:070,0.06928437270283568
42,0.1134,1.6397,13.1349,-0.1303,1.1374,9.7396,0.1515,0.4963,3.3168,0.6081,0.1847,-0.5088,7579.3857,-45.2,-32.1,-27.22,122.34,-6.66,0.77,2,41.663999999999994,23.547709,87.29208,101.52,,3.64,10.374194000000001,111.3,14 / 23,21009,2020-02-12 14:38:59:570,0.04853104331610145
43,-0.5498,2.1976,10.9969,0.1172,1.5079,9.6893,-0.2548,0.769,1.8077,0.2214,0.2316,0.2923,8190.4169999999995,-45.05,-32.77,-24.16,123.16,-8.27,-1.16,2,45.756,23.547709,87.29208,101.52,,3.64,10.374194000000001,111.3,14 / 23,21508,2020-02-12 14:39:00:069,0.05720605087207581
44,0.8508,1.6613,8.0472,0.3337,1.1847,9.7291,0.1193,0.8974,0.2617,-0.096,0.0303,0.0228,8622.688,-49.05,-22.83,-23.83,111.68,-8.08,-1.51,2,41.077,23.547705,87.29209,106.66,,3.49,10.374194000000001,119.4,10 / 19,22008,2020-02-12 14:39:00:569,0.05599166711656323
45,0.3169,1.8504,7.6618,0.0211,1.7181,9.655,-0.3163,0.147,-1.3888,-0.0342,0.5128,0.1335,9360.476999999999,-46.92,-26.15,-25.2,114.3,-10.09,-0.13,2,42.169,23.547705,87.29209,106.66,,3.49,10.374194000000001,119.4,10 / 19,22508,2020-02-12 14:39:01:069,0.058706350850185336
46,0.4654,2.0491,8.5644,0.1673,1.3559999999999999,9.711,-0.3835,0.1555,-1.493,-0.1429,-0.055999999999999994,0.3849,9890.253,-46.44,-18.74,-24.86,108.51,-7.95,-0.99,2,42.818000000000005,23.547705,87.2921,110.05,,2.74,13.832258,119.4,13 / 22,23009,2020-02-12 14:39:01:570,0.07004868416454879
47,-0.1858,1.6301,8.5021,0.2273,1.7579,9.6451,0.0601,-0.877,-2.2461,-0.0726,-0.1668,-0.0539,10472.032,-47.58,-24.46,-27.18,111.41,-10.33,-1.35,2,43.324,23.547705,87.2921,110.05,,2.74,13.832258,119.4,13 / 22,23509,2020-02-12 14:39:02:070,0.06576794880700199
48,1.3488,0.2056,11.289000000000001,0.758,1.2384,9.6986,0.4562,-0.5446,0.5146,-0.0651,0.4628,0.2507,10420.03,-49.4,-22.64,-22.6,111.29,-9.51,-5.97,2,43.755,23.547703,87.29211,114.08,,1.91,13.832258,119.4,14 / 23,24008,2020-02-12 14:39:02:569,0.07211423536008846
49,1.8445,1.8935,8.5883,0.4689,0.9881,9.7455,-0.8134,-0.8149,-0.6614,0.3418,-0.1348,0.1272,11125.316,-48.76,-23.3,-27.37,112.7,-5.78,-2.75,2,40.501999999999995,23.547703,87.29211,114.08,,1.91,13.832258,119.4,14 / 23,24509,2020-02-12 14:39:03:070,0.07399332773758772
50,0.3553,0.2774,9.8022,0.6867,0.9403,9.7373,-0.1836,-0.7305,1.3029,0.0233,0.2305,-0.153,10897.805,-47.0,-26.18,-24.53,117.18,-5.5,-4.03,2,43.928999999999995,23.5477,87.292114,116.78,,3.6,13.832258,107.0,11 / 19,25009,2020-02-12 14:39:03:570,0.06629346850413222
51,0.6857,1.5367,9.8597,0.8342,0.9117,9.7285,-0.5774,0.259,0.7252,-0.4444,0.1943,0.0835,10257.521,-46.56,-26.02,-23.47,117.54,-5.49,-5.42,2,44.813,23.5477,87.292114,116.78,,3.6,13.832258,107.0,11 / 19,25508,2020-02-12 14:39:04:069,0.06687406416893972
52,0.7072,1.8432,11.4709,0.823,0.8127,9.7382,0.061,0.6193,1.4563,0.084,0.2252,0.0995,10498.034,-44.97,-29.99,-24.22,122.81,-4.75,-4.83,2,43.806999999999995,23.547695,87.29213,121.04,,4.5,17.290323,106.5,14 / 23,26009,2020-02-12 14:39:04:570,0.06796951971552032
53,0.7647,0.4043,11.4303,0.9346,0.746,9.7335,0.0108,0.2332,1.4451,-0.0268,-0.1061,-0.2212,11128.566,-46.93,-25.24,-24.29,117.55,-3.39,-5.14,2,47.945,23.547695,87.29213,121.04,,4.5,17.290323,106.5,14 / 23,26509,2020-02-12 14:39:05:070,0.05830528397612716
54,1.4159,1.6756,11.2459,0.8693,0.9059999999999999,9.7259,-0.0461,-0.0736,0.8594,-0.0055,0.2274,0.1964,11414.581,-45.7,-28.7,-25.84,120.97,-5.3,-5.11,2,38.3,23.547691,87.29214,121.98,,2.63,13.832258,119.4,13 / 21,27009,2020-02-12 14:39:05:570,0.06290042716966111
55,0.8676,0.7658,9.3808,1.0194,0.3682,9.7466,-0.1497,0.4081,-0.5818,-0.1386,0.1102,-0.0348,11005.06,-47.54,-23.67,-27.96,116.88,-2.04,-5.61,2,49.141999999999996,23.547691,87.29214,121.98,,2.63,13.832258,119.4,13 / 21,27509,2020-02-12 14:39:06:070,0.059662690067616174
56,2.0001,0.2702,9.7711,1.2901,0.439,9.7115,0.2622,0.0031,-0.7731,0.1042,0.3083,0.0792,10969.308,-46.4,-28.72,-27.93,123.23,-2.57,-7.57,2,41.104,23.547691,87.29214499999999,121.13,,2.23,13.832258,119.4,10 / 19,28009,2020-02-12 14:39:06:570,0.06030766378029322
57,0.8269,0.6222,8.9331,1.1259,0.7090000000000001,9.716000000000001,-0.3428,0.0142,-0.9467,-0.1141,0.1166,0.1804,11245.572,-44.61,-27.92,-26.53,121.62,-4.15,-6.61,2,43.876999999999995,23.547691,87.29214499999999,121.13,,2.23,13.832258,119.4,10 / 19,28508,2020-02-12 14:39:07:069,0.06425793545761886
58,0.2068,-0.6611,9.2204,1.022,0.9965,9.7022,0.2382,0.2968,-3.3312,0.7445,-0.1189,0.3945,11326.826000000001,-42.41,-29.42,-26.28,123.43,-5.83,-6.01,2,49.257,23.547691,87.29214499999999,120.95,,1.62,13.832258,119.4,13 / 22,29008,2020-02-12 14:39:07:569,0.07508409671818266
59,0.542,0.3468,11.7176,0.8279,1.3893,9.6724,-0.4239,-0.4572,-2.3304,-0.3474,-0.1093,0.2933,11265.073,-40.54,-30.97,-24.93,125.76,-6.26,-5.49,2,50.357,23.547691,87.29214499999999,120.95,,1.62,13.832258,119.4,13 / 22,29509,2020-02-12 14:39:08:070,0.0822150737380012
60,-0.1188,-0.7114,13.099,0.6497,0.6232,9.7652,0.6513,-0.064,1.4441,0.2694,0.6524,-0.1019,11092.813999999998,-41.8,-26.97,-26.24,120.94,-6.34,-5.63,2,64.529,23.547691,87.29214499999999,120.95,,1.62,13.832258,119.4,12 / 21,30009,2020-02-12 14:39:08:570,0.0762163743837262
61,0.6785,1.3668,11.0903,1.1199,0.8564,9.7048,-0.0943,1.2371,0.4638,0.0648,-0.1998,-0.136,11073.313,-41.37,-29.45,-24.88,123.43,-7.11,-6.11,2,55.818999999999996,23.547691,87.29214499999999,120.95,,1.62,13.832258,119.4,12 / 21,30508,2020-02-12 14:39:09:069,0.06932142418724449
62,0.9538,1.5607,11.7463,0.7453,0.7184,9.7519,0.3803,0.8403,0.32299999999999995,0.4505,0.1539,-0.1274,10046.261,-42.38,-25.4,-25.87,119.75,-4.2,-4.37,2,61.721000000000004,23.547691,87.29216,120.58,,2.99,13.832258,86.8,13 / 22,31009,2020-02-12 14:39:09:570,0.06294667789384004
63,0.6761,0.9741,10.2547,0.8338,1.1067,9.7083,-0.1439,0.1803,1.2779,0.0574,0.1048,0.0845,10163.267,-42.49,-27.27,-24.24,121.61,-5.7,-6.46,2,57.161,23.547691,87.29216,120.58,,2.99,13.832258,86.8,13 / 22,31509,2020-02-12 14:39:10:070,0.06364339168004456
64,0.8652,1.2973,10.4989,0.8664,0.9391,9.7231,0.1563,0.4773,-0.4258,0.0489,0.0058,-0.0848,9500.233,-43.76,-26.92,-23.96,120.32,-5.29,-5.38,2,62.223,23.547691,87.29217,121.81,,4.28,10.374194000000001,102.0,14 / 23,32009,2020-02-12 14:39:10:570,0.0588560366034441
65,0.8413,1.1082,8.5716,0.8896,0.6558,9.7442,-0.2011,0.196,-1.0776,-0.0374,0.1155,-0.1764,8902.203000000001,-44.06,-27.36,-24.53,121.19,-4.08,-6.27,2,63.86600000000001,23.547691,87.29217,121.81,,4.28,10.374194000000001,102.0,14 / 23,32510,2020-02-12 14:39:11:071,0.05128541125330301
66,-0.1116,0.2032,8.7679,0.8438,0.7929999999999999,9.738,-0.7924,-0.5181,-1.1414,-0.0257,-0.0677,0.2294,8658.44,-44.1,-24.4,-23.24,117.47,-4.64,-4.95,2,55.93899999999999,23.547688,87.29218,121.76,,5.33,10.374194000000001,102.6,13 / 21,33009,2020-02-12 14:39:11:570,0.057005523085307985
67,-0.9520000000000001,-0.1296,7.8797,1.273,1.0134,9.6707,-0.5613,-0.2695,-0.8240000000000001,0.0691,-0.08900000000000001,-0.0582,8356.175,-45.96,-27.84,-22.96,120.28,-5.93,-7.5,2,51.477,23.547688,87.29218,121.76,,5.33,10.374194000000001,102.6,13 / 21,33509,2020-02-12 14:39:12:070,0.053312800600409646
