x,y,z
-2.801 , 7.806 , 8.692
-4.693 , 9.672 , 11.223
-2.044 , 8.135 , 14.678
-4.132 , 4.325 , 11.792
-0.656 , 4.853 , 10.243
0.443 , 6.86 , 9.102
-0.791 , 7.683 , 5.473
1.696 , 8.837 , 2.486
-1.503 , 7.842 , -4.341
0.09 , 7.508 , -3.248
-1.403 , 8.124 , 0.719
-2.48 , 10.047 , 4.247
-0.957 , 11.464 , 9.31
-3.78 , 10.589 , 11.752
-0.751 , 10.179 , 12.571
-0.809 , 9.42 , 11.423
-2.177 , 8.451 , 6.791
1.992 , 9.128 , 6.634
-1.265 , 8.469 , -0.15
2.562 , 7.592 , 2.975
-0.234 , 6.618 , 2.115
-0.373 , 7.55 , 3.973
0.762 , 9.884 , 12.411
-4.429 , 10.707 , 13.542
-0.039 , 11.424 , 15.947
-2.374 , 8.057 , 8.871
-1.101 , 5.822 , 2.074
2.129 , 6.344 , 1.618
-1.049 , 8.223 , -0.386
2.315 , 10.308 , 5.596
-1.84 , 9.197 , 4.239
-0.828 , 8.129 , 3.947
-0.488 , 9.233 , 8.764
-3.277 , 12.171 , 9.947
1.123 , 14.564 , 13.347
-1.769 , 10.934 , 4.6
0.364 , 6.8 , -2.693
0.886 , 4.933 , -6.573
-1.509 , 5.844 , -3.973
-1.163 , 8.918 , 2.052
-4.283 , 9.51 , 5.647
-3.16 , 9.924 , 4.653
-2.846 , 9.375 , 9.242
-2.684 , 11.53 , 7.463
0.681 , 13.724 , 6.725
0.656 , 12.156 , 3.537
3.036 , 9.421 , -3.725
2.171 , 7.758 , -9.022
1.417 , 8.011 , -6.387
0.641 , 10.7 , 2.914
-3.518 , 11.893 , 8.096
-3.356 , 10.776 , 9.481
-5.28 , 7.516 , 10.969
-4.248 , 7.252 , 9.195
-0.35 , 8.561 , 12.26
-2.467 , 7.887 , 6.978
3.057 , 7.233 , 6.19
-0.079 , 5.475 , -0.186
0.919 , 5.408 , 2.072
-0.275 , 7.248 , 5.359
-3.58 , 7.702 , 8.063
-1.602 , 9.381 , 13.076
-5.536 , 9.699 , 13.641
-1.399 , 10.735 , 12.997
0.489 , 9.189 , 9.444
-0.673 , 7.169 , 0.779
5.024 , 7.059 , -1.584
1.313 , 6.209 , -7.441
2.859 , 6.895 , -3.369
0.093 , 8.265 , 1.411
-3.101 , 9.293 , 3.661
-2.194 , 10.571 , 11.31
-7.423 , 10.19 , 10.996
-2.145 , 10.825 , 13.549
-1.793 , 8.405 , 9.361
-0.501 , 6.25 , 3.862
4.421 , 6.97 , 2.684
2.442 , 6.964 , 0.628
3.523 , 8.371 , 2.418
1.087 , 8.379 , 4.623
-0.557 , 9.194 , 3.967
-0.943 , 9.951 , 11.398
-4.56 , 11.213 , 10.864
-0.427 , 11.504 , 12.241
-1.375 , 9.022 , 6.183
0.742 , 6.835 , 0.594
2.333 , 7.866 , -2.416
-0.217 , 9.056 , -4.328
-0.214 , 10.061 , -0.12
-3.348 , 9.273 , 0.056
-3.41 , 9.512 , -0.166
-3.024 , 10.47 , 7.551
-2.845 , 12.39 , 8.845
0.242 , 12.401 , 7.61
0.95 , 8.597 , 2.836
2.574 , 6.079 , -5.779
2.03 , 5.637 , -7.139
0.354 , 8.342 , -4.867
-1.973 , 11.491 , 2.535
-3.461 , 12.18 , 6.904
-3.548 , 11.223 , 7.171
-4.338 , 10.537 , 8.941
-0.735 , 12.2 , 12.723
1.317 , 11.563 , 13.921
1.244 , 8.218 , 7.116
4.803 , 5.513 , 2.092
2.363 , 4.889 , -0.689
2.17 , 6.743 , 5.918
-1.291 , 9.284 , 10.272
-3.764 , 9.29 , 10.216
-3.834 , 6.919 , 12.099
-7.111 , 5.361 , 11.169
-2.741 , 7.6 , 13.292
-2.007 , 8.233 , 10.949
-1.382 , 6.579 , 5.055
2.956 , 6.164 , 0.742
0.726 , 6.966 , -6.342
2.074 , 9.656 , -0.899
-0.903 , 11.798 , 0.212
-2.704 , 11.206 , 0.354
-3.47 , 8.924 , 4.24
-5.249 , 8.964 , 7.191
-1.087 , 11.846 , 15.989
-0.316 , 12.604 , 17.47
1.746 , 9.319 , 11.042
5.094 , 5.012 , 3.47
3.099 , 2.176 , -4.862
4.836 , 3.876 , 1.047
-0.552 , 7.565 , 4.411
-1.183 , 10.957 , 10.349
-3.994 , 11.51 , 16.178
-5.195 , 10.85 , 13.256
-1.286 , 10.501 , 12.725
-2.255 , 8.162 , 5.331
2.575 , 7.838 , 1.55
2.616 , 7.108 , -5.189
2.187 , 7.103 , -5.505
1.412 , 9.844 , -1.988
-2.586 , 12.702 , 0.691
-2.819 , 14.292 , 6.5
-5.911 , 13.709 , 10.672
-4.502 , 13.169 , 10.417
-0.831 , 11.901 , 11.053
-0.425 , 8.286 , 7.198
4.736 , 6.403 , 6.043
3.384 , 5.517 , 0.981
3.923 , 6.009 , 2.57
0.756 , 6.835 , 2.406
-1.612 , 8.104 , 4.025
-2.587 , 9.39 , 6.954
-5.763 , 9.865 , 9.146
-3.448 , 10.166 , 6.804
-2.148 , 7.625 , 2.513
-0.891 , 4.783 , -3.388
2.659 , 5.904 , -3.552
0.585 , 6.981 , -3.318
1.567 , 9.647 , -0.156
-1.757 , 11.11 , 1.394
-2.227 , 12.368 , 0.752
-2.564 , 13.866 , 4.426
-3.606 , 15.027 , 6.725
-1.505 , 15.162 , 6.906
-0.368 , 11.652 , 6.765
1.636 , 7.338 , 2.108
3.673 , 6.343 , 1.506
1.946 , 6.651 , 0.795
2.473 , 8.314 , 7.082
-2.739 , 8.873 , 6.852
-2.748 , 8.572 , 6.756
-5.136 , 7.449 , 9.895
-6.294 , 8.901 , 11.635
-2.063 , 10.643 , 13.538
-2.234 , 7.595 , 6.657
2.829 , 4.466 , 0.734
3.137 , 3.268 , -3.677
2.707 , 5.658 , -3.455
1.821 , 9.165 , 0.23
-2.449 , 9.195 , -0.683
-3.671 , 9.454 , 0.202
-6.67 , 9.411 , 4.258
-5.5 , 11.63 , 8.909
-2.292 , 11.381 , 12.891
-2.289 , 8.281 , 8.25
3.875 , 6.093 , 4.142
4.567 , 4.375 , 1.952
4.526 , 6.949 , 0.802
2.882 , 9.665 , 5.262
2.206 , 11.166 , 8.32
-1.122 , 10.808 , 6.475
-2.858 , 11.549 , 8.508
-0.671 , 13.486 , 10.246
-1.267 , 11.654 , 10.64
-1.578 , 7.832 , 0.598
1.155 , 4.265 , -3.39
-1.333 , 2.682 , -4.137
-0.751 , 6.742 , 3.136
-4.114 , 11.068 , 7.623
-3.719 , 12.385 , 10.162
-5.24 , 11.016 , 11.248
-4.747 , 11.156 , 9.548
-0.707 , 11.931 , 9.849
0.79 , 9.814 , 9.577
3.351 , 7.995 , 3.262
5.645 , 6.894 , 1.001
4.034 , 6.502 , -1.488
3.566 , 8.134 , 3.522
-2.093 , 8.906 , 2.504
-3.794 , 9.534 , 3.39
-6.776 , 8.413 , 7.665
-6.64 , 9.931 , 8.302
-4.789 , 12.456 , 8.588
-2.467 , 12.24 , 7.185
0.986 , 10.727 , 0.555
2.161 , 7.556 , -3.589
2.987 , 6.549 , -6.124
2.141 , 7.978 , -0.229
0.45 , 9.993 , 5.54
-0.492 , 11.968 , 11.306
-4.019 , 12.086 , 13.44
-1.609 , 11.601 , 13.573
-2.619 , 8.636 , 10.164
-1.383 , 5.333 , 5.62
1.11 , 4.041 , 1.949
-0.002 , 3.559 , -0.332
1.646 , 6.495 , 4.855
-1.32 , 9.745 , 8.193
-2.719 , 11.426 , 9.968
-4.378 , 10.047 , 11.055
-6.584 , 8.425 , 6.834
-2.295 , 8.545 , 5.904
-1.384 , 7.764 , 4.324
2.283 , 8.413 , 1.599
3.865 , 8.299 , -1.533
2.745 , 6.278 , -4.896
2.802 , 5.948 , -2.027
-1.625 , 6.748 , -0.445
-1.844 , 9.877 , 5.298
-4.969 , 11.328 , 10.323
-3.338 , 12.098 , 12.812
-1.6 , 11.804 , 9.29
0.465 , 9.458 , 8.047
3.657 , 8.369 , 0.898
4.272 , 6.493 , -2.865
3.497 , 5.191 , -4.736
1.671 , 6.774 , 1.592
-2.411 , 9.626 , 5.414
-2.887 , 12.839 , 14.134
-7.721 , 12.711 , 14.142
-4.666 , 11.935 , 12.153
-3.761 , 8.553 , 6.27
-1.461 , 5.505 , 1.845
2.991 , 6.182 , 1.173
1.943 , 6.797 , 0.853
3.679 , 8.496 , 5.991
0.549 , 8.391 , 6.949
-0.241 , 8.464 , 6.707
-0.977 , 9.101 , 9.798
-4.078 , 11.187 , 11.082
-0.721 , 13.381 , 10.583
-1.497 , 10.691 , 6.148
0.097 , 6.431 , -1.063
1.129 , 4.781 , -3.895
-1.271 , 5.009 , -3.222
-1.03 , 7.959 , 3.93
-4.838 , 9.28 , 6.406
-3.498 , 10.587 , 9.944
-4.122 , 10.703 , 12.241
-3.208 , 11.56 , 10.839
0.694 , 11.148 , 7.062
0.667 , 7.921 , 2.208
3.608 , 6.387 , -1.154
3.038 , 6.506 , -0.212
0.887 , 7.538 , 1.76
0.432 , 8.257 , 7.416
-2.73 , 7.343 , 6.473
-1.608 , 7.632 , 8.133
-3.746 , 9.797 , 11.367
-1.919 , 13.443 , 13.112
-0.427 , 13.236 , 11.113
-0.846 , 8.174 , 1.111
2.382 , 5.437 , -5.429
0.712 , 4.764 , -7.448
0.482 , 7.789 , -1.617
-1.572 , 9.411 , 3.749
-3.364 , 9.077 , 6.456
-3.202 , 8.456 , 9.461
-3.751 , 9.646 , 13.876
-0.647 , 11.988 , 13.848
0.743 , 10.725 , 10.997
2.376 , 6.548 , 2.066
5.995 , 3.909 , -1.976
4.694 , 3.162 , -4.735
4.008 , 7.386 , 0.129
0.949 , 10.793 , 6.795
-0.63 , 12.106 , 8.806
-3.794 , 10.794 , 9.979
-5.802 , 9.986 , 8.958
-3.628 , 10.791 , 10.525
-5.061 , 8.836 , 5.612
-1.199 , 6.487 , 1.564
-0.022 , 5.0 , -1.047
0.815 , 6.408 , -0.776
1.691 , 8.892 , 3.215
0.103 , 9.717 , 3.917
0.585 , 10.128 , 4.428
-2.039 , 11.123 , 7.221
-1.791 , 13.763 , 8.63
0.105 , 13.563 , 11.723
-2.441 , 10.306 , 2.746
1.545 , 7.376 , -0.761
1.581 , 5.387 , -2.628
0.33 , 6.741 , -3.352
-0.35 , 10.014 , 3.094
-0.926 , 11.605 , 5.917
-2.966 , 11.917 , 6.431
-4.419 , 11.637 , 6.75
-3.305 , 11.967 , 6.29
-3.501 , 10.407 , 9.309
-2.35 , 8.147 , 5.391
-0.542 , 6.326 , 2.788
0.111 , 5.503 , 4.466
0.831 , 7.205 , 8.817
-1.905 , 8.159 , 10.282
1.017 , 8.49 , 9.749
-0.656 , 7.046 , 8.563
-0.287 , 8.371 , 9.092
2.608 , 12.294 , 11.243
1.501 , 11.741 , 7.588
3.205 , 8.99 , -1.39
2.085 , 4.291 , -7.888
1.01 , 3.96 , -8.348
-1.032 , 8.095 , -1.905
-5.173 , 11.005 , 2.754
-5.251 , 11.906 , 6.711
-8.164 , 9.451 , 8.175
-4.041 , 8.877 , 11.596
-1.556 , 8.958 , 8.118
0.668 , 8.554 , 4.503
7.684 , 9.581 , 0.161
8.104 , 8.862 , -4.91
6.908 , 9.846 , -9.737
4.647 , 10.495 , -3.621
-0.764 , 10.788 , -1.594
-4.384 , 10.55 , 6.4
-9.394 , 11.336 , 12.412
-7.649 , 13.988 , 19.259
-4.921 , 12.519 , 22.119
-3.242 , 7.983 , 8.892
2.897 , 4.659 , 0.094
4.831 , 2.838 , -6.548
4.574 , 5.691 , -4.943
1.752 , 9.948 , 0.538
-0.598 , 12.038 , 4.335
-5.281 , 10.261 , 10.865
-7.201 , 8.876 , 14.215
-6.246 , 9.195 , 15.053
-4.782 , 7.927 , 13.013
-0.035 , 6.357 , 8.545
-0.109 , 4.91 , 2.198
2.714 , 6.326 , 1.9
1.341 , 8.326 , 1.573
-1.062 , 8.804 , 1.264
-0.35 , 10.261 , 5.429
-4.319 , 12.149 , 8.467
-1.834 , 14.314 , 14.611
-0.758 , 11.879 , 15.056
-1.411 , 6.179 , 3.958
3.372 , 1.759 , 1.355
0.689 , 1.599 , -1.85
2.946 , 7.176 , 5.023
0.386 , 11.092 , 7.074
-1.911 , 11.68 , 2.044
-2.334 , 11.261 , 1.215
-5.631 , 11.299 , 0.62
-3.047 , 13.97 , 4.584
-3.534 , 12.051 , 5.684
-0.094 , 9.01 , 5.393
3.079 , 7.349 , 5.066
4.949 , 7.455 , 5.473
4.688 , 9.92 , 4.456
2.522 , 9.356 , 3.149
0.209 , 9.369 , 0.157
-3.354 , 10.058 , 3.735
-4.472 , 13.322 , 6.371
-4.013 , 15.261 , 11.188
-3.269 , 11.593 , 9.448
0.833 , 6.041 , 3.213
0.334 , 0.118 , -3.041
3.336 , 0.215 , 0.669
0.26 , 4.452 , 7.274
-1.769 , 8.795 , 12.077
-2.748 , 9.639 , 13.527
-6.512 , 7.66 , 8.719
-3.633 , 8.78 , 7.531
-3.898 , 8.921 , 5.754
-1.174 , 8.247 , 2.99
2.302 , 6.312 , 0.861
0.269 , 3.626 , -1.856
2.73 , 5.972 , 6.645
-2.538 , 8.171 , 6.774
-1.94 , 10.727 , 9.248
-5.2 , 10.362 , 9.889
-5.021 , 11.731 , 8.06
-2.052 , 13.038 , 5.107
-0.527 , 9.514 , 2.232
2.447 , 8.032 , -6.882
3.993 , 6.135 , -4.417
4.363 , 8.345 , -0.243
1.208 , 10.711 , 4.312
-1.285 , 11.802 , 7.338
-2.737 , 10.302 , 9.021
-5.944 , 10.194 , 10.678
-4.647 , 13.479 , 11.878
-2.463 , 14.783 , 13.428
-0.247 , 10.779 , 7.446
3.473 , 7.008 , -0.519
3.493 , 4.492 , -5.428
4.673 , 6.543 , 0.889
-0.664 , 9.144 , 5.381
-2.362 , 10.501 , 9.346
-5.48 , 8.87 , 13.134
-7.463 , 6.781 , 13.544
-4.534 , 9.035 , 14.468
-3.904 , 8.685 , 9.02
2.206 , 7.6 , 4.734
2.334 , 5.15 , -3.666
3.794 , 5.363 , -3.412
2.486 , 7.938 , -0.555
-1.368 , 8.395 , 1.416
-1.776 , 9.39 , 5.558
-6.211 , 8.354 , 8.046
-3.374 , 10.269 , 14.855
-3.263 , 10.726 , 14.767
-0.214 , 7.899 , 11.328
4.78 , 5.047 , 3.932
3.975 , 3.667 , -1.714
6.053 , 6.597 , 1.888
1.532 , 8.715 , 2.371
-1.375 , 8.431 , 2.028
-3.834 , 7.1 , 5.054
-7.951 , 8.207 , 7.141
-5.309 , 12.851 , 13.397
-5.68 , 13.296 , 12.445
-1.826 , 9.76 , 3.189
1.274 , 4.494 , -4.794
1.901 , 2.112 , -8.771
3.409 , 7.606 , -2.502
0.026 , 12.971 , 2.108
-0.737 , 16.982 , 6.941
-2.921 , 15.526 , 12.46
-4.162 , 14.068 , 8.82
-2.558 , 11.674 , 6.574
-0.74 , 7.843 , 5.24
3.543 , 5.897 , 5.402
2.784 , 5.71 , 0.275
4.909 , 6.985 , 4.562
0.617 , 7.031 , 4.157
-2.603 , 7.28 , 2.788
-4.837 , 7.654 , 3.209
-8.072 , 8.202 , 6.014
-5.848 , 11.832 , 9.097
-5.324 , 11.445 , 7.226
-0.92 , 8.247 , 0.096
1.323 , 3.366 , -5.741
2.665 , 1.98 , -5.708
2.979 , 6.936 , 0.501
-1.332 , 11.654 , 5.115
-2.482 , 13.824 , 7.547
-4.723 , 12.067 , 11.659
-5.895 , 11.162 , 6.274
-2.407 , 11.456 , 7.565
-0.507 , 9.644 , 7.311
4.98 , 9.184 , 8.001
3.256 , 8.722 , 1.762
6.384 , 7.433 , 5.963
1.576 , 6.097 , 4.404
-1.093 , 6.004 , 4.043
-4.162 , 7.866 , 7.846
-8.172 , 9.454 , 12.361
-5.504 , 12.127 , 18.767
-5.827 , 10.847 , 13.901
-0.882 , 7.377 , 6.399
3.42 , 3.705 , 1.942
3.354 , 3.39 , -4.153
6.378 , 6.999 , 2.351
0.522 , 8.281 , 1.344
0.631 , 9.748 , 7.787
-4.945 , 10.516 , 9.582
-5.602 , 12.393 , 11.789
-3.388 , 12.222 , 13.317
-3.583 , 8.923 , 4.143
2.185 , 6.356 , -1.648
2.392 , 4.338 , -6.479
3.853 , 6.51 , -2.596
2.08 , 8.941 , 2.8
-3.254 , 10.591 , 0.857
-3.654 , 10.914 , 8.013
-6.516 , 10.257 , 10.973
-7.72 , 12.136 , 9.92
-4.225 , 12.134 , 11.309
-1.074 , 9.147 , 6.977
3.686 , 6.636 , 6.381
4.957 , 7.425 , -1.546
7.284 , 9.664 , 2.067
3.956 , 11.186 , 0.286
0.632 , 12.842 , -2.704
-2.771 , 12.308 , 2.037
-5.571 , 12.736 , 3.462
-8.219 , 12.894 , 4.015
-5.665 , 11.251 , 4.391
-2.384 , 8.698 , 0.334
-0.721 , 5.474 , -3.691
1.588 , 6.512 , -4.916
0.695 , 8.966 , -1.0
-1.121 , 11.063 , -1.339
-1.942 , 11.789 , 5.306
-4.23 , 12.306 , 7.831
-1.954 , 13.436 , 9.857
-0.806 , 10.84 , 11.033
3.039 , 6.707 , 7.501
3.946 , 4.204 , 4.527
3.724 , 1.496 , 5.341
2.606 , 2.41 , 9.838
-2.172 , 3.9 , 10.496
-2.75 , 6.255 , 13.78
-7.285 , 8.151 , 15.53
-5.914 , 10.982 , 17.126
-4.789 , 12.101 , 12.712
-3.519 , 9.264 , 3.178
2.046 , 6.105 , -0.767
1.824 , 4.18 , -5.731
4.701 , 5.785 , 1.058
1.58 , 8.364 , 4.666
-0.598 , 10.2 , 7.173
-2.264 , 10.401 , 14.284
-7.539 , 11.365 , 12.067
-6.012 , 12.895 , 12.48
-5.021 , 11.212 , 9.962
-2.506 , 8.271 , 4.38
1.542 , 5.737 , 0.42
3.675 , 4.919 , -3.05
5.238 , 5.828 , 1.198
4.191 , 5.355 , 1.555
-0.459 , 8.353 , 2.265
-1.779 , 10.759 , 12.014
-5.127 , 11.346 , 10.138
-7.684 , 11.087 , 5.777
-5.325 , 9.702 , 1.333
-2.435 , 9.25 , -0.532
-0.988 , 9.081 , -2.977
1.815 , 11.116 , -1.946
1.303 , 11.808 , 1.767
1.435 , 12.875 , 3.877
-1.043 , 13.564 , 7.843
-3.085 , 14.034 , 8.751
-2.119 , 13.649 , 10.023
-4.15 , 10.366 , 5.669
-0.175 , 8.005 , 4.66
1.18 , 5.311 , 1.785
1.988 , 4.502 , 1.671
1.311 , 5.199 , 4.283
-0.091 , 6.071 , 8.079
-2.162 , 6.666 , 11.137
-6.121 , 6.763 , 10.869
-3.904 , 8.655 , 12.346
-4.165 , 8.249 , 7.487
-0.746 , 6.827 , 2.703
3.046 , 5.64 , -3.36
3.634 , 5.235 , -6.809
4.223 , 6.68 , -4.157
-0.206 , 6.763 , -2.593
-2.313 , 8.029 , 1.124
-6.378 , 8.693 , 8.107
-7.433 , 12.316 , 13.89
-5.31 , 15.288 , 15.42
-3.119 , 12.712 , 10.416
1.141 , 8.66 , -0.258
5.929 , 4.551 , -5.034
7.038 , 5.182 , -7.253
5.715 , 8.923 , -1.378
3.968 , 12.407 , 5.678
0.243 , 12.261 , 11.856
-4.709 , 10.235 , 12.808
-5.282 , 9.646 , 10.919
-5.682 , 9.531 , 12.115
-2.918 , 9.42 , 6.604
-0.123 , 8.111 , 3.539
1.245 , 5.523 , -2.73
2.124 , 5.587 , -4.131
-1.778 , 5.79 , -3.369
-2.16 , 7.998 , 2.28
-6.64 , 9.39 , 9.748
-7.263 , 11.451 , 13.098
-6.246 , 11.9 , 12.549
-2.506 , 8.95 , 9.679
1.003 , 7.662 , -0.38
3.285 , 6.125 , -3.126
4.527 , 7.391 , -3.113
1.288 , 8.571 , -0.724
-1.186 , 9.567 , 3.353
-3.056 , 10.842 , 14.473
-7.399 , 12.579 , 16.908
-4.092 , 12.24 , 18.704
-2.678 , 7.69 , 11.716
1.181 , 3.347 , 2.17
3.692 , 2.724 , -1.772
4.342 , 5.661 , -1.779
2.969 , 9.482 , 3.07
-1.854 , 9.968 , 0.749
-3.856 , 9.13 , 2.046
-7.123 , 8.87 , 5.237
-7.687 , 11.466 , 8.83
-5.969 , 12.611 , 13.189
-3.303 , 9.428 , 10.147
1.846 , 5.549 , 5.073
3.102 , 2.954 , 0.0
5.156 , 5.642 , 0.697
3.516 , 8.285 , 3.509
1.631 , 9.086 , 4.603
-1.825 , 8.95 , 8.709
-4.662 , 10.209 , 7.845
-3.415 , 11.213 , 13.356
-4.081 , 9.592 , 13.293
0.845 , 7.999 , 9.269
2.218 , 4.315 , 2.413
4.518 , 2.395 , 0.943
3.55 , 4.632 , 2.867
0.755 , 7.662 , 3.724
-1.024 , 9.447 , 8.449
-5.356 , 10.327 , 8.514
-3.982 , 13.336 , 9.984
-4.081 , 13.785 , 8.333
-1.485 , 11.979 , 2.09
2.546 , 8.266 , -5.391
3.06 , 4.647 , -9.476
4.101 , 7.216 , -4.492
1.774 , 10.77 , 3.03
-1.729 , 13.258 , 6.074
-5.755 , 10.695 , 8.956
-6.039 , 8.832 , 8.796
-6.184 , 9.122 , 7.519
-2.736 , 10.719 , 5.414
1.998 , 10.792 , 0.614
5.375 , 8.421 , -2.113
6.188 , 7.332 , -7.807
4.593 , 7.541 , -4.626
1.217 , 9.81 , 0.448
-3.908 , 12.517 , 8.589
-8.677 , 13.506 , 12.577
-7.957 , 12.426 , 14.406
-8.371 , 7.467 , 8.43
-2.649 , 4.279 , 2.351
0.973 , 3.289 , -1.591
3.997 , 4.822 , -1.8
3.953 , 7.137 , 1.444
0.303 , 7.685 , 1.97
-2.981 , 8.5 , 3.055
-5.499 , 9.202 , 10.787
-7.762 , 11.723 , 12.818
-6.85 , 13.079 , 16.01
-3.324 , 9.699 , 10.592
1.666 , 3.622 , 9.345
2.598 , 1.292 , 2.217
6.448 , 4.045 , 5.956
5.005 , 8.721 , 11.48
3.638 , 10.805 , 9.827
-0.184 , 10.415 , 9.025
-3.439 , 9.18 , 4.859
-2.359 , 8.57 , 10.442
-4.119 , 7.978 , 4.276
0.966 , 7.149 , 2.475
2.192 , 5.418 , -1.427
2.469 , 5.4 , 0.063
1.303 , 7.739 , -0.18
-1.812 , 8.05 , -2.761
-5.632 , 6.814 , -0.214
-7.987 , 9.032 , 6.159
-8.355 , 14.726 , 12.947
-4.699 , 17.077 , 17.227
0.953 , 11.789 , 13.129
3.954 , 6.319 , 4.5
9.142 , 3.347 , 0.064
9.528 , 5.634 , 2.764
4.597 , 8.608 , 2.38
2.005 , 11.212 , 7.815
-4.206 , 11.223 , 11.195
-6.985 , 10.559 , 12.318
-8.397 , 10.509 , 11.722
-4.502 , 10.574 , 9.803
0.128 , 9.136 , 5.818
2.062 , 6.684 , -1.132
5.328 , 6.833 , -3.202
2.632 , 7.185 , -5.804
0.061 , 8.83 , -2.857
-4.374 , 10.883 , 5.095
-7.672 , 14.059 , 9.25
-7.797 , 14.642 , 12.769
-6.927 , 10.84 , 10.642
-0.188 , 7.356 , 6.159
3.018 , 3.602 , -0.732
5.792 , 3.662 , -1.838
5.716 , 6.328 , 1.058
2.545 , 9.202 , -0.223
-1.527 , 9.951 , 2.668
-5.501 , 9.828 , 8.565
-6.748 , 11.323 , 10.392
-6.141 , 10.489 , 11.077
-0.15 , 6.61 , 12.367
2.554 , 4.998 , 5.687
6.485 , 4.534 , 1.232
7.241 , 5.816 , 2.424
3.328 , 7.636 , 0.957
1.069 , 10.975 , 4.487
-5.079 , 12.401 , 7.621
-6.71 , 12.899 , 10.369
-8.195 , 11.257 , 10.397
-6.423 , 7.938 , 8.131
-0.569 , 5.328 , 7.568
1.743 , 3.846 , 5.188
5.216 , 6.49 , 6.3
4.171 , 8.703 , 4.816
2.396 , 9.721 , 3.546
-1.726 , 9.393 , 4.526
-5.14 , 11.539 , 6.126
-4.299 , 14.139 , 10.857
-4.143 , 12.81 , 9.28
0.352 , 9.595 , 3.761
4.888 , 4.762 , 0.729
5.459 , 3.453 , -4.031
4.97 , 5.766 , 2.258
1.451 , 9.025 , 3.925
-2.711 , 11.248 , 11.796
-8.617 , 11.777 , 10.126
-9.098 , 12.507 , 10.278
-7.961 , 10.568 , 8.272
-3.127 , 9.208 , 3.501
1.478 , 7.647 , -0.41
7.836 , 7.447 , -0.196
7.445 , 8.019 , -1.953
5.934 , 9.332 , -0.249
2.572 , 11.609 , 1.136
-3.838 , 11.285 , 3.325
-8.009 , 12.662 , 4.483
-9.895 , 12.306 , 7.506
-8.05 , 12.328 , 4.763
-2.707 , 10.182 , 3.924
0.489 , 7.811 , -1.796
5.216 , 8.591 , -1.822
4.673 , 8.347 , -2.889
3.699 , 9.629 , 0.07
-0.042 , 10.497 , 6.285
-3.618 , 12.05 , 9.166
-5.761 , 12.25 , 14.782
-4.961 , 8.984 , 13.839
-1.573 , 4.802 , 9.991
-0.101 , 1.259 , 3.914
4.574 , 1.974 , 10.124
2.951 , 5.118 , 11.908
2.89 , 7.872 , 12.897
-0.55 , 7.476 , 11.049
-3.83 , 7.099 , 7.743
-3.9 , 9.511 , 10.633
-5.158 , 10.324 , 7.232
-0.194 , 9.9 , 4.763
1.409 , 5.166 , -2.546
4.289 , 4.016 , -1.663
3.353 , 7.667 , 1.705
1.503 , 11.749 , 5.058
-1.638 , 13.279 , 8.155
-7.332 , 11.773 , 5.854
-7.074 , 12.786 , 7.051
-5.944 , 11.151 , 8.993
-3.156 , 10.394 , 0.619
2.08 , 7.644 , 0.588
6.63 , 6.624 , -1.439
5.814 , 7.674 , -1.85
4.336 , 10.953 , -2.16
0.748 , 13.032 , 0.787
-4.728 , 13.044 , 4.785
-8.489 , 14.493 , 4.535
-9.404 , 14.175 , 7.409
-6.855 , 12.842 , 5.217
-3.296 , 9.52 , 2.417
0.617 , 6.65 , -2.28
5.47 , 6.706 , 1.26
2.128 , 6.469 , -2.725
3.37 , 8.87 , 2.677
-0.029 , 8.239 , 8.541
-3.891 , 9.538 , 8.674
-4.727 , 10.399 , 13.826
-4.904 , 9.301 , 10.256
-1.257 , 7.173 , 9.169
0.974 , 3.696 , 4.652
2.981 , 4.229 , 4.362
2.419 , 6.393 , 5.9
2.005 , 8.294 , 8.209
-1.793 , 8.18 , 9.196
-3.89 , 9.862 , 8.79
-3.775 , 11.272 , 11.175
-4.135 , 10.521 , 8.705
-0.003 , 9.244 , 5.037
2.662 , 5.391 , 0.637
5.302 , 6.045 , 0.831
3.456 , 8.177 , 3.938
1.979 , 10.623 , 7.683
-2.401 , 10.496 , 9.778
-5.192 , 8.983 , 11.72
-4.988 , 10.769 , 13.264
-4.421 , 11.339 , 11.622
-0.533 , 11.098 , 6.055
3.948 , 7.337 , 2.023
5.97 , 5.032 , -5.131
5.408 , 5.932 , -4.401
2.821 , 9.633 , -2.808
-0.782 , 13.33 , 6.009
-6.267 , 13.698 , 6.639
-8.091 , 13.312 , 5.965
-8.234 , 10.732 , 6.133
-5.959 , 9.968 , -0.666
0.023 , 8.35 , -2.098
3.465 , 6.213 , -6.987
5.527 , 6.864 , -5.525
4.299 , 8.686 , -3.886
1.496 , 11.183 , 2.365
-2.073 , 12.341 , 9.163
-5.402 , 14.585 , 9.801
-6.35 , 14.38 , 13.223
-4.799 , 11.305 , 9.876
-2.471 , 6.946 , 2.795
2.32 , 1.521 , -1.783
3.111 , 2.4 , 0.377
2.616 , 6.123 , 6.505
2.718 , 9.95 , 12.324
-2.99 , 9.635 , 12.827
-4.26 , 7.937 , 11.613
-5.875 , 6.168 , 10.244
-4.135 , 6.438 , 5.866
0.627 , 6.701 , 3.378
1.847 , 5.742 , -0.485
4.211 , 7.58 , 0.238
3.296 , 6.791 , -0.506
-0.089 , 7.67 , -2.338
-3.92 , 8.142 , 3.826
