x=0.7346039 , y=7.350754 , z=7.5014954
x=-2.9694977 , y=3.7662964 , z=2.8594208
x=-5.161316 , y=10.564316 , z=9.789032
x=-6.9272156 , y=6.106491 , z=-10.3537445
x=-0.0382843 , y=8.635696 , z=-7.6905365
x=7.7742767 , y=13.548157 , z=7.10907
x=7.0899353 , y=7.7024994 , z=-11.035706
x=5.5824585 , y=10.13121 , z=6.427124
x=-0.65802 , y=4.5607147 , z=14.861816
x=-5.1924286 , y=4.7856445 , z=7.8269196
x=-0.7657013 , y=8.628525 , z=13.768295
x=3.9314117 , y=7.166504 , z=11.87558
x=4.8598175 , y=2.7756805 , z=8.551941
x=2.9431763 , y=6.2069855 , z=16.776077
x=-2.5172424 , y=2.720642 , z=-0.6963043
x=-1.6797638 , y=9.18605 , z=8.116455
x=-2.3521423 , y=5.3072815 , z=6.4654083
x=-1.2729797 , y=4.0917206 , z=6.1256256
x=2.5411835 , y=8.236099 , z=14.014755
x=2.773285 , y=9.358322 , z=2.9479523
x=1.5361938 , y=9.592819 , z=-6.324234
x=0.8159485 , y=11.495117 , z=8.3485565
x=-0.7513428 , y=5.9724884 , z=7.2143555
x=2.423935 , y=11.145767 , z=10.5308075
x=2.0219421 , y=10.308273 , z=-2.7014923
x=1.9094696 , y=10.104889 , z=-2.7397766
x=2.4311066 , y=9.162125 , z=15.792633
x=-1.3758698 , y=5.436493 , z=6.12323
x=-0.825531 , y=6.45105 , z=2.0027924
x=1.0528412 , y=11.605194 , z=8.382065
x=0.0023956299 , y=6.3146667 , z=-6.364914
x=3.3236237 , y=10.279572 , z=5.5082703
x=3.8117676 , y=10.0785675 , z=5.2570343
x=2.5842438 , y=8.137985 , z=0.112457275
x=2.7062836 , y=11.162521 , z=10.935196
x=-0.15792847 , y=4.094116 , z=5.7188416
x=-1.1150513 , y=6.1495514 , z=14.392822
x=-0.98106384 , y=8.0327 , z=15.797409
x=-0.7417755 , y=8.822342 , z=7.7312164
x=2.5962067 , y=10.798813 , z=16.08934
x=1.1916199 , y=6.3194427 , z=8.961121
x=-0.64845276 , y=5.5633087 , z=0.33738708
x=-0.7082825 , y=8.762512 , z=3.6825562
x=-3.0436707 , y=8.987442 , z=-2.268402
x=-2.3736877 , y=9.427719 , z=0.95951843
x=-0.21296692 , y=8.408386 , z=0.33738708
x=3.5700989 , y=8.039886 , z=-2.1678925
x=6.8530426 , y=11.562119 , z=9.037689
x=1.6821594 , y=10.638489 , z=1.6438751
x=-2.7182465 , y=7.8269196 , z=-3.2996979
x=-0.34934998 , y=11.52623 , z=14.545975
x=1.5409851 , y=6.3338013 , z=3.5772705
x=4.2185516 , y=8.690735 , z=5.1541443
x=4.311859 , y=7.4943237 , z=8.977875
x=2.038681 , y=6.0801697 , z=11.724838
x=-0.5240326 , y=6.5850525 , z=17.625534
x=-3.2614136 , y=3.5820618 , z=10.877777
x=-1.1557312 , y=7.133011 , z=18.439087
x=-0.21774292 , y=5.6279144 , z=11.040482
x=0.8757782 , y=6.8434753 , z=3.562912
x=1.5768738 , y=9.181259 , z=7.9992065
x=-0.7010956 , y=5.7260284 , z=1.2538452
x=-0.58384705 , y=7.9944153 , z=6.8482513
x=0.5383911 , y=10.040283 , z=7.8867493
x=0.62931824 , y=9.066406 , z=-2.4526367
x=3.0843506 , y=11.2534485 , z=4.8311157
x=1.6725769 , y=11.047668 , z=-0.9379883
x=0.8542328 , y=11.590836 , z=-7.5469666
x=2.0267181 , y=13.332809 , z=4.874176
x=-0.67237854 , y=6.276367 , z=-2.4478607
x=-0.021530151 , y=4.5583344 , z=3.883545
x=0.5359955 , y=7.446457 , z=13.684555
x=0.1268158 , y=6.690338 , z=2.1918182
x=3.2686005 , y=9.578476 , z=6.283554
x=4.821533 , y=4.2113647 , z=6.795624
x=3.6083832 , y=2.1678925 , z=16.134811
x=-2.1104736 , y=6.541977 , z=23.559738
x=-7.836487 , y=3.172882 , z=1.3950195
x=-2.4598236 , y=9.233902 , z=9.94696
x=2.847458 , y=6.972687 , z=10.346573
x=2.7996063 , y=5.596817 , z=-1.9669037
x=0.9714813 , y=11.56691 , z=4.405182
x=-4.055832 , y=8.149948 , z=-6.989441
x=-3.5557404 , y=11.308487 , z=-1.9046936
x=-0.124420166 , y=8.851059 , z=3.5892334
x=0.99780273 , y=7.4392853 , z=0.9690857
x=1.5601196 , y=8.812759 , z=10.504486
x=-1.9525452 , y=8.228912 , z=6.2404785
x=-2.909668 , y=4.9986115 , z=2.038681
x=3.0795593 , y=6.317047 , z=21.571304
x=3.7567291 , y=3.1082764 , z=13.007385
x=3.460022 , y=4.441086 , z=9.293716
x=2.182251 , y=8.6237335 , z=18.03949
x=-1.4356995 , y=3.550949 , z=7.525421
x=0.8685913 , y=6.2285156 , z=12.966705
x=1.6725769 , y=8.578262 , z=10.506882
x=0.22492981 , y=6.7716827 , z=0.27757263
x=0.8949127 , y=13.770691 , z=13.878372
x=-1.5194397 , y=7.137787 , z=-4.101303
x=0.52163696 , y=11.246262 , z=4.2113647
x=0.90448 , y=11.334808 , z=6.467804
x=-0.5694885 , y=8.542374 , z=-11.339584
x=2.5435638 , y=15.6466675 , z=2.5531464
x=0.023925781 , y=8.934799 , z=-2.1032867
x=-1.804184 , y=7.676178 , z=0.447464
x=-0.033493042 , y=7.963318 , z=9.506683
x=-0.14596558 , y=7.8891296 , z=1.4189453
x=1.311264 , y=7.5996094 , z=4.7856445
x=0.95474243 , y=5.3407745 , z=5.922241
x=1.2370911 , y=4.106079 , z=3.4337006
x=3.041275 , y=7.709671 , z=15.156143
x=-0.78723145 , y=4.8382874 , z=3.1657104
x=-1.3878326 , y=5.1852417 , z=7.759918
x=-0.39720154 , y=7.7838593 , z=17.95813
x=-1.4883423 , y=4.9866486 , z=4.4937286
x=1.2610168 , y=10.097717 , z=9.150162
x=-0.093322754 , y=9.628723 , z=6.02034
x=-2.3353882 , y=6.6592255 , z=2.651245
x=-2.0769653 , y=12.253647 , z=11.32283
x=-2.4885406 , y=7.0205383 , z=-2.8043823
x=1.2514496 , y=10.887344 , z=11.746368
x=0.14596558 , y=6.4342957 , z=6.723831
x=-0.8566284 , y=6.5730896 , z=-1.3304138
x=2.1272125 , y=13.229919 , z=13.854446
x=-0.5790558 , y=4.4362946 , z=-4.9914246
x=1.3256226 , y=7.0827484 , z=4.7353973
x=2.297104 , y=8.760132 , z=16.543976
x=-1.002594 , y=6.3672943 , z=3.4049835
x=0.44267273 , y=9.956543 , z=8.843872
x=0.61016846 , y=6.55394 , z=5.6231384
x=1.0648041 , y=6.5898285 , z=5.1254272
x=0.81355286 , y=11.172089 , z=7.578064
x=-2.2037964 , y=9.619141 , z=-10.595413
x=0.5742798 , y=12.16272 , z=1.3663025
x=0.15792847 , y=8.767303 , z=5.9892426
x=-2.1343994 , y=5.864807 , z=-4.199402
x=1.5696869 , y=10.585846 , z=7.8891296
x=1.6582336 , y=9.339188 , z=3.8548431
x=0.7465668 , y=7.647461 , z=4.405182
x=-0.5048828 , y=8.248062 , z=11.497513
x=-0.8805542 , y=5.30249 , z=8.822342
x=1.0552368 , y=7.0085754 , z=16.878967
x=-0.5790558 , y=4.7760773 , z=10.56192
x=0.112457275 , y=5.9557343 , z=12.500107
x=0.4139557 , y=9.001801 , z=19.925034
x=-2.0003967 , y=2.1942139 , z=2.8785706
x=0.16989136 , y=9.372681 , z=5.596817
x=-0.70588684 , y=8.3198395 , z=-3.242279
x=-1.1868439 , y=9.035294 , z=-3.1752777
x=-0.7010956 , y=13.256241 , z=14.227722
x=-2.4047852 , y=7.757538 , z=1.351944
x=0.55513 , y=8.831909 , z=6.4582214
x=2.3569336 , y=7.154541 , z=15.8524475
x=0.9690857 , y=6.2883453 , z=8.865402
x=-0.052642822 , y=11.85643 , z=13.249054
x=-1.9597168 , y=6.776474 , z=-7.4201508
x=2.3306122 , y=7.178467 , z=-8.097305
x=4.5391846 , y=13.584061 , z=12.937988
x=-3.7184448 , y=4.7162476 , z=-7.097107
x=-3.0101776 , y=9.492325 , z=10.549957
x=1.1174469 , y=7.807785 , z=13.301697
x=4.0749817 , y=8.843872 , z=3.3260193
x=4.311859 , y=9.690933 , z=0.5383911
x=2.0243225 , y=7.5086823 , z=2.6368866
x=0.9834442 , y=5.6398773 , z=13.691727
x=-2.9407806 , y=5.161316 , z=12.5359955
x=-4.3788605 , y=3.4217377 , z=1.2945099
x=-0.7417755 , y=7.848465 , z=9.269791
x=1.1868439 , y=5.395813 , z=8.664413
x=0.22970581 , y=6.0562286 , z=1.758728
x=1.1509552 , y=11.729614 , z=5.71167
x=-0.447464 , y=8.822342 , z=-1.5122681
x=-0.6460571 , y=7.401001 , z=0.7034912
x=1.2562256 , y=6.147156 , z=8.626129
x=1.6845398 , y=8.647659 , z=10.559525
x=0.928421 , y=8.102097 , z=5.924637
x=-1.3878326 , y=7.9369965 , z=4.8957214
x=-1.5026855 , y=4.9579315 , z=9.128616
x=0.20817566 , y=7.6546326 , z=20.618958
x=-1.3160553 , y=7.245468 , z=6.271591
x=-0.59103394 , y=9.298508 , z=-1.2562256
x=0.8638153 , y=11.337189 , z=8.341385
x=-0.91166687 , y=4.9746857 , z=3.665802
x=-0.22732544 , y=6.0346985 , z=9.209976
x=0.21774292 , y=8.896515 , z=8.4179535
x=-0.41874695 , y=7.934601 , z=-1.311264
x=1.450058 , y=8.415558 , z=3.9673004
x=2.0410767 , y=7.5996094 , z=7.554138
x=0.87338257 , y=5.7427673 , z=7.759918
x=1.0217285 , y=6.9750824 , z=13.0169525
x=-0.6053772 , y=5.9557343 , z=7.4680023
x=0.18664551 , y=4.0055847 , z=9.492325
x=2.5794678 , y=6.5348053 , z=16.62294
x=1.8831482 , y=3.8644104 , z=3.9720917
x=2.9407806 , y=9.078369 , z=8.511276
x=1.5649109 , y=8.690735 , z=8.602203
x=-1.1700897 , y=6.1280212 , z=3.5533447
x=-0.7896271 , y=7.8101807 , z=10.825134
x=-0.69869995 , y=9.482758 , z=9.147766
x=-0.55513 , y=7.8460693 , z=-2.3497467
x=1.7515411 , y=10.174286 , z=3.3930206
x=1.524231 , y=8.353348 , z=8.616562
x=-0.933197 , y=8.236099 , z=9.832108
x=-1.7060852 , y=7.7862396 , z=6.0179443
x=0.6125641 , y=9.174088 , z=10.054642
x=1.6199341 , y=6.6065826 , z=9.403793
x=2.0697937 , y=6.324234 , z=5.149353
x=1.138977 , y=8.93959 , z=-0.69869995
x=-0.2679901 , y=8.039886 , z=-2.3593292
x=-2.2779694 , y=8.554337 , z=1.3758698
x=-2.3353882 , y=5.6733856 , z=-1.8687897
x=1.5170441 , y=8.965912 , z=5.0512543
x=1.409378 , y=7.951355 , z=-3.402588
x=0.85902405 , y=10.009171 , z=-9.549759
x=1.5792694 , y=10.782059 , z=-0.5048828
x=0.52163696 , y=7.2717896 , z=-2.313858
x=2.4526367 , y=9.712463 , z=-3.7423706
x=4.97229 , y=9.207581 , z=-2.0841522
x=2.120041 , y=7.9178467 , z=1.1844482
x=-1.6534424 , y=4.4195404 , z=4.0869446
x=0.20578003 , y=7.080368 , z=12.866211
x=2.2420807 , y=6.029907 , z=7.0707855
x=2.670395 , y=5.5824585 , z=7.188034
x=0.5647125 , y=4.187439 , z=12.24646
x=-2.5938263 , y=2.4933167 , z=15.881165
x=-2.9120636 , y=3.0556335 , z=22.990234
x=-2.2636108 , y=4.23291 , z=18.742981
x=-0.96191406 , y=3.1704865 , z=5.9724884
x=0.5096741 , y=6.1495514 , z=12.973877
x=-1.6845398 , y=7.5421753 , z=10.815552
x=-2.0817566 , y=6.077774 , z=2.5914307
x=2.0410767 , y=6.089737 , z=14.246872
x=2.6105652 , y=9.518646 , z=16.278366
x=-0.095718384 , y=6.381653 , z=-0.87338257
x=1.6031952 , y=10.100098 , z=12.033508
x=2.514862 , y=10.451843 , z=13.861618
x=1.8664093 , y=11.899506 , z=-0.100494385
x=4.3453674 , y=10.729416 , z=-1.3926239
x=4.409973 , y=9.74118 , z=9.245865
x=0.279953 , y=5.4915314 , z=9.135803
x=-1.9286194 , y=8.346161 , z=9.229111
x=-1.1006927 , y=11.267807 , z=1.5409851
x=2.399994 , y=10.2341 , z=1.2921295
x=3.4073792 , y=6.8243256 , z=-0.04547119
x=1.282547 , y=9.647858 , z=-2.0889282
x=0.3637085 , y=7.3986053 , z=2.794815
x=1.0432739 , y=4.6779633 , z=12.2895355
x=3.7423706 , y=2.5363922 , z=9.190826
x=5.252243 , y=5.395813 , z=9.990036
x=1.1294098 , y=2.531601 , z=4.072586
x=-2.5507507 , y=5.4556427 , z=11.5334015
x=-4.208969 , y=3.7328033 , z=7.188034
x=-1.1006927 , y=3.8572235 , z=4.936386
x=4.220932 , y=3.3403778 , z=5.46521
x=4.0295105 , y=1.7276154 , z=6.982254
x=-0.6053772 , y=2.4837494 , z=6.4989014
x=-1.071991 , y=6.994217 , z=8.315063
x=0.107681274 , y=8.145172 , z=3.275772
x=1.311264 , y=6.929611 , z=5.2378845
x=3.620346 , y=7.6450653 , z=10.944778
x=0.8494568 , y=7.6857452 , z=7.9465637
x=-3.041275 , y=3.763916 , z=7.7240295
x=-0.55274963 , y=5.8983154 , z=14.732605
x=3.012558 , y=9.94696 , z=10.346573
x=3.6897278 , y=8.659622 , z=2.222931
x=0.73698425 , y=7.3962097 , z=-1.2466583
x=-0.5431671 , y=9.812973 , z=7.4680023
x=-2.074585 , y=7.4967194 , z=15.835693
x=-1.0121613 , y=2.950348 , z=6.1160583
x=6.273987 , y=11.066803 , z=14.297119
x=4.5391846 , y=8.264816 , z=4.5966187
x=1.6678009 , y=5.831314 , z=5.0488586
x=3.620346 , y=7.6666107 , z=20.11885
x=1.2107697 , y=6.4654083 , z=9.078369
x=0.59580994 , y=5.7475586 , z=4.577469
x=3.3260193 , y=4.7521515 , z=13.878372
x=1.6821594 , y=4.565506 , z=12.519241
x=0.39720154 , y=2.8091736 , z=12.579071
x=-0.57188416 , y=7.372284 , z=12.497711
x=-0.22492981 , y=3.4432678 , z=0.59103394
x=2.3377838 , y=5.2666016 , z=16.431519
x=1.6941223 , y=1.7754669 , z=11.152954
x=2.651245 , y=2.5363922 , z=8.250458
x=2.5914307 , y=4.5296173 , z=7.831711
x=0.9020996 , y=3.7567291 , z=9.466003
x=-0.5790558 , y=1.2059784 , z=9.4253235
x=0.35891724 , y=6.250046 , z=10.717453
x=2.6321106 , y=5.5010986 , z=6.1088715
x=3.3810577 , y=8.961121 , z=6.5563354
x=3.6275177 , y=6.649658 , z=3.5078735
x=3.4528503 , y=6.6017914 , z=5.9198456
x=1.6654053 , y=9.011368 , z=8.812759
x=-2.7852478 , y=3.4289093 , z=-2.079361
x=-3.8141632 , y=8.666809 , z=5.6973114
x=-1.0265198 , y=5.745163 , z=11.408981
x=3.797409 , y=6.1830597 , z=10.478165
x=6.821945 , y=6.9152527 , z=5.379059
x=1.3447723 , y=2.2301178 , z=1.861618
x=-6.16391 , y=2.6775665 , z=17.192429
x=-7.4249268 , y=1.5649109 , z=19.716858
x=-0.3134613 , y=8.5902405 , z=9.657425
x=6.8697968 , y=6.374481 , z=-5.8456726
x=7.0372925 , y=5.395813 , z=2.0003967
x=0.5623169 , y=5.36232 , z=16.867004
x=-5.8073883 , y=3.2614136 , z=9.939789
x=-1.8472595 , y=11.944977 , z=9.652649
x=6.20459 , y=8.030319 , z=-0.31825256
x=9.466003 , y=9.879959 , z=10.810776
x=3.3882294 , y=3.2805634 , z=9.3511505
x=-3.5892334 , y=6.029907 , z=12.899704
x=-4.4362946 , y=9.073578 , z=14.155945
x=-1.3758698 , y=4.2807617 , z=3.5844421
x=5.3359985 , y=6.2931213 , z=11.143372
x=6.1017 , y=2.4693909 , z=6.9439697
x=0.48812866 , y=7.092331 , z=8.231308
x=-4.278366 , y=2.033905 , z=6.5276184
x=-3.7495575 , y=7.338791 , z=14.392822
x=-0.8542328 , y=4.302292 , z=3.6849518
x=2.141571 , y=8.042282 , z=3.242279
x=3.7495575 , y=6.8721924 , z=8.98027
x=1.2849426 , y=4.7330017 , z=7.0827484
x=-0.57188416 , y=9.164505 , z=9.908676
x=-1.7324066 , y=4.72583 , z=4.096512
x=0.30389404 , y=5.6805573 , z=4.4530487
x=3.4624176 , y=3.9266205 , z=7.310074
x=1.4380798 , y=10.023529 , z=16.024734
x=-1.1892395 , y=2.761322 , z=4.165909
x=0.80877686 , y=6.8243256 , z=11.138596
x=2.4646149 , y=3.981659 , z=12.935593
x=0.77526855 , y=5.790634 , z=17.190033
x=-1.2562256 , y=2.6943207 , z=7.085144
x=0.2033844 , y=4.1826477 , z=2.6871338
x=0.87098694 , y=6.754944 , z=9.635895
x=-1.4524384 , y=-0.62213135 , z=2.8283234
x=-0.52163696 , y=6.9224396 , z=16.208984
x=-0.06460571 , y=1.1964111 , z=1.0456696
x=2.9742737 , y=8.4227295 , z=11.207977
x=2.0697937 , y=3.6490479 , z=9.006592
x=0.098098755 , y=6.551544 , z=12.875778
x=0.19621277 , y=6.324234 , z=11.447266
x=1.0935211 , y=6.7740784 , z=6.262024
x=1.8783722 , y=3.041275 , z=7.247864
x=-0.5623169 , y=4.943573 , z=12.196213
x=-2.0267181 , y=3.6921234 , z=3.826126
x=2.4263153 , y=9.891922 , z=10.033112
x=3.3619232 , y=4.4482574 , z=1.4715881
x=1.9453583 , y=4.388443 , z=5.338394
x=0.17706299 , y=6.419937 , z=14.938385
x=0.4283142 , y=5.75235 , z=8.367706
x=3.780655 , y=7.1976166 , z=11.5334015
x=2.6153564 , y=2.4765778 , z=5.407776
x=0.21296692 , y=3.9768677 , z=10.987839
x=-0.9643097 , y=6.7740784 , z=13.737198
x=-0.27278137 , y=8.233704 , z=9.602402
x=1.9788666 , y=5.1996 , z=3.4384918
x=3.9601288 , y=5.6685944 , z=9.257828
x=2.617752 , y=2.3784637 , z=11.282166
x=0.102890015 , y=6.948761 , z=17.257034
x=-3.780655 , y=2.3473663 , z=0.009567261
x=-0.9020996 , y=4.8143616 , z=10.884949
x=2.725418 , y=3.0293121 , z=16.27359
x=2.2037964 , y=3.1011047 , z=10.303497
x=-1.5074768 , y=3.3834534 , z=5.974884
x=-3.0843506 , y=3.431305 , z=7.7024994
x=-0.15792847 , y=2.897705 , z=11.93779
x=3.1776733 , y=4.5511475 , z=14.502899
x=2.4598236 , y=1.2203369 , z=0.7130585
x=2.9120636 , y=5.871994 , z=8.329422
x=1.8281097 , y=3.1058807 , z=8.807983
x=1.6725769 , y=6.707077 , z=16.831116
x=1.3304138 , y=5.7762756 , z=5.379059
x=2.7972107 , y=8.181061 , z=2.9694977
x=3.3475647 , y=3.7495575 , z=5.819351
x=1.3902283 , y=6.6927185 , z=19.903503
x=-3.8692017 , y=3.3212433 , z=5.436493
x=-1.3974152 , y=6.546768 , z=4.194626
x=3.8285217 , y=5.991623 , z=6.857834
x=4.5056915 , y=2.3593292 , z=7.2622223
x=0.78245544 , y=3.048462 , z=9.793823
x=-2.9910278 , y=1.5050812 , z=6.209381
x=-1.5314026 , y=2.0889282 , z=9.212372
x=2.9407806 , y=2.761322 , z=14.414368
x=2.8115692 , y=2.222931 , z=11.947357
x=1.3304138 , y=-0.0382843 , z=7.668991
x=0.39720154 , y=3.6299133 , z=18.384064
x=-0.8566284 , y=2.3473663 , z=12.669998
x=-0.2679901 , y=6.989441 , z=7.8723907
x=2.4741821 , y=4.015152 , z=-0.15074158
x=3.9098663 , y=6.764511 , z=13.708481
x=1.6701965 , y=3.2111664 , z=9.174088
x=-1.0695953 , y=10.030716 , z=12.172287
x=-0.5694885 , y=5.120636 , z=-3.1130676
x=5.0727844 , y=11.5286255 , z=15.218353
x=4.1850433 , y=3.5557404 , z=6.4127655
x=2.835495 , y=7.668991 , z=13.194031
x=-0.34934998 , y=4.3740845 , z=5.3527374
x=-1.7156525 , y=3.402588 , z=12.201004
x=-1.3567352 , y=1.036087 , z=17.170898
x=0.4665985 , y=4.965103 , z=16.677979
x=2.0530396 , y=2.9479523 , z=3.2111664
x=4.4697876 , y=3.661026 , z=7.276581
x=2.1296082 , y=3.041275 , z=16.902908
x=-2.904892 , y=1.1676941 , z=12.8111725
x=-3.3762665 , y=5.0345 , z=12.035904
x=0.0 , y=2.5339966 , z=0.44267273
x=3.6442719 , y=6.1447754 , z=12.875778
x=1.3926239 , y=1.3950195 , z=7.25264
x=-1.4476624 , y=6.151947 , z=14.0889435
x=-2.0578308 , y=3.1633148 , z=3.2805634
x=1.7060852 , y=9.209976 , z=8.575882
x=2.938385 , y=5.6853485 , z=1.7874451
x=2.6943207 , y=8.626129 , z=5.0943146
x=0.8877411 , y=5.6231384 , z=-0.3134613
x=0.5312042 , y=8.374878 , z=5.97966
x=-0.36849976 , y=6.5682983 , z=7.1856537
x=1.7180481 , y=6.7693024 , z=11.504684
x=3.3523407 , y=6.45105 , z=10.896912
x=4.4889374 , y=3.809372 , z=1.0169525
x=4.474579 , y=8.556732 , z=15.742386
x=-0.16989136 , y=1.8065796 , z=6.305084
x=-1.799408 , y=2.514862 , z=18.398422
x=-1.9238281 , y=-1.3375854 , z=13.8472595
x=-0.62213135 , y=1.2969055 , z=14.632111
x=-0.8374939 , y=3.1537476 , z=12.031113
x=-0.55274963 , y=3.7112732 , z=13.1892395
x=-0.18664551 , y=4.2352905 , z=15.759125
x=0.34217834 , y=-1.249054 , z=4.4865417
x=2.3186493 , y=6.4749756 , z=19.78865
x=-1.1413727 , y=1.1820526 , z=2.2468567
x=0.08135986 , y=7.3627167 , z=9.963715
x=1.6390839 , y=2.383255 , z=-0.5024872
x=3.8500519 , y=5.414963 , z=12.272781
x=1.6988983 , y=4.7688904 , z=11.437698
x=0.22492981 , y=4.4985046 , z=5.7667084
x=0.83509827 , y=7.709671 , z=10.614563
x=-0.49531555 , y=2.4191437 , z=1.138977
x=0.093322754 , y=8.018356 , z=18.36731
x=-2.0865479 , y=2.8139648 , z=7.1904297
x=0.3014984 , y=7.0037994 , z=13.105484
x=1.763504 , y=5.682953 , z=10.229324
x=1.3447723 , y=5.30011 , z=7.812561
x=0.2368927 , y=5.974884 , z=9.669403
x=-0.76091003 , y=2.045868 , z=6.455841
x=0.17228699 , y=3.9673004 , z=18.630524
x=0.093322754 , y=1.2251282 , z=6.070587
x=2.3784637 , y=5.4101715 , z=9.475586
x=1.7706909 , y=1.0648041 , z=8.226532
x=0.8757782 , y=0.71784973 , z=16.220947
x=-0.36610413 , y=2.3401794 , z=17.19722
x=0.62213135 , y=2.9216309 , z=3.2111664
x=4.7234344 , y=9.43251 , z=11.688934
x=3.184845 , y=1.9118652 , z=0.83509827
x=2.0027924 , y=5.5369873 , z=15.1250305
x=-2.108078 , y=5.0392914 , z=10.169495
x=-2.0291138 , y=5.7092743 , z=-3.907486
x=3.2087708 , y=12.904495 , z=8.480164
x=2.926422 , y=4.153946 , z=-0.7393799
x=4.7019043 , y=7.951355 , z=14.689545
x=1.0097656 , y=5.1876373 , z=10.09053
x=-1.931015 , y=3.6849518 , z=4.285553
x=-0.39959717 , y=7.458435 , z=17.273788
x=0.65802 , y=-0.8518524 , z=0.9906311
x=4.587036 , y=5.79541 , z=20.439484
x=-0.4091797 , y=-1.7228394 , z=7.8915253
x=-2.6273193 , y=0.25842285 , z=11.89711
x=-1.9740753 , y=3.8117676 , z=23.650665
x=-2.9838562 , y=-2.5651093 , z=5.403
x=2.153534 , y=4.6731873 , z=19.704895
x=1.5816498 , y=0.6699829 , z=9.454041
x=1.0648041 , y=0.44984436 , z=6.4462585
x=1.7252197 , y=5.647064 , z=22.686356
x=-1.2466583 , y=-2.5387878 , z=1.031311
x=2.3593292 , y=7.326828 , z=18.544373
x=0.55513 , y=3.6418762 , z=6.941574
x=0.5001068 , y=3.7662964 , z=-1.4165497
x=4.118042 , y=11.557327 , z=17.625534
x=1.179657 , y=4.467407 , z=0.51924133
x=2.490921 , y=7.8221436 , z=5.781067
x=1.5984039 , y=6.5898285 , z=12.356537
x=-1.7204437 , y=0.825531 , z=4.2927246
x=0.42352295 , y=6.9272156 , z=17.953354
x=-0.15792847 , y=3.493515 , z=2.3856506
x=2.6847534 , y=3.8859406 , z=3.9338074
x=3.2015991 , y=4.845459 , z=20.269608
x=-1.3351898 , y=-3.7567291 , z=5.8097687
x=0.21296692 , y=4.37648 , z=18.659225
x=-1.8257294 , y=3.0628204 , z=12.0143585
x=-2.5531464 , y=0.5623169 , z=3.952942
x=1.6462555 , y=5.613556 , z=21.705292
x=0.9834442 , y=0.41874695 , z=8.932404
x=1.964508 , y=4.6947174 , z=7.3914337
x=1.3232269 , y=8.121246 , z=11.435303
x=-1.2921295 , y=3.7734833 , z=0.90448
x=2.6679993 , y=7.5350037 , z=15.421738
x=3.172882 , y=5.7714844 , z=9.054443
x=2.2277222 , y=4.2065887 , z=-3.5270233
x=2.8378906 , y=8.405991 , z=12.22493
x=-1.1365967 , y=2.2468567 , z=9.676575
x=-0.33738708 , y=2.371292 , z=10.82991
x=2.634491 , y=5.539383 , z=14.201401
x=0.7800598 , y=1.1102753 , z=2.658432
x=0.9499512 , y=2.8211365 , z=11.550156
x=-1.4596252 , y=1.1988068 , z=13.438095
x=-3.069992 , y=-1.0265198 , z=3.048462
x=0.2416687 , y=5.3886414 , z=12.801605
x=-0.7082825 , y=1.9238281 , z=4.4817505
x=0.32781982 , y=2.3569336 , z=2.3473663
x=2.8713837 , y=8.886948 , z=13.557739
x=-0.7513428 , y=4.924423 , z=-2.1559296
x=0.9667053 , y=7.613968 , z=4.101303
x=2.4598236 , y=9.858429 , z=14.71347
x=0.29670715 , y=4.0079803 , z=0.99780273
x=3.4911346 , y=9.554535 , z=9.765106
x=2.3665009 , y=8.566299 , z=9.346359
x=-0.6508484 , y=1.8640137 , z=4.462616
x=0.8877411 , y=7.178467 , z=19.243088
x=-0.93559265 , y=3.3260193 , z=9.829712
x=-0.825531 , y=2.5818634 , z=7.001404
x=1.3447723 , y=3.9481506 , z=13.868805
x=-0.44267273 , y=1.5768738 , z=14.519653
x=-2.5770721 , y=-0.18664551 , z=11.990433
x=-1.4117584 , y=2.967102 , z=15.61795
x=-0.79681396 , y=1.1724854 , z=12.239288
x=0.34695435 , y=1.2179413 , z=12.557541
x=0.8757782 , y=1.7156525 , z=15.259033
x=-1.2873383 , y=0.53359985 , z=14.969498
x=-1.3591309 , y=-0.34695435 , z=13.021744
x=0.9882355 , y=4.9866486 , z=12.801605
x=-0.021530151 , y=3.419342 , z=3.2279205
x=-1.7276154 , y=2.5459595 , z=8.137985
x=-0.5359955 , y=3.6634064 , z=25.1725
x=1.8185425 , y=3.3020935 , z=28.285553
x=4.8670044 , y=3.5820618 , z=18.489334
x=6.7286224 , y=5.2259216 , z=14.053055
x=2.2612152 , y=4.984253 , z=19.109085
x=-7.056427 , y=1.6295166 , z=22.042679
x=-8.243271 , y=0.65563965 , z=25.284958
x=-1.1772614 , y=2.388031 , z=26.074585
x=4.4578247 , y=-5.9772644 , z=9.992432
x=5.333603 , y=-1.6319122 , z=22.370499
x=-1.4476624 , y=-0.023925781 , z=19.939392
x=-7.802994 , y=4.421936 , z=14.459824
x=-2.4622192 , y=4.862213 , z=10.420746
x=7.0612183 , y=0.3900299 , z=0.7657013
x=9.3511505 , y=-0.18664551 , z=-0.5120697
x=2.7350006 , y=3.6275177 , z=0.2368927
x=-5.4604187 , y=9.3511505 , z=-7.898712
x=-5.058426 , y=13.679764 , z=-14.438293
x=0.17228699 , y=14.120041 , z=-16.783264
x=4.450653 , y=11.425735 , z=-23.758331
x=7.171295 , y=16.926834 , z=-15.261429
x=4.2137604 , y=18.630524 , z=-19.508682
x=0.90448 , y=15.735199 , z=-24.457047
x=0.6077728 , y=16.780869 , z=-7.602005
x=-1.3639069 , y=6.9056854 , z=-8.102097
